lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	-8.4750488e-08	5.339398e-06	-4.2031185e-09	5.3395933e-06	-2.4063363e-08	8.7714868e-09	-4.7787405e-09	8.397474e-09	-5.2167245e-08	5.3660365e-08	5.3329894e-09	5.339398e-06	5.3282099e-06	-0.0020997738
0.004	1	0.004	0	0	1	0	0	0	1	1	-3.4472328e-08	1.0658643e-05	-3.4013606e-09	1.0658388e-05	7.3033528e-08	2.042535e-08	-4.6804038e-09	2.0133986e-08	-5.7206285e-08	6.2150283e-09	2.131284e-08	1.0658643e-05	1.0636285e-05	-0.0021019993
0.006	1	0.006	0	0	1	0	0	0	1	1	1.6161792e-07	1.593625e-05	5.5054751e-10	1.5933997e-05	3.0218775e-07	3.4153491e-08	-1.6780861e-09	3.4434838e-08	-1.3246755e-08	-1.501863e-07	4.7878131e-08	1.593625e-05	1.5903222e-05	-0.0020768144
0.008	1	0.008	0	0	1	0	0	0	1	1	5.1746938e-07	2.1151329e-05	5.1502643e-09	2.1144432e-05	6.7753119e-07	4.9857377e-08	1.5833287e-09	5.1324807e-08	8.5222419e-08	-4.2674099e-07	8.4925726e-08	2.1151329e-05	2.1107674e-05	-0.0020682188
0.01	1	0.01	0	0	1	0	0	0	1	1	1.0515625e-06	2.6279551e-05	6.0734915e-09	2.6263828e-05	1.2182275e-06	6.8792388e-08	4.7830271e-10	7.2433532e-08	2.5105117e-07	-8.402804e-07	1.3230883e-07	2.6279551e-05	2.6222638e-05	-0.0021703654
0.012	1	0.012	0	0	1	0	0	0	1	1	1.8116953e-06	3.1271755e-05	-6.8841051e-09	3.1239959e-05	1.975184e-06	9.5796322e-08	-1.6168862e-08	1.0384164e-07	5.1893674e-07	-1.435272e-06	1.8981628e-07	3.1271755e-05	3.118852e-05	-0.0026687489
0.014	1	0.014	0	0	1	0	0	0	1	1	2.9465458e-06	3.5996042e-05	-5.292784e-08	3.5935453e-05	3.1072929e-06	1.426149e-07	-6.8688133e-08	1.5890661e-07	9.7172281e-07	-2.3418538e-06	2.5706291e-07	3.5996042e-05	3.5910532e-05	-0.0023812044
0.016	1	0.016	0	0	1	0	0	0	1	1	4.4672928e-06	4.0441643e-05	-1.3370495e-07	4.0340257e-05	4.6284491e-06	2.138801e-07	-1.5630048e-07	2.3941911e-07	1.6665061e-06	-3.587416e-06	3.3345841e-07	4.0441643e-05	4.0359624e-05	-0.0020321916
0.018	1	0.018	0	0	1	0	0	0	1	1	6.3169267e-06	4.4655922e-05	-2.4647574e-07	4.450148e-05	6.4770303e-06	3.0804371e-07	-2.759173e-07	3.4297264e-07	2.658016e-06	-5.1506576e-06	4.185014e-07	4.4655922e-05	4.456713e-05	-0.0019923225
0.02	1	0.02	0	0	1	0	0	0	1	1	8.4956517e-06	4.8637596e-05	-3.7910005e-07	4.8415837e-05	8.6503052e-06	4.1656318e-07	-4.1574377e-07	4.6105798e-07	3.9796004e-06	-7.0418524e-06	5.1172692e-07	4.8637596e-05	4.8548802e-05	-0.0018289548
0.022	1	0.022	0	0	1	0	0	0	1	1	1.0962367e-05	5.2418412e-05	-5.0931595e-07	5.2114542e-05	1.1104551e-05	5.243377e-07	-5.533213e-07	5.7817106e-07	5.594008e-06	-9.2203088e-06	6.1269661e-07	5.2418412e-05	5.2334187e-05	-0.001609359
0.024	1	0.024	0	0	1	0	0	0	1	1	1.3646002e-05	5.6053394e-05	-6.2000939e-07	5.5653143e-05	1.376743e-05	6.1970511e-07	-6.7119851e-07	6.8227043e-07	7.4247996e-06	-1.1612744e-05	7.2106367e-07	5.6053394e-05	5.5973113e-05	-0.0014342691
0.026	1	0.026	0	0	1	0	0	0	1	1	1.6481425e-05	5.9592376e-05	-7.0479151e-07	5.9082149e-05	1.6573817e-05	6.9831448e-07	-7.6277256e-07	7.6883998e-07	9.4008305e-06	-1.4152024e-05	8.3658907e-07	5.9592376e-05	5.9513802e-05	-0.0013202637
0.028	1	0.028	0	0	1	0	0	0	1	1	1.9422128e-05	6.3070549e-05	-7.6435876e-07	6.2437226e-05	1.947777e-05	7.6068351e-07	-8.286636e-07	8.3838591e-07	1.1471458e-05	-1.6790452e-05	9.5911888e-07	6.3070549e-05	6.2991855e-05	-0.0012492751
0.03	1	0.03	0	0	1	0	0	0	1	1	2.2437755e-05	6.6510723e-05	-8.0224457e-07	6.574145e-05	2.244959e-05	8.0925623e-07	-8.724083e-07	8.9340925e-07	1.3603948e-05	-1.9497098e-05	1.0885565e-06	6.6510723e-05	6.6430787e-05	-0.0012033031
0.032	1	0.032	0	0	1	0	0	0	1	1	2.5508865e-05	6.9927487e-05	-8.2251682e-07	6.9009531e-05	2.5470415e-05	8.4679967e-07	-8.9811227e-07	9.3675455e-07	1.5777625e-05	-2.2252302e-05	1.224842e-06	6.9927487e-05	6.9845703e-05	-0.0011709292
0.034	1	0.034	0	0	1	0	0	0	1	1	2.862287e-05	7.3330318e-05	-8.2886943e-07	7.2250989e-05	2.852813e-05	8.7578176e-07	-9.0951776e-07	9.7096716e-07	1.7979347e-05	-2.5043449e-05	1.3679393e-06	7.3330318e-05	7.3246396e-05	-0.0011457482
0.036	1	0.036	0	0	1	0	0	0	1	1	3.1771435e-05	7.6725542e-05	-8.2437258e-07	7.547214e-05	3.1614777e-05	8.982138e-07	-9.0974333e-07	9.981284e-07	2.020061e-05	-2.7862274e-05	1.5178276e-06	7.6725542e-05	7.6639376e-05	-0.0011243048
0.038	1	0.038	0	0	1	0	0	0	1	1	3.4948902e-05	8.0117511e-05	-8.1148039e-07	7.8677302e-05	3.4724992e-05	9.1567072e-07	-9.0128728e-07	1.019874e-06	2.2435795e-05	-3.0703229e-05	1.6744968e-06	8.0117511e-05	8.0029098e-05	-0.0011047626
0.04	1	0.04	0	0	1	0	0	0	1	1	3.815132e-05	8.350931e-05	-7.9212007e-07	8.1869509e-05	3.7855069e-05	9.2936391e-07	-8.861157e-07	1.0374672e-06	2.4681111e-05	-3.35625e-05	1.837944e-06	8.350931e-05	8.3418704e-05	-0.0010861585
0.042	1	0.042	0	0	1	0	0	0	1	1	4.1375864e-05	8.6903188e-05	-7.6779387e-07	8.5050956e-05	4.100238e-05	9.402187e-07	-8.6576449e-07	1.0518775e-06	2.6933951e-05	-3.6437398e-05	2.0081716e-06	8.6903188e-05	8.6810475e-05	-0.001068
0.044	1	0.044	0	0	1	0	0	0	1	1	4.4620462e-05	9.0300835e-05	-7.3967028e-07	8.822327e-05	4.4165021e-05	9.4894107e-07	-8.4143104e-07	1.0638485e-06	2.9192488e-05	-3.932599e-05	2.1851859e-06	9.0300835e-05	9.0206114e-05	-0.0010500488
0.046	1	0.046	0	0	1	0	0	0	1	1	4.788356e-05	9.3703548e-05	-7.0865858e-07	9.1387685e-05	4.7341579e-05	9.5607068e-07	-8.140495e-07	1.0739518e-06	3.1455427e-05	-4.2226855e-05	2.3689961e-06	9.3703548e-05	9.3606927e-05	-0.0010322034
0.048	1	0.048	0	0	1	0	0	0	1	1	5.1163969e-05	9.7112351e-05	-6.7546761e-07	9.4545162e-05	5.0530992e-05	9.6202143e-07	-7.8435014e-07	1.0826289e-06	3.3721831e-05	-4.5138931e-05	2.5596136e-06	9.7112351e-05	9.7013936e-05	-0.0010144344
0.05	1	0.05	0	0	1	0	0	0	1	1	5.4460759e-05	0.00010052806	-6.4065119e-07	9.769646e-05	5.3732442e-05	9.6711208e-07	-7.5290531e-07	1.0902222e-06	3.5991022e-05	-4.8061407e-05	2.7570518e-06	0.00010052806	0.00010042796	-0.00099674922
0.052	1	0.052	0	0	1	0	0	0	1	1	5.7773192e-05	0.00010395137	-6.0464289e-07	0.00010084219	5.6945293e-05	9.7158916e-07	-7.2016473e-07	1.0969987e-06	3.8262501e-05	-5.0993662e-05	2.9613255e-06	0.00010395137	0.00010384968	-0.00097917237
