lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1	0	0	0	0.99904257	1.0010407	2.3947622e-05	9.8656342e-08	2.1681664e-08	9.9217144e-08	7.6784115e-06	-1.4721875e-07	1.3722575e-08	-1.446331e-07	1.3507689e-09	-1.0542461e-05	2.3884481e-08	2.3946973e-05	2.3964655e-05	0.00073782485
0.004	1.004	0	0	0	1	0	0	0	0.99807882	1.0020711	4.8113965e-05	1.9315747e-07	5.1789356e-08	1.9393347e-07	1.5434098e-05	-2.9050042e-07	2.9231721e-08	-2.8617881e-07	2.6656335e-09	-2.1183576e-05	9.5858618e-08	4.8112676e-05	4.8103354e-05	-0.00019380197
0.006	1.006	0	0	0	1	0	0	0	0.99710795	1.0030906	7.2441014e-05	2.8308877e-07	8.5155379e-08	2.8373629e-07	2.3246227e-05	-4.3239902e-07	4.5869114e-08	-4.2623486e-07	3.9407885e-09	-3.1897061e-05	2.162979e-07	7.2439093e-05	7.2406334e-05	-0.00045242405
0.008	1.008	0	0	0	1	0	0	0	0.99612851	1.0040975	9.6889122e-05	3.6964598e-07	1.1952544e-07	3.6987015e-07	3.1110883e-05	-5.743804e-07	6.2823015e-08	-5.6597251e-07	5.1851563e-09	-4.2668397e-05	3.8548395e-07	9.6886569e-05	9.6831283e-05	-0.00057095057
0.01	1.01	0	0	0	1	0	0	0	0.99513819	1.0050896	0.00012142149	4.5359854e-07	1.5363209e-07	4.5314837e-07	3.9032785e-05	-7.1779076e-07	7.9433286e-08	-7.0660775e-07	6.4322919e-09	-5.3486901e-05	6.0362303e-07	0.00012141828	0.00012133999	-0.00064516913
0.012	1.012	0	0	0	1	0	0	0	0.99413337	1.006063	0.00014599699	5.3533514e-07	1.8665148e-07	5.3399031e-07	4.7024918e-05	-8.6398265e-07	9.5206924e-08	-8.4940436e-07	7.7498246e-09	-6.434322e-05	8.7084393e-07	0.00014599306	0.00014589061	-0.00070225849
0.014	1.014	0	0	0	1	0	0	0	0.99310901	1.0070125	0.00017056694	6.1503494e-07	2.1798644e-07	6.1258691e-07	5.5107309e-05	-1.0139147e-06	1.0978009e-07	-9.9524167e-07	9.2367397e-09	-7.522783e-05	1.1871855e-06	0.00017056215	0.00017043515	-0.00074519289
0.016	1.016	0	0	0	1	0	0	0	0.99205941	1.0079324	0.00019507989	6.9278219e-07	2.4718965e-07	6.8901274e-07	6.3297924e-05	-1.1672704e-06	1.2287742e-07	-1.1437457e-06	1.0985817e-08	-8.6129599e-05	1.5525845e-06	0.00019507404	0.0001949245	-0.00076716784
0.018	1.018	0	0	0	1	0	0	0	0.99098009	1.0088177	0.00021949512	7.6859635e-07	2.7399424e-07	7.6326723e-07	7.1594623e-05	-1.3219894e-06	1.3430746e-07	-1.2928516e-06	1.3018032e-08	-9.7034252e-05	1.9668835e-06	0.00021948799	0.00021931899	-0.00077055748
0.02	1.02	0	0	0	1	0	0	0	0.98986869	1.0096661	0.00024378916	8.4239311e-07	2.9837127e-07	8.3525766e-07	7.9964284e-05	-1.475326e-06	1.4400391e-07	-1.4398636e-06	1.5261369e-08	-0.0001079229	2.4298605e-06	0.00024378055	0.00024359256	-0.00077174906
