lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	1	-0.002	0	0	1	0	0	0	1	1	4.1062295e-07	-7.5876393e-06	2.5898551e-07	-7.5928111e-06	4.1183703e-07	1.132974e-07	2.5446123e-07	1.1424343e-07	2.9210975e-07	-3.7152324e-07	7.5861021e-09	-7.5876393e-06	-7.5815706e-06	-0.00080044779
-0.004	1	-0.004	0	0	1	0	0	0	1	1	9.4696e-07	-1.5159232e-05	5.2083982e-07	-1.5167277e-05	9.2583729e-07	2.4098023e-07	5.1220969e-07	2.4245588e-07	6.2032234e-07	-8.3103988e-07	3.0326282e-08	-1.5159232e-05	-1.5149335e-05	-0.00065330578
-0.006	1	-0.006	0	0	1	0	0	0	1	1	1.602273e-06	-2.2708742e-05	7.866671e-07	-2.2716852e-05	1.5351052e-06	3.8286072e-07	7.7435721e-07	3.844795e-07	9.8539749e-07	-1.3742586e-06	6.8183441e-08	-2.2708742e-05	-2.26962e-05	-0.00055259514
-0.008	1	-0.008	0	0	1	0	0	0	1	1	2.3694025e-06	-3.0232776e-05	1.0575554e-06	-3.0237678e-05	2.2325005e-06	5.3884038e-07	1.0420415e-06	5.4026717e-07	1.3885274e-06	-1.9968101e-06	1.2111108e-07	-3.0232776e-05	-3.0218617e-05	-0.00046853549
-0.01	1	-0.01	0	0	1	0	0	0	1	1	3.2413269e-06	-3.7730022e-05	1.3345866e-06	-3.7728018e-05	3.0111211e-06	7.0894352e-07	1.3164391e-06	7.0990761e-07	1.8313734e-06	-2.6946071e-06	1.8905791e-07	-3.7730022e-05	-3.7714887e-05	-0.00040129037
-0.012	1	-0.012	0	0	1	0	0	0	1	1	4.2120076e-06	-4.5199985e-05	1.6188505e-06	-4.5186978e-05	3.8650691e-06	8.9333373e-07	1.5987618e-06	8.9362716e-07	2.3161565e-06	-3.464411e-06	2.7197063e-07	-4.5199985e-05	-4.5184116e-05	-0.00035120845
-0.014	1	-0.014	0	0	1	0	0	0	1	1	5.2772285e-06	-5.2641787e-05	1.91145e-06	-5.2613292e-05	4.7902426e-06	1.0923029e-06	1.8902398e-06	1.0917653e-06	2.8458135e-06	-4.3044282e-06	3.6979438e-07	-5.2641787e-05	-5.2625132e-05	-0.00031646703
-0.016	1	-0.016	0	0	1	0	0	0	1	1	6.4351445e-06	-6.0053381e-05	2.2134968e-06	-6.0004519e-05	5.784867e-06	1.3062384e-06	2.1921048e-06	1.3047366e-06	3.4242649e-06	-5.2147588e-06	4.8247116e-07	-6.0053381e-05	-6.0035687e-05	-0.00029473082
-0.018	1	-0.018	0	0	1	0	0	0	1	1	7.6866585e-06	-6.7431064e-05	2.5261013e-06	-6.735652e-05	6.8498703e-06	1.535576e-06	2.5055755e-06	1.5329837e-06	4.056891e-06	-6.1978066e-06	6.0993712e-07	-6.7431064e-05	-6.7411871e-05	-0.00028470861
-0.02	1	-0.02	0	0	1	0	0	0	1	1	9.0360171e-06	-7.476887e-05	2.8503366e-06	-7.4662817e-05	7.9894772e-06	1.7807234e-06	2.8318206e-06	1.7769038e-06	4.7514142e-06	-7.2589695e-06	7.5211865e-07	-7.476887e-05	-7.474741e-05	-0.00028710337
-0.022	1	-0.022	0	0	1	0	0	0	1	1	1.0492167e-05	-8.205741e-05	3.1871268e-06	-8.1913367e-05	9.2125579e-06	2.0419047e-06	3.1718433e-06	2.036693e-06	5.5195929e-06	-8.4081059e-06	9.0892676e-07	-8.205741e-05	-8.2032344e-05	-0.00030555843
-0.024	1	-0.024	0	0	1	0	0	0	1	1	1.2071761e-05	-8.9281393e-05	3.5369138e-06	-8.9091963e-05	1.0535619e-05	2.3187793e-06	3.526136e-06	2.3119627e-06	6.3805814e-06	-9.6626537e-06	1.080248e-06	-8.9281393e-05	-8.9250319e-05	-0.00034816545
