lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99895004	0	0	0	0.99915217	1.0000993	1.2897374e-06	-3.9873686e-08	7.8921432e-09	-4.0246512e-08	-8.1573931e-10	4.8542107e-08	7.4264717e-09	4.9138099e-08	-2.4018645e-10	-4.295605e-07	1.2949776e-09	1.290274e-06	1.2630322e-06	-0.02156855
0.004	1.004	0	0	0	0.99788734	0	0	0	0.99823924	1.0001148	2.3909939e-06	-6.8760472e-08	1.3502868e-08	-6.9924542e-08	-1.7347659e-09	7.0884411e-08	1.2349054e-08	7.2301214e-08	-3.8436099e-10	-7.9629159e-07	5.0521289e-09	2.3921162e-06	2.3115615e-06	-0.034848629
0.006	1.006	0	0	0	0.99678598	0	0	0	0.99723939	0.99999844	3.0913363e-06	-7.528175e-08	2.4205772e-08	-7.6567296e-08	-1.503535e-09	5.1378714e-08	2.2283517e-08	5.2875928e-08	-3.1822666e-10	-1.0298382e-06	1.0541224e-08	3.0923225e-06	3.0920698e-06	-8.1717942e-05
0.008	1.008	0	0	0	0.99569206	0	0	0	0.99621489	0.99985863	3.7929803e-06	-7.9660119e-08	3.4931348e-08	-8.0946056e-08	-1.0957149e-09	5.4477838e-08	3.215398e-08	5.5763988e-08	-3.0564607e-10	-1.2638596e-06	1.7420408e-08	3.7937361e-06	3.7931544e-06	-0.00015337361
0.01	1.01	0	0	0	0.99460299	0	0	0	0.99517326	0.99970032	4.509719e-06	-8.2467995e-08	4.6574412e-08	-8.3726843e-08	-6.2130153e-10	6.6076702e-08	4.2851772e-08	6.6928244e-08	-3.6331292e-10	-1.5029115e-06	2.5713841e-08	4.5102474e-06	4.507771e-06	-0.00054937668
0.012	1.012	0	0	0	0.99351588	0	0	0	0.9941183	0.99952438	5.2411357e-06	-8.3510741e-08	5.9820711e-08	-8.4739344e-08	-1.0519694e-10	8.2642543e-08	5.5063373e-08	8.2880969e-08	-4.8056867e-10	-1.74685e-06	3.5451492e-08	5.2414477e-06	5.2369487e-06	-0.00085908258
0.014	1.014	0	0	0	0.99242867	0	0	0	0.99305252	0.99933127	5.9861516e-06	-8.2610594e-08	7.4951205e-08	-8.3825104e-08	4.3887607e-10	1.0263966e-07	6.906517e-08	1.0212551e-07	-6.4495073e-10	-1.9953152e-06	4.6661636e-08	5.986258e-06	5.9797279e-06	-0.0010920393
0.016	1.016	0	0	0	0.99133999	0	0	0	0.99197771	0.99912136	6.7436882e-06	-7.9643916e-08	9.1982167e-08	-8.0879692e-08	1.0015748e-09	1.252222e-07	8.4866501e-08	1.2384876e-07	-8.4542531e-10	-2.2479481e-06	5.9370404e-08	6.7435983e-06	6.7350641e-06	-0.0012671359
0.018	1.018	0	0	0	0.99024884	0	0	0	0.99089511	0.99889492	7.5127589e-06	-7.4539527e-08	1.1077893e-07	-7.585145e-08	1.5760027e-09	1.4985765e-07	1.0232573e-07	1.4754521e-07	-1.0728083e-09	-2.5044207e-06	7.3601892e-08	7.5124804e-06	7.5019871e-06	-0.0013987343
0.02	1.02	0	0	0	0.98915454	0	0	0	0.98980567	0.99865218	8.2924791e-06	-6.7271029e-08	1.3113193e-07	-6.8733416e-08	2.1568831e-09	1.7618058e-07	1.2122749e-07	1.728715e-07	-1.3195911e-09	-2.7644388e-06	8.9378352e-08	8.2920179e-06	8.2796218e-06	-0.001497174
0.022	1.022	0	0	0	0.98805658	0	0	0	0.98871007	0.99839333	9.0820593e-06	-5.7848336e-08	1.5280407e-07	-5.9554393e-08	2.7401171e-09	2.0392467e-07	1.4133048e-07	1.9957922e-07	-1.5796701e-09	-3.0277399e-06	1.0672038e-07	9.0814198e-06	9.0671845e-06	-0.0015699827
0.024	1.024	0	0	0	0.98695462	0	0	0	0.98760885	0.99811852	9.880796e-06	-4.6309712e-08	1.755585e-07	-4.8370607e-08	3.322511e-09	2.3288715e-07	1.6239529e-07	2.2748009e-07	-1.8480967e-09	-3.2940901e-06	1.2564709e-07	9.8799819e-06	9.8639751e-06	-0.0016227522
0.026	1.026	0	0	0	0.98584842	0	0	0	0.98650239	0.99782791	1.0688063e-05	-3.2714706e-08	1.9917384e-07	-3.5258391e-08	3.9015874e-09	2.6290846e-07	1.8419937e-07	2.5642617e-07	-2.1208698e-09	-3.5632814e-06	1.4617628e-07	1.0687077e-05	1.0669369e-05	-0.0016597163
0.028	1.028	0	0	0	0.9847378	0	0	0	0.98539099	0.9975216	1.1503304e-05	-1.7138125e-08	2.2345144e-07	-2.0308034e-08	4.4754467e-09	2.9385977e-07	2.0654406e-07	2.8629791e-07	-2.3947665e-09	-3.8351282e-06	1.6832457e-07	1.1502147e-05	1.1482809e-05	-0.0016841311
0.03	1.03	0	0	0	0.98362265	0	0	0	0.98427486	0.9971997	1.2326021e-05	3.349612e-10	2.482179e-07	-3.6187342e-09	5.0426577e-09	3.2563495e-07	2.2925687e-07	3.169965e-07	-2.6672056e-09	-4.1094655e-06	1.9210751e-07	1.2324695e-05	1.2303797e-05	-0.0016985343
0.032	1.032	0	0	0	0.9825029	0	0	0	0.98315417	0.99686228	1.3155773e-05	1.9613244e-08	2.7332482e-07	1.4705402e-08	5.602171e-09	3.5814513e-07	2.5219095e-07	3.4843882e-07	-2.9361355e-09	-4.3861463e-06	2.1753975e-07	1.3154278e-05	1.3131889e-05	-0.0017049248
0.034	1.034	0	0	0	0.98137851	0	0	0	0.98202904	0.99650942	1.3992164e-05	4.0602341e-08	2.9864713e-07	3.4558475e-08	6.1532476e-09	3.9131489e-07	2.7522323e-07	3.8055386e-07	-3.1999432e-09	-4.6650392e-06	2.4463507e-07	1.3990501e-05	1.396669e-05	-0.0017048914
0.036	1.036	0	0	0	0.98024945	0	0	0	0.98089954	0.99614118	1.4834843e-05	6.320722e-08	3.2408068e-07	5.5835131e-08	6.6954e-09	4.2507946e-07	2.9825183e-07	4.1328022e-07	-3.4573778e-09	-4.946027e-06	2.7340651e-07	1.4833012e-05	1.4807843e-05	-0.0016997063
0.038	1.038	0	0	0	0.97911572	0	0	0	0.97976575	0.9957576	1.5683494e-05	8.7334004e-08	3.4953964e-07	7.8432281e-08	7.2283437e-09	4.5938271e-07	3.211934e-07	4.4656427e-07	-3.7074883e-09	-5.2290049e-06	3.0386644e-07	1.5681494e-05	1.565503e-05	-0.0016903944
0.04	1.04	0	0	0	0.97797732	0	0	0	0.9786277	0.99535872	1.6537835e-05	1.1289127e-07	3.7495392e-07	1.022503e-07	7.7519562e-09	4.9417558e-07	3.4398038e-07	4.8035871e-07	-3.9495712e-09	-5.513879e-06	3.3602663e-07	1.6535665e-05	1.6507968e-05	-0.0016777863
0.042	1.042	0	0	0	0.97683426	0	0	0	0.97748542	0.99494458	1.7397612e-05	1.3979097e-07	4.0026687e-07	1.2719385e-07	8.2662442e-09	5.2941485e-07	3.6655866e-07	5.1462154e-07	-4.1831269e-09	-5.800565e-06	3.6989831e-07	1.7395271e-05	1.7366399e-05	-0.0016625578
0.044	1.044	0	0	0	0.97568655	0	0	0	0.97633892	0.99451518	1.8262598e-05	1.6794896e-07	4.2543305e-07	1.5317233e-07	8.7713151e-09	5.6506219e-07	3.8888535e-07	5.4931518e-07	-4.4078234e-09	-6.0889873e-06	4.0549223e-07	1.8260086e-05	1.8230093e-05	-0.001645261
0.046	1.046	0	0	0	0.97453421	0	0	0	0.9751882	0.99407056	1.9132589e-05	1.9728542e-07	4.5041649e-07	1.801002e-07	9.2673548e-09	6.0108344e-07	4.1092689e-07	5.8440582e-07	-4.6234658e-09	-6.3790777e-06	4.4281869e-07	1.9129904e-05	1.9098843e-05	-0.0016263483
0.048	1.048	0	0	0	0.97337725	0	0	0	0.97403327	0.99361071	2.00074e-05	2.2772492e-07	4.7518899e-07	2.0789701e-07	9.7546082e-09	6.3744789e-07	4.3265747e-07	6.1986285e-07	-4.8299713e-09	-6.670775e-06	4.818876e-07	2.0004541e-05	1.9972461e-05	-0.0016061915
0.05	1.05	0	0	0	0.97221568	0	0	0	0.97287412	0.99313565	2.0886865e-05	2.5919655e-07	4.9972882e-07	2.3648735e-07	1.0233364e-08	6.7412789e-07	4.5405764e-07	6.5565845e-07	-5.0273475e-09	-6.9640237e-06	5.2270853e-07	2.0883829e-05	2.0850779e-05	-0.0015850964
0.052	1.052	0	0	0	0.97104953	0	0	0	0.97171073	0.99264537	2.1770833e-05	2.9163372e-07	5.2401956e-07	2.6580076e-07	1.0703943e-08	7.1109836e-07	4.7511315e-07	6.9176719e-07	-5.2156747e-09	-7.2587737e-06	5.6529071e-07	2.1767619e-05	2.1733642e-05	-0.0015633152
0.054	1.054	0	0	0	0.9698788	0	0	0	0.9705431	0.99213987	2.2659167e-05	3.2497415e-07	5.4804912e-07	2.957715e-07	1.1166687e-08	7.4833643e-07	4.9581399e-07	7.2816573e-07	-5.3950916e-09	-7.5549796e-06	6.096431e-07	2.2655773e-05	2.2620913e-05	-0.0015410558
0.056	1.056	0	0	0	0.96870351	0	0	0	0.96937121	0.99161915	2.3551745e-05	3.5915957e-07	5.7180895e-07	3.2633831e-07	1.1621949e-08	7.8582121e-07	5.161536e-07	7.6483259e-07	-5.5657824e-09	-7.8526003e-06	6.5577437e-07	2.3548169e-05	2.3512466e-05	-0.00151849
0.058	1.058	0	0	0	0.96752365	0	0	0	0.96819504	0.99108319	2.4448453e-05	3.9413556e-07	5.9529336e-07	3.5744418e-07	1.2070089e-08	8.2353349e-07	5.3612819e-07	8.0174788e-07	-5.7279669e-09	-8.1515983e-06	7.0369296e-07	2.4444693e-05	2.4408185e-05	-0.001495759
0.06	1.06	0	0	0	0.96633925	0	0	0	0.96701457	0.99053199	2.534919e-05	4.2985134e-07	6.18499e-07	3.8903603e-07	1.251147e-08	8.6145554e-07	5.5573622e-07	8.3889314e-07	-5.8818918e-09	-8.4519398e-06	7.5340711e-07	2.5345244e-05	2.5307966e-05	-0.0014729794
0.062	1.062	0	0	0	0.9651503	0	0	0	0.96582979	0.98996551	2.6253862e-05	4.6625947e-07	6.4142435e-07	4.2106451e-07	1.294645e-08	8.9957093e-07	5.7497789e-07	8.7625118e-07	-6.0278237e-09	-8.7535937e-06	8.0492483e-07	2.6249729e-05	2.6211715e-05	-0.001450247
