lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1	0	0	0	0.99906969	1.0010678	9.970751e-06	-1.3424095e-07	-5.1522499e-08	-1.3717437e-07	3.0925933e-06	2.8914101e-08	-5.8786306e-08	2.8057603e-08	-2.6538675e-09	-4.3535635e-06	9.8977167e-09	9.9720014e-06	1.0004464e-05	0.0032448135
0.004	1.004	0	0	0	1	0	0	0	0.99811537	1.0021078	2.0218125e-05	-2.7590202e-07	-1.023776e-07	-2.8159846e-07	6.2369184e-06	5.0974798e-08	-1.1989389e-07	5.1064329e-08	-5.1174589e-09	-8.8166421e-06	4.0017856e-08	2.0220608e-05	2.0220273e-05	-1.6564752e-05
0.006	1.006	0	0	0	1	0	0	0	0.99712945	1.0031122	3.0613129e-05	-4.1796437e-07	-1.5364142e-07	-4.2593849e-07	9.3825881e-06	6.4640926e-08	-1.817862e-07	6.7458063e-08	-7.4533129e-09	-1.3329421e-05	9.0778807e-08	3.061688e-05	3.059219e-05	-0.0008070644
0.008	1.008	0	0	0	1	0	0	0	0.9961022	1.004071	4.1066869e-05	-5.5644818e-07	-2.0498501e-07	-5.6608297e-07	1.2486915e-05	6.8240861e-08	-2.4335663e-07	7.5396707e-08	-9.7618869e-09	-1.7848007e-05	1.6238662e-07	4.1072007e-05	4.1028572e-05	-0.0010586406
0.01	1.01	0	0	0	1	0	0	0	0.99502406	1.0049743	5.1513879e-05	-6.8932284e-07	-2.5595097e-07	-6.9997887e-07	1.5516796e-05	5.8525073e-08	-3.0385403e-07	7.1558597e-08	-1.2111975e-08	-2.2339521e-05	2.548931e-07	5.1520579e-05	5.146381e-05	-0.0011030873
0.012	1.012	0	0	0	1	0	0	0	0.99388944	1.0058161	6.1912832e-05	-8.1588816e-07	-3.0627903e-07	-8.2696886e-07	1.84602e-05	2.8602184e-08	-3.6282836e-07	4.9198582e-08	-1.4483257e-08	-2.6786183e-05	3.6824186e-07	6.1921259e-05	6.18555e-05	-0.0010631061
0.014	1.014	0	0	0	1	0	0	0	0.99269662	1.0065944	7.2241417e-05	-9.3620113e-07	-3.5595396e-07	-9.4721724e-07	2.1333379e-05	-3.7712205e-08	-4.2004588e-07	-7.4168057e-09	-1.6759993e-08	-3.1186012e-05	5.023151e-07	7.2251691e-05	7.2176483e-05	-0.0010419981
0.016	1.016	0	0	0	1	0	0	0	0.99143749	1.0073005	8.2462293e-05	-1.0499277e-06	-4.0504043e-07	-1.0606477e-06	2.4186955e-05	-1.8415673e-07	-4.7528733e-07	-1.4115253e-07	-1.8801652e-08	-3.5543482e-05	6.5694779e-07	8.2474693e-05	8.2372886e-05	-0.0012359321
0.018	1.018	0	0	0	1	0	0	0	0.99005851	1.0078796	9.2399875e-05	-1.1528617e-06	-4.5291978e-07	-1.163722e-06	2.7165113e-05	-5.2589687e-07	-5.2766173e-07	-4.6597282e-07	-2.0693278e-08	-3.9848098e-05	8.3180664e-07	9.2415399e-05	9.2249516e-05	-0.0017981922
0.02	1.02	0	0	0	1	0	0	0	0.9884368	1.0082055	0.0001016635	-1.2345043e-06	-4.9672385e-07	-1.2463537e-06	3.0532126e-05	-1.1132761e-06	-5.7485804e-07	-1.0336256e-06	-2.3181111e-08	-4.4057482e-05	1.0259459e-06	0.00010168346	0.00010154829	-0.0013310561
0.022	1.022	0	0	0	1	0	0	0	0.98661432	1.0083198	0.00011037476	-1.2983105e-06	-5.3598196e-07	-1.310824e-06	3.4202335e-05	-1.7004747e-06	-6.1733769e-07	-1.601711e-06	-2.6428515e-08	-4.8183554e-05	1.2379998e-06	0.00011039944	0.00011031726	-0.00074495782
0.024	1.024	0	0	0	1	0	0	0	0.98469999	1.0083328	0.00011886685	-1.3536818e-06	-5.7292012e-07	-1.366118e-06	3.7973251e-05	-2.1959584e-06	-6.5721276e-07	-2.0786662e-06	-2.995372e-08	-5.2270049e-05	1.4672149e-06	0.00011889588	0.00011882647	-0.00058412996
0.026	1.026	0	0	0	1	0	0	0	0.98273725	1.0082884	0.0001272716	-1.4043358e-06	-6.0870639e-07	-1.4160843e-06	4.1777357e-05	-2.6160637e-06	-6.9544664e-07	-2.4802505e-06	-3.3522762e-08	-5.6338477e-05	1.7133057e-06	0.00012730476	0.00012723504	-0.00054793503
0.028	1.028	0	0	0	1	0	0	0	0.9807428	1.0082036	0.00013563861	-1.4516673e-06	-6.4383275e-07	-1.4622511e-06	4.559502e-05	-2.9802403e-06	-7.324463e-07	-2.8256475e-06	-3.7047264e-08	-6.0398859e-05	1.9761551e-06	0.00013567577	0.00013560209	-0.00054332127
0.03	1.03	0	0	0	1	0	0	0	0.97872459	1.0080863	0.00014399072	-1.4963261e-06	-6.7853286e-07	-1.5053623e-06	4.9419402e-05	-3.3017621e-06	-7.6842039e-07	-3.1280295e-06	-4.0491086e-08	-6.4456543e-05	2.2557141e-06	0.00014403177	0.00014395304	-0.00054696164
0.032	1.032	0	0	0	1	0	0	0	0.97668701	1.007941	0.00015234006	-1.5386718e-06	-7.1292946e-07	-1.545844e-06	5.3247667e-05	-3.5895545e-06	-8.0349325e-07	-3.3962925e-06	-4.3839216e-08	-6.851463e-05	2.5519672e-06	0.00015238491	0.00015230084	-0.00055201491
0.034	1.034	0	0	0	1	0	0	0	0.97463272	1.0077702	0.00016069368	-1.5789306e-06	-7.4709132e-07	-1.5839717e-06	5.7078434e-05	-3.8498473e-06	-8.3774724e-07	-3.6366693e-06	-4.708623e-08	-7.257501e-05	2.8649174e-06	0.00016074222	0.00016065285	-0.00055630536
0.036	1.036	0	0	0	1	0	0	0	0.97256345	1.0075757	0.00016905592	-1.617259e-06	-7.8105853e-07	-1.6199406e-06	6.0910915e-05	-4.0871666e-06	-8.7124126e-07	-3.8537034e-06	-5.0231378e-08	-7.6638866e-05	3.1945786e-06	0.00016910806	0.00016901355	-0.0005591972
0.038	1.038	0	0	0	1	0	0	0	0.97048036	1.0073586	0.00017742954	-1.6537748e-06	-8.1485493e-07	-1.6538993e-06	6.4744591e-05	-4.3049182e-06	-9.0401988e-07	-4.0508244e-06	-5.3276256e-08	-8.070695e-05	3.5409716e-06	0.0001774852	0.00017738576	-0.00056060679
0.04	1.04	0	0	0	1	0	0	0	0.96838428	1.0071197	0.00018581637	-1.6885718e-06	-8.4849477e-07	-1.6859676e-06	6.8579077e-05	-4.5057419e-06	-9.3611844e-07	-4.2306975e-06	-5.6223637e-08	-8.477974e-05	3.9041217e-06	0.00018587547	0.00018577131	-0.00056064874
0.042	1.042	0	0	0	1	0	0	0	0.96627579	1.0068594	0.00019421763	-1.7217294e-06	-8.8198645e-07	-1.7162462e-06	7.2414059e-05	-4.6917346e-06	-9.675659e-07	-4.3954454e-06	-5.9076844e-08	-8.8857536e-05	4.2840569e-06	0.00019428008	0.00019417144	-0.00055949926
0.044	1.044	0	0	0	1	0	0	0	0.96415533	1.0065782	0.00020263413	-1.7533165e-06	-9.1533474e-07	-1.7448229e-06	7.6249268e-05	-4.8645968e-06	-9.9838668e-07	-4.5467933e-06	-6.1839411e-08	-9.2940518e-05	4.6808074e-06	0.00020269987	0.00020258696	-0.00055734175
0.046	1.046	0	0	0	1	0	0	0	0.96202322	1.0062763	0.00021106642	-1.7833952e-06	-9.4854214e-07	-1.7717761e-06	8.0084464e-05	-5.0257322e-06	-1.0286018e-06	-4.6861681e-06	-6.4514892e-08	-9.702879e-05	5.0944047e-06	0.00021113538	0.0002110184	-0.00055434597
0.048	1.048	0	0	0	1	0	0	0	0.95987968	1.0059539	0.00021951487	-1.8120225e-06	-9.8160968e-07	-1.7971771e-06	8.391943e-05	-5.1763165e-06	-1.0582297e-06	-4.8147668e-06	-6.7106757e-08	-0.0001011224	5.5248811e-06	0.00021958698	0.00021946613	-0.0005506612
0.05	1.05	0	0	0	1	0	0	0	0.95772489	1.0056111	0.00022797971	-1.8392514e-06	-1.0145375e-06	-1.8210918e-06	8.7753967e-05	-5.3173474e-06	-1.0872867e-06	-4.9336071e-06	-6.9618337e-08	-0.00010522135	5.9722693e-06	0.00022805491	0.00022793036	-0.00054641544
0.052	1.052	0	0	0	1	0	0	0	0.95555898	1.005248	0.00023646108	-1.8651316e-06	-1.0473251e-06	-1.8435814e-06	9.158789e-05	-5.4496807e-06	-1.1157875e-06	-5.0435629e-06	-7.2052797e-08	-0.00010932564	6.4366025e-06	0.00023653931	0.00023641124	-0.00054171693
0.054	1.054	0	0	0	1	0	0	0	0.95338205	1.0048647	0.00024495907	-1.8897103e-06	-1.0799716e-06	-1.8647035e-06	9.5421028e-05	-5.5740578e-06	-1.1437453e-06	-5.1453922e-06	-7.4413122e-08	-0.00011343523	6.9179142e-06	0.00024504027	0.00024490884	-0.0005366565
0.056	1.056	0	0	0	1	0	0	0	0.95119415	1.004461	0.00025347371	-1.9130326e-06	-1.112476e-06	-1.8845126e-06	9.9253225e-05	-5.6911262e-06	-1.1711723e-06	-5.2397576e-06	-7.670212e-08	-0.00011755008	7.4162379e-06	0.00025355783	0.00025342318	-0.00053131005
0.058	1.058	0	0	0	1	0	0	0	0.94899534	1.0040371	0.00026200499	-1.9351414e-06	-1.1448372e-06	-1.9030601e-06	0.00010308433	-5.8014559e-06	-1.1980795e-06	-5.3272429e-06	-7.8922423e-08	-0.00012167013	7.9316069e-06	0.00026209198	0.00026195426	-0.00052574087
0.06	1.06	0	0	0	1	0	0	0	0.94678563	1.0035928	0.00027055291	-1.9560778e-06	-1.1770539e-06	-1.920395e-06	0.00010691421	-5.9055515e-06	-1.224477e-06	-5.4083654e-06	-8.1076495e-08	-0.00012579535	8.4640549e-06	0.0002706427	0.00027050204	-0.00052000167
0.062	1.062	0	0	0	1	0	0	0	0.94456504	1.0031281	0.00027911741	-1.9758814e-06	-1.2091248e-06	-1.9365642e-06	0.00011074274	-6.0038626e-06	-1.2503743e-06	-5.4835861e-06	-8.3166641e-08	-0.00012992566	9.0136151e-06	0.00027920997	0.0002790665	-0.0005141363
0.064	1.064	0	0	0	1	0	0	0	0.94233357	1.0026429	0.00028769845	-1.9945902e-06	-1.2410486e-06	-1.9516123e-06	0.0001145698	-6.096792e-06	-1.2757801e-06	-5.5533181e-06	-8.5195018e-08	-0.00013406102	9.5803209e-06	0.00028779374	0.00028764756	-0.00050818121
0.066	1.066	0	0	0	1	0	0	0	0.94009119	1.0021372	0.00029629598	-2.0122407e-06	-1.272824e-06	-1.9655818e-06	0.00011839527	-6.1847017e-06	-1.3007024e-06	-5.6179333e-06	-8.7163643e-08	-0.00013820136	1.0164205e-05	0.00029639394	0.00029624518	-0.00050216672
0.068	1.068	0	0	0	1	0	0	0	0.9378379	1.0016109	0.00030490993	-2.0288681e-06	-1.3044497e-06	-1.9785138e-06	0.00012221907	-6.2679189e-06	-1.3251488e-06	-5.6777675e-06	-8.9074401e-08	-0.00014234664	1.0765302e-05	0.00030501053	0.00030485929	-0.00049611799
