lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	1.0006095	0	0	0	1.000623	0.9992304	-8.5553819e-06	8.7593673e-08	6.0189984e-08	9.0244309e-08	2.1975659e-09	-3.1853478e-08	5.850543e-08	-1.8932955e-08	1.8640982e-09	2.8504401e-06	8.6439262e-09	-8.5565783e-06	-8.3598217e-06	-0.023535977
-0.004	0.996	0	0	0	1.0012134	0	0	0	1.0011368	0.99834217	-1.5772599e-05	-6.7128462e-08	1.0265243e-07	-5.1562701e-08	1.1322557e-08	-1.5028195e-07	8.1110877e-08	1.8940399e-08	-2.8083155e-09	5.254695e-06	3.3439287e-08	-1.5774811e-05	-1.5112429e-05	-0.043830307
-0.006	0.994	0	0	0	1.0015892	0	0	0	1.0014219	0.99699525	-1.9533327e-05	7.5796652e-08	-1.078861e-07	1.0484181e-07	2.8748205e-08	-3.8114957e-07	-1.1766301e-07	8.0389826e-08	-1.4789555e-08	6.506456e-06	6.9093641e-08	-1.9535922e-05	-1.9427612e-05	-0.0055750412
-0.008	0.992	0	0	0	1.0018731	0	0	0	1.0017172	0.99556476	-2.2341222e-05	2.8993702e-07	-2.2548168e-07	3.2282976e-07	3.9352688e-08	-5.4349616e-07	-2.4680255e-07	1.0146509e-07	-2.2527842e-08	7.4414657e-06	1.1114974e-07	-2.2343404e-05	-2.2307377e-05	-0.0016150231
-0.01	0.99	0	0	0	1.0021425	0	0	0	1.002001	0.99410626	-2.4684846e-05	4.8048881e-07	-3.2038473e-07	5.1594226e-07	4.7610036e-08	-6.8408353e-07	-3.5529079e-07	1.0344833e-07	-2.8667944e-08	8.2219681e-06	1.5832315e-07	-2.4687153e-05	-2.4684494e-05	-0.00010770935
-0.012	0.988	0	0	0	1.0024013	0	0	0	1.0022726	0.99262322	-2.6747702e-05	6.643016e-07	-4.1155775e-07	7.0256404e-07	5.4599397e-08	-8.1318714e-07	-4.6003051e-07	9.3767559e-08	-3.406359e-08	8.9090554e-06	2.0988771e-07	-2.6750099e-05	-2.6764125e-05	0.00052406906
-0.014	0.986	0	0	0	1.0026485	0	0	0	1.0025306	0.99111314	-2.8616248e-05	8.4657846e-07	-5.0875759e-07	8.8820026e-07	6.0707301e-08	-9.3256774e-07	-5.7095716e-07	7.7750646e-08	-3.9137932e-08	9.5315596e-06	2.6537965e-07	-2.8618636e-05	-2.8640469e-05	0.00076231962
-0.016	0.984	0	0	0	1.0028803	0	0	0	1.0027715	0.98956919	-3.0321623e-05	1.0273982e-06	-6.199768e-07	1.0727697e-06	6.601875e-08	-1.0391528e-06	-6.9673555e-07	6.1836497e-08	-4.4211655e-08	1.0099939e-05	3.2444959e-07	-3.0323847e-05	-3.0348762e-05	0.00082094132
-0.018	0.982	0	0	0	1.0030901	0	0	0	1.0029888	0.98797846	-3.1858161e-05	1.2028548e-06	-7.5282727e-07	1.2518849e-06	7.0308032e-08	-1.1253687e-06	-8.4589661e-07	5.5149817e-08	-4.9628381e-08	1.0612494e-05	3.867747e-07	-3.1859995e-05	-3.1885372e-05	0.0007958727
-0.02	0.98	0	0	0	1.0032664	0	0	0	1.0031707	0.98631853	-3.3186315e-05	1.3625302e-06	-9.0900677e-07	1.4143258e-06	7.2791392e-08	-1.1817529e-06	-1.0210406e-06	6.7722595e-08	-5.5843256e-08	1.1056456e-05	4.5199107e-07	-3.3187474e-05	-3.3213219e-05	0.00077512047
-0.022	0.978	0	0	0	1.0033924	0	0	0	1.0032998	0.98455596	-3.4235045e-05	1.4816302e-06	-1.0632134e-06	1.5342408e-06	7.1840891e-08	-1.2090881e-06	-1.1967321e-06	9.9242169e-08	-6.3450296e-08	1.1408885e-05	5.1962757e-07	-3.4235386e-05	-3.426868e-05	0.00097155296
-0.024	0.976	0	0	0	1.003453	0	0	0	1.0033605	0.9826613	-3.494281e-05	1.5205378e-06	-1.1481442e-06	1.5711392e-06	6.622987e-08	-1.2287421e-06	-1.3030411e-06	1.3036325e-07	-7.2786811e-08	1.1649789e-05	5.8906579e-07	-3.4942744e-05	-3.5003997e-05	0.0017498737
-0.026	0.974	0	0	0	1.0034563	0	0	0	1.0033615	0.98065186	-3.5362183e-05	1.4749168e-06	-1.131996e-06	1.5212103e-06	5.8147904e-08	-1.2529492e-06	-1.3051369e-06	1.5311804e-07	-8.3069275e-08	1.1795702e-05	6.5964356e-07	-3.5362446e-05	-3.5458428e-05	0.0027068939
-0.028	0.972	0	0	0	1.0034285	0	0	0	1.0033307	0.97858101	-3.562877e-05	1.390904e-06	-1.0627111e-06	1.4321587e-06	5.0739782e-08	-1.2740743e-06	-1.2510135e-06	1.7805061e-07	-9.3153312e-08	1.1890394e-05	7.3089951e-07	-3.5629646e-05	-3.5743223e-05	0.0031775813
