lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.9992309	0	0	0	0.99913264	1.0003609	5.9292507e-06	-4.2392527e-08	8.5006241e-08	-4.9090452e-08	-3.4265112e-09	3.7773625e-08	8.1606665e-08	4.0419301e-08	8.80945e-10	-1.9755684e-06	5.8801542e-09	5.9301787e-06	5.9519114e-06	0.0036513792
0.004	1.004	0	0	0	0.99846275	0	0	0	0.99823416	1.0006864	1.2028513e-05	-8.430034e-08	1.6957932e-07	-9.7449698e-08	-7.17135e-09	5.8405098e-08	1.6355396e-07	6.4117421e-08	1.628228e-09	-4.0076567e-06	2.3807645e-08	1.203051e-05	1.2026446e-05	-0.00033794844
0.006	1.006	0	0	0	0.99769971	0	0	0	0.99729425	1.0009702	1.8163174e-05	-1.2503102e-07	2.4861451e-07	-1.4355942e-07	-1.0558085e-08	7.367203e-08	2.3975474e-07	8.2223375e-08	2.0674773e-09	-6.0515611e-06	5.3985937e-08	1.816618e-05	1.8135273e-05	-0.0017042097
0.008	1.008	0	0	0	0.99694472	0	0	0	0.99629726	1.0011993	2.421096e-05	-1.6404855e-07	3.2144444e-07	-1.8793621e-07	-1.4667034e-08	5.9257372e-08	3.0839904e-07	7.0267018e-08	1.149063e-09	-8.065814e-06	9.6348739e-08	2.4215868e-05	2.4166093e-05	-0.0020597108
0.01	1.01	0	0	0	0.99619972	0	0	0	0.99523273	1.0013651	3.0093317e-05	-2.0144796e-07	3.8888453e-07	-2.306657e-07	-1.9400598e-08	5.008011e-08	3.6980197e-07	6.2834502e-08	-1.5266872e-09	-1.002413e-05	1.5065031e-07	3.0101376e-05	3.0041833e-05	-0.001982022
0.012	1.012	0	0	0	0.99545549	0	0	0	0.9941061	1.0014634	3.5768393e-05	-2.3900506e-07	4.5251195e-07	-2.7346918e-07	-2.4648184e-08	5.79008e-08	4.2571749e-07	7.1749234e-08	-5.7431414e-09	-1.1912667e-05	2.1651607e-07	3.5781009e-05	3.5719863e-05	-0.0017118238
0.014	1.014	0	0	0	0.99468481	0	0	0	0.99294734	1.001497	4.1234973e-05	-2.7894381e-07	5.1537803e-07	-3.1816329e-07	-2.9937556e-08	7.5903556e-08	4.7987439e-07	9.044194e-08	-1.076972e-08	-1.3731422e-05	2.9352976e-07	4.1253184e-05	4.1194932e-05	-0.0014140704
0.016	1.016	0	0	0	0.99385256	0	0	0	0.99179804	1.0014722	4.651548e-05	-3.2258483e-07	5.8144959e-07	-3.6575782e-07	-3.4897288e-08	9.6485686e-08	5.3676832e-07	1.1156397e-07	-1.5992529e-08	-1.5488197e-05	3.812958e-07	4.6539735e-05	4.6486974e-05	-0.0011349546
0.018	1.018	0	0	0	0.99294177	0	0	0	0.99068424	1.0013982	5.1648373e-05	-3.7021974e-07	6.5289192e-07	-4.1637291e-07	-3.9326299e-08	1.1634549e-07	5.9883461e-07	1.3195645e-07	-2.1058097e-08	-1.7195996e-05	4.7947766e-07	5.1678496e-05	5.1631881e-05	-0.00090283135
