lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99884572	1.0028451	1.2664018e-05	2.6649017e-08	8.5098185e-09	2.0137617e-08	1.3050775e-05	-9.2411391e-09	2.878912e-08	-1.0468671e-08	-1.9644137e-09	-8.5709429e-06	2.5499793e-08	2.571594e-05	2.5816818e-05	0.0039074442
0.004	1.004	0	0	0	1.004	0	0	0	0.99766466	1.0056619	2.5812471e-05	6.7093324e-08	1.4279955e-09	5.4116622e-08	2.6429207e-05	-5.5373968e-09	5.4427011e-08	-1.7459056e-08	-4.2313845e-09	-1.7412482e-05	1.0326727e-07	5.2244217e-05	5.2265986e-05	0.00041650325
0.006	1.006	0	0	0	1.006	0	0	0	0.99644522	1.0084384	3.9249129e-05	1.1444948e-07	-1.4644696e-08	9.4797187e-08	4.0000666e-05	1.7111025e-09	7.2246302e-08	-2.3400358e-08	-6.9784829e-09	-2.6414272e-05	2.3456374e-07	7.9254145e-05	7.9219882e-05	-0.00043250231
0.008	1.008	0	0	0	1.008	0	0	0	0.99517158	1.011158	5.2853906e-05	1.6073893e-07	-3.7720725e-08	1.3442332e-07	5.3681642e-05	8.4974397e-09	8.2082643e-08	-3.1199199e-08	-1.0352062e-08	-3.5508399e-05	4.201468e-07	0.00010654234	0.00010646053	-0.00076845985
0.01	1.01	0	0	0	1.01	0	0	0	0.99382251	1.0137983	6.6530088e-05	2.0268137e-07	-6.6563888e-08	1.6986425e-07	6.7399284e-05	1.1105438e-08	8.4419089e-08	-4.4170609e-08	-1.4423845e-08	-4.4638316e-05	6.6040584e-07	0.00013393946	0.00013381634	-0.000920068
0.012	1.012	0	0	0	1.012	0	0	0	0.99237532	1.0163352	8.0196387e-05	2.3937689e-07	-9.9889541e-08	2.002861e-07	8.1088546e-05	5.9628724e-09	8.0158993e-08	-6.5467573e-08	-1.9107735e-08	-5.3755275e-05	9.5541214e-07	0.0001612993	0.00016114464	-0.00095971735
0.014	1.014	0	0	0	1.014	0	0	0	0.99081588	1.0187529	9.3797767e-05	2.7093994e-07	-1.3619506e-07	2.2581836e-07	9.4704926e-05	-9.3159669e-09	7.0670206e-08	-9.6908591e-08	-2.4122678e-08	-6.282619e-05	1.3049844e-06	0.00018852216	0.00018834924	-0.00091810805
0.016	1.016	0	0	0	1.016	0	0	0	0.98914699	1.0210529	0.00010731683	2.9773986e-07	-1.7405416e-07	2.4682876e-07	0.00010823665	-3.4970994e-08	5.752012e-08	-1.3815394e-07	-2.909619e-08	-7.1841461e-05	1.7088091e-06	0.00021557843	0.00021539757	-0.00083966437
0.018	1.018	0	0	0	1.018	0	0	0	0.98738524	1.023251	0.00012076638	3.2011172e-07	-2.1247795e-07	2.636534e-07	0.00012169865	-6.9459955e-08	4.2029378e-08	-1.8725946e-07	-3.3734133e-08	-8.0810432e-05	2.1665747e-06	0.00024249536	0.00024231033	-0.0007635778
0.02	1.02	0	0	0	1.02	0	0	0	0.98555108	1.0253673	0.00013417025	3.3835803e-07	-2.5096179e-07	2.7659943e-07	0.00013511515	-1.1065301e-07	2.5068982e-08	-2.419145e-07	-3.7892135e-08	-8.9749169e-05	2.6780504e-06	0.00026932067	0.00026913106	-0.00070453189
0.022	1.022	0	0	0	1.022	0	0	0	0.98366206	1.0274193	0.00014755004	3.5279999e-07	-2.8931528e-07	2.8599122e-07	0.00014850761	-1.5666754e-07	7.1379328e-09	-3.0020327e-07	-4.1541047e-08	-9.8672037e-05	3.2430989e-06	0.00029609732	0.00029590163	-0.00066133675
0.024	1.024	0	0	0	1.024	0	0	0	0.98173109	1.0294197	0.00016092117	3.6378668e-07	-3.274975e-07	2.9217678e-07	0.00016189134	-2.0610269e-07	-1.1488757e-08	-3.6075965e-07	-4.4710299e-08	-0.00010758927	3.8616569e-06	0.00032285605	0.00032265311	-0.00062896995
0.026	1.026	0	0	0	1.026	0	0	0	0.97976715	1.0313774	0.00017429355	3.7167832e-07	-3.6552437e-07	2.9551104e-07	0.00017527618	-2.5798276e-07	-3.0653278e-08	-4.2266419e-07	-4.745034e-08	-0.00011650743	4.5337114e-06	0.00034961664	0.00034940584	-0.00060331046
0.028	1.028	0	0	0	1.028	0	0	0	0.97777639	1.0332984	0.00018767316	3.7682735e-07	-4.0342762e-07	2.9633793e-07	0.00018866811	-3.1163941e-07	-5.0256516e-08	-4.8530598e-07	-4.9814508e-08	-0.00012543049	5.2592803e-06	0.00037639114	0.0003761723	-0.00058175532
0.03	1.03	0	0	0	1.03	0	0	0	0.97576306	1.035187	0.00020106343	3.7956549e-07	-4.4123921e-07	2.9497857e-07	0.00020207062	-3.6661192e-07	-7.0229155e-08	-5.4827595e-07	-5.1851912e-08	-0.00013436073	6.0384005e-06	0.00040318651	0.00040295972	-0.00056279581
0.032	1.032	0	0	0	1.032	0	0	0	0.97373013	1.037046	0.00021446623	3.8019689e-07	-4.7898631e-07	2.9172544e-07	0.0002154856	-4.2257733e-07	-9.0517814e-08	-6.1129547e-07	-5.3605362e-08	-0.00014329941	6.8711192e-06	0.00043000655	0.00042977208	-0.00054557716
0.034	1.034	0	0	0	1.034	0	0	0	0.97167974	1.0388772	0.0002278824	3.7899572e-07	-5.1669046e-07	2.8684051e-07	0.00022891397	-4.7930455e-07	-1.1107836e-07	-6.7417091e-07	-5.5111353e-08	-0.00015224709	7.7574889e-06	0.00045685309	0.00045661126	-0.00052961165
0.036	1.036	0	0	0	1.036	0	0	0	0.96961342	1.0406822	0.0002413122	3.7620638e-07	-5.54368e-07	2.8055594e-07	0.00024235605	-5.3662445e-07	-1.3187257e-07	-7.3676491e-07	-5.6400752e-08	-0.00016120395	8.6975643e-06	0.00048372673	0.00048347792	-0.00051461402
0.038	1.038	0	0	0	1.038	0	0	0	0.96753231	1.0424619	0.00025475554	3.7204505e-07	-5.9203095e-07	2.7307599e-07	0.00025581177	-5.9441046e-07	-1.5286643e-07	-7.98978e-07	-5.7499644e-08	-0.00017016993	9.6914005e-06	0.00051062734	0.00051037194	-0.00050041083
0.04	1.04	0	0	0	1.04	0	0	0	0.96543727	1.0442169	0.00026821209	3.6670206e-07	-6.2968785e-07	2.6457946e-07	0.00026928085	-6.5256579e-07	-1.7402911e-07	-8.6073676e-07	-5.8430136e-08	-0.00017914484	1.0739052e-05	0.00053755434	0.00053729274	-0.00048689119
0.042	1.042	0	0	0	1.042	0	0	0	0.96332893	1.0459479	0.00028168142	3.6034439e-07	-6.6734444e-07	2.5522238e-07	0.0002827629	-7.1101479e-07	-1.9533244e-07	-9.2198603e-07	-5.9211051e-08	-0.00018812837	1.1840572e-05	0.00056450693	0.00056423949	-0.00047397973
0.044	1.044	0	0	0	1.044	0	0	0	0.96120779	1.047655	0.00029516304	3.5311825e-07	-7.0500429e-07	2.4514061e-07	0.00029625742	-7.6969714e-07	-2.1675047e-07	-9.8268361e-07	-5.9858499e-08	-0.0001971202	1.299601e-05	0.00059148413	0.00059121122	-0.0004616218
0.046	1.046	0	0	0	1.046	0	0	0	0.95907423	1.0493385	0.00030865641	3.4515148e-07	-7.4266922e-07	2.3445225e-07	0.00030976393	-8.2856375e-07	-2.3825921e-07	-1.0427967e-06	-6.0386351e-08	-0.00020611998	1.4205416e-05	0.00061848494	0.00061820689	-0.0004497751
0.048	1.048	0	0	0	1.048	0	0	0	0.95692855	1.0509985	0.00032216101	3.3655575e-07	-7.8033967e-07	2.2325988e-07	0.0003232819	-8.8757393e-07	-2.5983639e-07	-1.1022994e-06	-6.0806615e-08	-0.00021512737	1.5468838e-05	0.00064550833	0.00064522546	-0.00043840503
0.05	1.05	0	0	0	1.05	0	0	0	0.95477096	1.052635	0.00033567633	3.2742857e-07	-8.1801499e-07	2.1165251e-07	0.00033681083	-9.4669331e-07	-2.814613e-07	-1.1611711e-06	-6.1129745e-08	-0.00022414201	1.6786318e-05	0.00067255329	0.00067226591	-0.00042748202
0.052	1.052	0	0	0	1.052	0	0	0	0.95260165	1.0542481	0.00034920188	3.1785503e-07	-8.5569364e-07	1.9970734e-07	0.00035035024	-1.0058924e-06	-3.0311459e-07	-1.2193947e-06	-6.1364891e-08	-0.00023316358	1.8157901e-05	0.00069961886	0.00069932725	-0.00041697989
