lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	1.0004636	0	0	0	1.0004518	0.99891381	-1.939724e-05	7.3506973e-08	-6.5375782e-09	7.3203211e-08	-2.9838799e-09	-3.0617355e-09	-9.7577014e-09	-9.5484003e-09	1.0638581e-09	6.4663868e-06	1.9431374e-08	-1.9396802e-05	-1.9311037e-05	-0.0044412432
-0.004	0.996	0	0	0	1.0009091	0	0	0	1.0009005	0.99780315	-3.8365358e-05	1.5688205e-07	2.6481e-08	1.7004086e-07	-8.4431945e-09	9.8264636e-09	3.8214973e-09	-7.3275876e-08	-3.4488565e-10	1.2791382e-05	7.7244147e-08	-3.8363781e-05	-3.7997098e-05	-0.0096502824
-0.006	0.994	0	0	0	1.001176	0	0	0	1.0013033	0.99646595	-5.4872198e-05	4.9243901e-07	3.7860531e-07	5.1758287e-07	-2.9460718e-08	1.2712397e-07	3.2234137e-07	-5.8148437e-07	-2.1150821e-08	1.8307603e-05	1.7141977e-07	-5.4868068e-05	-5.3582338e-05	-0.023995404
-0.008	0.992	0	0	0	1.0010865	0	0	0	1.0014344	0.99450223	-6.4897127e-05	6.5381381e-07	3.6393249e-07	6.1270773e-07	-6.0214667e-08	3.024169e-07	3.1873752e-07	-1.4065867e-06	-5.7039475e-08	2.1671461e-05	2.915735e-07	-6.4897416e-05	-6.4564516e-05	-0.0051560915
-0.01	0.99	0	0	0	1.0009912	0	0	0	1.0014781	0.99244609	-7.3133252e-05	7.1634842e-07	2.8443215e-07	6.4853319e-07	-8.2841142e-08	4.2427358e-07	2.423325e-07	-1.9707413e-06	-8.236248e-08	2.4432819e-05	4.2967783e-07	-7.3135696e-05	-7.283069e-05	-0.0041878704
-0.012	0.988	0	0	0	1.0009048	0	0	0	1.0014984	0.99037575	-7.9990302e-05	7.5459175e-07	2.4041135e-07	6.7220937e-07	-1.0157673e-07	5.1893765e-07	2.0044233e-07	-2.4185901e-06	-1.024045e-07	2.6731428e-05	5.8289626e-07	-7.999377e-05	-7.966028e-05	-0.004186403
-0.014	0.986	0	0	0	1.0008252	0	0	0	1.0015074	0.98830111	-8.5332026e-05	7.7313908e-07	2.1785974e-07	6.8094401e-07	-1.1774159e-07	5.9774882e-07	1.8023957e-07	-2.8007167e-06	-1.1922287e-07	2.8522997e-05	7.4831895e-07	-8.5336235e-05	-8.5028643e-05	-0.003617511
-0.016	0.984	0	0	0	1.0007508	0	0	0	1.0015093	0.98622506	-8.9299974e-05	7.7676094e-07	2.0728198e-07	6.7694441e-07	-1.3201391e-07	6.6624083e-07	1.7204423e-07	-3.1391213e-06	-1.3383011e-07	2.9855273e-05	9.2301083e-07	-8.9304779e-05	-8.905947e-05	-0.0027544441
-0.018	0.982	0	0	0	1.0006804	0	0	0	1.0015066	0.9841486	-9.2239436e-05	7.7130372e-07	2.0278102e-07	6.6493115e-07	-1.4485311e-07	7.2751249e-07	1.6967797e-07	-3.4456223e-06	-1.4684243e-07	3.0843711e-05	1.1045568e-06	-9.2244749e-05	-9.2057817e-05	-0.0020305896
