lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99883387	1.0028332	2.5774097e-05	9.1101635e-08	2.6107674e-09	9.8755176e-08	2.5837187e-05	-7.4263215e-08	5.213832e-09	-1.0360276e-07	6.3057794e-09	-1.7205863e-05	5.1427377e-08	5.1607584e-05	5.170175e-05	0.0018213194
0.004	1.004	0	0	0	1.004	0	0	0	0.99765359	1.0056508	5.1888757e-05	1.3215562e-07	9.0159508e-09	1.4638144e-07	5.205461e-05	-1.3549921e-07	5.0813274e-09	-2.1539211e-07	1.1689897e-08	-3.4651686e-05	2.06807e-07	0.00010393643	0.00010396819	0.00030547004
0.006	1.006	0	0	0	1.006	0	0	0	0.9964598	1.0084532	7.8226061e-05	1.4963371e-07	1.5264488e-08	1.6994135e-07	7.851816e-05	-1.9038898e-07	-1.983278e-09	-3.2444872e-07	1.6505261e-08	-5.2253575e-05	4.6730013e-07	0.00015673431	0.00015672422	-6.4415744e-05
0.008	1.008	0	0	0	1.008	0	0	0	0.99525253	1.0112403	0.00010472154	1.5460004e-07	2.1356864e-08	1.8070179e-07	0.00010515629	-2.4186828e-07	-1.4303898e-08	-4.2958067e-07	2.0944818e-08	-6.9966258e-05	8.3370387e-07	0.00020986511	0.00020982313	-0.00020008922
0.01	1.01	0	0	0	1.01	0	0	0	0.99403074	1.0140108	0.00013133082	1.52435e-07	2.8251898e-08	1.8411478e-07	0.00013192001	-2.9152143e-07	-2.9751082e-08	-5.3106443e-07	2.5130267e-08	-8.7758652e-05	1.3065926e-06	0.00026323537	0.000263168	-0.0002559717
0.012	1.012	0	0	0	1.012	0	0	0	0.99279187	1.0167618	0.00015801768	1.4609379e-07	3.6779927e-08	1.8315944e-07	0.00015876983	-3.401839e-07	-4.6682069e-08	-6.2931137e-07	2.9128968e-08	-0.00010560555	1.8863759e-06	0.0003167693	0.0003166813	-0.00027791216
0.014	1.014	0	0	0	1.014	0	0	0	0.99153122	1.0194884	0.00018474664	1.3733629e-07	4.7331501e-08	1.7960358e-07	0.00018566783	-3.8826797e-07	-6.4134741e-08	-7.2466316e-07	3.2954381e-08	-0.00012348247	2.5733178e-06	0.00037039345	0.00037028828	-0.00028403088
0.016	1.016	0	0	0	1.016	0	0	0	0.99024085	1.0221821	0.00021147609	1.2723786e-07	5.9745575e-08	1.7452655e-07	0.00021257069	-4.3596187e-07	-8.1848183e-08	-8.1741389e-07	3.65537e-08	-0.00014136111	3.367529e-06	0.00042402281	0.00042390279	-0.00028312609
0.018	1.018	0	0	0	1.018	0	0	0	0.98890797	1.0248291	0.0002381511	1.1642263e-07	7.3170727e-08	1.685571e-07	0.00023942231	-4.8336083e-07	-1.0031613e-07	-9.0787681e-07	3.978668e-08	-0.0001592044	4.268929e-06	0.00047754629	0.00047741288	-0.00027945196
0.02	1.02	0	0	0	1.02	0	0	0	0.98751375	1.0274093	0.00026469795	1.0518467e-07	8.5886412e-08	1.6199657e-07	0.00026614832	-5.3056209e-07	-1.2086746e-07	-9.9644421e-07	4.24116e-08	-0.0001769629	5.2771805e-06	0.00053081581	0.00053067153	-0.00027187914
0.022	1.022	0	0	0	1.022	0	0	0	0.98603506	1.0298978	0.0002910295	9.3590954e-08	9.533832e-08	1.5492299e-07	0.00029266126	-5.7772915e-07	-1.4553103e-07	-1.0835896e-06	4.4121365e-08	-0.0001945783	6.3916151e-06	0.000583657	0.00058350979	-0.00025228767
0.024	1.024	0	0	0	1.024	0	0	0	0.98445258	1.0322734	0.00031707278	8.1636567e-08	9.8844476e-08	1.4734662e-07	0.00031888791	-6.2509573e-07	-1.7631101e-07	-1.1697555e-06	4.4673751e-08	-0.00021200179	7.6112196e-06	0.00063592413	0.00063578796	-0.00021417017
0.026	1.026	0	0	0	1.026	0	0	0	0.98276153	1.0345295	0.00034280616	6.9419788e-08	9.4837805e-08	1.3938331e-07	0.00034480614	-6.7289202e-07	-2.1409335e-07	-1.2551817e-06	4.4045172e-08	-0.00022921878	8.934767e-06	0.000687574	0.00068745921	-0.00016697935
0.028	1.028	0	0	0	1.028	0	0	0	0.9809735	1.0366771	0.00036826589	5.7191002e-08	8.3446019e-08	1.3130049e-07	0.00037045138	-7.2126263e-07	-2.5826986e-07	-1.3398621e-06	4.243597e-08	-0.00024625323	1.0361056e-05	0.0007386785	0.00073858368	-0.00012838338
0.03	1.03	0	0	0	1.03	0	0	0	0.97910778	1.0387354	0.0003935159	4.5255362e-08	6.5885686e-08	1.2341762e-07	0.00039588673	-7.7025636e-07	-3.0739828e-07	-1.4236638e-06	4.0130541e-08	-0.00026314759	1.1889102e-05	0.0007893646	0.00078928077	-0.00010620691
0.032	1.032	0	0	0	1.032	0	0	0	0.97718279	1.0407231	0.00041861772	3.3870919e-08	4.3593425e-08	1.1600412e-07	0.00042117301	-8.1986524e-07	-3.5998759e-07	-1.5064507e-06	3.7377934e-08	-0.0002799427	1.351818e-05	0.00083975433	0.00083967217	-9.7849753e-05
