lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	-1.1339441e-08	6.916952e-06	1.0440954e-08	6.9200612e-06	1.9839824e-07	-9.0239652e-11	1.1441148e-08	-4.3308379e-09	2.4602949e-08	-7.0553917e-08	6.9171521e-09	6.916952e-06	6.9130916e-06	-0.00055842904
0.004	1	0.004	0	0	1	0	0	0	1	1	8.2664092e-08	1.3820539e-05	2.7410025e-08	1.3825634e-05	4.9879148e-07	-6.5103269e-09	2.9601961e-08	-1.4849152e-08	1.0998137e-07	-2.3047898e-07	2.7652366e-08	1.3820539e-05	1.3814773e-05	-0.00041744615
0.006	1	0.006	0	0	1	0	0	0	1	1	2.8002813e-07	2.0708589e-05	4.7717958e-08	2.071373e-05	8.9844429e-07	-1.8898813e-08	5.122614e-08	-3.1062491e-08	2.500734e-07	-4.7618194e-07	6.2176242e-08	2.0708589e-05	2.0700636e-05	-0.000384168
0.008	1	0.008	0	0	1	0	0	0	1	1	5.7611022e-07	2.7578465e-05	6.7906487e-08	2.7581056e-05	1.3920669e-06	-3.4164664e-08	7.2779604e-08	-4.98526e-08	4.3465931e-07	-8.0094548e-07	1.1045491e-07	2.7578465e-05	2.7567319e-05	-0.00040431343
0.01	1	0.01	0	0	1	0	0	0	1	1	9.6870279e-07	3.4423678e-05	8.704187e-08	3.4420573e-05	1.9768247e-06	-5.0076711e-08	9.3279789e-08	-6.9010454e-08	6.5418732e-07	-1.1999049e-06	1.7244552e-07	3.4423678e-05	3.4408375e-05	-0.00044476731
0.012	1	0.012	0	0	1	0	0	0	1	1	1.4603875e-06	4.1233872e-05	1.0583444e-07	4.1221389e-05	2.6546521e-06	-6.5925997e-08	1.1342423e-07	-8.7858247e-08	9.0164303e-07	-1.6722275e-06	2.4808841e-07	4.1233872e-05	4.1213601e-05	-0.00049183475
0.014	1	0.014	0	0	1	0	0	0	1	1	2.0590834e-06	4.7995168e-05	1.2542236e-07	4.7969026e-05	3.4328164e-06	-8.1774291e-08	1.3436349e-07	-1.0648628e-07	1.1723871e-06	-2.221429e-06	3.3729993e-07	4.7995168e-05	4.7969195e-05	-0.00054143661
0.016	1	0.016	0	0	1	0	0	0	1	1	2.7782388e-06	5.468986e-05	1.4689422e-07	5.4645032e-05	4.3241767e-06	-9.7909645e-08	1.5720712e-07	-1.2520368e-07	1.4635343e-06	-2.8553166e-06	4.3996519e-07	5.468986e-05	5.4657476e-05	-0.00059249146
0.018	1	0.018	0	0	1	0	0	0	1	1	3.6370453e-06	6.1295765e-05	1.7120313e-07	6.1226259e-05	5.3475377e-06	-1.1464985e-07	1.8292708e-07	-1.4433878e-07	1.7734369e-06	-3.5860066e-06	5.5592983e-07	6.1295765e-05	6.125632e-05	-0.00064393971
