lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.00066	0	0	0	0.99922012	1.0018794	2.2449293e-05	-1.9452494e-09	3.8708246e-09	3.6196774e-09	1.1772185e-05	-3.3916636e-08	3.4291323e-09	-4.9979834e-08	1.8156209e-09	-1.1407765e-05	2.6255485e-08	2.6333403e-05	2.6368034e-05	0.0013133562
0.004	1.004	0	0	0	1.00132	0	0	0	0.99843337	1.0037503	4.5164663e-05	-2.7953178e-08	1.1909235e-08	-1.7174722e-08	2.3670844e-05	-5.9966216e-08	5.5671841e-09	-1.0453851e-07	3.2927244e-09	-2.2946267e-05	1.0547214e-07	5.2974741e-05	5.298101e-05	0.0001183315
0.006	1.006	0	0	0	1.00198	0	0	0	0.99764001	1.005613	6.8081049e-05	-6.7112906e-08	2.1336523e-08	-5.1229294e-08	3.5651185e-05	-8.1476194e-08	5.2448237e-09	-1.5845965e-07	4.556943e-09	-3.457893e-05	2.3817953e-07	7.9844125e-05	7.9828277e-05	-0.00019852336
0.008	1.008	0	0	0	1.00264	0	0	0	0.99684028	1.0074677	9.1159247e-05	-1.1324903e-07	3.1165625e-08	-9.2269302e-08	4.7688832e-05	-1.0008349e-07	2.3746296e-09	-2.1059445e-07	5.6824661e-09	-4.6284587e-05	4.2478524e-07	0.00010689428	0.00010685986	-0.00032212908
0.01	1.01	0	0	0	1.0033	0	0	0	0.99603428	1.0093144	0.00011437232	-1.6283088e-07	4.1269976e-08	-1.3672615e-07	5.9767406e-05	-1.168314e-07	-2.5547009e-09	-2.6086178e-07	6.7232387e-09	-5.8048818e-05	6.6561896e-07	0.00013409285	0.00013404239	-0.00037647115
0.012	1.012	0	0	0	1.00396	0	0	0	0.99522191	1.0111529	0.0001377003	-2.1377809e-07	5.1858719e-08	-1.8251034e-07	7.1874607e-05	-1.3242876e-07	-8.8870267e-09	-3.0946434e-07	7.719127e-09	-6.9860874e-05	9.6095479e-07	0.00016141577	0.0001613513	-0.00039954256
0.014	1.014	0	0	0	1.00462	0	0	0	0.99440279	1.0129829	0.00016112729	-2.6482372e-07	6.3226224e-08	-2.2835917e-07	8.400035e-05	-1.4736816e-07	-1.5996099e-08	-3.566589e-07	8.6983264e-09	-8.1712113e-05	1.3110242e-06	0.00018884383	0.00018876712	-0.00040636345
0.016	1.016	0	0	0	1.00528	0	0	0	0.99357625	1.0148035	0.00018463977	-3.1517456e-07	7.5639184e-08	-2.7348942e-07	9.6135642e-05	-1.6199866e-07	-2.3366318e-08	-4.0269097e-07	9.6786268e-09	-9.359503e-05	1.7160233e-06	0.00021636051	0.00021627317	-0.00040384512
0.018	1.018	0	0	0	1.00594	0	0	0	0.99274121	1.0166136	0.00020822525	-3.6432739e-07	8.9289722e-08	-3.1740988e-07	0.00010827172	-1.765749e-07	-3.0617752e-08	-4.4778244e-07	1.0667609e-08	-0.00010550254	2.1761168e-06	0.00024395043	0.00024385399	-0.00039549752
0.02	1.02	0	0	0	1.0066	0	0	0	0.99189611	1.0184115	0.00023187119	-4.1196679e-07	1.0427646e-07	-3.5981726e-07	0.00012039927	-1.9129284e-07	-3.750914e-08	-4.9213809e-07	1.1661732e-08	-0.00011742737	2.6914392e-06	0.00027159799	0.00027149394	-0.00038323354
0.022	1.022	0	0	0	1.00726	0	0	0	0.99103869	1.0201948	0.00025556397	-4.5790636e-07	1.2059263e-07	-4.005366e-07	0.00013250761	-2.0631808e-07	-4.3937141e-08	-5.3595951e-07	1.2644371e-08	-0.00012936141	3.2620926e-06	0.00029928601	0.00029917587	-0.00036816632
0.024	1.024	0	0	0	1.00792	0	0	0	0.99016577	1.0219601	0.00027928774	-5.0205392e-07	1.3811048e-07	-4.3948616e-07	0.00014458376	-2.2181051e-07	-4.9940597e-08	-5.794629e-07	1.3582992e-08	-0.00014129503	3.8881427e-06	0.00032699439	0.00032687965	-0.00035100045
0.026	1.026	0	0	0	1.00858	0	0	0	0.98927303	1.0237028	0.00030302331	-5.4439065e-07	1.5655838e-07	-4.7665633e-07	0.00015661157	-2.3794775e-07	-5.571156e-08	-6.2289887e-07	1.4426089e-08	-0.00015321644	4.5696112e-06	0.0003546986	0.0003545808	-0.0003322226
0.028	1.028	0	0	0	1.00924	0	0	0	0.98835479	1.0254168	0.0003267473	-5.8495732e-07	1.7549562e-07	-5.12096e-07	0.00016857099	-2.5494789e-07	-6.1606932e-08	-6.6657175e-07	1.5101485e-08	-0.00016511113	5.3064659e-06	0.00038236868	0.00038224935	-0.00031215744
0.03	1.03	0	0	0	1.0099	0	0	0	0.98740408	1.0270948	0.00035043224	-6.2384206e-07	1.9430296e-07	-5.4590029e-07	0.00018043837	-2.7308848e-07	-6.8143077e-08	-7.1085217e-07	1.551914e-08	-0.00017696204	6.0986086e-06	0.00040996937	0.00040985013	-0.00029094781
0.032	1.032	0	0	0	1.01056	0	0	0	0.98641329	1.0287284	0.00037404872	-6.6116331e-07	2.1222151e-07	-5.7819359e-07	0.00019218856	-2.9271403e-07	-7.5944511e-08	-7.5617169e-07	1.5582629e-08	-0.00018875096	6.9458664e-06	0.00043746305	0.00043734556	-0.00026864687
0.034	1.034	0	0	0	1.01122	0	0	0	0.98537555	1.0303101	0.00039757023	-6.9704393e-07	2.2847047e-07	-6.0910388e-07	0.00020379961	-3.142219e-07	-8.5624497e-08	-8.0298987e-07	1.5210757e-08	-0.00020046168	7.8479909e-06	0.00046481602	0.00046470185	-0.0002456812
0.036	1.036	0	0	0	1.01188	0	0	0	0.98428653	1.0318351	0.00042097939	-7.3158065e-07	2.4242713e-07	-6.3873247e-07	0.00021525856	-3.3802563e-07	-9.762126e-08	-8.5173967e-07	1.436231e-08	-0.0002120841	8.8046738e-06	0.00049200671	0.00049189679	-0.00022346428
0.038	1.038	0	0	0	1.01254	0	0	0	0.98314564	1.0333023	0.00044427217	-7.6482254e-07	2.5378118e-07	-6.6713301e-07	0.00022656533	-3.6451359e-07	-1.1207392e-07	-9.0278056e-07	1.3049188e-08	-0.00022361685	9.815578e-06	0.00051903113	0.00051892514	-0.0002042499
0.04	1.04	0	0	0	1.0132	0	0	0	0.9819558	1.0347143	0.00046745715	-7.9677043e-07	2.6256879e-07	-6.9431135e-07	0.00023773191	-3.9402936e-07	-1.2881615e-07	-9.563905e-07	1.1328569e-08	-0.0002350668	1.0880374e-05	0.00054590182	0.00054579813	-0.00018996982
0.042	1.042	0	0	0	1.01386	0	0	0	0.98072208	1.0360761	0.00049055072	-8.2739379e-07	2.6908243e-07	-7.2024285e-07	0.00024877786	-4.2688341e-07	-1.4747695e-07	-1.0127978e-06	9.2808312e-09	-0.00024644596	1.1998771e-05	0.0005726416	0.00057253785	-0.00018122623
0.044	1.044	0	0	0	1.01452	0	0	0	0.97945014	1.0373933	0.00051357156	-8.5665128e-07	2.7373524e-07	-7.4489321e-07	0.00025972519	-4.633833e-07	-1.6760998e-07	-1.0722279e-06	6.9877727e-09	-0.00025776791	1.3170526e-05	0.00059927637	0.00059917011	-0.00017733137
0.046	1.046	0	0	0	1.01518	0	0	0	0.97814513	1.0386711	0.00053653672	-8.8450469e-07	2.7695211e-07	-7.6823255e-07	0.00027059495	-5.0386521e-07	-1.8878867e-07	-1.1349429e-06	4.5195766e-09	-0.0002690454	1.4395451e-05	0.00062583007	0.00062571933	-0.00017698258
0.048	1.048	0	0	0	1.01584	0	0	0	0.97681119	1.0399135	0.00055945987	-9.1092447e-07	2.7910947e-07	-7.9024101e-07	0.00028140582	-5.4871872e-07	-2.1065347e-07	-1.2012668e-06	1.9303353e-09	-0.00028028921	1.5673403e-05	0.00065232249	0.00065220584	-0.00017885996
0.05	1.05	0	0	0	1.0165	0	0	0	0.97545132	1.0411236	0.00058235079	-9.3588948e-07	2.805123e-07	-8.1090874e-07	0.00029217398	-5.9840442e-07	-2.3292531e-07	-1.2716e-06	-7.4147702e-10	-0.00029150801	1.7004274e-05	0.00067876871	0.00067864526	-0.00018190355
0.052	1.052	0	0	0	1.01716	0	0	0	0.97406745	1.0423031	0.00060521553	-9.5938416e-07	2.8139121e-07	-8.3023318e-07	0.00030291364	-6.5346612e-07	-2.5540268e-07	-1.3464273e-06	-3.4706709e-09	-0.00030270857	1.8387984e-05	0.00070517945	0.00070504877	-0.00018535878
0.054	1.054	0	0	0	1.01782	0	0	0	0.97266049	1.0434529	0.00062805672	-9.813948e-07	2.8190691e-07	-8.4821557e-07	0.00031363779	-7.1453849e-07	-2.7795335e-07	-1.4263216e-06	-6.2427849e-09	-0.00031389609	1.9824469e-05	0.00073156161	0.00073142358	-0.00018872333
0.056	1.056	0	0	0	1.01848	0	0	0	0.97123045	1.0445728	0.00065087382	-1.001906e-06	2.8215559e-07	-8.648575e-07	0.00032435892	-7.8234832e-07	-3.0050631e-07	-1.5119414e-06	-9.051909e-09	-0.00032507456	2.1313678e-05	0.00075791879	0.00075777355	-0.0001916741
0.058	1.058	0	0	0	1.01914	0	0	0	0.96977645	1.0456616	0.0006736633	-1.020898e-06	2.821728e-07	-8.8015806e-07	0.00033508976	-8.5770491e-07	-3.2304575e-07	-1.604019e-06	-1.1898953e-08	-0.00033624706	2.2855564e-05	0.00078425165	0.00078409953	-0.00019400446
0.06	1.06	0	0	0	1.0198	0	0	0	0.96829679	1.0467172	0.0006964187	-1.0383446e-06	2.819352e-07	-8.9411169e-07	0.00034584382	-9.4147199e-07	-3.4560681e-07	-1.7033311e-06	-1.4790187e-08	-0.00034741591	2.4450077e-05	0.00081055821	0.00081039971	-0.00019557854
0.062	1.062	0	0	0	1.02046	0	0	0	0.96678892	1.0477367	0.00071913076	-1.0542135e-06	2.8136158e-07	-9.0670731e-07	0.00035663576	-1.034511e-06	-3.6827188e-07	-1.8106424e-06	-1.7735785e-08	-0.00035858293	2.6097162e-05	0.00083683407	0.00083666983	-0.00019630137
0.064	1.064	0	0	0	1.02112	0	0	0	0.96524962	1.0487164	0.00074178777	-1.0684685e-06	2.8031549e-07	-9.1792903e-07	0.00036748141	-1.137586e-06	-3.9116518e-07	-1.9266153e-06	-2.0748063e-08	-0.00036974948	2.7796756e-05	0.00086307278	0.00086290356	-0.00019610405
0.066	1.066	0	0	0	1.02178	0	0	0	0.96367512	1.0496518	0.00076437629	-1.0810751e-06	2.786131e-07	-9.2775927e-07	0.0003783973	-1.2512285e-06	-4.1444262e-07	-2.0516806e-06	-2.3839203e-08	-0.00038091658	2.9548777e-05	0.0008892664	0.00088909307	-0.0001949459
0.068	1.068	0	0	0	1.02244	0	0	0	0.96206154	1.0505384	0.00078688249	-1.0920098e-06	2.7603986e-07	-9.3618443e-07	0.00038939956	-1.3755777e-06	-4.3827456e-07	-2.1858904e-06	-2.7018462e-08	-0.00039208501	3.1353128e-05	0.00091540643	0.00091522994	-0.00019283671
0.07	1.07	0	0	0	1.0231	0	0	0	0.96040542	1.0513721	0.00080929401	-1.10127e-06	2.7237725e-07	-9.4320242e-07	0.0004005022	-1.5102394e-06	-4.6282144e-07	-2.328789e-06	-3.0289335e-08	-0.00040325531	3.3209696e-05	0.00094148516	0.00094130643	-0.00018987446
0.072	1.072	0	0	0	1.02376	0	0	0	0.95870427	1.0521499	0.00083160205	-1.1088838e-06	2.6743596e-07	-9.4882993e-07	0.00041171519	-1.6542262e-06	-4.8820645e-07	-2.4793644e-06	-3.3647501e-08	-0.00041442786	3.5118354e-05	0.00096749707	0.00096731688	-0.00018627624
0.074	1.074	0	0	0	1.02442	0	0	0	0.95695704	1.0528701	0.00085380293	-1.114913e-06	2.6108642e-07	-9.5310672e-07	0.00042304305	-1.8060239e-06	-5.1449339e-07	-2.6361196e-06	-3.7080473e-08	-0.00042560297	3.7078964e-05	0.00099343995	0.00099325882	-0.0001823687
0.076	1.076	0	0	0	1.02508	0	0	0	0.95516433	1.053533	0.00087589867	-1.1194496e-06	2.5327627e-07	-9.560947e-07	0.00043448441	-1.9637815e-06	-5.4167761e-07	-2.7972582e-06	-4.0569223e-08	-0.00043678084	3.9091389e-05	0.0010193153	0.0010191334	-0.0001785233
0.078	1.078	0	0	0	1.02574	0	0	0	0.95332811	1.0541404	0.00089789628	-1.1226056e-06	2.4402984e-07	-9.5787238e-07	0.00044603283	-2.1255582e-06	-5.6969234e-07	-2.9609209e-06	-4.4091169e-08	-0.00044796167	4.1155498e-05	0.001045128	0.0010449451	-0.00017506494
0.08	1.08	0	0	0	1.0264	0	0	0	0.95145138	1.0546953	0.00091980626	-1.1245005e-06	2.3343269e-07	-9.5852681e-07	0.00045767835	-2.2895448e-06	-5.9842618e-07	-3.1253931e-06	-4.7623375e-08	-0.00045914566	4.327117e-05	0.0010708852	0.0010707009	-0.00017220422
0.082	1.082	0	0	0	1.02706	0	0	0	0.94953761	1.0552011	0.00094164086	-1.1252508e-06	2.216094e-07	-9.5814589e-07	0.00046940929	-2.4542048e-06	-6.2774383e-07	-3.2892342e-06	-5.1145009e-08	-0.000470333	4.5438301e-05	0.0010965953	0.0010964089	-0.00017002132
0.084	1.084	0	0	0	1.02772	0	0	0	0.94759036	1.0556616	0.00096341263	-1.1249629e-06	2.0870247e-07	-9.5681293e-07	0.00048121366	-2.6183276e-06	-6.5750404e-07	-3.4513229e-06	-5.4638687e-08	-0.00048152388	4.7656805e-05	0.0011222667	0.0011220777	-0.0001684923
0.086	1.086	0	0	0	1.02838	0	0	0	0.94561301	1.0560802	0.00098513345	-1.12373e-06	1.9485645e-07	-9.5460351e-07	0.00049308016	-2.7810159e-06	-6.875718e-07	-3.6108413e-06	-5.8090838e-08	-0.00049271851	4.9926612e-05	0.0011479077	0.0011477155	-0.00016753112
0.088	1.088	0	0	0	1.02904	0	0	0	0.94360859	1.05646	0.001006814	-1.121632e-06	1.8020808e-07	-9.5158452e-07	0.00050499863	-2.9416406e-06	-7.178251e-07	-3.7672284e-06	-6.1491449e-08	-0.00050391706	5.2247667e-05	0.0011735256	0.0011733296	-0.00016702709
