lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.0006232	0	0	0	1.0006159	0.99923697	-7.3319503e-06	-3.7722361e-06	-2.2892728e-07	-3.7956821e-06	-1.2410868e-08	-7.5423886e-10	-2.7239591e-07	-4.8195102e-08	-1.105696e-09	2.448489e-06	1.067922e-08	-1.0348435e-05	-8.8045454e-06	-0.17535147
-0.004	0.996	-0.0032	0	0	1.0002978	0	0	0	1.001374	0.9976655	-1.0670397e-05	-3.3425229e-06	-4.4939333e-07	-3.3706961e-06	-4.4356209e-08	1.1874796e-07	-7.4040655e-07	-3.2422373e-07	-2.8930779e-08	3.5812282e-06	3.5218182e-08	-1.3343486e-05	-1.309294e-05	-0.019136014
-0.006	0.994	-0.0048	0	0	0.99999228	0	0	0	1.0017117	0.99569373	-1.2147278e-05	-2.6852138e-06	-4.5906806e-07	-2.6901486e-06	-6.1162433e-08	2.2761998e-07	-8.6320234e-07	-5.4543027e-07	-4.9311587e-08	4.0859173e-06	6.3050978e-08	-1.4298114e-05	-1.4241504e-05	-0.0039749713
-0.008	0.992	-0.0064	0	0	0.99979333	0	0	0	1.0017835	0.99356385	-1.2866116e-05	-2.3515707e-06	-3.8730038e-07	-2.3451451e-06	-7.3483697e-08	3.0917747e-07	-8.6561408e-07	-7.33969e-07	-6.5868109e-08	4.3351559e-06	9.2184199e-08	-1.4753052e-05	-1.4751332e-05	-0.00011661029
-0.01	0.99	-0.008	0	0	0.99963297	0	0	0	1.0017676	0.99138594	-1.3327925e-05	-2.1633069e-06	-3.3633312e-07	-2.1517853e-06	-8.3708794e-08	3.7398034e-07	-8.7631549e-07	-8.92845e-07	-8.0097705e-08	4.4972439e-06	1.2205631e-07	-1.5066264e-05	-1.5077215e-05	0.00072634799
-0.012	0.988	-0.0096	0	0	0.99948949	0	0	0	1.0017169	0.989191	-1.3686892e-05	-2.0398471e-06	-3.0221496e-07	-2.0253974e-06	-9.265509e-08	4.2897582e-07	-8.9784892e-07	-1.0305014e-06	-9.2828276e-08	4.6241253e-06	1.5249306e-07	-1.5327964e-05	-1.5341789e-05	0.00090114965
-0.014	0.986	-0.0112	0	0	0.99935547	0	0	0	1.0016485	0.98698882	-1.3996199e-05	-1.9488042e-06	-2.780532e-07	-1.9322348e-06	-1.0070825e-07	4.7746926e-07	-9.255007e-07	-1.1529358e-06	-1.045014e-07	4.7338028e-06	1.8342346e-07	-1.5565687e-05	-1.5579624e-05	0.00089454211
-0.016	0.984	-0.0128	0	0	0.99922754	0	0	0	1.0015695	0.9847831	-1.4278023e-05	-1.8756351e-06	-2.5992488e-07	-1.8572454e-06	-1.0808995e-07	5.2123963e-07	-9.5635843e-07	-1.2640081e-06	-1.153769e-07	4.8338298e-06	2.1481155e-07	-1.579009e-05	-1.5803169e-05	0.00082765602
-0.018	0.982	-0.0144	0	0	0.99910381	0	0	0	1.0014835	0.98257541	-1.4543039e-05	-1.8130892e-06	-2.456625e-07	-1.7929594e-06	-1.149432e-07	5.6136848e-07	-9.888394e-07	-1.3662633e-06	-1.256217e-07	4.9278679e-06	2.4663614e-07	-1.6006099e-05	-1.6017932e-05	0.00073871807
-0.02	0.98	-0.016	0	0	0.99898306	0	0	0	1.0013923	0.9803665	-1.4796956e-05	-1.7572398e-06	-2.3400865e-07	-1.7353451e-06	-1.2136704e-07	5.9857079e-07	-1.0220743e-06	-1.4614533e-06	-1.3535035e-07	5.0178912e-06	2.7888328e-07	-1.6216311e-05	-1.6226731e-05	0.00064214307
-0.022	0.978	-0.0176	0	0	0.99886444	0	0	0	1.0012973	0.97815673	-1.504308e-05	-1.705819e-06	-2.2419219e-07	-1.6820797e-06	-1.2743349e-07	6.333476e-07	-1.0555722e-06	-1.5508354e-06	-1.4464543e-07	5.1050529e-06	3.1154306e-07	-1.6422231e-05	-1.6431171e-05	0.00054407946
-0.024	0.976	-0.0192	0	0	0.99874733	0	0	0	1.0011991	0.97594629	-1.5283445e-05	-1.6574481e-06	-2.1571602e-07	-1.6317546e-06	-1.3319687e-07	6.6606557e-07	-1.0890496e-06	-1.6353437e-06	-1.5356885e-07	5.1900702e-06	3.4460797e-07	-1.6624802e-05	-1.6632243e-05	0.00044736216
-0.026	0.974	-0.0208	0	0	0.99863123	0	0	0	1.0010985	0.97373526	-1.5519367e-05	-1.6112544e-06	-2.082458e-07	-1.5834799e-06	-1.3869937e-07	6.9700241e-07	-1.1223411e-06	-1.7156936e-06	-1.6216847e-07	5.2734116e-06	3.7807203e-07	-1.6824649e-05	-1.6830596e-05	0.00035334559
-0.028	0.972	-0.0224	0	0	0.99851576	0	0	0	1.0009957	0.97152369	-1.5751733e-05	-1.5666669e-06	-2.0154841e-07	-1.5366746e-06	-1.4397453e-07	7.2637431e-07	-1.1553504e-06	-1.7924458e-06	-1.704822e-07	5.3553964e-06	4.1193035e-07	-1.7022205e-05	-1.7026677e-05	0.00026266697
-0.03	0.97	-0.024	0	0	0.99840061	0	0	0	1.0008911	0.96931159	-1.5981159e-05	-1.523302e-06	-1.9545633e-07	-1.4909491e-06	-1.4904952e-07	7.5435358e-07	-1.1880238e-06	-1.8660496e-06	-1.7854072e-07	5.4362496e-06	4.4617874e-07	-1.7217784e-05	-1.7220808e-05	0.00017559497
-0.032	0.968	-0.0256	0	0	0.99828553	0	0	0	1.000785	0.96709895	-1.6208088e-05	-1.4808959e-06	-1.89846e-07	-1.4460365e-06	-1.5394673e-07	7.8108017e-07	-1.220333e-06	-1.9368707e-06	-1.8636927e-07	5.5161345e-06	4.8081358e-07	-1.7411621e-05	-1.7413226e-05	9.2201362e-05
-0.034	0.966	-0.0272	0	0	0.9981703	0	0	0	1.0006775	0.96488577	-1.6432844e-05	-1.4392641e-06	-1.8462422e-07	-1.4017505e-06	-1.5868489e-07	8.0666972e-07	-1.2522662e-06	-2.0052116e-06	-1.9398896e-07	5.5951727e-06	5.1583165e-07	-1.7603894e-05	-1.7604113e-05	1.2450363e-05
-0.036	0.964	-0.0288	0	0	0.99805474	0	0	0	1.0005688	0.96267205	-1.6655673e-05	-1.3982753e-06	-1.797193e-07	-1.3579594e-06	-1.632798e-07	8.312191e-07	-1.2838219e-06	-2.0713256e-06	-2.0141762e-07	5.6734568e-06	5.5123004e-07	-1.7794745e-05	-1.7793611e-05	-6.3752505e-05
-0.038	0.962	-0.0304	0	0	0.9979387	0	0	0	1.0004591	0.96045776	-1.6876761e-05	-1.3578351e-06	-1.7507518e-07	-1.3145687e-06	-1.6774499e-07	8.5481055e-07	-1.3150049e-06	-2.1354273e-06	-2.0867055e-07	5.7510587e-06	5.8700609e-07	-1.7984286e-05	-1.7981831e-05	-0.00013653286
-0.04	0.96	-0.032	0	0	0.99782203	0	0	0	1.0003484	0.95824289	-1.7096253e-05	-1.317875e-06	-1.7064732e-07	-1.2715104e-06	-1.7209212e-07	8.775146e-07	-1.345824e-06	-2.1977003e-06	-2.1576091e-07	5.8280355e-06	6.2315736e-07	-1.817261e-05	-1.8168867e-05	-0.00020603146
-0.042	0.958	-0.0336	0	0	0.99770464	0	0	0	1.0002369	0.95602744	-1.7314267e-05	-1.2783445e-06	-1.6639988e-07	-1.2287348e-06	-1.7633133e-07	8.9939239e-07	-1.3762906e-06	-2.2583029e-06	-2.2270021e-07	5.9044329e-06	6.5968156e-07	-1.8359793e-05	-1.8354794e-05	-0.00027239483
-0.044	0.956	-0.0352	0	0	0.99758641	0	0	0	1.0001245	0.95381139	-1.7530895e-05	-1.2392064e-06	-1.6230368e-07	-1.1862058e-06	-1.8047152e-07	9.2049732e-07	-1.4064172e-06	-2.3173728e-06	-2.2949854e-07	5.9802884e-06	6.9657653e-07	-1.85459e-05	-1.8539675e-05	-0.0003357697
-0.046	0.954	-0.0368	0	0	0.99746726	0	0	0	1.0000115	0.95159472	-1.7746214e-05	-1.2004331e-06	-1.5833467e-07	-1.143897e-06	-1.845205e-07	9.4087648e-07	-1.4362172e-06	-2.3750307e-06	-2.3616482e-07	6.0556331e-06	7.3384026e-07	-1.8730985e-05	-1.8723565e-05	-0.00039629969
-0.048	0.952	-0.0384	0	0	0.9973471	0	0	0	0.99989783	0.94937743	-1.7960287e-05	-1.1620041e-06	-1.5447287e-07	-1.101789e-06	-1.8848523e-07	9.6057162e-07	-1.4657041e-06	-2.431383e-06	-2.4270698e-07	6.130493e-06	7.714708e-07	-1.8915097e-05	-1.8906511e-05	-0.00045412353
