lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.99934	0	0	0	1.0021364	0.99947208	-2.4193898e-06	7.527655e-08	-1.9462575e-08	7.2286204e-08	-1.2983429e-06	-6.0443079e-08	-6.4593674e-08	-6.3405698e-08	-1.4920846e-09	1.2397416e-06	3.2830215e-09	-2.8462547e-06	-2.6357298e-06	-0.079873476
-0.004	0.996	0	0	0	0.99868	0	0	0	1.0042579	0.99892058	-3.8341534e-06	1.4255157e-07	-4.0933548e-08	1.3838034e-07	-1.5975261e-06	-1.2800867e-07	-1.3639502e-07	-1.3175672e-07	-2.804697e-09	1.8114947e-06	1.0542919e-08	-4.3583713e-06	-4.3628313e-06	0.0010222738
-0.006	0.994	0	0	0	0.99802	0	0	0	1.0063662	0.99834731	-5.1957956e-06	2.0651199e-07	-6.4507128e-08	2.0201693e-07	-1.8407216e-06	-1.8208553e-07	-1.9482342e-07	-1.8728948e-07	-3.4043112e-09	2.3466405e-06	2.0734347e-08	-5.7996556e-06	-5.8120382e-06	0.0021305051
-0.008	0.992	0	0	0	0.99736	0	0	0	1.0084622	0.99775346	-6.5452501e-06	2.7152764e-07	-8.9437262e-08	2.6716894e-07	-2.0715841e-06	-2.3078802e-07	-2.4822402e-07	-2.3768496e-07	-3.7245324e-09	2.8735196e-06	3.3791072e-08	-7.2249801e-06	-7.2383669e-06	0.001849413
-0.01	0.99	0	0	0	0.9967	0	0	0	1.0105468	0.99713985	-7.886267e-06	3.3773332e-07	-1.1554445e-07	3.3386515e-07	-2.2962733e-06	-2.7654542e-07	-2.9921958e-07	-2.853266e-07	-3.8924897e-09	3.3954776e-06	4.9687814e-08	-8.6399908e-06	-8.6534072e-06	0.0015504153
-0.012	0.988	0	0	0	0.99604	0	0	0	1.0126204	0.99650708	-9.2190037e-06	4.0514753e-07	-1.4275557e-07	4.0207696e-07	-2.5167738e-06	-3.204746e-07	-3.4901635e-07	-3.3132793e-07	-3.9657887e-09	3.9132478e-06	6.84047e-08	-1.0045438e-05	-1.0058617e-05	0.0013102273
-0.014	0.986	0	0	0	0.99538	0	0	0	1.0146834	0.99585561	-1.0542954e-05	4.7378864e-07	-1.7103056e-07	4.7179745e-07	-2.7339695e-06	-3.6323258e-07	-3.9828593e-07	-3.7634985e-07	-3.9766699e-09	4.4269668e-06	8.9922282e-08	-1.1441072e-05	-1.1453928e-05	0.0011223909
-0.016	0.984	0	0	0	0.99472	0	0	0	1.0167361	0.99518582	-1.1857512e-05	5.4368284e-07	-2.0034139e-07	5.4303823e-07	-2.948325e-06	-4.0527767e-07	-4.4744599e-07	-4.2085672e-07	-3.9456219e-09	4.9365943e-06	1.1422041e-07	-1.282642e-05	-1.2838933e-05	0.00097462164
-0.018	0.982	0	0	0	0.99406	0	0	0	1.0187786	0.99449801	-1.3162109e-05	6.1486403e-07	-2.306639e-07	6.1582474e-07	-3.160105e-06	-4.4697271e-07	-4.9677471e-07	-4.6521894e-07	-3.8868768e-09	5.4420337e-06	1.4127801e-07	-1.4200984e-05	-1.4213166e-05	0.00085708408
-0.02	0.98	0	0	0	0.9934	0	0	0	1.0208113	0.99379246	-1.4456243e-05	6.8737322e-07	-2.6197394e-07	6.9019362e-07	-3.3694632e-06	-4.8863354e-07	-5.4646508e-07	-5.0976171e-07	-3.8110381e-09	5.9431725e-06	1.7107308e-07	-1.5564302e-05	-1.5576181e-05	0.00076264431
-0.022	0.978	0	0	0	0.99274	0	0	0	1.0228341	0.99306936	-1.5739479e-05	7.6125836e-07	-2.9424519e-07	7.6619125e-07	-3.5764836e-06	-5.305553e-07	-5.9665365e-07	-5.5479174e-07	-3.7264956e-09	6.4398965e-06	2.0358274e-07	-1.6915959e-05	-1.6927574e-05	0.00068619021
-0.024	0.976	0	0	0	0.99208	0	0	0	1.0248472	0.99232889	-1.7011439e-05	8.3657436e-07	-3.2744764e-07	8.4387312e-07	-3.7812026e-06	-5.7302899e-07	-6.4743662e-07	-6.0061423e-07	-3.6402633e-09	6.932094e-06	2.3878337e-07	-1.8255581e-05	-1.826698e-05	0.00062402822
-0.026	0.974	0	0	0	0.99142	0	0	0	1.0268506	0.99157119	-1.8271791e-05	9.1338339e-07	-3.6154632e-07	9.233037e-07	-3.9836203e-06	-6.1635336e-07	-6.9887935e-07	-6.4754538e-07	-3.5585162e-09	7.4196567e-06	2.7665066e-07	-1.958283e-05	-1.9594066e-05	0.00057345537
-0.028	0.972	0	0	0	0.99076	0	0	0	1.0288444	0.99079638	-1.9520238e-05	9.9175525e-07	-3.9650003e-07	1.0045565e-06	-4.1837075e-06	-6.6084505e-07	-7.5102184e-07	-6.9592307e-07	-3.4869623e-09	7.9024775e-06	3.1715964e-07	-2.0897394e-05	-2.0908527e-05	0.00053246951
-0.03	0.97	0	0	0	0.9901	0	0	0	1.0308284	0.99000454	-2.0756507e-05	1.0717679e-06	-4.3225987e-07	1.0877144e-06	-4.3814088e-06	-7.0684817e-07	-8.0388169e-07	-7.4611719e-07	-3.431123e-09	8.380449e-06	3.6028477e-07	-2.2198977e-05	-2.2210072e-05	0.0004995741
