lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99674216	1.0007331	4.075098e-06	2.3655478e-08	9.4321899e-08	2.9374799e-08	3.9703242e-06	4.4010501e-08	8.9591532e-08	3.2516216e-08	-3.5204975e-09	-2.6806339e-06	7.9313275e-09	8.0511887e-06	8.1023474e-06	0.0063140591
0.004	1.004	0	0	0	1.004	0	0	0	0.99344804	1.0014115	8.3446427e-06	-1.0834178e-08	1.9244539e-07	-2.1101116e-10	8.1568584e-06	8.4370261e-08	1.8166512e-07	5.9160802e-08	-7.4264327e-09	-5.4980249e-06	3.240939e-08	1.6513856e-05	1.6506322e-05	-0.00045642625
0.006	1.006	0	0	0	1.006	0	0	0	0.9900875	1.0020042	1.2611731e-05	-6.9549599e-08	3.030945e-07	-5.45407e-08	1.2471777e-05	1.1675654e-07	2.8682244e-07	7.6949419e-08	-1.1837233e-08	-8.3572238e-06	7.3956616e-08	2.510396e-05	2.5013149e-05	-0.0036305253
0.008	1.008	0	0	0	1.008	0	0	0	0.9865372	1.0023849	1.657069e-05	-1.3531561e-07	5.4332792e-07	-1.1739814e-07	1.6798923e-05	1.297672e-07	5.1757483e-07	7.4002369e-08	-1.8365947e-08	-1.1117082e-05	1.3246199e-07	3.3403877e-05	3.3177552e-05	-0.0068216398
0.01	1.01	0	0	0	1.01	0	0	0	0.98262508	1.0023758	2.03464e-05	-1.9720702e-07	8.5671504e-07	-1.8023678e-07	2.0505907e-05	1.2811439e-07	8.1688293e-07	5.9140543e-08	-2.3219001e-08	-1.3609696e-05	2.0666682e-07	4.0898206e-05	4.0818624e-05	-0.0019496518
0.012	1.012	0	0	0	1.012	0	0	0	0.97862995	1.002258	2.4088681e-05	-2.5925202e-07	1.0348772e-06	-2.4306144e-07	2.4181145e-05	1.3097988e-07	9.8365255e-07	5.1359554e-08	-2.5729473e-08	-1.6081366e-05	2.9573648e-07	4.8321474e-05	4.8251734e-05	-0.0014453364
0.014	1.014	0	0	0	1.014	0	0	0	0.9745958	1.0020755	2.7838921e-05	-3.2093854e-07	1.1656806e-06	-3.053932e-07	2.7884418e-05	1.3798342e-07	1.1036519e-06	4.8653028e-08	-2.7506969e-08	-1.8565277e-05	3.9967376e-07	5.5779047e-05	5.5704979e-05	-0.0013296513
0.016	1.016	0	0	0	1.016	0	0	0	0.97052894	1.0018343	3.1604585e-05	-3.8188862e-07	1.2711109e-06	-3.6692776e-07	3.161383e-05	1.4814238e-07	1.1983496e-06	4.9652149e-08	-2.8892628e-08	-2.1063174e-05	5.185564e-07	6.327739e-05	6.3197648e-05	-0.001261781
0.018	1.018	0	0	0	1.018	0	0	0	0.96643119	1.0015358	3.538634e-05	-4.4201727e-07	1.3601969e-06	-4.2761106e-07	3.5365878e-05	1.6082015e-07	1.2765737e-06	5.3531224e-08	-3.0021345e-08	-2.3574066e-05	6.5246435e-07	7.0813956e-05	7.0728683e-05	-0.0012056323
0.02	1.02	0	0	0	1.02	0	0	0	0.96230309	1.0011801	3.9183343e-05	-5.01372e-07	1.4376591e-06	-4.8750469e-07	3.9137616e-05	1.7559182e-07	1.3429514e-06	5.9743343e-08	-3.0961983e-08	-2.6096666e-05	8.0147113e-07	7.83851e-05	7.8294713e-05	-0.0011544525
0.022	1.022	0	0	0	1.022	0	0	0	0.95814475	1.0007669	4.2994492e-05	-5.6005123e-07	1.5063238e-06	-5.4671366e-07	4.292674e-05	1.9215782e-07	1.4002646e-06	6.7899438e-08	-3.175496e-08	-2.8629826e-05	9.656432e-07	8.5987497e-05	8.5892439e-05	-0.00110671
