lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.00066	0	0	0	0.99784634	1.0005019	3.2164135e-06	1.139751e-08	1.6472172e-08	1.3716472e-08	2.1042925e-06	2.0037187e-08	1.4487101e-08	1.5018062e-08	-2.4129e-11	-1.7735606e-06	3.871057e-09	3.9108561e-06	3.9241116e-06	0.0033779593
0.004	1.004	0	0	0	1.00132	0	0	0	0.99566412	1.0009663	6.5019452e-06	-9.8883554e-09	3.3526697e-08	-5.6317109e-09	4.343358e-06	3.4294327e-08	2.8115792e-08	2.2935198e-08	-1.7963646e-10	-3.6150412e-06	1.5696446e-08	7.9354539e-06	7.894181e-06	-0.0052282718
0.006	1.006	0	0	0	1.00198	0	0	0	0.99337969	1.0013187	9.5481326e-06	-5.0276715e-08	5.3277841e-08	-4.433542e-08	6.7251426e-06	3.0861859e-08	4.5183739e-08	1.2825256e-08	-6.2418952e-10	-5.424217e-06	3.5447781e-08	1.1768167e-05	1.1681873e-05	-0.0073869582
0.008	1.008	0	0	0	1.00264	0	0	0	0.99094023	1.0015048	1.2148168e-05	-1.0113158e-07	7.5763162e-08	-9.348882e-08	9.2667958e-06	1.3407829e-08	6.5695738e-08	-1.1307228e-08	-1.501914e-09	-7.1378207e-06	6.242394e-08	1.5208063e-05	1.5178516e-05	-0.0019466731
0.01	1.01	0	0	0	1.0033	0	0	0	0.98844604	1.001625	1.4644196e-05	-1.5798585e-07	9.8818352e-08	-1.4847468e-07	1.1875262e-05	-1.263573e-09	8.7327168e-08	-3.2570261e-08	-2.4927757e-09	-8.8389886e-06	9.6161844e-08	1.8566156e-05	1.8547278e-05	-0.0010178822
0.012	1.012	0	0	0	1.00396	0	0	0	0.9859277	1.00171	1.7136328e-05	-2.1792416e-07	1.2229716e-07	-2.0642803e-07	1.4517346e-05	-1.2545507e-08	1.0970967e-07	-5.0289522e-08	-3.5195579e-09	-1.0550051e-05	1.3661305e-07	2.1931499e-05	2.1911775e-05	-0.0009001688
0.014	1.014	0	0	0	1.00462	0	0	0	0.98339139	1.0017657	1.9641374e-05	-2.7922111e-07	1.4653266e-07	-2.6564745e-07	1.7181596e-05	-2.1309069e-08	1.329944e-07	-6.5317501e-08	-4.5756743e-09	-1.2272798e-05	1.8380894e-07	2.5317122e-05	2.5294723e-05	-0.00088554798
0.016	1.016	0	0	0	1.00528	0	0	0	0.98083888	1.001794	2.2162414e-05	-3.4088226e-07	1.7213567e-07	-3.2515031e-07	1.9861548e-05	-2.8173107e-08	1.5763744e-07	-7.8280726e-08	-5.6682497e-09	-1.4006098e-05	2.3779194e-07	2.8723981e-05	2.8698565e-05	-0.00088560754
0.018	1.018	0	0	0	1.00594	0	0	0	0.97827066	1.0017951	2.4699402e-05	-4.0234e-07	2.0024246e-07	-3.8437895e-07	2.2552484e-05	-3.3563004e-08	1.8461674e-07	-8.9628857e-08	-6.8139768e-09	-1.5748357e-05	2.986032e-07	3.2150499e-05	3.2121953e-05	-0.00088867772
0.02	1.02	0	0	0	1.0066	0	0	0	0.97568643	1.0017685	2.7251501e-05	-4.6327315e-07	2.3324136e-07	-4.4302799e-07	2.5249907e-05	-3.780556e-08	2.1610016e-07	-9.9730782e-08	-8.0466568e-09	-1.7497787e-05	3.6627975e-07	3.5594404e-05	3.556238e-05	-0.00090049843
