E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
2.32073560682269e-03	-1.87887785391702e-02	-3.15143034854533e-04	2.87017620836739e-15	2.87247064647400e-15	-8.93843902502668e-04	-3.14414207337198e-04	2.86353838627108e-15	2.92801116508920e-15	-9.11126778471122e-04
4.64684456449374e-03	-3.72177461046618e-02	-6.28681388512917e-05	2.12024817511527e-06	1.41172694275465e-07	-2.04114022476184e-03	-6.25780210217746e-05	2.11046385813307e-06	1.46739608823200e-07	-2.12162925466603e-03
6.97832687301315e-03	-5.52869026964748e-02	4.09136948031752e-04	1.00107460579965e-06	-4.22672952050489e-07	-3.16501485637704e-03	4.06311398919511e-04	9.94161063824740e-07	-4.48176931875996e-07	-3.35599105831490e-03
9.31518253238092e-03	-7.29962483146092e-02	8.70547547555476e-04	-1.28149925502629e-06	-2.07814301484125e-06	-3.84797443894297e-03	8.62549816830746e-04	-1.26972610605307e-06	-2.24876766822729e-06	-4.16391001228614e-03
1.16574115425970e-02	-9.03457829590651e-02	1.40259677265450e-03	-9.41795812923120e-07	-8.30725442148853e-07	-4.38571478030197e-03	1.38652659025007e-03	-9.31005234478572e-07	-9.17769876089512e-07	-4.84525537110064e-03
1.40050139036615e-02	-1.07335506629842e-01	1.99343892533958e-03	-7.29537083889922e-07	-3.03260515614686e-07	-5.26899292236579e-03	1.96609391396185e-03	-7.19529654213566e-07	-3.42207918926586e-07	-5.94568369425535e-03
1.63579896155744e-02	-1.23965419326941e-01	2.44582490822691e-03	1.34915006206729e-06	1.74735388327891e-06	-5.64119802102296e-03	2.40677180455917e-03	1.32760784248319e-06	2.01489295839741e-06	-6.50492740952709e-03
1.87163386783356e-02	-1.40235521050361e-01	2.42802464004114e-03	2.37638524370918e-06	5.27312283324813e-07	-5.54510126959442e-03	0.00334278930488777	2.33311897218675e-06	6.21646867344081e-07	-0.00775498251943926
0.0210800610919451	-0.156145811800103	2.39470247477565e-03	2.48514029061601e-06	5.85031160823853e-07	-5.49835584429493e-03	0.00421880547287069	2.44511084168906e-06	6.75529349170212e-07	-0.00872174498660555
0.023449156856403	-0.171696291576165	2.39262126240985e-03	2.49199492184815e-06	5.88737123049135e-07	-5.49543305324441e-03	0.00519325736604737	2.45218276024204e-06	6.78937253518755e-07	-0.00969070515426883
0.0258236259717093	-0.18688696037855	2.39249119964403e-03	2.49242316761367e-06	5.88968819157644e-07	-5.49525032588612e-03	0.00626680196609682	2.45262465192539e-06	6.79150042219142e-07	-0.0106618630224291
0.0282034684378639	-0.201717818207256	2.39248306485176e-03	2.49245046456992e-06	5.88983626529697e-07	-5.49523894661717e-03	0.00744009774479947	2.45265279350849e-06	6.79163716716550e-07	-0.0116352185910863
0.0305886842548669	-0.216188865062283	2.39248255872445e-03	2.49245196180214e-06	5.88984861902500e-07	-5.49523821834924e-03	0.0087138046640373	2.45265434686526e-06	6.79164928731088e-07	-0.0126107718602406
0.0329792734227183	-0.230300100943631	2.39248252936251e-03	2.49245188013817e-06	5.88984019463115e-07	-5.49523815890557e-03	0.0100885841757937	2.45265427150719e-06	6.79163944023239e-07	-0.0135885228298918
0.035375235941418	-0.244051525851301	2.39248252574576e-03	2.49245222293651e-06	5.88984970351688e-07	-5.49523816855228e-03	0.0115650992221535	2.45265460914461e-06	6.79165039673191e-07	-0.01456847150004
0.037776571810966	-0.257443139785293	2.39248252763122e-03	2.49245149104005e-06	5.88983754366721e-07	-5.49523815526750e-03	0.013144014235303	2.45265388895407e-06	6.79163637455686e-07	-0.0155506178706851
0.0401832810313624	-0.270474942745605	2.39248252589723e-03	2.49245227503242e-06	5.88984599490433e-07	-5.49523816644794e-03	0.0148259951375301	2.45265466042945e-06	6.79164611973880e-07	-0.0165349619418272
0.0425953636026072	-0.28314693473224	2.39248252695866e-03	2.49245191316304e-06	5.88983960228353e-07	-5.49523815809868e-03	0.0166117093412239	2.45265430433820e-06	6.79163874833549e-07	-0.0175215037134663
0.0450128195247004	-0.295459115745195	2.39248252632633e-03	2.49245192409252e-06	5.88984590799213e-07	-5.49523816193036e-03	0.0185018257488753	2.45265431509318e-06	6.79164601951722e-07	-0.0185102431856025
0.0474356487976418	-0.307411485784472	2.39248252771996e-03	2.49245193725961e-06	5.88984345018118e-07	-5.49523815347026e-03	0.0204970147530762	2.45265432805003e-06	6.79164318538841e-07	-0.0195011803582355

1.46956337478765e-03	-2.21602431228765e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
1.47926739365482e-02	-2.19387676865482e-02	6.67153255535915e-04	-2.44070853590124e-14	-7.77001236583771e-14	-8.75843030180865e-04	6.57497995113048e-04	-2.40538580257887e-14	-7.94629984797682e-14	-8.95714319346185e-04
2.98009927368112e-02	-4.33853677368112e-02	1.76182967227599e-03	3.27058037766881e-06	2.21171149793471e-07	-3.03250993612542e-03	1.71156161593376e-03	3.17726504686043e-06	2.31440077287171e-07	-3.17330870073408e-03
4.50249564007890e-02	-6.43398001507891e-02	2.92907749203586e-03	-2.86277658839184e-07	-5.05943571371264e-07	-5.13224094959394e-03	2.80548318032971e-03	-2.74197988602640e-07	-5.42017290692208e-07	-5.49816914787369e-03
6.04645649284817e-02	-8.48020649284817e-02	4.14360858536753e-03	-9.61100309198959e-07	-7.18018133593771e-07	-6.32540166933391e-03	3.91371905287721e-03	-9.07777970419594e-07	-7.87939408700641e-07	-6.94137517973717e-03
7.61198183198891e-02	-1.04772162069889e-01	5.38362006525244e-03	-1.95292203937748e-06	-8.84052829691825e-07	-8.01837145407213e-03	5.01537022991565e-03	-1.81933846351037e-06	-9.94350410718968e-07	-9.01877204717871e-03
9.19907165750115e-02	-1.24250091575011e-01	6.61472321918749e-03	-3.28319004973426e-06	-1.67557208055693e-06	-9.21447347227449e-03	6.07909920457839e-03	-3.01733532280294e-06	-1.93285233240653e-06	-1.06293347504717e-02
1.08077259693849e-01	-1.43235853443849e-01	7.67438718108835e-03	-5.68759089905350e-06	-2.74076023836693e-06	-1.05126450018894e-02	6.95903990749127e-03	-5.15743747481663e-06	-3.24463199066954e-06	-1.24453295119337e-02
1.24379447676400e-01	-1.61729447676400e-01	8.89642351422387e-03	-2.15757648558586e-06	-2.96994803728037e-08	-1.20383745499184e-02	7.96115632653724e-03	-1.93075382042538e-06	-3.61078605724121e-08	-1.46359446128550e-02
1.40897280522667e-01	-1.79730874272667e-01	9.58730517837555e-03	1.64343918645183e-06	3.52598623756549e-06	-1.23149422645305e-02	8.46812655016644e-03	1.45159153166069e-06	4.40563057922772e-06	-1.53872087315632e-02
1.57630758232649e-01	-1.97240133232649e-01	1.04668246535308e-01	-5.60231877041843e-02	-8.03708000147488e-03	4.50629076846985e-01	0.0100183685268895	-4.88496841292879e-02	-1.03284259644629e-02	-0.0181009310308105
0.174579880806345	-0.214257224556345	1.58757914673918e-02	1.52181007896569e-02	1.61232269763005e-03	9.75225195437518e-02	0.0111031123716061	1.33496211823029e-02	2.04466603400630e-03	-0.0200687241616167
0.191744648243756	-0.230782148243756	1.66597574248141e-02	1.58430383098562e-02	1.61611612581242e-03	1.02185077516866e-01	0.0122016574876004	1.39030758147788e-02	2.04778881933145e-03	-0.0220615536611001
0.209125060544882	-0.246814904294882	1.67100131335864e-02	1.58831113971572e-02	1.61636517644941e-03	1.02483894180437e-01	0.0133140038748724	1.39385708951543e-02	2.04799897818000e-03	-0.0240794195292608
0.226721117709723	-0.262355492709723	1.67131526213567e-02	1.58856149101216e-02	1.61638078429424e-03	1.02502561014690e-01	0.0144401515334223	1.39407884674653e-02	2.04801216583332e-03	-0.0261223217660988
0.244532819738279	-0.277403913488279	1.67133575007376e-02	1.58857779957728e-02	1.61638172255184e-03	1.02503779296359e-01	0.0155801004632499	1.39409328720559e-02	2.04801294288368e-03	-0.0281902603716142
0.262560166630549	-0.291960166630549	1.67133801067406e-02	1.58857960691356e-02	1.61638184057998e-03	1.02503913739927e-01	0.0167338506643551	1.39409488130677e-02	2.04801306669481e-03	-0.0302832353458067
0.280803158386535	-0.306024252136535	1.67133590187771e-02	1.58857793968651e-02	1.61638177358580e-03	1.02503788606392e-01	0.0179014021367382	1.39409341869496e-02	2.04801298020238e-03	-0.0324012466886767
0.299261795006235	-0.319596170006235	1.67133635016033e-02	1.58857828411856e-02	1.61638177182003e-03	1.02503814943284e-01	0.019082754880399	1.39409372099067e-02	2.04801297786457e-03	-0.0345442944002239
0.31793607648965	-0.33267592023965	1.67133873870920e-02	1.58858018118062e-02	1.61638185435746e-03	1.02503957111416e-01	0.0202779088953376	1.39409538580344e-02	2.04801308243613e-03	-0.0367123784804484
0.336826002836779	-0.34526350283678	1.67133772857452e-02	1.58857938337967e-02	1.61638183295978e-03	1.02503896961752e-01	0.0214868641815539	1.39409468567483e-02	2.04801305532412e-03	-0.03890549892935

2.38150233906474e-03	-1.87690858906474e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.40696372898015e-02	-1.86102622898015e-02	1.59435225746024e-03	3.38481314691241e-14	1.27669170771337e-14	-3.99710577554445e-04	1.55730896497813e-03	3.30617016019998e-14	1.30113579850114e-14	-4.07363608891251e-04
4.87050832443901e-02	-3.68675832443901e-02	3.38466521465545e-03	7.69197167578743e-06	9.64091497190188e-07	-2.30724156076643e-03	3.23095737414437e-03	7.34265607717569e-06	1.00172996384247e-06	-2.39731707206050e-03
7.39063378637657e-02	-5.47719628637657e-02	5.04172964193919e-03	8.14212790721431e-06	-5.73142727080897e-07	-5.33154825070994e-03	4.70591463752938e-03	7.59980435691487e-06	-6.07374473179188e-07	-5.64998238134724e-03
9.96734011479283e-02	-7.23234011479283e-02	6.83863218330337e-03	7.88636534450491e-06	-6.27178419460679e-07	-6.83208226736137e-03	6.24448828238806e-03	7.20119384467377e-06	-6.78138442792240e-07	-7.38720830637157e-03
1.26006273096878e-01	-8.95218980968780e-02	8.67073261634836e-03	6.78347794234856e-06	-9.71798076339849e-07	-8.39220250320433e-03	7.74910335546889e-03	6.06244870078122e-06	-1.07254627897795e-06	-9.26223851064044e-03
1.52904953710615e-01	-1.06367453710615e-01	1.03959870256075e-02	5.13651562465944e-06	-1.00554848410693e-06	-1.02085961556211e-02	9.09757719047250e-03	4.49498900588291e-06	-1.13329381352927e-06	-1.15055007797653e-02
1.80369442989139e-01	-1.22860067989139e-01	1.20474920882664e-02	3.39590896288012e-06	-1.98141526137114e-06	-1.13592042624473e-02	1.03278340707765e-02	2.91117720029443e-06	-2.28144102434874e-06	-1.30792141927740e-02
2.08399740932449e-01	-1.38999740932449e-01	1.33186518874348e-02	-2.60704246546072e-07	-3.25139291917163e-06	-1.27411200591067e-02	1.11893812898354e-02	-2.19025111785926e-07	-3.82649104215461e-06	-1.49947370204674e-02
2.36995847540547e-01	-1.54786472540547e-01	1.50560322045228e-02	-5.63272604510078e-07	-3.25392178511888e-06	-1.46660040830453e-02	1.24011801576271e-02	-4.63949927278117e-07	-3.91604982609577e-06	-1.76503329003131e-02
2.66157762813432e-01	-1.70220262813432e-01	1.56588982441032e-02	-2.94579897988220e-06	-4.56860587089214e-06	-1.67080969313057e-02	1.26499002518234e-02	-2.37973723799285e-06	-5.62544278448513e-06	-2.05731126695632e-02
2.95885486751104e-01	-1.85301111751104e-01	1.70762316638666e-02	7.03301244305049e-06	-4.18506541098585e-06	-1.58369136531047e-02	1.35347970343023e-02	5.57443807452169e-06	-5.27520872463276e-06	-0.0223974221612866
3.26179019353563e-01	-2.00029019353563e-01	-9.48439595394019e-04	1.45962974589794e-12	-6.95563445605901e-13	-1.04269531509144e-03	0.0162673243999407	1.13550911953342e-12	-8.98011980949779e-13	-0.0247724351173193
3.57038360620809e-01	-2.14403985620809e-01	8.40265845851606e-04	-4.55317651948807e-05	-1.49983390278154e-05	-3.38131536887049e-03	0.0177022837688676	-3.47775800657923e-05	-1.98450454235019e-05	-0.0271918074726714
3.88463510552842e-01	-2.28426010552842e-01	1.56087524319643e-03	-5.03648977412422e-05	-2.27419144275966e-05	-3.79374979480590e-03	0.0191635532407072	-3.77827148587339e-05	-3.08580115415970e-05	-0.0296555392273428
4.20454469149662e-01	-2.42095094149662e-01	1.53768142406373e-03	-5.04787293390725e-05	-2.67293327475033e-05	-3.97452438649058e-03	0.0206511328154593	-3.72042249002342e-05	-3.72171675784012e-05	-0.0321636303813335
4.53011236411269e-01	-2.55411236411269e-01	2.04333010890480e-03	-6.38530814039197e-05	-3.35779410127119e-05	-3.69207699292366e-03	0.022165022493124	-4.62506511831302e-05	-4.80087958479449e-05	-0.0347160809346435
4.86133812337664e-01	-2.68374437337663e-01	1.28854373525213e-03	-7.97848236585754e-05	-3.73890939519081e-05	-3.44526796198937e-03	0.0237052222737014	-5.68116452665331e-05	-5.49334278097560e-05	-0.0373128908872729
5.19822196928845e-01	-2.80984696928845e-01	1.14808476645836e-03	-8.55998337150365e-05	-3.77383331196397e-05	-2.93975425496167e-03	0.0252717321571913	-5.99370954207481e-05	-5.70204296481289e-05	-0.0399540602392214
5.54076390184813e-01	-2.93242015184813e-01	1.35019340692585e-03	-1.10016051108076e-04	-4.61207123148094e-05	-2.30789075446883e-03	0.0268645521435938	-7.57713476658273e-05	-7.17215824242726e-05	-0.0426395889904893
5.88896392105568e-01	-3.05146392105568e-01	7.61136012942946e-04	-1.19488138407239e-04	-4.68613995688711e-05	-2.39665416483922e-03	0.0284836822329089	-8.09685790507972e-05	-7.50664765481398e-05	-0.0453694771410765

2.72218023122574e-03	-9.68016168725739e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.75543595803568e-02	-9.63795333035683e-03	2.34576755553980e-03	7.50524526586851e-15	5.08828969313716e-14	7.00105325224832e-04	2.28368589363789e-03	7.30661599504151e-15	5.13805095364677e-14	7.06952050858332e-04
5.58477353120458e-02	-1.91821103120458e-02	4.94624024296204e-03	2.07704354280781e-05	3.34798385581472e-06	2.21735236413638e-03	4.69118206720516e-03	1.96993856792310e-05	3.41411423457861e-06	2.26115017141633e-03
8.48801271950668e-02	-2.86324709450668e-02	7.49425389793949e-03	1.24666981353954e-05	6.61072127474307e-07	4.90915979609803e-03	6.92915014472530e-03	1.15266475309667e-05	6.80854038244611e-07	5.05606140790037e-03
1.14651535229420e-01	-3.79890352294199e-02	1.01219241739577e-02	1.72086193138029e-06	-7.31866848980821e-07	6.50792423274410e-03	9.12921838892987e-03	1.55208872530248e-06	-7.61361542919034e-07	6.77019766907363e-03
1.45161959415105e-01	-4.72518031651050e-02	1.27931498935535e-02	1.28854188987330e-06	-4.29945422649663e-07	8.25216433577880e-03	1.12623265229366e-02	1.13435546546262e-06	-4.51824698190286e-07	8.67210456027592e-03
1.76411399752122e-01	-5.64207747521223e-02	1.53473688166601e-02	1.55196512585693e-06	-4.79161079112856e-07	9.38288767406953e-03	1.31951239118778e-02	1.33432462510220e-06	-5.08722489733870e-07	9.96175646670512e-03
2.08399856240472e-01	-6.54959499904717e-02	1.78999280336824e-02	1.89734807751427e-06	-4.51312104520644e-07	1.12929957048875e-02	1.50382414993264e-02	1.59401638622524e-06	-4.84133426960640e-07	1.21142700505806e-02
2.41127328880153e-01	-7.44773288801531e-02	2.04573392209857e-02	2.76876984097764e-06	-5.34876442549978e-07	1.35616394670745e-02	1.68030351072386e-02	2.27418318380748e-06	-5.79798545040828e-07	1.47006265482394e-02
2.74593817671167e-01	-8.33649114211667e-02	2.29961739493037e-02	3.04759584222292e-06	-5.36075661969194e-07	1.60752513489208e-02	1.84758136859707e-02	2.44852961606487e-06	-5.87263719200103e-07	1.76102228919808e-02
3.08799322613512e-01	-9.21586976135123e-02	2.49904458815927e-02	2.70925290190534e-06	-5.13277896920596e-07	1.91907958263545e-02	1.96489169786632e-02	2.13016948941079e-06	-5.68318721135972e-07	2.12487009611143e-02
3.43743843707190e-01	-1.00858687457190e-01	-9.76666907456871e-04	1.66669421543094e-12	1.80459674602073e-12	-1.19536884464290e-03	0.0232058523034845	1.28302648595958e-12	2.01976960130650e-12	0.0221714582189768
3.79427380952200e-01	-1.09464880952200e-01	2.33844501099676e-03	-3.94350247956996e-07	-1.79122503178062e-06	1.18090567038191e-03	0.0255110088095121	-2.97349442639204e-07	-2.02677297538444e-06	0.0245872336904639
4.15849934348542e-01	-1.17977278098542e-01	3.15207140087085e-04	2.86684837968512e-03	1.74268913170488e-03	4.21724010156829e-05	0.0278639057589158	2.11825171980367e-03	1.99370238130182e-03	0.0270530405553963
4.53011503896216e-01	-1.26395878896216e-01	1.24052143569544e-03	4.71101621763791e-03	2.89981294545661e-03	-1.37840909544656e-03	0.0302645431516956	3.41232611538531e-03	3.35466499847107e-03	0.0295688788137738
0.490912089595222	-0.134720683345222	1.22561768925990e-03	4.69199139354200e-03	2.88515405249972e-03	-1.34457978060932e-03	0.0327129209878513	3.46246331893885e-03	3.30301283102412e-03	0.0321347484655965
0.52955169144556	-0.14295169144556	1.22501540317739e-03	4.69133728990148e-03	2.88415731875283e-03	-1.34089416388934e-03	0.0352090392673832	3.46605481558325e-03	3.29972804137926e-03	0.0347506495108644
0.56893030944723	-0.15108890319723	1.22498079468842e-03	4.69130123555401e-03	2.88409436137248e-03	-1.34064924278834e-03	0.0377528979902911	3.46628313146130e-03	3.29952212683188e-03	0.0374165819495775
0.609047943600233	-0.159132318600233	1.22497865087405e-03	4.69129901268600e-03	2.88409042249436e-03	-1.34063384179363e-03	0.0403444971565751	3.46629742487592e-03	3.29950925310347e-03	0.0401325457817358
0.649904593904567	-0.167081937654567	1.22497850386886e-03	4.69129885073081e-03	2.88409017943293e-03	-1.34063294799172e-03	0.042983836766235	3.46629830120534e-03	3.29950845206525e-03	0.0428985410073392
0.691500260360234	-0.174937760360233	1.22497850645004e-03	4.69129886567569e-03	2.88409016153431e-03	-1.34063281661162e-03	0.0456709168192711	3.46629837449746e-03	3.29950839890313e-03	0.0457145676263878

2.39974089167064e-03	2.68231071167820e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.42559329329788e-02	2.68554749936867e-03	3.09387059540084e-03	7.25251429061759e-14	8.97332075550537e-14	3.62318055593419e-03	3.02145040533510e-03	7.08275009163598e-14	8.94931911952949e-14	3.61348935429905e-03
4.90863636798963e-02	5.37828786027172e-03	6.87392165192219e-03	3.54986940330285e-06	4.95364118634865e-07	1.10466934816931e-02	6.55947756181262e-03	3.38748241214225e-06	4.92721210281988e-07	1.09877562325542e-02
7.44912922407525e-02	8.07822108270913e-03	1.10832391694653e-02	1.01988925655021e-06	-1.14308281395626e-06	1.88241644920441e-02	1.03397486635876e-02	9.51472617001296e-07	-1.13395914513314e-06	1.86739168979061e-02
1.00470718615547e-01	1.07853471666809e-02	1.55907049270855e-02	1.05294474573242e-06	-1.62369934563862e-06	2.67792686432088e-02	1.42267217351066e-02	9.60825823465697e-07	-1.60646549820034e-06	2.64950350924931e-02
1.27024642804281e-01	1.34996661121871e-02	2.02484812617784e-02	1.46795175280525e-06	-2.30058485802706e-06	3.51066152723531e-02	1.80815289868176e-02	1.31085446984613e-06	-2.27014279850541e-06	3.46420735415860e-02
1.54153064806953e-01	1.62211779192276e-02	2.48871786413853e-02	1.55632201722335e-06	-3.19465178450572e-06	4.39121250874014e-02	2.17581004353402e-02	1.36064482231691e-06	-3.14405851789484e-06	4.32166947238254e-02
1.81855984623564e-01	1.89498825878025e-02	2.91231373941569e-02	9.33767265175371e-07	-4.03531898912409e-06	5.29614764828060e-02	2.49388735359263e-02	7.99608346553642e-07	-3.96095733286319e-06	5.19855181707373e-02
2.10133402254114e-01	2.16857801179118e-02	3.25575708917016e-02	2.72803500014657e-07	-4.86491944865189e-06	6.15260951201789e-02	2.73191401808459e-02	2.28910107683292e-07	-4.76273213239634e-06	6.02337434982509e-02
2.38985317698602e-01	2.44288705095555e-02	-6.61435925683987e-05	-3.89013673742466e-03	-2.76340425818329e-03	5.80486401399284e-03	0.03255810467524	-3.19986726979145e-03	-2.69827449665610e-03	0.0684654217377231
2.68411730957029e-01	2.71791537627335e-02	2.71907952198159e-04	-3.96966260862527e-03	-3.12345154886977e-03	4.70868336153302e-03	0.0365571542370602	-3.20214951042991e-03	-3.04187008170793e-03	0.0772403781713861
2.98412642029395e-01	2.99366298774459e-02	2.19146545796991e-03	-4.38209157171189e-03	-3.48463242804375e-03	6.66941228626951e-03	0.0406342780517948	-3.46778966853924e-03	-3.38477657147253e-03	0.0861866498531656
3.28988050915699e-01	3.27012988536926e-02	2.56414610149399e-03	-4.98385039276988e-03	-3.88324719427629e-03	7.62765615258506e-03	0.0447894761194435	-3.87057835709922e-03	-3.76216779501898e-03	0.0953042367830614
3.60137957615942e-01	3.54731606914738e-02	2.69124784089807e-03	-5.62440510353892e-03	-4.29813545114850e-03	8.43701839690719e-03	0.0490227484400065	-4.28822475052646e-03	-4.15332815370736e-03	0.104593138961074
3.91862362130124e-01	3.82522153907893e-02	2.66837046797124e-03	-6.30499229374286e-03	-4.70598646932856e-03	9.36813653443671e-03	0.0533340950134838	-4.72085481143240e-03	-4.53568372398330e-03	0.114053356387203
4.24161264458244e-01	4.10384629516392e-02	2.91667222077773e-03	-7.01451319731155e-03	-5.18013036495239e-03	1.02006923892730e-02	0.0577235158398754	-5.15951237105867e-03	-4.97979679491912e-03	0.123684889061448
4.57034664600303e-01	4.38319033740234e-02	2.61339239581939e-03	-7.78841786939980e-03	-5.66647672647711e-03	1.02713562872378e-02	0.0621910109191812	-5.62950763412875e-03	-5.43332609102304e-03	0.13348773698381
4.90482562556301e-01	4.66325366579421e-02	2.36757908549173e-03	-8.61384373224815e-03	-6.16684053794904e-03	1.08772394680188e-02	0.0667365802514013	-6.12010078113291e-03	-5.89793499584979e-03	0.143461900154289
5.24504958326237e-01	4.94403628033951e-02	2.54350160772629e-03	-9.46238581439360e-03	-6.68093056634917e-03	1.19291652770264e-02	0.0713602238365356	-6.61041342319867e-03	-6.37326064862230e-03	0.153607378572884
5.59101851910112e-01	5.22553818103825e-02	3.08290963910304e-03	-1.03393821845536e-02	-7.20011810660628e-03	1.33866191321788e-02	0.0760619416745842	-7.10412717385152e-03	-6.85101067403970e-03	0.163924172239595
