E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
1.16574115425970e-02	-9.03457829590651e-02	4.10962437673669e-04	8.50544926131027e-05	7.45370960798948e-06	-1.08710771290504e-02	4.06253856088754e-04	8.40799850160109e-05	8.23471847164872e-06	-1.20101619662448e-02
1.40050139036615e-02	-1.07335506629842e-01	1.75171814564495e-03	1.17153312713355e-04	8.35924596987676e-06	-1.21308405114332e-02	1.72768894062926e-03	1.15546261386944e-04	9.43281442804633e-06	-1.36887905694995e-02
1.63579896155744e-02	-1.23965419326941e-01	3.12366814567879e-03	1.54902121725404e-04	1.40184066661289e-05	-1.36502280152125e-02	3.07379174794218e-03	1.52428760448499e-04	1.61647787261797e-05	-1.57402278791747e-02
1.87163386783356e-02	-1.40235521050361e-01	4.23804995856522e-03	1.77731664296221e-04	1.00228476190035e-05	-1.47344668050415e-02	4.16088880772981e-03	1.74495746859884e-04	1.18159049604058e-05	-1.73704186702916e-02
2.10800610919451e-02	-1.56145811800103e-01	5.63465798286172e-03	2.13622623046945e-04	-9.09800585955808e-07	-1.63872088369132e-02	5.51950758492988e-03	2.09257011127656e-04	-1.09709454366472e-06	-1.97607230401862e-02
2.34491568564030e-02	-1.71696291576165e-01	7.10875452460082e-03	2.86967537015429e-04	1.86211698811613e-05	-1.77844086851379e-02	6.94770336108251e-03	2.80466193416015e-04	2.29802140781452e-05	-2.19475748003973e-02
2.58236259717093e-02	-1.86886960378550e-01	8.42158612994383e-03	3.61658538681651e-04	3.77778147674498e-05	-1.91193437028184e-02	8.21218735655447e-03	3.52666069422629e-04	4.77387736021905e-05	-2.41605827671575e-02
2.82034684378639e-02	-2.01717818207256e-01	9.60306182011250e-03	3.91702103091992e-04	3.20128801300071e-05	-2.06354316593048e-02	9.34316680614223e-03	3.81101169195881e-04	4.14472857312744e-05	-2.67168286232921e-02
3.05886842548669e-02	-2.16188865062283e-01	1.10872507660617e-02	5.10909575618722e-04	6.63367587091675e-05	-2.24874208167541e-02	1.07629142613329e-02	4.95963884438372e-04	8.80490216173258e-05	-2.98476356116968e-02
3.29792734227183e-02	-2.30300100943631e-01	1.23532349143697e-02	6.37348117634544e-04	1.15572917280683e-04	-2.40941560920669e-02	1.19649404697864e-02	6.17314601307963e-04	1.57362296907799e-04	-3.28062303341754e-02
3.53752359414180e-02	-2.44051525851301e-01	1.31747509478729e-02	7.32912169720292e-04	1.35628441765109e-04	-2.56541215061769e-02	1.27320482840814e-02	7.08284594508882e-04	1.89565587831941e-04	-3.58563333791951e-02
3.77765718109660e-02	-2.57443139785293e-01	1.44210885863458e-02	9.50202132041815e-04	2.20896271914092e-04	-2.83441861504911e-02	1.39053558616141e-02	9.16220624219460e-04	3.17151381384373e-04	-4.06951086768007e-02
4.01832810313624e-02	-2.70474942745605e-01	1.55478750882176e-02	1.16232728774376e-03	2.91766093469243e-04	-3.04251519162988e-02	1.49584114824291e-02	1.11826019624397e-03	4.30630484560302e-04	-4.49058276674557e-02
4.25953636026072e-02	-2.83146934732240e-01	1.59741040984781e-02	1.29220486742213e-03	3.13822717580917e-04	-3.25636327000933e-02	1.53342829699380e-02	1.24044734966201e-03	4.76525996683881e-04	-4.94464443099431e-02
4.50128195247004e-02	-2.95459115745195e-01	1.65092736439838e-02	1.45740860155078e-03	3.57972192235466e-04	-3.40365229206022e-02	1.58128302720098e-02	1.39592784941741e-03	5.59685723423899e-04	-5.32157423588949e-02
4.74356487976418e-02	-3.07411485784472e-01	1.66570895666099e-02	1.28427134143440e-03	4.89093119134850e-04	-3.62229506094872e-02	1.59190660841074e-02	1.22736929956848e-03	7.88063773294037e-04	-5.83651538333859e-02

1.46956337478765e-03	-2.21602431228765e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
1.47926739365482e-02	-2.19387676865482e-02	5.72405313337971e-04	3.27403690602985e-14	1.73256549370531e-13	-5.18746942970581e-03	5.64121276166825e-04	3.22665397159988e-14	1.77187426107218e-13	-5.30516369856659e-03
2.98009927368112e-02	-4.33853677368112e-02	2.96944643120807e-03	5.75064345792255e-05	5.70604803706143e-06	-6.51696565260371e-03	2.88472297419172e-03	5.58656762590781e-05	5.97097858348608e-06	-6.81954692429313e-03
4.50249564007890e-02	-6.43398001507891e-02	5.25341320896671e-03	9.18748842612511e-05	1.18046391436482e-05	-8.67532411615593e-03	5.03174205433333e-03	8.79981643334834e-05	1.26463085772549e-05	-9.29387374281931e-03
6.04645649284817e-02	-8.48020649284817e-02	8.12504342286420e-03	1.30294508531603e-04	1.67990441147685e-05	-1.07245798716575e-02	7.67426184070852e-03	1.23065702278483e-04	1.84349506888854e-05	-1.17689494558329e-02
7.61198183198891e-02	-1.04772162069889e-01	1.10239192680343e-02	1.73359796634522e-04	2.06234580471897e-05	-1.27968418304581e-02	1.02698622569497e-02	1.61501657354464e-04	2.31965141572106e-05	-1.43934214140318e-02
9.19907165750115e-02	-1.24250091575011e-01	1.38315233974257e-02	2.42946866070860e-04	2.78414327505620e-05	-1.49991793918778e-02	1.27115224775385e-02	2.23274361049923e-04	3.21164209250711e-05	-1.73022690030374e-02
1.08077259693849e-01	-1.43235853443849e-01	1.65290234224315e-02	2.73916018029704e-04	1.91206905881044e-05	-1.70844920233855e-02	1.49883151467797e-02	2.48383676219406e-04	2.26359108313770e-05	-2.02253698033961e-02
1.24379447676400e-01	-1.61729447676400e-01	1.95596016065123e-02	3.60755948054704e-04	2.36710925709347e-05	-1.94227106784433e-02	1.75033310661602e-02	3.22830235498541e-04	2.87787025031806e-05	-2.36136296094168e-02
1.40897280522667e-01	-1.79730874272667e-01	2.22239768315106e-02	4.88177570723188e-04	5.03712428588597e-05	-2.19041155559643e-02	1.96296503298632e-02	4.31189929904498e-04	6.29375933145787e-05	-2.73686381064615e-02
1.57630758232649e-01	-1.97240133232649e-01	2.48914169496139e-02	5.57414970674885e-04	4.57292292304193e-05	-2.32918753314963e-02	2.17041890215080e-02	4.86040626431020e-04	5.87664871360824e-05	-2.99323149565156e-02
1.74579880806345e-01	-2.14257224556345e-01	2.71055087714194e-02	6.75776366364551e-04	6.82607392637860e-05	-2.74757992046248e-02	2.33359708399004e-02	5.81796774698621e-04	9.02959684244386e-05	-3.63452538629805e-02
1.91744648243756e-01	-2.30782148243756e-01	2.99704166385696e-02	8.24005432151512e-04	1.41253166063534e-04	-2.96989217693165e-02	2.54803200447753e-02	7.00554896618748e-04	1.92500235818569e-04	-4.04737791263325e-02
2.09125060544882e-01	-2.46814904294882e-01	3.18970765791470e-02	1.00488118482411e-03	1.79559983864115e-04	-3.16164873612734e-02	2.67839401832306e-02	8.43797627622666e-04	2.52333837012669e-04	-4.44303312856726e-02
2.26721117709723e-01	-2.62355492709723e-01	3.38954029553017e-02	1.24463475688621e-03	2.82330773431771e-04	-3.53908671184375e-02	2.81152476422791e-02	1.03238821087890e-03	4.09523972756888e-04	-5.13348521150712e-02
2.44532819738279e-01	-2.77403913488279e-01	3.63355166145778e-02	1.67190949834102e-03	4.87705896664747e-04	-3.92528495088495e-02	2.97765527768364e-02	1.37011128652763e-03	7.30944237008340e-04	-5.88298077404056e-02
2.62560166630549e-01	-2.91960166630549e-01	3.65758266758163e-02	1.98356477588901e-03	5.74991572927818e-04	-4.22955324372729e-02	2.96170702239363e-02	1.60618043665640e-03	8.91401238722213e-04	-6.55701609938788e-02
2.80803158386535e-01	-3.06024252136535e-01	3.72009749922424e-02	2.34583808999601e-03	6.83330915717839e-04	-4.46632033486575e-02	2.97692945936268e-02	1.87720738998385e-03	1.09709024765153e-03	-7.17069339255861e-02
2.99261795006235e-01	-3.19596170006235e-01	3.77605284614096e-02	3.11223386158769e-03	6.81593534667911e-04	-3.98450586271990e-02	2.98661016435406e-02	2.46157288141874e-03	1.13471706871493e-03	-0.0785367302606476
3.17936076489650e-01	-3.32675920239650e-01	3.45890146618987e-02	2.44043934135419e-03	7.77121086666387e-04	-4.54205283144814e-02	2.70435381624386e-02	1.90806575747092e-03	1.34336637333361e-03	-0.086223394323024
3.36826002836779e-01	-3.45263502836780e-01	2.25955586159201e-02	9.63377713992035e-04	1.23677067024182e-03	-2.96146291549904e-02	1.74658811841607e-02	7.44670267908223e-04	2.22319623864382e-03	-0.0943519111750955

2.38150233906474e-03	-1.87690858906474e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.40696372898015e-02	-1.86102622898015e-02	4.19431576774268e-03	-7.97048759523559e-14	-1.26053170087191e-12	-2.29727447866695e-03	4.09686474020480e-03	-7.78530072587606e-14	-1.28466638518983e-12	-2.34125908793611e-03
4.87050832443901e-02	-3.68675832443901e-02	8.62186956274904e-03	4.95351416936873e-05	5.32151938561979e-06	1.53749929194604e-04	8.23032450064951e-03	4.72856017314544e-05	5.52927334934511e-06	1.59752379791511e-04
7.39063378637657e-02	-5.47719628637657e-02	1.28492082232071e-02	1.73557213223919e-05	9.09960589000721e-07	-1.20730003896717e-03	1.19933596905438e-02	1.61997070085873e-05	9.64309250111320e-07	-1.27940771205738e-03
9.96734011479283e-02	-7.23234011479283e-02	1.77238663237408e-02	2.65663054142600e-05	3.65205395327377e-06	-2.03773350914721e-03	1.61840076510373e-02	2.42582110602058e-05	3.94879368297778e-06	-2.20330512951473e-03
1.26006273096878e-01	-8.95218980968780e-02	2.21727144085938e-02	3.91589063707826e-05	3.92538228370176e-06	-2.80253158335689e-03	1.98159328889383e-02	3.49966290255781e-05	4.33233432382095e-06	-3.09307550059036e-03
1.52904953710615e-01	-1.06367453710615e-01	2.66432259468863e-02	5.18673501875403e-05	7.74758861003263e-06	-3.23288228471232e-03	2.33156124625725e-02	4.53893623408826e-05	8.73184573423924e-06	-3.64358909693632e-03
1.80369442989139e-01	-1.22860067989139e-01	3.08772020358351e-02	7.82052228666705e-05	8.22376925338158e-06	-4.72679596460775e-03	2.64697927883708e-02	6.70422158667959e-05	9.46901182968545e-06	-5.44252708537218e-03
2.08399740932449e-01	-1.38999740932449e-01	3.51447654561377e-02	1.02909536604752e-04	1.03865096169382e-05	-5.34773912074210e-03	2.95261250428477e-02	8.64572520674698e-05	1.22236490625662e-05	-6.29363363641479e-03
2.36995847540547e-01	-1.54786472540547e-01	3.92077646788676e-02	1.02054079404282e-04	-3.71277357958756e-06	-6.66566867278006e-03	3.22942025332828e-02	8.40587352179754e-05	-4.46827160909942e-06	-8.02203997841291e-03
2.66157762813432e-01	-1.70220262813432e-01	4.33532337066598e-02	1.21081031475459e-04	3.05026461509410e-06	-7.37211409039719e-03	3.50225203225750e-02	9.78142233684444e-05	3.75586985497629e-06	-9.07747509594819e-03
2.95885486751104e-01	-1.85301111751104e-01	4.74141009218060e-02	1.98411737643040e-04	1.51392642981281e-05	-7.55520269149556e-03	3.75809045679847e-02	1.57263186110565e-04	1.90828030788637e-05	-9.52321343650345e-03
3.26179019353563e-01	-2.00029019353563e-01	5.12160157624119e-02	2.77044139590569e-04	4.57615625613320e-05	-7.69693915322451e-03	3.98431541477045e-02	2.15524620474799e-04	5.90807807780379e-05	-9.93718634856682e-03
3.57038360620809e-01	-2.14403985620809e-01	5.41712001389588e-02	2.79435330102992e-04	3.45902986448681e-05	-8.16189015896875e-03	4.13764597535199e-02	2.13435269295479e-04	4.57681378282518e-05	-1.07994012300948e-02
3.88463510552842e-01	-2.28426010552842e-01	5.63903526765559e-02	2.36344583482137e-04	3.50916098618846e-05	-1.32264632031571e-02	4.23028877554354e-02	1.77300866408779e-04	4.76150460234446e-05	-0.0122027567950779
4.20454469149662e-01	-2.42095094149662e-01	-5.83149871149478e-04	-1.48880414865681e-02	-7.89908428632539e-03	-1.14313101035623e-02	0.0506124915225275	-1.09728998935311e-02	-1.09984617415318e-02	-0.0132488611411939
4.53011236411269e-01	-2.55411236411269e-01	1.67012307250519e-03	-1.69964951681836e-02	-8.61770846108506e-03	-1.24583477025234e-02	0.054229548365292	-1.23110576980105e-02	-1.23213572276130e-02	-0.0143134674306485
4.86133812337664e-01	-2.68374437337663e-01	1.88728707450388e-03	-1.95823561444026e-02	-9.36395904878238e-03	-1.28250103144299e-02	0.0579094665507145	-1.39438281585917e-02	-1.37578719901969e-02	-0.0153965756634416
5.19822196928845e-01	-2.80984696928845e-01	2.88660003359453e-03	-2.14899712540943e-02	-9.83564514650554e-03	-1.35821164750249e-02	0.0616522460787947	-1.50473009320756e-02	-1.48610886003445e-02	-0.0164981858395732
5.54076390184813e-01	-2.93242015184813e-01	3.41488084833321e-03	-2.40748357541304e-02	-1.04583115263202e-02	-1.42689772844420e-02	0.0654578869495327	-1.65810600503365e-02	-1.62635530655679e-02	-0.0176182979590434
5.88896392105568e-01	-3.05146392105568e-01	3.79156211329786e-03	-2.67820802931475e-02	-1.09184892313282e-02	-1.48628847482874e-02	0.0693263891629286	-1.81483033735935e-02	-1.74901416382165e-02	-0.0187569120218521

2.72218023122574e-03	-9.68016168725739e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.75543595803568e-02	-9.63795333035683e-03	8.73613325512457e-03	1.76220096614972e-13	-4.13552473275723e-13	5.51094766704116e-03	8.50492804905299e-03	1.71556362379014e-13	-4.17596836627286e-13	5.56484233873886e-03
5.58477353120458e-02	-1.91821103120458e-02	1.68269660081324e-02	9.18467858922866e-06	-4.11867540509039e-07	1.54616225848072e-02	1.59592654835442e-02	8.71106080060320e-06	-4.20002871390970e-07	1.57670251798829e-02
8.48801271950668e-02	-2.86324709450668e-02	2.60115937601638e-02	1.48126899508523e-07	-8.31444971373100e-07	2.43879215403808e-02	2.40501911360823e-02	1.36957399781904e-07	-8.56325116141811e-07	2.51177052776383e-02
1.14651535229420e-01	-3.79890352294199e-02	3.47657902590512e-02	7.36167622524644e-07	1.32130735726316e-08	3.21282809479371e-02	3.13561420026437e-02	6.63968123193220e-07	1.37455687410500e-08	3.34230708603917e-02
1.45161959415105e-01	-4.72518031651050e-02	4.32016688804932e-02	5.82005965095980e-07	-1.26511740159970e-06	3.90043158334125e-02	3.80321738833905e-02	5.12363356307639e-07	-1.32949732231208e-06	4.09891867692013e-02
1.76411399752122e-01	-5.64207747521223e-02	5.14042803093753e-02	2.86408805306060e-06	-8.02467272465105e-07	4.67376337258480e-02	4.41955788243521e-02	2.46244142602730e-06	-8.51974767095485e-07	4.96210698859435e-02
2.08399856240472e-01	-6.54959499904717e-02	5.98769813879558e-02	8.30281646514070e-06	1.70404153652454e-06	5.42283904068302e-02	5.03043646135547e-02	6.97543358232612e-06	1.82796663439184e-06	5.81721080007445e-02
2.41127328880153e-01	-7.44773288801531e-02	6.81662440482796e-02	1.11970411655712e-05	-7.90755149044051e-07	6.20547746512154e-02	5.59896758566165e-02	9.19690844297509e-06	-8.57167466029211e-07	6.72665034266288e-02
2.74593817671167e-01	-8.33649114211667e-02	7.59400676230088e-02	1.47792013128154e-05	1.96562449308331e-06	6.93270335462868e-02	6.10125207695782e-02	1.18740522003791e-05	2.15331534753625e-06	7.59468381980794e-02
3.08799322613512e-01	-9.21586976135123e-02	8.32658345535582e-02	1.63376371487495e-05	-3.99847050780410e-07	7.67924341356174e-02	6.54683585100442e-02	1.28455841678181e-05	-4.42724235570710e-07	8.50271913571685e-02
3.43743843707190e-01	-1.00858687457190e-01	8.74005153714884e-02	2.24806095826342e-05	-1.90443285588793e-06	8.68400236254996e-02	6.72811935566374e-02	1.73056444595499e-05	-2.13150976722838e-06	9.71944786458718e-02
3.79427380952200e-01	-1.09464880952200e-01	9.59049153836930e-02	5.93323660122669e-05	-1.46672942235603e-06	9.21632041168084e-02	7.23145814753259e-02	4.47380115915047e-05	-1.65960585782866e-06	1.04282760744528e-01
4.15849934348542e-01	-1.17977278098542e-01	1.02060005121684e-01	2.77904866522843e-05	-2.20917830993278e-05	9.96899198519043e-02	7.54099110731219e-02	2.05337842637663e-05	-2.52738367222410e-05	1.14049044654389e-01
4.53011503896216e-01	-1.26395878896216e-01	-7.58919557732804e-03	5.14882308717159e-13	1.18704474123800e-12	-7.99933402640454e-03	0.089468576453267	3.72944236915910e-13	1.37323941921476e-12	0.125548283128083
4.90912089595222e-01	-1.34720683345222e-01	-2.29791789166429e-03	-4.77184432586420e-04	-2.63968052690378e-04	-7.12344927405182e-03	0.0963096321719376	-3.38964101227189e-04	-3.08833092265226e-04	0.136035375190998
5.29551691445560e-01	-1.42951691445560e-01	-6.20808739784198e-04	-1.65442904979106e-04	-1.10831081334476e-04	-6.79701494468754e-03	0.103284080305924	-1.15294627662436e-04	-1.31154465730982e-04	0.146726953022986
5.68930309447230e-01	-1.51088903197230e-01	-4.08637802876297e-03	6.39978203983004e-03	3.40473199401187e-03	-4.49794884993885e-03	0.110391920855225	4.37698934728814e-03	4.07577820810889e-03	0.157623016624049
6.09047943600233e-01	-1.59132318600233e-01	-6.40684293348565e-03	8.88189032621747e-06	1.56899386579458e-04	-4.20468468068686e-03	0.117633153819842	5.96369257764511e-06	1.90026134721674e-04	0.168723565994184
6.49904593904567e-01	-1.67081937654567e-01	1.06103078104333e-03	9.90378577280557e-04	5.92222329570827e-04	-5.10824688990886e-03	0.125007779199774	6.53063385354378e-04	7.25773490769570e-04	0.180028601133394
6.91500260360234e-01	-1.74937760360233e-01	2.51525747050373e-03	9.06267362733899e-04	4.25779230594979e-04	-7.04868897432118e-03	0.132515796995022	5.87075925564761e-04	5.28063577199175e-04	0.191538122041677

2.39974089167064e-03	2.68231071167820e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.42559329329788e-02	2.68554749936867e-03	1.28348762641208e-02	3.53259245592082e-14	8.28824588674047e-14	1.69201469324312e-02	1.25344421800646e-02	3.44990282518356e-14	8.26607667357264e-14	1.68748893050271e-02
4.90863636798963e-02	5.37828786027172e-03	2.63370329954441e-02	8.67950138438004e-06	-3.32724574170496e-07	4.37017437991798e-02	2.51322586619860e-02	8.28246195716269e-06	-3.30949394008667e-07	4.34685825761982e-02
7.44912922407525e-02	8.07822108270913e-03	4.11732694906794e-02	2.70754971099554e-07	-2.57423708328939e-06	6.81088443024237e-02	3.84112669303991e-02	2.52592072387930e-07	-2.55369046467753e-06	6.75652244248839e-02
1.00470718615547e-01	1.07853471666809e-02	5.54439417082163e-02	-1.81324042006594e-06	-3.84274162908978e-06	9.19213297152603e-02	5.05933204604442e-02	-1.65460554963811e-06	-3.80195499998979e-06	9.09456822366235e-02
1.27024642804281e-01	1.34996661121871e-02	6.85504342799022e-02	-2.43878848421839e-06	-5.16617016859691e-06	1.14308173810110e-01	6.12143028638248e-02	-2.17779418120363e-06	-5.09780978657377e-06	1.12795612246125e-01
1.54153064806953e-01	1.62211779192276e-02	8.11846352780152e-02	3.44665558491974e-05	-6.02026748956280e-06	1.36288394807226e-01	7.09772479090138e-02	3.01330574523234e-05	-5.92492533063157e-06	1.34130014000938e-01
1.81855984623564e-01	1.89498825878025e-02	9.27909297680528e-02	-1.51761379502546e-05	-1.71549383759757e-06	1.57179983849047e-01	7.94592021953918e-02	-1.29957078450314e-05	-1.68388122818232e-06	1.54283517928614e-01
2.10133402254114e-01	2.16857801179118e-02	1.02384407456315e-01	-3.01991017926541e-06	-9.21475026460415e-06	1.77848634541276e-01	8.59110155648882e-02	-2.53401427874779e-06	-9.02119503528460e-06	1.74112935552772e-01
2.38985317698602e-01	2.44288705095555e-02	-5.78542409750975e-03	-1.09165575201071e-02	-7.34499889138725e-03	1.03045884629796e-02	0.104234848115714	-8.97951343749214e-03	-7.17188704038071e-03	0.20427650536151
2.68411730957029e-01	2.71791537627335e-02	-4.83068733804545e-03	-1.06567763529152e-02	-8.16908022031334e-03	6.66447218515158e-03	0.116564515270995	-8.59634546953754e-03	-7.95571191947415e-03	0.229318383044432
2.98412642029395e-01	2.99366298774459e-02	-3.78037779325077e-03	-1.20321559719524e-02	-9.17409459465112e-03	8.57557555276651e-03	0.129134897010316	-9.52170567113212e-03	-8.91120113517409e-03	0.254849158367015
3.28988050915699e-01	3.27012988536926e-02	1.25833348718616e-03	-1.34764648812726e-02	-1.02884485796283e-02	1.31609153856150e-02	0.141945993333678	-1.04661474941810e-02	-9.96765541066724e-03	0.28086883132926
3.60137957615942e-01	3.54731606914738e-02	2.12049173252499e-03	-1.50934932306129e-02	-1.12942902842687e-02	1.51821601753428e-02	0.15499780424108	-1.15077577187128e-02	-1.09137774616345e-02	0.307377401931167
3.91862362130124e-01	3.82522153907893e-02	9.42747052838848e-04	-1.66484996146121e-02	-1.22533869866814e-02	1.65850328516048e-02	0.168290329732522	-1.24655425172796e-02	-1.18099548907308e-02	0.334374870172736
4.24161264458244e-01	4.10384629516392e-02	7.35120301409319e-04	-1.85620262692956e-02	-1.33743878494178e-02	1.93074935635256e-02	0.181823569808004	-1.36532645209154e-02	-1.28571539815192e-02	0.361861236053966
4.57034664600303e-01	4.38319033740234e-02	1.55313367360081e-03	-2.06026763806114e-02	-1.45392158463510e-02	2.18065839022387e-02	0.195597524467527	-1.48917181785823e-02	-1.39409909568458e-02	0.389836499574858
4.90482562556301e-01	4.66325366579421e-02	3.90693339060501e-03	-2.26768097743745e-02	-1.58191740954433e-02	2.43415722817146e-02	0.20961219371109	-1.61117807018227e-02	-1.51293778278861e-02	0.418300660735412
