0.00000000000000e+00	-2.01566624414062e-04	-2.57634258473712e-04	-2.59241630678787e-04	-2.69824406646004e-04	-3.60214240892903e-04	-5.78344355665690e-04	-7.97916563310674e-04	-6.31100369754792e-04	-8.66470606998002e-04	-1.11471004325776e-03	-1.47477561004127e-03	-1.74844190872167e-03	-1.99323421099238e-03	-2.25380833278317e-03	-2.62670538350561e-03	-3.02473249299118e-03	-3.48375645494283e-03	-3.93156083161206e-03	-4.41274546930132e-03	-4.95318307446923e-03	
0.00000000000000e+00	-2.66817824088935e-04	-6.97320142445730e-04	-1.38095562895647e-03	-1.99223471561618e-03	-2.68035125928702e-03	-3.42685031512177e-03	-3.88007119559111e-03	
0.00000000000000e+00	-3.87421215166536e-04	-1.47339811828900e-03	-2.91300627345331e-03	-4.17427391046808e-03	-5.47392149565551e-03	-6.75156715145067e-03	-8.28133218310729e-03	-8.74880273783115e-03	-1.03496899514380e-02	
0.00000000000000e+00	-2.58844637675159e-04	-1.58310966428053e-03	-3.25284038675551e-03	-4.60722238861299e-03	-6.04826083985178e-03	-7.45597917088961e-03	-8.88257917152302e-03	-1.01669267258160e-02	-1.19226084202964e-02	-1.18615806142643e-02	-2.10943928301917e-03	-2.45732429963284e-03	-2.64246660458396e-03	-2.72557372744432e-03	-2.60925629595857e-03	-2.94804369698300e-03	-3.20930907615156e-03	-3.66982727298528e-03	-4.54986767842997e-03	-5.17690103479120e-03	
0.00000000000000e+00	2.32679050351558e-04	8.34128237968306e-05	-8.66125903141697e-04	-1.54849901879802e-03	-2.15306966102903e-03	-2.68053310811526e-03	-2.95730631804942e-03	-3.09538562204773e-03	-3.14165460370532e-03	-3.17415915386578e-03	-3.00265016557808e-03	-3.68480158203887e-04	-1.22866173933937e-03	-2.69229423792595e-04	-1.51264018345528e-03	-9.46556261502448e-04	-5.81770096404574e-04	-2.67362062027427e-04	-1.18902473231442e-03	-1.29687859700566e-03	
0.00000000000000e+00	1.24643886992093e-03	5.15023203595344e-03	9.86170841230959e-03	1.48077665374597e-02	2.01340174242235e-02	2.54872763549904e-02	3.11437420148210e-02	3.71601372516706e-02	8.75734796546256e-04	1.13354317995270e-03	4.35225653385335e-03	4.25864607228733e-03	4.88048880655729e-03	5.50238300463137e-03	6.13000924222765e-03	6.80070260830940e-03	7.56453336797828e-03	8.28312993030614e-03	8.52555022301972e-03	9.68172545630253e-03	
0.00000000000000e+00	3.56132149701860e-03	1.13952008152976e-02	2.02956401777505e-02	2.99304255186553e-02	3.97172188878182e-02	4.76898291262345e-02	1.25064337345800e-02	1.36898639076836e-02	1.53349275948877e-02	1.70706015898028e-02	1.90345720612886e-02	2.13272725541183e-02	2.34884900402524e-02	2.33585312659831e-02	-3.00834982038216e-04	-3.04268146046698e-04	-3.04271733011777e-04	-3.04271957791926e-04	-3.04271969162340e-04	-3.04271971171496e-04	
0.00000000000000e+00	4.94511113710696e-03	1.49866725373353e-02	2.66171620171188e-02	3.78209152403472e-02	4.64455804411336e-02	-3.13789642450175e-04	-3.21149338298270e-04	-3.14724555186474e-04	-3.08552724667392e-04	-3.02619520752814e-04	2.98533370738879e-03	-2.91417828084773e-04	-4.48209430071170e-04	-2.81036397976243e-04	-2.76095155937735e-04	-2.71341323242642e-04	-2.66748975024128e-04	-1.65012765679349e-03	-2.20657571457994e-03	-1.22922073188002e-03	
0.00000000000000e+00	4.77648468781851e-03	1.43744251239449e-02	2.50744239700584e-02	3.54050973908989e-02	4.55643263863832e-02	-1.40104763367890e-04	-1.41313066900203e-04	-1.41322508848923e-04	-1.41323101059288e-04	-1.41323135664343e-04	-1.41323137741083e-04	-1.41323139160286e-04	-1.41323140082398e-04	-1.41323140171114e-04	-1.41323139089927e-04	-1.41323138735157e-04	-1.41323138192008e-04	-1.41323139715629e-04	-1.41323139111985e-04	-1.41323139648749e-04	
0.00000000000000e+00	3.23310544881839e-03	9.37631911373193e-03	1.65193175962233e-02	2.32624632883286e-02	3.06176255258393e-02	3.71489297345242e-02	4.48992476027458e-02	2.08939183959999e-02	
0.00000000000000e+00	1.02058595507643e-03	3.13610801908752e-03	5.42506459185511e-03	7.69006590911842e-03	1.00469534724388e-02	1.54083911924710e-02	1.81074003538737e-02	2.09261688846992e-02	2.32665004319859e-02	2.65773878018428e-02	2.90731976232215e-02	3.20455377189840e-02	3.52213535643459e-02	3.82338819705697e-02	
0.00000000000000e+00	-2.00890041325066e-04	-2.55585226489530e-04	-2.35438513237970e-04	3.66325980343589e-04	1.22544408325886e-03	8.76221933183247e-04	1.32258490546196e-03	1.59360919343524e-03	1.99577004412700e-03	2.58747905829746e-03	3.10754328995750e-03	3.60576149578824e-03	4.77696421311518e-03	5.76121480338797e-03	7.85273883823228e-03	9.51903756236249e-03	1.04879442979589e-02	1.17606417306149e-02	1.28159054344247e-02	1.44542470232677e-02	
