E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
6.49904593904567e-01	-1.67081937654567e-01	-1.57219369682943e-02	-3.57393539713253e-02	-1.87209873369093e-02	-6.07327911322052e-02	0.235771201872757	-2.35668097334867e-02	-2.29427288565900e-02	0.400345467990386
6.91500260360234e-01	-1.74937760360233e-01	-1.64232970855241e-02	-4.06173266074155e-02	-2.05694373739527e-02	-6.30707888965952e-02	0.25048045277248	-2.63117216756886e-02	-2.55108044267108e-02	0.410453977129794

2.39974089167064e-03	2.68231071167820e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.42559329329788e-02	2.68554749936867e-03	4.73028322532530e-02	-6.41379356375105e-07	-2.56287789073562e-08	5.47507939322722e-02	4.61955848759643e-02	-6.26366183244344e-07	-2.55602276275568e-08	5.46043477434912e-02
4.90863636798963e-02	5.37828786027172e-03	8.15472250803462e-02	3.89947935130882e-05	2.04629350234696e-05	1.24134306577777e-01	7.78168882668361e-02	3.72109962884276e-05	2.03537594496575e-05	1.23472014773847e-01
7.44912922407525e-02	8.07822108270913e-03	1.19244026110757e-01	-1.06369686070740e-05	-1.02944177316548e-06	1.81737813207301e-01	1.11244848258471e-01	-9.92341501053458e-06	-1.02122514555428e-06	1.80287248471224e-01
1.00470718615547e-01	1.07853471666809e-02	1.52371283966913e-01	-3.20286035635257e-05	-2.32777799395920e-06	2.32090062673036e-01	1.39040785362578e-01	-2.92265187875314e-05	-2.30307109798992e-06	2.29626672672423e-01
1.27024642804281e-01	1.34996661121871e-02	1.82553525844145e-01	-4.97004681150555e-05	-7.71465376660027e-06	2.79052695824094e-01	1.63017009844952e-01	-4.43816226640719e-05	-7.61257105127146e-06	2.75360183137021e-01
1.54153064806953e-01	1.62211779192276e-02	2.08686137718007e-01	-5.44437891013652e-05	-1.41355716698120e-05	3.19923126690465e-01	1.82447918639559e-01	-4.75985425434326e-05	-1.39117085402976e-05	3.14856547565271e-01
1.81855984623564e-01	1.89498825878025e-02	2.26735874584412e-01	-1.58146088412804e-06	-5.94140564212492e-05	3.58162329221164e-01	1.94159620434740e-01	-1.35424464945169e-06	-5.83191918882171e-05	3.51562220510321e-01
2.10133402254114e-01	2.16857801179118e-02	2.46020217269307e-01	2.23140291525694e-04	4.10037415290493e-05	3.89720034292385e-01	2.06436187308294e-01	1.87237583677935e-04	4.01424606080568e-05	3.81533990347424e-01
2.38985317698602e-01	2.44288705095555e-02	-3.63521184833035e-02	2.57870959997132e-02	1.62371447135359e-02	-9.24234766128673e-03	0.256715758167644	2.12114097889214e-02	1.58544568169159e-02	0.455579066639005
2.68411730957029e-01	2.71791537627335e-02	-2.30657710561204e-02	2.39754965770742e-02	1.81574474002896e-02	-8.93991163485634e-03	0.285259379028318	1.93399621569299e-02	1.76831928214518e-02	0.504798135737879
2.98412642029395e-01	2.99366298774459e-02	-2.73427203391709e-02	2.67941650842091e-02	2.00845271099632e-02	-1.17807730474714e-02	0.314360262768513	2.12036940204462e-02	1.95089835770922e-02	0.554145928286772
3.28988050915699e-01	3.27012988536926e-02	-2.71122882261221e-02	2.97187281699330e-02	2.18571323936894e-02	-9.75744087139847e-03	0.344018409388228	2.30802807046397e-02	2.11756284030044e-02	0.603622444285683
3.60137957615942e-01	3.54731606914738e-02	-1.27168366403673e-02	3.40585879555204e-02	2.47031101853461e-02	9.23335695123309e-03	0.374233818887464	2.59673471505366e-02	2.38708445052650e-02	0.653227683734615
3.91862362130124e-01	3.82522153907893e-02	-1.08876002899237e-02	3.80579083419417e-02	2.68654405684406e-02	1.38807323486002e-02	0.40500649126622	2.84958095646542e-02	2.58932196932777e-02	0.702961646633565
4.24161264458244e-01	4.10384629516392e-02	-1.85365057944824e-02	4.12058161276120e-02	2.87934176906483e-02	1.14380364370040e-02	0.436336426524497	3.03088627948503e-02	2.76798765723681e-02	0.752824332982535
4.57034664600303e-01	4.38319033740234e-02	-2.26436721594251e-02	4.48625638044080e-02	3.10052279210096e-02	6.10763505262996e-03	0.468223624662294	3.24268869054615e-02	2.97294989378825e-02	0.802815742781523
4.90482562556301e-01	4.66325366579421e-02	-2.21770630255163e-02	4.92616301237545e-02	3.37298638190080e-02	8.54386069912069e-03	0.500668085679612	3.50001869515672e-02	3.22590705887682e-02	0.852935876030532
