E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
5.59101851910112e-01	5.22553818103825e-02	2.55881246798822e-03	-6.36681631219123e-03	-4.50147707706337e-03	8.95998728510955e-03	0.0480623101902247	-4.37460110933232e-03	-4.28321689273542e-03	0.0903782229714727
5.94273243307926e-01	5.50775936789042e-02	3.21152629092582e-03	-6.91014597384128e-03	-4.84081978952427e-03	1.02010437349713e-02	0.0511046355461356	-4.67099426252566e-03	-4.59438165380458e-03	0.0954376021881716

1.50112500000000e-03	1.50112500000000e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
1.51125000000000e-02	1.51125000000000e-02	1.69352643825049e-03	2.16344375900626e-14	4.62596677842812e-14	3.61474131947387e-03	1.66849895394137e-03	2.13147168375001e-14	4.55760273736761e-14	3.56132149701860e-03
3.04500000000000e-02	3.04500000000000e-02	4.52782214224391e-03	1.45602944911641e-06	5.33515781517263e-07	1.17370568397565e-02	4.39594382742127e-03	1.41362082438486e-06	5.17976486909964e-07	1.13952008152976e-02
4.60125000000000e-02	4.60125000000000e-02	7.80295978350352e-03	7.11127882851867e-07	-4.17256137320878e-07	2.12089439857493e-02	7.46694716124739e-03	6.80505151054418e-07	-3.99288169685051e-07	2.02956401777505e-02
6.18000000000000e-02	6.18000000000000e-02	1.16859474981785e-02	9.89361625573142e-07	-5.15524659336199e-07	3.17262510497746e-02	1.10244787718665e-02	9.33360024125606e-07	-4.86344018241697e-07	2.99304255186553e-02
7.78125000000000e-02	7.78125000000000e-02	1.54103363755996e-02	1.40504814252607e-06	-7.95472614570121e-07	4.26960103044046e-02	1.43351966284648e-02	1.30702152793122e-06	-7.39974525181508e-07	3.97172188878182e-02
9.40500000000000e-02	9.40500000000000e-02	1.77731181777275e-02	1.32194339733595e-06	-1.41705334912145e-06	5.19819137475956e-02	1.63056130070895e-02	1.21279210764766e-06	-1.30004894414812e-06	4.76898291262345e-02
1.10512500000000e-01	1.10512500000000e-01	3.70303332083602e-04	-3.53027368456296e-03	-2.80369693419997e-03	1.38196092767109e-02	0.01978847875	-3.19481781408413e-03	-2.53728229339364e-03	0.05622149375
1.27200000000000e-01	1.27200000000000e-01	7.50762783600762e-04	-4.04040681291565e-03	-3.74034510928306e-03	1.53326475766056e-02	0.02289736	-3.60750608296040e-03	-3.33959384757416e-03	0.0652244
1.44112500000000e-01	1.44112500000000e-01	1.07967074528798e-03	-4.75355745005598e-03	-4.46481637271489e-03	1.74051428201976e-02	0.02604815875	-4.18815634366166e-03	-3.93375891869153e-03	0.07434869375
1.61250000000000e-01	1.61250000000000e-01	1.41520562701045e-03	-5.47589876183891e-03	-5.16583855805433e-03	1.96311918282732e-02	0.029240875	-4.76165109725123e-03	-4.49203352874289e-03	0.083594375
1.78612500000000e-01	1.78612500000000e-01	1.78209737963387e-03	-6.26146814241426e-03	-5.95172098992370e-03	2.21752764514012e-02	0.03247550875	-5.37465076602082e-03	-5.10877338190875e-03	0.09296144375
1.96200000000000e-01	1.96200000000000e-01	2.57522782395557e-03	-7.04256384400232e-03	-6.68624278361875e-03	2.51661816138596e-02	0.03575206	-5.96827444406976e-03	-5.66630744374470e-03	0.1024499
2.14012500000000e-01	2.14012500000000e-01	3.25797555842897e-03	-7.86128016802464e-03	-7.44859397325705e-03	2.80687455981016e-02	0.03907052875	-6.57847712805409e-03	-6.23313303201427e-03	0.11205974375
2.32050000000000e-01	2.32050000000000e-01	3.20348496192958e-03	-8.87701507292799e-03	-8.57119496197395e-03	2.82638228318395e-02	0.042430915	-7.33637609332892e-03	-7.08363219997847e-03	0.121790975
2.50312500000000e-01	2.50312500000000e-01	-1.45766967844666e-04	-1.18331925309327e-07	-9.51064268354257e-08	-3.68522852996814e-04	0.04583321875	-9.65974900484299e-08	-7.76378994574904e-08	0.13164359375
0.2688	0.2688	-1.45804787715034e-04	-1.18100204867488e-07	-9.48591548232890e-08	-3.68525478003073e-04	0.04927744	-9.75078590969658e-08	-7.83191960839085e-08	0.1416176
0.2875125	0.2875125	-1.45807151635038e-04	-1.18084971184995e-07	-9.48426040742308e-08	-3.68525643950465e-04	0.05276357875	-9.74963870626427e-08	-7.83064190477202e-08	0.15171299375
0.30645	0.30645	-1.45807298829150e-04	-1.18085882529407e-07	-9.48450337443396e-08	-3.68525655039349e-04	0.056291635	-9.74972086026786e-08	-7.83084805890926e-08	0.161929775
0.3256125	0.3256125	-1.45807307788187e-04	-1.18084555447006e-07	-9.48418884330695e-08	-3.68525652488455e-04	0.05986160875	-9.74961172198065e-08	-7.83058871417616e-08	0.17226794375
0.345	0.345	-1.45807308500501e-04	-1.18084393841055e-07	-9.48423818795986e-08	-3.68525653901737e-04	0.0634735	-9.74959840602832e-08	-7.83062947710009e-08	0.1827275

2.68231071167820e-04	2.39974089167064e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.68554749936867e-03	2.42559329329788e-02	1.44241173962355e-03	-4.93449689283550e-11	-1.07025358239363e-10	5.06363894342578e-03	1.43855360923402e-03	-4.92129821183736e-11	-1.04520147841401e-10	4.94511113710696e-03
5.37828786027172e-03	4.90863636798963e-02	3.87166870501770e-03	1.03460561102782e-06	3.32761576143664e-07	1.57050941746326e-02	3.85101225216791e-03	1.02908569606334e-06	3.17539565138540e-07	1.49866725373353e-02
8.07822108270913e-03	7.44912922407525e-02	6.75390880158472e-03	3.17484446703376e-07	-4.47079680397599e-07	2.85310970552910e-02	6.70000157245409e-03	3.14950402001761e-07	-4.17088493465334e-07	2.66171620171188e-02
1.07853471666809e-02	1.00470718615547e-01	9.80956187523427e-03	3.79263026410727e-07	-5.58956299629101e-07	4.14469855082286e-02	9.70544377403023e-03	3.75237551402870e-07	-5.10054918882659e-07	3.78209152403472e-02
1.34996661121871e-02	1.27024642804281e-01	1.18087622588078e-02	5.01371498935676e-07	-7.18320876500663e-07	5.20117776511243e-02	1.16525050173914e-02	4.94737194202337e-07	-6.41447602038189e-07	4.64455804411336e-02
1.62211779192276e-02	1.54153064806953e-01	-6.06037803550709e-04	7.43842865596444e-08	2.68114415717714e-07	-3.58916391193311e-04	0.0145224156575621	7.32062727116799e-08	2.34404247641301e-07	0.0565166443918445
1.89498825878025e-02	1.81855984623564e-01	-6.09519273545087e-04	-4.90553373336529e-11	-1.06457227158124e-10	-3.75032027402103e-04	0.0172400720915716	-4.81513601902351e-11	-9.11619956720217e-11	0.0665620977587361
2.16857801179118e-02	2.10133402254114e-01	-6.02347526273324e-04	-4.90572967182225e-11	-1.06913700091054e-10	-3.75072822534402e-04	0.0200140867611286	-4.80268513948624e-11	-8.97115564842370e-11	0.0766340309260805
2.44288705095555e-02	2.38985317698602e-01	-5.95177763634414e-04	-4.94250288942511e-11	-1.06057604439250e-10	-3.75113149533645e-04	0.0228444596662329	-4.82601467255188e-11	-8.72386448251979e-11	0.0867324438938776
2.71791537627335e-02	2.68411730957029e-01	-5.88010025893907e-04	-4.91327101435678e-11	-1.06796726238841e-10	-3.75153437483080e-04	0.0257311908068845	-4.78494123185703e-11	-8.61481486860295e-11	0.0968573366621271
2.99366298774459e-02	2.98412642029395e-01	-7.53205152746943e-04	-9.98963252409285e-06	-9.42323971951562e-06	3.77243343117937e-03	0.0286742801830837	-9.70336895594802e-06	-7.45712699261077e-06	0.107008709230829
3.27012988536927e-02	3.28988050915699e-01	-5.73680944686187e-04	-4.96611835436818e-11	-1.08103760863266e-10	-3.75236650175691e-04	0.0316737277948301	-4.81127510156834e-11	-8.39559866655303e-11	0.117186561599984
3.54731606914738e-02	3.60137957615942e-01	-4.18802024474384e-04	1.54060825450159e-07	1.60449457732219e-07	-5.87868302760267e-04	0.0347295336421239	1.48870404620348e-07	1.22331752992495e-07	0.127390893769592
3.82522153907893e-02	3.91862362130124e-01	-5.59311176428136e-04	-1.11575081449168e-07	-1.36051934494055e-07	-3.75341414696849e-04	0.0378416977249652	-1.07537342962932e-07	-1.01868709688726e-07	0.137621705739652
4.10384629516392e-02	4.24161264458244e-01	-5.52201724656960e-04	-4.94256138495488e-11	-1.06609218597798e-10	-3.75359719244486e-04	0.0410102200433537	-4.75141542962221e-11	-7.84162160297958e-11	0.147878997510165
4.38319033740235e-02	4.57034664600303e-01	-5.45045757172631e-04	-4.93806185685482e-11	-1.08195163949776e-10	-3.75400434282677e-04	0.0442351005972897	-4.73488229477216e-11	-7.82040090355367e-11	0.15816276908113
4.66325366579421e-02	4.90482562556301e-01	-5.37891572242892e-04	-4.88760041803312e-11	-1.05720605672027e-10	-3.75440547266587e-04	0.0475163393867731	-4.67447623687620e-11	-7.51140584235269e-11	0.168473020452548
4.94403628033951e-02	5.24504958326237e-01	-9.02679056383425e-04	4.64668597532149e-07	6.96127579145587e-07	-2.36205264814222e-03	0.0508539364118039	4.43269699915540e-07	4.86314042114302e-07	0.178809751624419
5.22553818103825e-02	5.59101851910112e-01	-8.47969904517413e-04	9.95968202557466e-07	1.39158292436694e-06	-3.21146132014236e-03	0.054247891672382	9.47677341634814e-07	9.56148238956873e-07	0.189172962596742
5.50775936789043e-02	5.94273243307926e-01	-6.66942990256477e-04	-3.47973843940573e-07	-8.34123044329474e-07	-1.81847679829306e-03	0.0576982051685075	-3.30259070594640e-07	-5.63835260362461e-07	0.199562653369518

-9.68016168725738e-04	2.72218023122574e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-9.63795333035682e-03	2.75543595803568e-02	6.71871558005463e-04	3.81024044594884e-07	8.02307221852862e-07	4.90633271477128e-03	6.78442169673269e-04	3.84750294059234e-07	7.81073845352749e-07	4.77648468781851e-03
-1.91821103120457e-02	5.58477353120458e-02	1.84077333446776e-03	8.77773197355960e-06	1.79031533375200e-05	1.51559583488644e-02	1.87713284008944e-03	8.95111236160754e-06	1.69799580606507e-05	1.43744251239449e-02
-2.86324709450667e-02	8.48801271950668e-02	3.38819946653285e-03	1.70192454864281e-05	3.47564751238161e-05	2.71193574466335e-02	3.48958788805808e-03	1.75285290904377e-05	3.21356652595594e-05	2.50744239700584e-02
-3.79890352294198e-02	1.14651535229420e-01	4.82904779179742e-03	1.58213953723800e-05	4.32045509828745e-05	3.92550266512218e-02	5.02366145250690e-03	1.64590075484659e-05	3.89672728761508e-05	3.54050973908989e-02
-4.72518031651050e-02	1.45161959415105e-01	6.59722703030269e-03	2.37711599186989e-05	5.70819752445776e-05	5.17576236200087e-02	6.93294998581293e-03	2.49808384741216e-05	5.02515681538731e-05	4.55643263863832e-02
-5.64207747521223e-02	1.76411399752122e-01	-2.74410245252255e-03	3.15458919703850e-05	1.36508749779589e-04	-1.62957126491426e-04	0.00821472314775483	3.34920873242924e-05	1.17365386204954e-04	0.0554686853381259
-0.0654959499904716	0.208399856240472	-2.74757196930859e-03	3.15642082772731e-05	1.65240442552454e-04	-1.63974231170780e-04	0.00979495289827932	3.34767419154380e-05	1.42404288444044e-04	0.0660344725162279
-0.0744773288801531	0.241127328880153	-2.74759521730901e-03	3.15633351481656e-05	1.65234440318513e-04	-1.63983428592961e-04	0.0114116900466796	3.34756584792986e-05	1.42400642884608e-04	0.0768443567291145
-0.0833649114211666	0.274593817671167	-2.74759667130231e-03	3.15632808105431e-05	1.65234065235672e-04	-1.63984005847513e-04	0.0130649345929556	3.34755910119383e-05	1.42400415083481e-04	0.0878983379767865
-0.0921586976135122	0.308799322613512	-2.74759676005676e-03	3.15632773661362e-05	1.65234042512666e-04	-1.63984039131666e-04	0.0147546865371075	3.34755867439974e-05	1.42400401466121e-04	0.099196416259243
-0.10085868745719	0.34374384370719	-2.74759676492471e-03	3.15632771104834e-05	1.65234041048200e-04	-1.63984041112047e-04	0.0164809458791352	3.34755864344275e-05	1.42400400576876e-04	0.110738591576485
-0.1094648809522	0.3794273809522	-2.74759676734287e-03	3.15632768578250e-05	1.65234039894834e-04	-1.63984042731981e-04	0.0182437126190387	3.34755861640596e-05	1.42400399606197e-04	0.122524863928512
-0.117977278098542	0.415849934348542	-2.74759676936146e-03	3.15632768620517e-05	1.65234039009068e-04	-1.63984043800275e-04	0.020042986756818	3.34755861683923e-05	1.42400398844291e-04	0.134555233315323
-0.126395878896216	0.453011503896216	-2.74759676816952e-03	3.15632769930954e-05	1.65234039888119e-04	-1.63984043903112e-04	0.0218787682924731	3.34755863073661e-05	1.42400399601957e-04	0.14682969973692
-0.134720683345222	0.490912089595222	-2.74759676725721e-03	3.15632769503160e-05	1.65234039703320e-04	-1.63984042648552e-04	0.023751057226004	3.34755862619943e-05	1.42400399442701e-04	0.159348263193302
-0.14295169144556	0.52955169144556	-2.74759676548767e-03	3.15632771060597e-05	1.65234040728394e-04	-1.63984042236896e-04	0.0256598535574107	3.34755864271738e-05	1.42400400326121e-04	0.172110923684468
-0.15108890319723	0.56893030944723	-2.74759676574947e-03	3.15632770315920e-05	1.65234040756058e-04	-1.63984041606654e-04	0.0276051572866932	3.34755863481944e-05	1.42400400349962e-04	0.18511768121042
-0.159132318600232	0.609047943600233	-2.74759676738220e-03	3.15632774008389e-05	1.65234040863013e-04	-1.63984043374584e-04	0.0295869684138515	3.34755867398127e-05	1.42400400442137e-04	0.198368535771157
-0.167081937654567	0.649904593904567	-2.74759676677986e-03	3.15632770235609e-05	1.65234039954294e-04	-1.63984042674147e-04	0.0316052869388856	3.34755863396767e-05	1.42400399658993e-04	0.211863487366678
-0.174937760360233	0.691500260360234	-2.74759676656090e-03	3.15632771546180e-05	1.65234040751703e-04	-1.63984043296980e-04	0.0336601128617956	3.34755864786741e-05	1.42400400346208e-04	0.225602535996985

-1.87690858906474e-03	2.38150233906474e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.86102622898015e-02	2.40696372898015e-02	-4.05330875260364e-04	1.10751256460923e-06	2.19245292664611e-06	3.31001046475257e-03	-4.13091515244229e-04	1.12871747846145e-06	2.14151332115116e-06	3.23310544881839e-03
-3.68675832443901e-02	4.87050832443901e-02	-1.04404910184512e-03	2.11593881435152e-05	3.59277575551369e-05	9.82238311149549e-03	-1.08480914113358e-03	2.19854580003115e-05	3.42961698860540e-05	9.37631911373193e-03
-5.47719628637657e-02	7.39063378637657e-02	-1.43839948303139e-03	1.26641290001218e-04	1.17801988330723e-04	1.76981393851232e-02	-1.52430989166874e-03	1.34205117090085e-04	1.09955539187221e-04	1.65193175962233e-02
-7.23234011479283e-02	9.96734011479283e-02	-1.59239456738055e-03	2.31094204744795e-04	1.93274777363824e-04	2.54758152970125e-02	-1.72178113711704e-03	2.49871263553212e-04	1.76482964747867e-04	2.32624632883286e-02
-8.95218980968780e-02	1.26006273096878e-01	-1.62288770044549e-03	2.97882823839865e-04	2.61708519650641e-04	3.42590919367046e-02	-1.79113563474803e-03	3.28764917383065e-04	2.33891005237071e-04	3.06176255258393e-02
-1.06367453710615e-01	1.52904953710615e-01	-1.49107812136579e-03	3.64328519098703e-04	3.29060034404665e-04	4.24508397620160e-02	-1.68050535318892e-03	4.10612977208700e-04	2.87961985323950e-04	3.71489297345242e-02
-1.22860067989139e-01	1.80369442989139e-01	-1.62964829222493e-03	4.39865497522328e-04	4.06030340713322e-04	5.23752924917512e-02	-1.87640952486104e-03	5.06469900988131e-04	3.48073603689867e-04	4.48992476027458e-02
-1.38999740932449e-01	2.08399740932449e-01	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	-0.00147648439891831	-3.93098594214928e-03	-7.25774819835176e-04	0.0516504930569448
-0.154786472540547	0.236995847540547	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	-0.00105165307736108	-3.93098594214928e-03	-7.25774819835176e-04	0.0590397270044773
-0.170220262813432	0.266157762813432	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	-0.000459751638952831	-3.93098594214928e-03	-7.25774819835176e-04	0.0665751659109908
-0.185301111751104	0.295885486751104	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.000308545752673216	-3.93098594214928e-03	-7.25774819835176e-04	0.0742568097764853
-0.200029019353563	0.326179019353563	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.00126274587669823	-3.93098594214928e-03	-7.25774819835176e-04	0.0820846586009607
-0.214403985620809	0.357038360620809	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.00241253645511775	-3.93098594214928e-03	-7.25774819835176e-04	0.0900587123844171
-0.228426010552842	0.388463510552842	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.00376778615274176	-3.93098594214928e-03	-7.25774819835176e-04	0.0981789711268544
-0.242095094149662	0.420454469149662	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.00533854457719461	-3.93098594214928e-03	-7.25774819835176e-04	0.106445434828273
-0.255411236411269	0.453011236411269	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.00713504227891505	-3.93098594214928e-03	-7.25774819835176e-04	0.114858103488672
-0.268374437337663	0.486133812337664	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.0091676907511563	-3.93098594214928e-03	-7.25774819835176e-04	0.123416977108052
-0.280984696928845	0.519822196928845	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.0114470824299858	-3.93098594214928e-03	-7.25774819835176e-04	0.132122055686414
-0.293242015184813	0.554076390184813	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.0139839906942855	-3.93098594214928e-03	-7.25774819835176e-04	0.140973339223756
-0.305146392105568	0.588896392105568	1.96366098467283e-02	-3.34018287691342e-03	-8.63885314448218e-04	2.48699028545561e-02	0.0167893698657519	-3.93098594214928e-03	-7.25774819835176e-04	0.149970827720079

-2.21602431228765e-03	1.46956337478765e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-2.19387676865482e-02	1.47926739365482e-02	-1.17256129123042e-03	6.82469323082941e-07	1.28215111340454e-06	1.03557310827450e-03	-1.19916457935305e-03	6.97953313704686e-07	1.26359540255600e-06	1.02058595507643e-03
-4.33853677368112e-02	2.98009927368112e-02	-2.70125421699103e-03	2.86250354327824e-05	2.31548188601783e-05	3.22821458021346e-03	-2.82667285193611e-03	2.99540894872480e-05	2.24941717173963e-05	3.13610801908752e-03
-6.43398001507891e-02	4.50249564007890e-02	-4.36171538803549e-03	1.38828286629494e-04	9.36076671346286e-05	5.66406339565935e-03	-4.67270520106817e-03	1.48726727738463e-04	8.96578313172493e-05	5.42506459185511e-03
-8.48020649284817e-02	6.04645649284817e-02	-5.96975661364765e-03	4.20301344377164e-04	2.65902923465528e-04	8.14177581286518e-03	-6.55109707703499e-03	4.61230681051285e-04	2.51150492702843e-04	7.69006590911842e-03
-1.04772162069889e-01	7.61198183198891e-02	-7.72956806507061e-03	6.25877968715168e-04	3.20075919423316e-04	1.07846435715253e-02	-8.69393651832145e-03	7.03964734176378e-04	2.98182118747509e-04	1.00469534724388e-02
-1.24250091575011e-01	9.19907165750115e-02	-2.72435049389819e-03	2.17357294846809e-04	-1.62211430269308e-05	1.67660108119967e-02	-0.0103629138392763	2.50732009195683e-04	-1.49076438128699e-05	1.54083911924710e-02
-1.43235853443849e-01	1.08077259693849e-01	-3.19085639088949e-03	1.49049851628765e-04	-4.73057558945480e-06	1.99687317512020e-02	-0.0122450393841803	1.76451741392525e-04	-4.28962776253248e-06	1.81074003538737e-02
-1.61729447676400e-01	1.24379447676400e-01	-2.93501022854781e-03	9.33225093705604e-05	-6.96306866007996e-06	2.33845503457704e-02	-0.0141523953781388	1.13459094715525e-04	-6.23105206566201e-06	2.09261688846992e-02
-1.79730874272667e-01	1.40897280522667e-01	-3.57514137595286e-03	1.58253278362713e-04	1.00106625730653e-04	2.63414863668837e-02	-0.016084981821152	1.97733466736157e-04	8.84206311810499e-05	2.32665004319859e-02
-1.97240133232649e-01	1.57630758232649e-01	-3.25625661080707e-03	9.39652425350003e-05	-1.46263591168859e-05	3.04802377343692e-02	-0.0180427987132199	1.20754434518190e-04	-1.27535231767621e-05	2.65773878018428e-02
-2.14257224556345e-01	1.74579880806345e-01	-4.19444842662181e-03	1.51526287608933e-04	8.88425485844826e-05	3.37694891117204e-02	-0.0200258460543424	2.00440443935645e-04	7.64872978623434e-05	2.90731976232215e-02
-2.30782148243756e-01	1.91744648243756e-01	-3.96938686149908e-03	1.63238504540675e-04	7.08246537482442e-05	3.76925452724790e-02	-0.0220341238445195	2.22461920638412e-04	6.02138724439097e-05	3.20455377189840e-02
-2.46814904294882e-01	2.09125060544882e-01	-3.49274889421826e-03	1.79702125745421e-04	9.14716200569773e-05	4.19452180738722e-02	-0.0240676320837512	2.52533587566987e-04	7.68086189337792e-05	3.52213535643459e-02
-2.62355492709723e-01	2.26721117709723e-01	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0261263707720376	2.30908862601991e-04	-2.97647938701037e-05	3.82338819705697e-02
-0.277403913488279	0.244532819738279	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0282103399093786	2.30908862601991e-04	-2.97647938701037e-05	0.0414823090936754
-0.291960166630549	0.262560166630549	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0303195394957742	2.30908862601991e-04	-2.97647938701037e-05	0.0446731494936072
-0.306024252136535	0.280803158386535	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0324539695312246	2.30908862601991e-04	-2.97647938701037e-05	0.0479021590344167
-0.319596170006235	0.299261795006235	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0346136300157295	2.30908862601991e-04	-2.97647938701037e-05	0.0511693377161036
-0.33267592023965	0.31793607648965	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0367985209492891	2.30908862601991e-04	-2.97647938701037e-05	0.054474685538668
-0.34526350283678	0.336826002836779	-3.02214010092661e-03	1.59191359010800e-04	-3.58840759628066e-05	4.60943062791694e-02	-0.0390086423319031	2.30908862601991e-04	-2.97647938701037e-05	0.0578182025021099

-1.89506934773256e-03	2.31831759894095e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.87887785391702e-02	2.32073560682271e-03	-1.18640284088150e-03	6.20676936546631e-08	1.09913669747409e-07	-2.01355714270688e-04	-1.20934247619161e-03	6.32678005727482e-08	1.09659473721532e-07	-2.00890041325066e-04
-3.72177461046618e-02	4.64684456449377e-03	-2.55944270531190e-03	1.43743284199204e-06	5.09169631496666e-07	-2.56770144611820e-04	-2.66037014672273e-03	1.49411565760696e-06	5.06819964542229e-07	-2.55585226489530e-04
-5.52869026964748e-02	6.97832687301320e-03	-4.01097348422488e-03	3.51391651899400e-05	4.46610772554112e-06	-2.37075787220034e-04	-4.25299461741083e-03	3.72594535967134e-05	4.43526424689715e-06	-2.35438513237970e-04
-7.29962483146093e-02	9.31518253238098e-03	-4.96661002199140e-03	2.14934470085811e-04	-3.92193758082686e-06	3.69722626532705e-04	-5.37439048149488e-03	2.32581532485848e-04	-3.88590669339431e-06	3.66325980343589e-04
-9.03457829590651e-02	1.16574115425971e-02	-6.32764256865867e-03	4.80297880413308e-04	1.18666935572090e-04	1.23964727999729e-03	-6.99066074244059e-03	5.30624083274425e-04	1.17307315090141e-04	1.22544408325886e-03
-1.07335506629842e-01	1.40050139036616e-02	-2.53317947678405e-03	1.35854345316316e-04	-2.17071495331938e-04	8.88408685078547e-04	-0.00824730437176856	1.53301964463121e-04	-2.14093815687892e-04	8.76221933183247e-04
-1.23965419326941e-01	1.63579896155745e-02	-3.37674282001758e-03	2.64970920885011e-04	-4.21840123969312e-04	1.34404562114949e-03	-0.00955607850103026	3.05540879715474e-04	-4.15104496231948e-04	1.32258490546196e-03
-1.40235521050361e-01	1.87163386783357e-02	-2.33391667212014e-03	2.07053654086254e-04	-6.90428851399967e-04	1.62316170613851e-03	-0.0108365355066634	2.44094931040284e-04	-6.77858380248176e-04	1.59360919343524e-03
-1.56145811800103e-01	2.10800610919453e-02	-2.08489257959830e-03	1.83872116016407e-04	-9.02342002649198e-04	2.03740667768995e-03	-0.0120886753886681	2.21724516699186e-04	-8.83901657025435e-04	1.99577004412700e-03
-1.71696291576166e-01	2.34491568564032e-02	-2.49791992840000e-03	1.25674732450112e-04	-1.00341359872595e-03	2.64745808895849e-03	-0.0133124981470443	1.55094028696820e-04	-9.80680934796476e-04	2.58747905829746e-03
-1.86886960378550e-01	2.58236259717095e-02	-1.30522435997769e-03	-1.13070100540643e-05	-1.13966675490235e-03	3.18678110138567e-03	-0.0145080037817919	-1.42883540620713e-05	-1.11132947771170e-03	3.10754328995750e-03
-2.01717818207256e-01	2.82034684378641e-02	-1.32214146101042e-03	1.62109319128217e-05	-1.18682584702312e-03	3.70606147477452e-03	-0.0156751922929111	2.09883998013399e-05	-1.15470587051247e-03	3.60576149578824e-03
-2.16188865062283e-01	3.05886842548671e-02	-1.96169603646954e-03	-1.39333400076926e-04	-1.14750482853333e-03	4.92091629137921e-03	-0.0168140636804017	-1.84937729761182e-04	-1.11393674992676e-03	4.77696421311518e-03
-2.30300100943631e-01	3.29792734227185e-02	-6.93138334964367e-04	-2.53903092751053e-05	-1.07445213968684e-03	5.94818169284769e-03	-0.0179246179442638	-3.45710524640167e-05	-1.04067930206957e-03	5.76121480338797e-03
-2.44051525851301e-01	3.53752359414182e-02	-3.75619818525663e-04	-2.37674955945700e-05	-8.52720412058199e-04	8.12578433132002e-03	-0.0190068550844974	-3.32194281305738e-05	-8.24066997706678e-04	7.85273883823228e-03
-2.57443139785293e-01	3.77765718109663e-02	-7.47613019134467e-04	-2.79641562311440e-04	-1.88998269907538e-04	9.87208707995252e-03	-0.0200607751011026	-4.01494814788225e-04	-1.82239238359720e-04	9.51903756236249e-03
-2.70474942745605e-01	4.01832810313627e-02	-9.83544631462944e-04	-7.27571578238772e-04	4.56228152650544e-04	1.09012409551906e-02	-0.0210863779940791	-1.07385507878521e-03	4.38931262213894e-04	1.04879442979589e-02
-2.83146934732240e-01	4.25953636026075e-02	-1.06634427537210e-03	-1.14224582962005e-03	1.29785755665737e-03	1.22513531045467e-02	-0.0220836637634273	-1.73445006344181e-03	1.24587362807737e-03	1.17606417306149e-02
-2.95459115745195e-01	4.50128195247007e-02	-1.79040962913842e-03	-1.66587381629110e-03	2.23671653711409e-03	1.33803554564710e-02	-0.0230526324091469	-2.60457603195761e-03	2.14236069561253e-03	1.28159054344247e-02
-3.07411485784472e-01	4.74356487976422e-02	-2.97410255605532e-03	-2.56951216704893e-03	3.17230622997161e-03	1.51243600605968e-02	-0.023993283931238	-4.14019207113649e-03	3.03175127395448e-03	1.44542470232677e-02

