0.00000000000000e+00	-5.54715960297103e-03	-9.58563434879125e-03	-1.27916220966222e-02	-1.58113433878284e-02	-1.88463817126645e-02	-2.16810929000759e-02	-2.40122692791286e-02	-2.49648732556685e-02	-2.01216017927096e-02	-1.86816497639193e-02	-1.70608517699568e-02	-1.57650295569729e-02	-1.44202387309037e-02	-1.29864956261787e-02	-1.15766953406101e-02	-9.52516289817562e-03	-7.59791724784520e-03	-5.56391546184395e-03	-3.35598260308614e-03	-2.07635069698743e-03	
0.00000000000000e+00	-2.07100133136753e-03	-2.28451741301753e-03	-1.76897697790158e-03	-7.01438684190964e-04	4.06253856088754e-04	1.72768894062926e-03	3.07379174794218e-03	4.16088880772981e-03	5.51950758492988e-03	6.94770336108251e-03	8.21218735655447e-03	9.34316680614223e-03	1.07629142613329e-02	1.19649404697864e-02	1.27320482840814e-02	1.39053558616141e-02	1.49584114824291e-02	1.53342829699380e-02	1.58128302720098e-02	1.59190660841074e-02	
0.00000000000000e+00	5.64121276166825e-04	2.88472297419172e-03	5.03174205433333e-03	7.67426184070852e-03	1.02698622569497e-02	1.27115224775385e-02	1.49883151467797e-02	1.75033310661602e-02	1.96296503298632e-02	2.17041890215080e-02	2.33359708399004e-02	2.54803200447753e-02	2.67839401832306e-02	2.81152476422791e-02	2.97765527768364e-02	2.96170702239363e-02	2.97692945936268e-02	2.98661016435406e-02	2.70435381624386e-02	1.74658811841607e-02	
0.00000000000000e+00	4.09686474020480e-03	8.23032450064951e-03	1.19933596905438e-02	1.61840076510373e-02	1.98159328889383e-02	2.33156124625725e-02	2.64697927883708e-02	2.95261250428477e-02	3.22942025332828e-02	3.50225203225750e-02	3.75809045679847e-02	3.98431541477045e-02	4.13764597535199e-02	4.23028877554354e-02	-4.29797644292019e-04	1.20971890409965e-03	1.34386314183829e-03	2.02120044100855e-03	2.35193066275614e-03	2.56927089825651e-03	
0.00000000000000e+00	8.50492804905299e-03	1.59592654835442e-02	2.40501911360823e-02	3.13561420026437e-02	3.80321738833905e-02	4.41955788243521e-02	5.03043646135547e-02	5.59896758566165e-02	6.10125207695782e-02	6.54683585100442e-02	6.72811935566374e-02	7.23145814753259e-02	7.54099110731219e-02	-5.49707516741851e-03	-1.63230738400251e-03	-4.32632106599217e-04	-2.79478785208173e-03	-4.30183668624945e-03	6.99652001496259e-04	1.62937248791032e-03	
0.00000000000000e+00	1.25344421800646e-02	2.51322586619860e-02	3.84112669303991e-02	5.05933204604442e-02	6.12143028638248e-02	7.09772479090138e-02	7.94592021953918e-02	8.59110155648882e-02	-4.75885308436224e-03	-3.89669969960473e-03	-2.99162051729760e-03	9.77252119883368e-04	1.61673011870694e-03	7.05880634425959e-04	5.40716395086611e-04	1.12261283600490e-03	2.77586021280600e-03	8.69704860995865e-04	1.58178833425569e-03	3.07324973369048e-03	
0.00000000000000e+00	1.42049555397040e-02	2.95781794033505e-02	4.61008962569168e-02	6.05203859766698e-02	7.36659297756416e-02	8.50033569601687e-02	8.76270016641265e-02	-5.34846554578365e-03	-3.86810971157322e-03	-2.55783444407224e-03	-1.27422058548614e-03	8.05001795797860e-04	9.45757997522230e-04	2.71106384228693e-03	4.75635433559991e-03	6.36296189614994e-03	7.68336432800984e-03	6.74157668325527e-03	6.89414033984338e-03	5.92644252068176e-03	
0.00000000000000e+00	1.24659367327798e-02	2.67526114262729e-02	4.22276008467467e-02	5.72539593914840e-02	6.99375637268571e-02	7.83471831629573e-02	8.38297515086137e-02	-6.01184884414811e-03	-4.91138533720797e-03	-3.62879934275942e-03	-2.22493737345970e-03	1.68632871628985e-03	4.03106828556962e-03	3.75481967682494e-03	5.25463103598110e-03	6.78080776181708e-02	-1.08539444474455e-02	-1.08542354065797e-02	-1.08542535821293e-02	-1.08542547190301e-02	
0.00000000000000e+00	7.66730094182769e-03	1.62929617787514e-02	2.64119656605939e-02	3.70291590925010e-02	4.60783688873728e-02	5.33593376874009e-02	6.31257790898724e-02	7.08717377639128e-02	7.92183628489042e-02	4.94790149847063e-02	4.60262952241862e-03	-5.83795261652149e-04	-1.48845116765445e-02	-1.58066668475805e-02	-1.58049713419789e-02	-1.58048654292284e-02	-1.58048588102573e-02	-1.58048583742374e-02	-1.58048583779869e-02	-1.58048583624420e-02	
0.00000000000000e+00	5.50456736002576e-04	-1.30783949829642e-04	3.20796532268670e-04	1.42842651305029e-03	2.62351762399289e-03	2.97352797909133e-03	3.58843295793326e-03	3.97963229100874e-03	6.73737359051996e-03	3.58798382386630e-02	4.17587384046616e-02	4.71170570352712e-02	4.93084694820822e-02	4.93147440488367e-02	1.62616395217689e-03	6.78954638596523e-02	6.79648657401176e-02	6.73720204552815e-02	6.80517190953842e-02	6.75289482330783e-02	
0.00000000000000e+00	-5.23199376822242e-03	-1.30340400539815e-02	-2.07009633104471e-02	-2.82754601136335e-02	-3.60398808794846e-02	-4.43310705965317e-02	-2.27331036859305e-02	-2.50374469118123e-02	-2.43381045815426e-02	-2.81811709933964e-02	-3.37301505338878e-02	-2.70572059719192e-02	-2.07574800349046e-02	-2.32985762627561e-02	-2.93096360271274e-02	-3.77642003492001e-02	-4.33282791550708e-02	-5.99585508310343e-02	-7.80224971137606e-02	-1.01319417235913e-01	
0.00000000000000e+00	-7.88715792240862e-03	-1.59673021924406e-02	-2.29302247196379e-02	-2.88408770070640e-02	-3.40956607969223e-02	-3.86174408400531e-02	-1.13648576789631e-02	-1.69864086727274e-02	-1.82865686652052e-02	-1.71756458760404e-02	-1.97295561585864e-02	-2.22805007796687e-02	-1.70698796269909e-02	-1.12977833810964e-02	-1.93936879788849e-02	-2.31241036910012e-02	-2.88013005778833e-02	-3.07678109513049e-02	-4.54923414109317e-02	-5.29762465182070e-02	
