0.00000000000000e+00	-7.67156218435026e-04	-1.17886152121513e-03	-1.18620129466978e-03	-1.24253394205259e-03	-1.35452152280046e-03	-1.58015169554742e-03	-1.83305087492808e-03	-1.97557545754432e-03	-1.67729376593715e-03	-1.90730733750578e-03	-1.90010422247348e-03	-2.14190572250224e-03	-2.47926768315649e-03	-2.69174288778730e-03	-3.05517512482146e-03	-3.46179611950550e-03	-3.93429376455822e-03	-4.41188044784715e-03	-4.84976552421985e-03	-5.29969836142294e-03	
0.00000000000000e+00	-9.11126778471122e-04	-2.12162925466603e-03	-3.35599105831490e-03	-4.16391001228614e-03	-4.84525537110064e-03	-5.94568369425535e-03	-6.50492740952709e-03	-6.53710323532464e-03	-6.34889386023853e-03	-6.33738569897274e-03	-6.33666735731112e-03	-6.33662251227603e-03	-6.33661968980000e-03	-6.33661949733602e-03	-6.33661950071481e-03	-6.33661948491194e-03	-6.33661949777397e-03	-6.33661948814446e-03	-6.33661949256269e-03	-6.33661948280724e-03	
0.00000000000000e+00	-8.95714319346185e-04	-3.17330870073408e-03	-5.49816914787369e-03	-6.94137517973717e-03	-9.01877204717871e-03	-1.06293347504717e-02	-1.24453295119337e-02	-1.46359446128550e-02	-1.53872087315632e-02	5.79101994355442e-01	1.23673122976513e-01	1.29479222377269e-01	1.29851170774719e-01	1.29874404612412e-01	1.29875922107071e-01	1.29876090819854e-01	1.29875932169232e-01	1.29875965532633e-01	1.29876145664295e-01	1.29876069452515e-01	
0.00000000000000e+00	-4.07363608891251e-04	-2.39731707206050e-03	-5.64998238134724e-03	-7.38720830637157e-03	-9.26223851064044e-03	-1.15055007797653e-02	-1.30792141927740e-02	-1.49947370204674e-02	-1.76503329003131e-02	-2.05731126695632e-02	-1.99621790509682e-02	-1.34617897381980e-03	-4.47398588350178e-03	-5.14765699812825e-03	-5.53401544040709e-03	-5.27882786324099e-03	-5.06191402013232e-03	-4.44179794975083e-03	-3.58896401779343e-03	-3.83915942148714e-03	
0.00000000000000e+00	7.06952050858332e-04	2.26115017141633e-03	5.05606140790037e-03	6.77019766907363e-03	8.67210456027592e-03	9.96175646670512e-03	1.21142700505806e-02	1.47006265482394e-02	1.76102228919808e-02	2.12487009611143e-02	-1.33789981616805e-03	1.33619598696041e-03	4.82468242904154e-05	-1.59462035415550e-03	-1.53931616366908e-03	-1.53410011455988e-03	-1.53375766762204e-03	-1.53373615872835e-03	-1.53373489309047e-03	-1.53373472759325e-03	
0.00000000000000e+00	3.61348935429905e-03	1.09877562325542e-02	1.86739168979061e-02	2.64950350924931e-02	3.46420735415860e-02	4.32166947238254e-02	5.19855181707373e-02	6.02337434982509e-02	5.66805109282523e-03	4.58569720630568e-03	6.47829316813460e-03	7.38982632139183e-03	8.15276913431336e-03	9.02911741889484e-03	9.80619630921671e-03	9.84873507816182e-03	1.04029366288759e-02	1.13798038874889e-02	1.27375508576329e-02	1.40270860955265e-02	
0.00000000000000e+00	7.16960919119261e-03	2.00148884714428e-02	3.31149059465595e-02	4.65767326935380e-02	5.95263465080761e-02	6.98556090780911e-02	1.88741852454147e-02	1.79390885997669e-02	2.02168504890556e-02	2.27090849552645e-02	2.52583913650242e-02	2.85670342450044e-02	3.19314160714818e-02	3.39435923781838e-02	3.66731527599302e-02	3.63150565425000e-02	1.00969630994485e-03	
0.00000000000000e+00	9.20430913070366e-03	2.40232366792900e-02	3.91237323299903e-02	5.30393914260130e-02	6.73710032381856e-02	7.95173521792315e-02	1.16816031873911e-01	1.17736051579658e-01	1.17715351367471e-01	1.17739963557403e-01	1.17738967065402e-01	1.17731932166786e-01	1.17733381693124e-01	1.17730163071572e-01	1.17740763371616e-01	1.17739251377537e-01	1.17743598371348e-01	1.17730908942128e-01	1.17743175043698e-01	1.17740207741968e-01	
0.00000000000000e+00	8.67282848857596e-03	2.23182001569492e-02	3.61293317118396e-02	4.85634722242224e-02	6.21690672492408e-02	7.46582693287201e-02	8.42219957811998e-02	8.28047656167287e-02	8.45567047592985e-02	-1.44589263170288e-03	-1.44783298589350e-03	-1.44786428559620e-03	-1.44786627763972e-03	-1.44786636933040e-03	-1.44786636603213e-03	-1.44786633855947e-03	-1.44786633321390e-03	-1.44786637350727e-03	-1.44786634181611e-03	-1.44786637715452e-03	
0.00000000000000e+00	5.86493037620038e-03	1.44124413638435e-02	2.33918758136314e-02	3.22111472665647e-02	4.10951007427411e-02	4.92678571618171e-02	5.77359898406678e-02	6.53427150711409e-02	7.48023596328757e-02	-1.13746243541473e-03	7.72090275799851e-02	7.74633248863542e-02	7.74617350128960e-02	7.74936501719606e-02	7.75269146499452e-02	7.78705494782761e-02	7.84436632447510e-02	
