lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	0.998	0.99401199	-3.6247093e-06	-1.0688689e-07	1.799177e-07	-9.6273359e-08	-3.5277314e-06	1.000772e-07	1.880663e-07	9.5705525e-08	-3.6094495e-06	3.5872967e-06	1.200344e-08	-1.076189e-05	-9.3692998e-06	-0.14863335
-0.004	0.996	0	0	0	0.996	0	0	0	0.996	0.98804794	-4.6213085e-06	2.9860742e-07	1.5980542e-07	3.148263e-07	-4.5532871e-06	3.3093806e-07	1.7201385e-07	3.247262e-07	-4.603497e-06	4.5926975e-06	3.7477199e-08	-1.3778093e-05	-1.3452939e-05	-0.024169711
-0.006	0.994	0	0	0	0.994	0	0	0	0.994	0.98210778	-4.7833826e-06	3.2802539e-07	1.6268777e-07	3.4372615e-07	-4.7508652e-06	2.7521338e-07	1.7448516e-07	2.684516e-07	-4.769333e-06	4.7678603e-06	6.5815195e-08	-1.4303581e-05	-1.4338262e-05	0.0024187532
-0.008	0.992	0	0	0	0.992	0	0	0	0.992	0.97619149	-4.8506658e-06	3.0180434e-07	1.2232219e-07	3.1782241e-07	-4.8353627e-06	2.178955e-07	1.3499278e-07	2.1127698e-07	-4.8365812e-06	4.8408699e-06	9.4830245e-08	-1.452261e-05	-1.45971e-05	0.0051030874
-0.01	0.99	0	0	0	0.99	0	0	0	0.99	0.970299	-4.8942195e-06	2.7949969e-07	8.7581329e-08	2.9609368e-07	-4.8902394e-06	1.8211818e-07	1.0163772e-07	1.759687e-07	-4.8789448e-06	4.8878012e-06	1.242036e-07	-1.4663404e-05	-1.4748916e-05	0.0057978655
-0.012	0.988	0	0	0	0.988	0	0	0	0.988	0.96443027	-4.9266164e-06	2.6177394e-07	6.1432122e-08	2.7894721e-07	-4.931172e-06	1.5875346e-07	7.7063132e-08	1.5330486e-07	-4.9097535e-06	4.922514e-06	1.5382591e-07	-1.4767542e-05	-1.4859258e-05	0.0061723124
-0.014	0.986	0	0	0	0.986	0	0	0	0.986	0.95858526	-4.9526943e-06	2.4745267e-07	4.1904251e-08	2.6514729e-07	-4.9642169e-06	1.425129e-07	5.9180783e-08	1.3792781e-07	-4.9340772e-06	4.9503295e-06	1.8364063e-07	-1.4850989e-05	-1.4947001e-05	0.0064235562
-0.016	0.984	0	0	0	0.984	0	0	0	0.984	0.9527639	-4.9748005e-06	2.356217e-07	2.7111157e-08	2.5376997e-07	-4.992298e-06	1.3060227e-07	4.6054466e-08	1.2699553e-07	-4.9543531e-06	4.9738172e-06	2.1361391e-07	-1.4921452e-05	-1.5020754e-05	0.006610994
-0.018	0.982	0	0	0	0.982	0	0	0	0.982	0.94696617	-4.9942268e-06	2.2565038e-07	1.5697405e-08	2.4418917e-07	-5.0170165e-06	1.2147396e-07	3.630547e-08	1.1892722e-07	-4.9719139e-06	4.9943857e-06	2.4372364e-07	-1.4983157e-05	-1.508512e-05	0.0067591597
-0.02	0.98	0	0	0	0.98	0	0	0	0.98	0.941192	-5.0117484e-06	2.171016e-07	6.7312919e-09	2.3597578e-07	-5.039329e-06	1.1422088e-07	2.8990356e-08	1.1279226e-07	-4.9875554e-06	5.0128776e-06	2.7395439e-07	-1.5038633e-05	-1.514282e-05	0.0068802964
-0.022	0.978	0	0	0	0.978	0	0	0	0.978	0.93544135	-5.0278609e-06	2.0966531e-07	-4.2922891e-10	2.2882775e-07	-5.0598449e-06	1.0828347e-07	2.3460893e-08	1.080141e-07	-5.0017849e-06	5.0298302e-06	3.0429492e-07	-1.5089491e-05	-1.5195577e-05	0.0069813976
-0.024	0.976	0	0	0	0.976	0	0	0	0.976	0.92971418	-5.0428969e-06	2.0311612e-07	-6.2333428e-09	2.2252671e-07	-5.0789722e-06	1.0330101e-07	1.926459e-08	1.0421952e-07	-5.0149425e-06	5.0456039e-06	3.347367e-07	-1.5136812e-05	-1.5244543e-05	0.0070668847
-0.026	0.974	0	0	0	0.974	0	0	0	0.974	0.92401042	-5.0570894e-06	1.9728635e-07	-1.1001113e-08	2.1691092e-07	-5.0969953e-06	9.903207e-08	1.6079663e-08	1.0115777e-07	-5.0272656e-06	5.0604501e-06	3.6527309e-07	-1.518135e-05	-1.5290521e-05	0.0071397761
-0.028	0.972	0	0	0	0.972	0	0	0	0.972	0.91833005	-5.0706063e-06	1.9204874e-07	-1.4964824e-08	2.11858e-07	-5.1141193e-06	9.5309702e-08	1.3673028e-08	9.8654856e-08	-5.0389254e-06	5.0745503e-06	3.9589879e-07	-1.5223651e-05	-1.5334091e-05	0.0072022551
-0.03	0.97	0	0	0	0.97	0	0	0	0.97	0.912673	-5.0835722e-06	1.8730493e-07	-1.8295997e-08	2.0727362e-07	-5.1304956e-06	9.2015208e-08	1.1872914e-08	9.6586716e-08	-5.0500488e-06	5.0880389e-06	4.2660946e-07	-1.5264117e-05	-1.5375682e-05	0.007255972
-0.032	0.968	0	0	0	0.968	0	0	0	0.968	0.90703923	-5.0960818e-06	1.8297768e-07	-2.1123326e-08	2.0308384e-07	-5.1462392e-06	8.9062092e-08	1.0550725e-08	9.486272e-08	-5.0607321e-06	5.1010177e-06	4.5740152e-07	-1.5303053e-05	-1.5415621e-05	0.0073022167
-0.034	0.966	0	0	0	0.966	0	0	0	0.966	0.9014287	-5.1082085e-06	1.7900547e-07	-2.3544789e-08	1.992299e-07	-5.161439e-06	8.6385946e-08	9.6088002e-09	9.3415271e-08	-5.0710497e-06	5.1135657e-06	4.8827194e-07	-1.5340697e-05	-1.5454162e-05	0.0073420238
-0.036	0.964	0	0	0	0.964	0	0	0	0.964	0.89584134	-5.1200099e-06	1.7533866e-07	-2.563597e-08	1.9566445e-07	-5.1761647e-06	8.3937891e-08	8.9720113e-09	9.2193011e-08	-5.0810602e-06	5.1257449e-06	5.1921816e-07	-1.5377235e-05	-1.5491504e-05	0.0073762397
-0.038	0.962	0	0	0	0.962	0	0	0	0.962	0.89027713	-5.1315322e-06	1.7193677e-07	-2.7455893e-08	1.9234893e-07	-5.1904721e-06	8.1680192e-08	8.5818855e-09	9.1156279e-08	-5.0908105e-06	5.1376049e-06	5.5023796e-07	-1.5412815e-05	-1.5527807e-05	0.0074055686
-0.04	0.96	0	0	0	0.96	0	0	0	0.96	0.884736	-5.1428128e-06	1.6876639e-07	-2.9051153e-08	1.8925155e-07	-5.2044064e-06	7.9583269e-08	8.3924335e-09	9.0273996e-08	-5.1003384e-06	5.1491859e-06	5.8132939e-07	-1.5447558e-05	-1.5563202e-05	0.0074306035
-0.042	0.958	0	0	0	0.958	0	0	0	0.958	0.87921791	-5.1538825e-06	1.6579973e-07	-3.0458912e-08	1.8634592e-07	-5.2180045e-06	7.7623613e-08	8.3671387e-09	8.9521494e-08	-5.1096748e-06	5.1605206e-06	6.1249076e-07	-1.5481562e-05	-1.5597794e-05	0.0074518491
-0.044	0.956	0	0	0	0.956	0	0	0	0.956	0.87372282	-5.1647667e-06	1.6301346e-07	-3.1709076e-08	1.836099e-07	-5.2312969e-06	7.5782304e-08	8.4767561e-09	8.8878958e-08	-5.1188455e-06	5.1716364e-06	6.4372057e-07	-1.5514909e-05	-1.5631674e-05	0.0074697391
-0.046	0.954	0	0	0	0.954	0	0	0	0.954	0.86825066	-5.1754867e-06	1.6038784e-07	-3.2825925e-08	1.8102478e-07	-5.2443094e-06	7.4043943e-08	8.6976811e-09	8.8330305e-08	-5.1278717e-06	5.182556e-06	6.7501746e-07	-1.5547668e-05	-1.5664914e-05	0.0074846485
-0.048	0.952	0	0	0	0.952	0	0	0	0.952	0.86280141	-5.1860605e-06	1.5790603e-07	-3.3829318e-08	1.7857462e-07	-5.2570634e-06	7.2395863e-08	9.0107266e-09	8.7862356e-08	-5.1367715e-06	5.1932985e-06	7.0638023e-07	-1.5579895e-05	-1.5697579e-05	0.0074969038
-0.05	0.95	0	0	0	0.95	0	0	0	0.95	0.857375	-5.1965035e-06	1.5555359e-07	-3.4735622e-08	1.7624577e-07	-5.2695772e-06	7.0827547e-08	9.4001958e-09	8.7464215e-08	-5.1455601e-06	5.2038803e-06	7.3780777e-07	-1.5611641e-05	-1.5729721e-05	0.0075067911
-0.052	0.948	0	0	0	0.948	0	0	0	0.948	0.85197139	-5.2068287e-06	1.5331803e-07	-3.5558416e-08	1.7402646e-07	-5.2818666e-06	6.9330184e-08	9.8531721e-09	8.7126803e-08	-5.1542506e-06	5.2143153e-06	7.6929911e-07	-1.5642946e-05	-1.5761386e-05	0.0075145616
-0.054	0.946	0	0	0	0.946	0	0	0	0.946	0.84659054	-5.2170476e-06	1.5118853e-07	-3.6309034e-08	1.7190647e-07	-5.2939451e-06	6.7896333e-08	1.035897e-08	8.6842501e-08	-5.162854e-06	5.2246155e-06	8.0085332e-07	-1.5673847e-05	-1.5792614e-05	0.0075204374
-0.056	0.944	0	0	0	0.944	0	0	0	0.944	0.84123238	-5.22717e-06	1.4915562e-07	-3.6996995e-08	1.6987689e-07	-5.3058244e-06	6.6519663e-08	1.0908709e-08	8.6604871e-08	-5.1713801e-06	5.2347915e-06	8.3246956e-07	-1.5704374e-05	-1.582344e-05	0.0075246156
-0.058	0.942	0	0	0	0.942	0	0	0	0.942	0.83589689	-5.2372045e-06	1.4721098e-07	-3.7630335e-08	1.6792992e-07	-5.3175147e-06	6.5194749e-08	1.1494972e-08	8.6408438e-08	-5.1798372e-06	5.2448521e-06	8.6414708e-07	-1.5734556e-05	-1.5853893e-05	0.0075272713
