lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.999	0	-0	-0	1.0021873	0.99918278	-7.7794248e-07	-4.406018e-08	2.6205805e-08	-4.0000155e-08	-6.2504687e-07	-2.948204e-09	2.8373243e-08	-5.0260646e-09	4.5930924e-10	4.6751001e-07	1.129822e-09	-1.0909534e-06	-1.0733747e-06	-0.016377052
-0.004	0.996	0	0	0	0.998	0	-0	-0	1.004245	0.9982276	-1.4284475e-06	-8.4459228e-08	5.8042021e-08	-7.8676832e-08	-1.2669602e-06	-6.9732446e-09	6.0898402e-08	-1.0646959e-08	1.4665427e-09	8.9798041e-07	4.2934986e-09	-2.06341e-06	-2.0599933e-06	-0.0016585951
-0.006	0.994	0	0	0	0.997	0	-0	-0	1.0062305	0.99719255	-2.0571943e-06	-1.216396e-07	8.5992657e-08	-1.1450754e-07	-1.8903213e-06	-7.7984173e-09	8.9629375e-08	-1.294503e-08	2.8848901e-09	1.3148769e-06	9.3697954e-09	-3.005164e-06	-3.0007116e-06	-0.0014837581
-0.008	0.992	0	0	0	0.996	0	-0	-0	1.0081398	0.99607436	-2.6641012e-06	-1.5057766e-07	1.0522909e-07	-1.4216636e-07	-2.4852352e-06	-2.2344099e-10	1.0987504e-07	-6.6150372e-09	4.9459338e-09	1.7147968e-06	1.6296345e-08	-3.9113077e-06	-3.9040732e-06	-0.0018530568
-0.01	0.99	0	0	0	0.995	0	-0	-0	1.0099417	0.99484311	-3.2359413e-06	-1.6045349e-07	1.1036333e-07	-1.5061191e-07	-3.0406649e-06	2.3526037e-08	1.1615192e-07	1.6293763e-08	8.0117222e-09	2.0895315e-06	2.4986088e-08	-4.7631553e-06	-4.7516404e-06	-0.0024233425
-0.012	0.988	0	0	0	0.994	0	-0	-0	1.0115755	0.99343998	-3.7504675e-06	-1.3175504e-07	9.7118231e-08	-1.201034e-07	-3.5383401e-06	7.2534063e-08	1.0398885e-07	6.518671e-08	1.2478257e-08	2.4254431e-06	3.5302907e-08	-5.5290701e-06	-5.5135011e-06	-0.0028237826
-0.014	0.986	0	0	0	0.993	0	-0	-0	1.0129654	0.99179242	-4.1817494e-06	-4.4499944e-08	7.1267877e-08	-3.0654463e-08	-3.9575115e-06	1.4772292e-07	7.9016085e-08	1.413647e-07	1.8407665e-08	2.7069511e-06	4.7040093e-08	-6.1719584e-06	-6.1568104e-06	-0.0024603652
-0.016	0.984	0	0	0	0.992	0	-0	-0	1.0140643	0.98985656	-4.5146776e-06	9.4041732e-08	5.5779458e-08	1.099228e-07	-4.2882779e-06	2.2854897e-07	6.438951e-08	2.2428305e-07	2.5150212e-08	2.9259351e-06	5.9930149e-08	-6.6706809e-06	-6.6603099e-06	-0.0015571336
-0.018	0.982	0	0	0	0.991	0	-0	-0	1.0148524	0.98761578	-4.7446917e-06	2.3120922e-07	6.9484588e-08	2.4801056e-07	-4.5293588e-06	2.7825174e-07	7.9200634e-08	2.7644012e-07	3.1489654e-08	3.0808536e-06	7.3681332e-08	-7.019462e-06	-7.0181468e-06	-0.0001874027
-0.02	0.98	0	0	0	0.99	0	-0	-0	1.0153461	0.9850888	-4.8806131e-06	3.0612422e-07	9.0414506e-08	3.2248118e-07	-4.6877777e-06	2.7655389e-07	1.0104526e-07	2.7650263e-07	3.6563623e-08	3.1772757e-06	8.8002736e-08	-7.2318338e-06	-7.2469685e-06	0.0020884088
-0.022	0.978	0	0	0	0.989	0	-0	-0	1.0156545	0.98238367	-4.960084e-06	3.2780269e-07	9.2226282e-08	3.4338401e-07	-4.7940277e-06	2.4840769e-07	1.0328339e-07	2.4935398e-07	4.0798792e-08	3.237771e-06	1.0266921e-07	-7.3624415e-06	-7.3895215e-06	0.0036646526
-0.024	0.976	0	0	0	0.988	0	-0	-0	1.01587	0.97959126	-5.0132521e-06	3.2845716e-07	8.0186593e-08	3.4349824e-07	-4.8737395e-06	2.1862137e-07	9.1459992e-08	2.2028529e-07	4.4689549e-08	3.2807673e-06	1.1756082e-07	-7.454336e-06	-7.4871044e-06	0.0043766391
-0.026	0.974	0	0	0	0.987	0	-0	-0	1.0160317	0.97674986	-5.0526349e-06	3.2219092e-07	6.3064459e-08	3.369499e-07	-4.9378792e-06	1.9389368e-07	7.4550836e-08	1.9623558e-07	4.8385214e-08	3.3140429e-06	1.3261762e-07	-7.5250337e-06	-7.5608743e-06	0.0047402693
-0.028	0.972	0	0	0	0.986	0	-0	-0	1.016156	0.97387577	-5.0835923e-06	3.1376531e-07	4.5136452e-08	3.2842858e-07	-4.9911695e-06	1.743282e-07	5.6905873e-08	1.7737685e-07	5.1926529e-08	3.3409451e-06	1.4780432e-07	-7.5820289e-06	-7.619862e-06	0.0049650656
-0.03	0.97	0	0	0	0.985	0	-0	-0	1.0162514	0.97097736	-5.1088895e-06	3.0487677e-07	2.8099644e-08	3.1957016e-07	-5.0360575e-06	1.5871179e-07	4.0235303e-08	1.6250323e-07	5.5328415e-08	3.3632062e-06	1.6309707e-07	-7.6292289e-06	-7.6685201e-06	0.0051236961
-0.032	0.968	0	0	0	0.984	0	-0	-0	1.016323	0.96805989	-5.1301583e-06	2.9617166e-07	1.2523795e-08	3.1097989e-07	-5.0740788e-06	1.4588984e-07	2.5098241e-08	1.5044961e-07	5.8597146e-08	3.38188e-06	1.784784e-07	-7.6690088e-06	-7.7094496e-06	0.0052456135
-0.034	0.966	0	0	0	0.983	0	-0	-0	1.016375	0.96512733	-5.1484456e-06	2.8789916e-07	-1.4892799e-09	3.0287946e-07	-5.1064043e-06	1.3506635e-07	1.1577625e-08	1.4040854e-07	6.173515e-08	3.3977049e-06	1.9393487e-07	-7.7030006e-06	-7.7443843e-06	0.0053437076
-0.036	0.964	0	0	0	0.982	0	-0	-0	1.0164107	0.96218314	-5.1644593e-06	2.8014436e-07	-1.40217e-08	2.9533413e-07	-5.1340556e-06	1.257835e-07	-4.2822525e-10	1.3191586e-07	6.4743978e-08	3.411257e-06	2.0945594e-07	-7.7324301e-06	-7.7745946e-06	0.0054233632
-0.038	0.962	0	0	0	0.981	0	-0	-0	1.0164333	0.95923042	-5.1786944e-06	2.7291954e-07	-2.5218236e-08	2.8834092e-07	-5.157948e-06	1.1778918e-07	-1.1080499e-08	1.2471789e-07	6.7626476e-08	3.4230053e-06	2.2503325e-07	-7.758255e-06	-7.8010586e-06	0.0054869003
-0.04	0.96	0	0	0	0.98	0	-0	-0	1.0164454	0.95627181	-5.1915063e-06	2.6620363e-07	-3.5236236e-08	2.8186725e-07	-5.1788686e-06	1.1090928e-07	-2.054837e-08	1.1864084e-07	7.0387833e-08	3.433329e-06	2.4066017e-07	-7.7812229e-06	-7.8245384e-06	0.0055358507
-0.042	0.958	0	0	0	0.979	0	-0	-0	1.0164493	0.95330949	-5.2031569e-06	2.5996094e-07	-4.422598e-08	2.7586985e-07	-5.1974586e-06	1.0498484e-07	-2.8989509e-08	1.1352574e-07	7.3035483e-08	3.4425267e-06	2.563314e-07	-7.8019108e-06	-7.8456248e-06	0.0055717663
-0.044	0.956	0	0	0	0.978	0	-0	-0	1.0164467	0.95034517	-5.2138434e-06	2.5415083e-07	-5.2323373e-08	2.7030374e-07	-5.2142183e-06	9.9862989e-08	-3.6543859e-08	1.0921888e-07	7.557825e-08	3.4508278e-06	2.7204267e-07	-7.8207587e-06	-7.8647726e-06	0.0055963421
-0.046	0.954	0	0	0	0.977	0	-0	-0	1.016439	0.94738013	-5.2237181e-06	2.487326e-07	-5.9647752e-08	2.6512615e-07	-5.2295277e-06	9.5405719e-08	-4.3332757e-08	1.0558094e-07	7.8025299e-08	3.4584068e-06	2.8779049e-07	-7.838101e-06	-7.8823311e-06	0.0056112975
-0.048	0.952	0	0	0	0.976	0	-0	-0	1.0164272	0.94441537	-5.2329009e-06	2.4366795e-07	-6.630211e-08	2.6029789e-07	-5.2436709e-06	9.149615e-08	-4.9460181e-08	1.024936e-07	8.0385347e-08	3.4653955e-06	3.0357199e-07	-7.8541932e-06	-7.8985691e-06	0.0056182136
-0.05	0.95	0	0	0	0.975	0	-0	-0	1.016412	0.94145162	-5.2414876e-06	2.3892198e-07	-7.2374466e-08	2.5578374e-07	-5.2568611e-06	8.8038946e-08	-5.501473e-08	9.986019e-08	8.2666271e-08	3.4718941e-06	3.1938477e-07	-7.8692325e-06	-7.9136951e-06	0.0056184373
-0.052	0.948	0	0	0	0.974	0	-0	-0	1.016394	0.93848945	-5.2495565e-06	2.3446345e-07	-7.7939696e-08	2.5155235e-07	-5.2692594e-06	8.4957573e-08	-6.0071743e-08	9.7603047e-08	8.4875006e-08	3.4779803e-06	3.3522677e-07	-7.8833735e-06	-7.9278732e-06	0.0056130679
-0.054	0.946	0	0	0	0.973	0	-0	-0	1.0163737	0.93552931	-5.2571717e-06	2.3026467e-07	-8.3061414e-08	2.4757597e-07	-5.2809895e-06	8.2190772e-08	-6.4695295e-08	9.565996e-08	8.7017583e-08	3.4837145e-06	3.5109626e-07	-7.8967393e-06	-7.941234e-06	0.0056029893
-0.056	0.944	0	0	0	0.972	0	-0	-0	1.0163514	0.93257153	-5.2643866e-06	2.2630117e-07	-8.7793696e-08	2.4383006e-07	-5.292148e-06	7.9689318e-08	-6.8939967e-08	9.3980915e-08	8.9099231e-08	3.4891451e-06	3.6699171e-07	-7.9094294e-06	-7.9538829e-06	0.0055889169
-0.058	0.942	0	0	0	0.971	0	-0	-0	1.0163274	0.92961639	-5.2712463e-06	2.2255139e-07	-9.2182596e-08	2.4029292e-07	-5.3028113e-06	7.7413376e-08	-7.2852385e-08	9.2525431e-08	9.1124483e-08	3.494311e-06	3.8291179e-07	-7.921525e-06	-7.9659065e-06	0.0055714408
