lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	0.99631336	1.0003026	6.335491e-07	2.8447786e-08	3.7372055e-08	3.0190913e-08	8.5066171e-07	1.616765e-09	4.1281855e-08	2.0297896e-09	2.0510927e-09	-4.9542063e-07	1.5355908e-09	1.4802964e-06	1.4848765e-06	0.0030844634
0.004	1.004	0	0	0	1.004	0	0	0	0.99236628	1.0003211	1.3082358e-06	4.8670197e-08	6.5832716e-08	5.0701431e-08	1.647666e-06	-3.6714277e-09	7.1898368e-08	-2.1351141e-09	3.7077206e-09	-9.865365e-07	5.9395059e-09	2.9485186e-06	2.9698438e-06	0.0071805914
0.006	1.006	0	0	0	1.006	0	0	0	0.98834813	1.0002439	2.0745266e-06	5.9431558e-08	9.3051408e-08	6.1246159e-08	2.4839616e-06	-1.0640223e-08	9.9167058e-08	-8.1849669e-09	4.1996834e-09	-1.5208959e-06	1.3414966e-08	4.5500064e-06	4.5564692e-06	0.0014183709
0.008	1.008	0	0	0	1.008	0	0	0	0.98428783	1.0000994	2.8877421e-06	6.966408e-08	1.1947473e-07	7.1196174e-08	3.3414486e-06	-1.8427391e-08	1.2471926e-07	-1.5187896e-08	4.2217985e-09	-2.0778042e-06	2.4165383e-08	6.2205831e-06	6.2190434e-06	-0.00024758739
0.01	1.01	0	0	0	1.01	0	0	0	0.98019277	0.99989465	3.7246196e-06	8.1386141e-08	1.4536239e-07	8.2695096e-08	4.2085975e-06	-2.6473359e-08	1.4927536e-07	-2.2546881e-08	4.1074618e-09	-2.6457748e-06	3.8291139e-08	7.9247733e-06	7.9195874e-06	-0.00065482672
0.012	1.012	0	0	0	1.012	0	0	0	0.97606503	0.99963115	4.5748079e-06	9.4414752e-08	1.7088073e-07	9.5565734e-08	5.0809105e-06	-3.4563935e-08	1.7306671e-07	-3.0042215e-08	3.9371305e-09	-3.2198852e-06	5.5843732e-08	9.6475612e-06	9.6404821e-06	-0.00073431405
0.014	1.014	0	0	0	1.014	0	0	0	0.97190527	0.99930911	5.4333016e-06	1.0843274e-07	1.9612424e-07	1.0947529e-07	5.9564306e-06	-4.2614801e-08	1.9620405e-07	-3.7566512e-08	3.7451894e-09	-3.7978258e-06	7.6853068e-08	1.1381913e-05	1.1373677e-05	-0.00072407156
0.016	1.016	0	0	0	1.016	0	0	0	0.96771363	0.9989282	6.2974179e-06	1.2320991e-07	2.2113648e-07	1.2417828e-07	6.8341845e-06	-5.0596773e-08	2.1874657e-07	-4.5058753e-08	3.5488616e-09	-4.3783838e-06	1.0133844e-07	1.3124136e-05	1.311508e-05	-0.00069052947
0.018	1.018	0	0	0	1.018	0	0	0	0.96348999	0.9984878	7.1655958e-06	1.3858844e-07	2.4593156e-07	1.3950504e-07	7.7136352e-06	-5.8504394e-08	2.4072707e-07	-5.2480694e-08	3.3572131e-09	-4.9608627e-06	1.2931339e-07	1.4872114e-05	1.4862403e-05	-0.00065337258
0.02	1.02	0	0	0	1.02	0	0	0	0.95923411	0.99798717	8.0368673e-06	1.5445702e-07	2.7050796e-07	1.5533555e-07	8.5944627e-06	-6.6341277e-08	2.621637e-07	-5.9806335e-08	3.1750604e-09	-5.544835e-06	1.6078806e-07	1.6624548e-05	1.6614277e-05	-0.00061819613
0.022	1.022	0	0	0	1.022	0	0	0	0.95494565	0.99742545	8.9106019e-06	1.7073399e-07	2.9485638e-07	1.7158185e-07	9.4764661e-06	-7.411332e-08	2.8306598e-07	-6.7016687e-08	3.004889e-09	-6.1300243e-06	1.957705e-07	1.83806e-05	1.8369833e-05	-0.0005861416
0.024	1.024	0	0	0	1.024	0	0	0	0.95062422	0.99680174	9.7863735e-06	1.8735708e-07	3.1896383e-07	1.8817717e-07	1.0359515e-05	-8.1825705e-08	3.0343814e-07	-7.4096981e-08	2.8478633e-09	-6.7162454e-06	2.3426739e-07	2.0139711e-05	2.01285e-05	-0.00055698597
0.026	1.026	0	0	0	1.026	0	0	0	0.9462694	0.99611508	1.0663885e-05	2.0427728e-07	3.4281578e-07	2.0506931e-07	1.1243522e-05	-8.9481735e-08	3.2328094e-07	-8.1035091e-08	2.7043864e-09	-7.3033705e-06	2.7628449e-07	2.1901496e-05	2.188989e-05	-0.00053017102
0.028	1.028	0	0	0	1.028	0	0	0	0.94188072	0.99536447	1.1542926e-05	2.2145491e-07	3.6639721e-07	2.2221635e-07	1.212843e-05	-9.7082534e-08	3.4259291e-07	-8.7820622e-08	2.5744209e-09	-7.8913103e-06	3.2182695e-07	2.3665685e-05	2.3653737e-05	-0.00050513909
0.03	1.03	0	0	0	1.03	0	0	0	0.93745769	0.99454887	1.2423344e-05	2.3885701e-07	3.8969314e-07	2.3958381e-07	1.3014203e-05	-1.0462714e-07	3.6137104e-07	-9.4444348e-08	2.4576793e-09	-8.4800015e-06	3.7089944e-07	2.543209e-05	2.5419853e-05	-0.00048142765
0.032	1.032	0	0	0	1.032	0	0	0	0.93299982	0.9936672	1.3305028e-05	2.564556e-07	4.1268885e-07	2.5714273e-07	1.3900817e-05	-1.1211274e-07	3.796113e-07	-1.0089788e-07	2.3537389e-09	-9.0693995e-06	4.2350636e-07	2.7200577e-05	2.7188107e-05	-0.00045868093
0.034	1.034	0	0	0	1.034	0	0	0	0.92850655	0.99271835	1.4187897e-05	2.7422645e-07	4.3536998e-07	2.7486831e-07	1.478826e-05	-1.1953499e-07	3.9730899e-07	-1.0717344e-07	2.2621121e-09	-9.659473e-06	4.7965187e-07	2.8971054e-05	2.895841e-05	-0.00043663589
