lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	2.2722747e-07	5.7433438e-06	-2.9958288e-08	5.7424815e-06	2.7558665e-07	5.4599727e-08	-3.0588846e-08	5.5637299e-08	5.9436285e-08	-1.874168e-07	5.7410546e-09	5.7433438e-06	5.7303578e-06	-0.002266173
0.004	1	0.004	0	0	1	0	0	0	1	1	5.925655e-07	1.1450741e-05	-5.7748357e-08	1.1447327e-05	6.9204026e-07	1.1148595e-07	-5.9199993e-08	1.1359027e-07	2.1069864e-07	-4.984348e-07	2.2921431e-08	1.1450741e-05	1.1428636e-05	-0.001934162
0.006	1	0.006	0	0	1	0	0	0	1	1	1.0966441e-06	1.7109061e-05	-7.92418e-08	1.7100599e-05	1.2502488e-06	1.6359177e-07	-8.168234e-08	1.6670483e-07	4.5054919e-07	-9.3248068e-07	5.1455598e-08	1.7109061e-05	1.707891e-05	-0.001765426
0.008	1	0.008	0	0	1	0	0	0	1	1	1.7360064e-06	2.2710583e-05	-9.3174595e-08	2.269381e-05	1.9471451e-06	2.0641403e-07	-9.6687945e-08	2.1038316e-07	7.7046114e-07	-1.4845375e-06	9.123707e-08	2.2710583e-05	2.2673212e-05	-0.001648238
0.01	1	0.01	0	0	1	0	0	0	1	1	2.5044897e-06	2.8251882e-05	-1.0117537e-07	2.8222841e-05	2.7770938e-06	2.3906063e-07	-1.0572907e-07	2.4363244e-07	1.1577044e-06	-2.1464293e-06	1.4214845e-07	2.8251882e-05	2.8207302e-05	-0.001580435
0.012	1	0.012	0	0	1	0	0	0	1	1	3.3970673e-06	3.3730042e-05	-1.0557609e-07	3.3684139e-05	3.7357114e-06	2.6259624e-07	-1.1099709e-07	2.6740217e-07	1.5987675e-06	-2.9105154e-06	2.0406628e-07	3.3730042e-05	3.3677528e-05	-0.001559321
0.014	1	0.014	0	0	1	0	0	0	1	1	4.4131556e-06	3.9139266e-05	-1.0815355e-07	3.9071282e-05	4.8231097e-06	2.7843362e-07	-1.1409433e-07	2.829601e-07	2.0819626e-06	-3.7727426e-06	2.7685856e-07	3.9139266e-05	3.9077643e-05	-0.0015769359
0.016	1	0.016	0	0	1	0	0	0	1	1	5.5584921e-06	4.4468725e-05	-1.1022402e-07	4.4372772e-05	6.0457019e-06	2.8773078e-07	-1.1611709e-07	2.9127002e-07	2.5982846e-06	-4.7341595e-06	3.6037685e-07	4.4468725e-05	4.439659e-05	-0.0016247898
0.018	1	0.018	0	0	1	0	0	0	1	1	6.8463007e-06	4.970105e-05	-1.1301361e-07	4.9570452e-05	7.4173e-06	2.9124319e-07	-1.1801815e-07	2.9282774e-07	3.1413678e-06	-5.8016562e-06	4.5444492e-07	4.970105e-05	4.961704e-05	-0.0016931627
