lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	1.0012103	0.99720946	-1.7535575e-05	2.2587031e-07	-4.6169642e-08	2.2643368e-07	-1.7962259e-05	2.8036292e-07	-1.8796388e-07	1.6497455e-07	1.2108532e-08	1.1828575e-05	3.7019045e-08	-3.550497e-05	-3.3716159e-05	-0.053055007
-0.004	0.996	0	0	0	0.996	0	0	0	1.0023573	0.99435449	-3.0457791e-05	3.8786365e-06	-1.3156618e-07	3.8830054e-06	-3.1087952e-05	7.9970639e-07	-4.588941e-07	3.9711858e-07	3.327159e-08	2.0504157e-05	1.3486464e-07	-6.1564405e-05	-6.0917515e-05	-0.010619115
-0.006	0.994	0	0	0	0.994	0	0	0	1.003454	0.99144868	-4.1411994e-05	7.3290292e-06	-2.3355546e-07	7.3393798e-06	-4.2210475e-05	1.2223366e-06	-6.8651258e-07	6.5785868e-07	4.9776048e-08	2.7857564e-05	2.8068911e-07	-8.3649134e-05	-8.2670827e-05	-0.011833773
-0.008	0.992	0	0	0	0.992	0	0	0	1.0045001	0.9884924	-4.9819015e-05	9.2803615e-06	-2.8745599e-07	9.2984441e-06	-5.0612725e-05	1.5468951e-06	-8.290452e-07	8.6653203e-07	6.578795e-08	3.3455318e-05	4.6554794e-07	-0.00010046573	-9.967078e-05	-0.007975772
-0.01	0.99	0	0	0	0.99	0	0	0	1.0055207	0.98551085	-5.6212358e-05	1.0053966e-05	-3.5340233e-07	1.0079234e-05	-5.6816583e-05	1.8473363e-06	-9.7507149e-07	1.082564e-06	7.9908386e-08	3.7649678e-05	6.7937223e-07	-0.00011306936	-0.0001125505	-0.0046099665
-0.012	0.988	0	0	0	0.988	0	0	0	1.0065231	0.9825115	-6.1483497e-05	1.0438037e-05	-4.4758388e-07	1.046979e-05	-6.1721398e-05	2.1372558e-06	-1.1432409e-06	1.3057696e-06	9.2736774e-08	4.1037386e-05	9.1574995e-07	-0.00012325096	-0.00012283428	-0.003392171
-0.014	0.986	0	0	0	0.986	0	0	0	1.0075076	0.97949487	-6.5993377e-05	1.067665e-05	-5.6732845e-07	1.0714882e-05	-6.5731191e-05	2.4198293e-06	-1.3316275e-06	1.5329689e-06	1.046955e-07	4.3873291e-05	1.1707094e-06	-0.00013177558	-0.0001314197	-0.0027080179
-0.016	0.984	0	0	0	0.984	0	0	0	1.0084723	0.97645932	-6.9946487e-05	1.0845077e-05	-7.0941559e-07	1.0890038e-05	-6.9090163e-05	2.6988192e-06	-1.5381079e-06	1.7651111e-06	1.1605725e-07	4.6306864e-05	1.4414287e-06	-0.00013909196	-0.00013877995	-0.0022481999
-0.018	0.982	0	0	0	0.982	0	0	0	1.0094138	0.97340193	-7.3486991e-05	1.0974261e-05	-8.710214e-07	1.1026237e-05	-7.1962888e-05	2.9782639e-06	-1.7607249e-06	2.0048257e-06	1.2702862e-07	4.844095e-05	1.7258292e-06	-0.0001455088	-0.00014522819	-0.0019322385
