lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0.0016	0	0	0.99937119	0	0	0	0.99938243	1.0007515	3.0478846e-05	1.6038097e-05	-3.4997582e-07	1.5995848e-05	4.9430164e-09	3.1581556e-07	-3.3565142e-07	3.3006464e-07	4.6027931e-09	-1.0162797e-05	4.3205796e-08	4.3306339e-05	4.334266e-05	0.0008379763
0.004	1.004	0.0032	0	0	0.99873727	0	0	0	0.99876263	1.0014915	6.1221751e-05	3.2237239e-05	-6.9150993e-07	3.2059948e-05	1.0190263e-08	6.2812984e-07	-6.5357471e-07	6.662496e-07	8.8559496e-09	-2.0413599e-05	1.7337064e-07	8.7005551e-05	8.700722e-05	1.9184654e-05
0.006	1.006	0.0048	0	0	0.99809913	0	0	0	0.9981401	1.0022202	9.2199003e-05	4.8577653e-05	-1.0204316e-06	4.8173744e-05	1.5724082e-08	9.4139643e-07	-9.5531446e-07	1.0073278e-06	1.2647738e-08	-3.0742458e-05	3.9123468e-07	0.00013105215	0.00013102343	-0.00021921977
0.008	1.008	0.0064	0	0	0.99745726	0	0	0	0.99751467	1.0029381	0.00012339051	6.5047657e-05	-1.335598e-06	6.4326205e-05	2.1532658e-08	1.2574334e-06	-1.2418866e-06	1.353143e-06	1.5946977e-08	-4.1142663e-05	6.9746434e-07	0.00017541671	0.00017536023	-0.00032207785
0.01	1.01	0.008	0	0	0.99681194	0	0	0	0.99688627	1.0036452	0.00015478145	8.1639193e-05	-1.6368951e-06	8.0509594e-05	2.7611988e-08	1.5771935e-06	-1.5141061e-06	1.7039123e-06	1.874583e-08	-5.1609269e-05	1.0926756e-06	0.00022007797	0.00021999559	-0.00037442453
0.012	1.012	0.0096	0	0	0.99616334	0	0	0	0.99625483	1.0043417	0.00018636027	9.8346201e-05	-1.9245934e-06	9.6717996e-05	3.3964514e-08	1.9012941e-06	-1.772669e-06	2.0600057e-06	2.1043619e-08	-6.2138425e-05	1.5774467e-06	0.00026501953	0.00026491268	-0.00040334129
0.014	1.014	0.0112	0	0	0.99551157	0	0	0	0.99562033	1.0050277	0.00021811752	0.00011516387	-2.1991022e-06	0.00011294663	4.0597833e-08	2.2302105e-06	-2.0181776e-06	2.4218651e-06	2.2841301e-08	-7.2726985e-05	2.1523263e-06	0.00031022808	0.00031009787	-0.00041989863
0.016	1.016	0.0128	0	0	0.99485667	0	0	0	0.99498273	1.005703	0.00025004514	0.00013208821	-2.4608645e-06	0.00012919148	4.75239e-08	2.5643613e-06	-2.2511507e-06	2.789975e-06	2.4139274e-08	-8.3372266e-05	2.8178382e-06	0.00035569239	0.00035553974	-0.00042936334
0.018	1.018	0.0144	0	0	0.99419866	0	0	0	0.99434196	1.0063678	0.00028213595	0.00014911585	-2.7103102e-06	0.00014544908	5.4758679e-08	2.9041569e-06	-2.4720262e-06	3.164859e-06	2.4936333e-08	-9.407188e-05	3.5744852e-06	0.00040140256	0.00040122822	-0.00043451109
0.02	1.02	0.016	0	0	0.99353749	0	0	0	0.99369795	1.0070217	0.00031438328	0.00016624382	-2.9478321e-06	0.00016171638	6.2322175e-08	3.2500378e-06	-2.6811584e-06	3.5470938e-06	2.5229043e-08	-0.00010482361	4.4227511e-06	0.00044734954	0.00044715417	-0.00043691509
0.022	1.022	0.0176	0	0	0.9928731	0	0	0	0.99305061	1.0076646	0.00034678068	0.0001834695	-3.1737741e-06	0.00017799063	7.023883e-08	3.6025219e-06	-2.8788118e-06	3.9373418e-06	2.501122e-08	-0.00011562531	5.3631019e-06	0.00049352477	0.00049330894	-0.0004375142
0.024	1.024	0.0192	0	0	0.99220538	0	0	0	0.9923998	1.0082964	0.00037932159	0.00020079052	-3.3884214e-06	0.00019426933	7.8538326e-08	3.9622736e-06	-3.065147e-06	4.3364121e-06	2.4273436e-08	-0.0001264748	6.3959869e-06	0.00053991979	0.00053968401	-0.00043688651
0.026	1.026	0.0208	0	0	0.99153416	0	0	0	0.99174535	1.0089165	0.00041199909	0.00021820471	-3.5919922e-06	0.0002105502	8.7256929e-08	4.330221e-06	-3.2401991e-06	4.7453698e-06	2.3002505e-08	-0.00013736978	7.521838e-06	0.00058652594	0.00058627069	-0.00043538824
0.028	1.028	0.0224	0	0	0.99085923	0	0	0	0.99108703	1.0095245	0.00044480553	0.00023571011	-3.7846238e-06	0.00022683111	9.6439642e-08	4.7077706e-06	-3.403842e-06	5.1657395e-06	2.1181065e-08	-0.00014830772	8.7410696e-06	0.00063333398	0.00063305972	-0.00043322355
0.03	1.03	0.024	0	0	0.99018028	0	0	0	0.99042453	1.0101198	0.0004777321	0.00025330487	-3.9663503e-06	0.00024311006	1.0614377e-07	5.0972253e-06	-3.5557315e-06	5.5999054e-06	1.8787654e-08	-0.00015928568	1.0054077e-05	0.0006803336	0.00068004086	-0.00043047144
