0.00178209157781	72.3491389152	0.371833351419	0.270582220217
-0.00092081435097	-17.1047490024	0.552671616657	0.38846242539
9.63788283169e-07	1.48701110348	0.0311588762878	0.0143777988126
0.035831896903	0	0.111093445679	0.0309327057628
2.91365025636e-06	0.459984255936	0.206690013468	0.113164020103
5.97571461784e-06	0.779854427232	0.234659290432	0.132407107231
-2.04365747359e-07	-0.0500215012407	0.161151476104	0.0833113071555
2.13967668676e-06	0.330725195709	0.210444799293	0.115595556242
-2.58118662169e-08	-0.00389618567469	0.226879785812	0.125328723548
0	0.0026035021677	0.00200217120957	0.00151196878713
3.01299559399e-06	0.402799244097	0.23130712019	0.129995985281
0.000594436943443	58.0675426056	0.27623805289	0.164271047261
9.63788283169e-07	1.48701110348	0.0311588762878	0.0143777988126
-35.149808946	-0	0.99844368641	0.786585315379
