0.785398157569	0	7.45114107302e-09	7.45058078344e-09
2.64131932851e-11	0	8.82352686547e-06	3.53688121358e-06
8.10958203016e-08	0.291810308738	0.0145327288915	0.00661399373497
0.0981751325045	0	0.00244646484393	0.000648155354906
0	0.0487498537261	0.0108493179895	0.00651318584452
0	0.0821810653198	0.0128739832779	0.0077405459555
0	0	0	0
8.82110468257e-09	0.0171094411258	0.0217336002787	0.00990857645977
-0	-0	0	0
0	0	0	0
1.01535282178e-08	0.0318618242054	0.0166404735755	0.00758535534642
0.785398157569	0	7.45114107302e-09	7.45058078344e-09
8.10958203016e-08	0.291810308738	0.0145327288915	0.00661399373497
4.17806831561e-09	0	0.996894129768	0.767719763364
