C_11	C_12	C_44	D_212	D_122	D_123	D_212313	D_212122	D_212133	D_122133	D_123231	E	G	nu
1.38999988184e-06	6.04599182404e-07	6.04600384737e-07	9.81750619872e-08	1.31764360545e-13	7.55750508183e-08	1.28704520238e-13	1.11467509959e-13	5.84611774886e-14	3.06838177113e-14	7.55749753652e-08	1.02346990805e-06	6.04600384737e-07	0.303118152036
8.68753896047e-06	3.77872505793e-06	3.77877199562e-06	6.13603623898e-07	5.14699341297e-12	4.72348264513e-07	5.0273514135e-12	4.69931711142e-12	2.28358695373e-12	1.19857223269e-12	4.72344096108e-07	6.39675432085e-06	3.77877199562e-06	0.303116078109
3.47507226112e-05	1.51146168581e-05	1.51153677244e-05	2.45455201132e-06	8.23477802855e-11	1.88944970561e-06	8.04281838606e-11	7.45363279053e-11	3.65329960257e-11	1.917513624e-11	1.88938264617e-06	2.55879797041e-05	1.51153677244e-05	0.303108672656
0.000139011955818	6.04539347405e-05	6.04659455154e-05	9.82040176905e-06	1.31729880286e-09	7.55870356762e-06	1.28625838183e-09	1.19152882994e-09	5.842488691e-10	3.06670409222e-10	7.55763035298e-06	0.000102367312311	6.04659455154e-05	0.303079060642
0.000869220575531	0.000377639166011	0.000378107595876	6.14732291963e-05	5.13845908826e-08	4.72814352484e-05	5.00831849802e-08	4.64145773557e-08	2.27461942879e-08	1.19434720589e-08	4.72395391847e-05	0.000640467757625	0.000378107595876	0.302872210425
0.00348249251977	0.0015077506323	0.00151520371578	0.000247246563258	8.18058345095e-07	0.000189688262918	7.92239562642e-07	7.35395439635e-07	3.59653390973e-07	1.89075243156e-07	0.00018901947554	0.00257138983402	0.00151520371578	0.302139712706
0.0140171590295	0.00598740805564	0.00610405660336	0.00100982397343	1.28367960249e-05	0.000767612913602	1.21235188124e-05	1.13222160881e-05	5.49409083699e-06	2.90246734323e-06	0.000757009102122	0.0104330719485	0.00610405660336	0.299302055884
0.0573155813014	0.0233261596544	0.0250429641413	0.00432840209477	0.000191412892927	0.0032040248362	0.000164844227798	0.000156840601886	7.41724625471e-05	3.99656835676e-05	0.00304000016033	0.0438210878102	0.0250429641413	0.289256647711
