2.22155158537	0	0.0140721329476	0.00374584943399
1.10639913988	0	0.0105781484505	0.00426116082954
1.1107657888	0	0.0140725926182	0.00374596654871
0.0867869339508	0	0.0414239598476	0.0110984472334
2.11420455264e-07	0.318353686576	0.0333871322063	0.0154387262316
0.138842971827	0	0.0116879443829	0.00310659074891
0.0520009632079	0	0.00341255266781	0.00136811491513
1.60761761348e-07	0.13285152761	0.0564619248575	0.0265678857056
-0	-0.00299469705102	0.0574418740396	0.0238295580427
0	0.00430613063538	8.56411850325e-07	2.31936677655e-07
0.0694214967632	0	0.00244053598352	0.000654799811394
1.48116046087	0	0.0364875814069	0.0097630872105
1.1107657888	0	0.0140725926182	0.00374596654871
40.5476542835	0	0.996958749606	0.768608994221
