0.741603316628	0	0.115330164649	0.031993488327
0.726030869293	0	0.0498081054031	0.02060720937
1.6620695622e-05	8.20324268612	0.0914854779145	0.0444193875409
0.0347438547372	0	0.0877450754962	0.0241053978484
7.8631958184e-07	0.356921459052	0.0965650824986	0.0471965011251
0.0694234102868	0	0.012508877462	0.0033351692289
0.034168606687	0	0.0399853287066	0.0164333510718
9.75069126185e-08	0.0202780572384	0.195053623934	0.103035925986
1.86755685716e-07	0.0193494248497	0.276627318031	0.163099719404
-2.63981023925e-07	-0.0273644151805	0.276635847404	0.16310534086
0.0345899730093	0	0.00937700082267	0.00377432266772
9.50435952007e-05	24.0883153701	0.131279095391	0.0662475364358
1.6620695622e-05	8.20324268612	0.0914854779145	0.0444193875409
55.6111381756	0	0.997218586964	0.772020387752
