1.11076687597	0	0.0140716364799	0.00374574675695
0.553201086271	0	0.0105779674043	0.00426108747045
0.555364104136	0	0.00539808039236	0.0014319984837
0.0694320213082	0	0.0524812961184	0.0140920972489
9.41429781683e-08	0.185597160993	0.0259384103047	0.0119176866264
0.138842309451	0	0.00763802194576	0.00202850649864
0.0691530945361	0	0.0104622305649	0.0042141421406
1.2119533571e-07	0.156998820512	0.0387202968757	0.0179685180687
-0	-0.0015218658641	0.00140614323717	0.000562961417266
0	0.00215306750679	5.02042899115e-06	1.92138906815e-06
0.0694218414302	0	0.00653271858034	0.00173959512207
0.74056767786	0	0.036487095223	0.00976301993923
0.555364104136	0	0.00539808039236	0.0014319984837
40.5479694925	0	0.996958747814	0.768608960813
