lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.000674	0	0	0	1.0007021	0.9993738	-1.4350681e-05	-8.3120402e-06	1.6402559e-08	-8.344676e-06	5.8155016e-09	1.6435316e-07	1.5830943e-08	1.566022e-07	-9.5760944e-10	4.781941e-06	2.1033942e-08	-2.1001935e-05	-2.0970559e-05	-0.0014961616
-0.004	0.996	-0.0032	0	0	1.0013457	0	0	0	1.0014	0.99873658	-2.8577433e-05	-1.652269e-05	5.9172623e-08	-1.6663796e-05	1.2362197e-08	3.4526715e-07	3.6797189e-08	2.9576511e-07	-2.4065253e-09	9.5224923e-06	8.3882237e-08	-4.179891e-05	-4.1763636e-05	-0.00084460519
-0.006	0.994	-0.0048	0	0	1.0020176	0	0	0	1.0020766	0.99807386	-4.2645489e-05	-2.4582523e-05	1.7620981e-08	-2.4950984e-05	1.9662226e-08	4.2354562e-07	3.8613539e-08	3.9987773e-07	-1.1176953e-09	1.4208982e-05	1.8808849e-07	-6.2317905e-05	-6.2212222e-05	-0.0016987502
-0.008	0.992	-0.0064	0	0	1.0027197	0	0	0	1.0026768	0.99736059	-5.6194617e-05	-3.2306511e-05	-1.191321e-07	-3.317677e-05	3.107697e-08	5.1772587e-07	-9.2539041e-08	4.4223972e-07	9.4915757e-10	1.8720864e-05	3.3273113e-07	-8.2052969e-05	-8.1396558e-05	-0.0080643583
-0.01	0.99	-0.008	0	0	1.0036924	0	0	0	1.0026312	0.99627001	-6.617672e-05	-3.9044559e-05	-5.6003478e-07	-4.1240273e-05	5.407647e-08	3.943235e-07	-5.4652021e-07	2.8182478e-07	9.5080291e-09	2.2037712e-05	5.1367472e-07	-9.7442164e-05	-9.6258576e-05	-0.012295922
-0.012	0.988	-0.0096	0	0	1.0051411	0	0	0	1.0014406	0.99451004	-6.9701445e-05	-4.5294098e-05	-5.9251728e-07	-4.9156692e-05	8.1123858e-08	1.1671048e-07	-5.99844e-07	4.7721219e-09	2.0192893e-08	2.3200043e-05	7.1776543e-07	-0.00010598411	-0.00010577482	-0.001978661
-0.014	0.986	-0.0112	0	0	1.0066937	0	0	0	0.99996054	0.99256082	-7.1390091e-05	-5.1780329e-05	-5.7505677e-07	-5.702421e-05	1.0395496e-07	-9.5994846e-08	-5.8847139e-07	-2.2061984e-07	2.8300421e-08	2.3752612e-05	9.3677399e-07	-0.00011287376	-0.00011283187	-0.00037124193
-0.016	0.984	-0.0128	0	0	1.0082458	0	0	0	0.99843301	0.99055923	-7.2616804e-05	-5.8361205e-05	-5.7433155e-07	-6.4821977e-05	1.2463869e-07	-2.6485548e-07	-5.8716346e-07	-4.0803783e-07	3.4679734e-08	2.4152495e-05	1.1690929e-06	-0.00011937533	-0.0001193516	-0.00019881712
-0.018	0.982	-0.0144	0	0	1.0097767	0	0	0	0.99690347	0.98853021	-7.3639167e-05	-6.4927223e-05	-5.8449867e-07	-7.2518317e-05	1.4441041e-07	-4.0697327e-07	-5.9345832e-07	-5.7183263e-07	3.996538e-08	2.448493e-05	1.4141804e-06	-0.00012565989	-0.00012563452	-0.00020192803
-0.02	0.98	-0.016	0	0	1.0112744	0	0	0	0.99539104	0.98648118	-7.453087e-05	-7.1389049e-05	-6.012901e-07	-8.0060134e-05	1.6389763e-07	-5.300742e-07	-6.0544427e-07	-7.1919131e-07	4.4511027e-08	2.4774154e-05	1.671631e-06	-0.00013172886	-0.00013168465	-0.00033574737
