lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99933527	0	0	0	0.99928873	1.0006217	1.4331893e-05	1.4659093e-07	-1.5916373e-08	1.4824148e-07	-1.212681e-09	-1.6226235e-07	-1.2799844e-08	-1.693369e-07	1.6774934e-09	-4.7774527e-06	1.4309362e-08	1.4331701e-05	1.4345308e-05	0.00094856151
0.004	1.004	0	0	0	0.99866538	0	0	0	0.99857591	1.0012322	2.8767908e-05	2.5987759e-07	-4.1799813e-08	2.670524e-07	-2.2705609e-09	-3.2406878e-07	-2.4772589e-08	-3.5114894e-07	3.1506465e-09	-9.589596e-06	5.7381232e-08	2.8767546e-05	2.8775205e-05	0.00026616476
0.006	1.006	0	0	0	0.99799153	0	0	0	0.99786106	1.001832	4.3296102e-05	3.5316844e-07	-7.2978731e-08	3.6830809e-07	-3.2728335e-09	-4.9109741e-07	-3.5131235e-08	-5.458865e-07	4.4896861e-09	-1.443244e-05	1.2941018e-07	4.32956e-05	4.329793e-05	5.3800872e-05
0.008	1.008	0	0	0	0.99731426	0	0	0	0.99714392	1.0024216	5.7909518e-05	4.3314919e-07	-1.0663276e-07	4.5789134e-07	-4.2722223e-09	-6.6660262e-07	-4.3395366e-08	-7.5428144e-07	5.728222e-09	-1.9303658e-05	2.3057295e-07	5.790891e-05	5.7906201e-05	-4.6786675e-05
0.01	1.01	0	0	0	0.9966338	0	0	0	0.99642434	1.0030009	7.2603402e-05	5.035205e-07	-1.4105148e-07	5.39033e-07	-5.2990503e-09	-8.5283076e-07	-4.9353469e-08	-9.7726051e-07	6.8824042e-09	-2.4201662e-05	3.6103499e-07	7.2602728e-05	7.2595138e-05	-0.000104558
0.012	1.012	0	0	0	0.99595023	0	0	0	0.99570219	1.0035699	8.7374068e-05	5.6648397e-07	-1.75177e-07	6.1365378e-07	-6.3718256e-09	-1.0515913e-06	-5.2962444e-08	-1.2159214e-06	7.9586402e-09	-2.9125218e-05	5.209535e-07	8.7373372e-05	8.7360992e-05	-0.000141706
0.014	1.014	0	0	0	0.99526357	0	0	0	0.99497735	1.0041284	0.00010221836	6.234215e-07	-2.0833983e-07	6.8296841e-07	-7.5023951e-09	-1.2645278e-06	-5.4275081e-08	-1.4715371e-06	8.9569974e-09	-3.4073273e-05	7.1047896e-07	0.00010221769	0.00010220058	-0.00016748649
0.016	1.016	0	0	0	0.99457374	0	0	0	0.99424969	1.0046763	0.00011713339	6.752337e-07	-2.4010563e-07	7.477824e-07	-8.698601e-09	-1.4932698e-06	-5.33956e-08	-1.7455798e-06	9.8726372e-09	-3.9044853e-05	9.2975581e-07	0.00011713279	0.00011711096	-0.00018645798
0.018	1.018	0	0	0	0.99388065	0	0	0	0.99351905	1.0052133	0.00013211629	7.2252018e-07	-2.7018432e-07	8.0864845e-07	-9.9656165e-09	-1.7395397e-06	-5.0453909e-08	-2.0397623e-06	1.0696131e-08	-4.4039007e-05	1.1789228e-06	0.00013211584	0.00013208927	-0.00020116915
0.02	1.02	0	0	0	0.99318416	0	0	0	0.99278526	1.005739	0.00014716417	7.6568072e-07	-2.9837483e-07	8.6595344e-07	-1.1306429e-08	-2.0052511e-06	-4.5591468e-08	-2.3561043e-06	1.1412906e-08	-4.905476e-05	1.4581129e-06	0.00014716393	0.00014713255	-0.00021322867
0.022	1.022	0	0	0	0.99248409	0	0	0	0.99204811	1.006253	0.00016227392	8.0497425e-07	-3.2453076e-07	9.1996918e-07	-1.2721551e-08	-2.2926251e-06	-3.895455e-08	-2.6970368e-06	1.2001718e-08	-5.4091066e-05	1.767453e-06	0.00016227395	0.00016223764	-0.00022381864
0.024	1.024	0	0	0	0.99178018	0	0	0	0.99130733	1.0067548	0.00017744201	8.4055388e-07	-3.4853886e-07	9.7088344e-07	-1.4207714e-08	-2.6043614e-06	-3.0693039e-08	-3.0655728e-06	1.2431667e-08	-5.9146744e-05	2.1070634e-06	0.00017744241	0.00017740089	-0.000234022
0.026	1.026	0	0	0	0.99107212	0	0	0	0.99056257	1.0072436	0.00019266424	8.7248786e-07	-3.7030634e-07	1.0188204e-06	-1.5754736e-08	-2.9439241e-06	-2.0965001e-08	-3.4656039e-06	1.2656583e-08	-6.4220381e-05	2.4770566e-06	0.00019266511	0.00019261789	-0.00024516521
0.028	1.028	0	0	0	0.99035943	0	0	0	0.98981335	1.0077186	0.0002079351	9.0077197e-07	-3.8975621e-07	1.0638575e-06	-1.7338584e-08	-3.3160792e-06	-9.9507275e-09	-3.9024587e-06	1.2604049e-08	-6.931012e-05	2.877535e-06	0.00020793656	0.00020788263	-0.00025944095
0.03	1.03	0	0	0	0.98964137	0	0	0	0.98905891	1.008178	0.00022324631	9.25338e-07	-4.0683506e-07	1.106047e-06	-1.8905398e-08	-3.7280209e-06	2.1117336e-09	-4.3840584e-06	1.2152098e-08	-7.4413185e-05	3.3085871e-06	0.00022324852	0.00022318568	-0.00028155669
