lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1	0	0	0	0.9987662	1.0007637	1.1153549e-05	-2.2401266e-07	6.0136917e-08	-2.2055621e-07	4.1586982e-06	-1.4271208e-07	6.1284779e-08	-1.431021e-07	-2.4604785e-09	-5.1032622e-06	1.1140305e-08	1.1155087e-05	1.1153707e-05	-0.00012365032
0.004	1.004	0	0	0	1	0	0	0	0.99750039	1.0014904	2.2319825e-05	-4.3596871e-07	1.2050826e-07	-4.2877262e-07	8.3771665e-06	-2.7637292e-07	1.2214222e-07	-2.7604118e-07	-4.4718374e-09	-1.023084e-05	4.461483e-08	2.2322704e-05	2.2303315e-05	-0.00086934729
0.006	1.006	0	0	0	1	0	0	0	0.99619032	1.0021675	3.3400613e-05	-6.3518568e-07	1.8005073e-07	-6.2389789e-07	1.2610331e-05	-3.9282769e-07	1.8273315e-07	-3.9080256e-07	-5.9459166e-09	-1.5334999e-05	1.0035357e-07	3.3404599e-05	3.3367701e-05	-0.0011057869
0.008	1.008	0	0	0	1	0	0	0	0.99481886	1.0027774	4.4285954e-05	-8.2375464e-07	2.3863405e-07	-8.0797303e-07	1.6765363e-05	-4.8971887e-07	2.4301693e-07	-4.8505004e-07	-6.8142881e-09	-2.0348168e-05	1.7808563e-07	4.4290777e-05	4.4231501e-05	-0.0013401263
0.01	1.01	0	0	0	1	0	0	0	0.99335909	1.0032927	5.4820631e-05	-1.0051803e-06	2.9644351e-07	-9.8451992e-07	2.0686087e-05	-5.7017501e-07	3.0317157e-07	-5.6178575e-07	-6.9278809e-09	-2.5166597e-05	2.7727957e-07	5.4825894e-05	5.4743053e-05	-0.001513272
0.012	1.012	0	0	0	1	0	0	0	0.99178025	1.0036816	6.4832459e-05	-1.1835059e-06	3.5386622e-07	-1.1576182e-06	2.4202897e-05	-6.3871413e-07	3.6354753e-07	-6.2533998e-07	-6.1295284e-09	-2.9676409e-05	3.9705785e-07	6.4837492e-05	6.4752589e-05	-0.0013111823
0.014	1.014	0	0	0	1	0	0	0	0.99007459	1.0039356	7.4271832e-05	-1.3607789e-06	4.113096e-07	-1.3292887e-06	2.7260543e-05	-6.9904189e-07	4.2432712e-07	-6.7948671e-07	-4.5064183e-09	-3.3842623e-05	5.3628993e-07	7.4275791e-05	7.42159e-05	-0.00080697735
0.016	1.016	0	0	0	1	0	0	0	0.98826578	1.004078	8.3256e-05	-1.5361593e-06	4.6899411e-07	-1.4986218e-06	2.9950827e-05	-7.5388942e-07	4.8536929e-07	-7.2730746e-07	-2.3747795e-09	-3.7734817e-05	6.9392145e-07	8.325819e-05	8.3227206e-05	-0.00037229219
0.018	1.018	0	0	0	1	0	0	0	0.98638504	1.00414	9.1943716e-05	-1.7079974e-06	5.2696215e-07	-1.6639211e-06	3.2402058e-05	-8.0519087e-07	5.4642427e-07	-7.7108477e-07	-2.449088e-11	-4.1448583e-05	8.6919875e-07	9.1943739e-05	9.1932665e-05	-0.00012046377
0.02	1.02	0	0	0	1	0	0	0	0.98445533	1.0041444	0.00010045193	-1.8752535e-06	5.8518566e-07	-1.8241359e-06	3.4708171e-05	-8.5423164e-07	6.0729568e-07	-8.1232267e-07	2.3768234e-09	-4.5054158e-05	1.0616521e-06	0.00010044961	0.00010045025	6.366863e-06
0.022	1.022	0	0	0	1	0	0	0	0.98249079	1.0041056	0.0001088523	-2.0375639e-06	6.4362338e-07	-1.9789116e-06	3.6926043e-05	-9.0183141e-07	6.6785594e-07	-8.5195739e-07	4.7491299e-09	-4.8594364e-05	1.2709998e-06	0.0001088476	0.00010885503	6.8228175e-05
0.024	1.024	0	0	0	1	0	0	0	0.98049989	1.0040319	0.00011718731	-2.194972e-06	7.0223692e-07	-2.1283082e-06	3.9088919e-05	-9.4850899e-07	7.2802314e-07	-8.9056709e-07	7.0577905e-09	-5.2094428e-05	1.4970722e-06	0.00011718024	0.00011719178	9.8463977e-05
