lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	-0	1	-0	-0	-0	1.0009665	0.99896453	-1.2559785e-05	9.2965641e-08	2.322324e-08	9.2972383e-08	-3.9012594e-06	3.3944963e-08	2.7386461e-08	5.4229924e-08	-2.8092757e-09	5.4879511e-06	1.2635687e-08	-1.2558427e-05	-1.2296241e-05	-0.021322488
-0.004	0.996	0	0	-0	1	-0	-0	-0	1.0019327	0.99792499	-2.3381614e-05	3.5833543e-07	-9.9814367e-10	3.5946436e-07	-6.8283226e-06	1.1182461e-07	-4.2851854e-09	3.4499344e-07	2.9277514e-09	1.0069003e-05	4.9184963e-08	-2.3383019e-05	-2.2590355e-05	-0.035088635
-0.006	0.994	0	0	-0	1	-0	-0	-0	1.002886	0.99686866	-3.0070912e-05	1.1643374e-07	-5.2636065e-08	1.1707989e-07	-6.7655661e-06	2.0553959e-07	-8.6269256e-08	7.7077163e-07	1.4924981e-08	1.2273851e-05	1.0299711e-07	-3.0077942e-05	-2.9835959e-05	-0.0081104525
-0.008	0.992	0	0	-0	1	-0	-0	-0	1.0038169	0.99578635	-3.5323534e-05	-3.0597239e-08	-1.046849e-07	-3.110115e-08	-6.0904293e-06	2.6935457e-07	-1.4185567e-07	1.0653805e-06	2.1790072e-08	1.3797391e-05	1.685288e-07	-3.5333592e-05	-3.5234154e-05	-0.0028221831
-0.01	0.99	0	0	-0	1	-0	-0	-0	1.0047322	0.99468485	-4.0006601e-05	-1.5209579e-07	-1.5872447e-07	-1.5437748e-07	-5.2624763e-06	3.0975143e-07	-1.9617311e-07	1.2884544e-06	2.6373485e-08	1.5080901e-05	2.4393372e-07	-4.0018576e-05	-3.996912e-05	-0.0012373608
-0.012	0.988	0	0	-0	1	-0	-0	-0	1.0056331	0.99356552	-4.4409352e-05	-2.7042761e-07	-2.2460662e-07	-2.7518419e-07	-4.3523189e-06	3.3098886e-07	-2.617324e-07	1.4641525e-06	2.9593448e-08	1.6244026e-05	3.2840528e-07	-4.4422572e-05	-4.4391216e-05	-0.00070635315
-0.014	0.986	0	0	-0	1	-0	-0	-0	1.0065191	0.99242785	-4.8633639e-05	-3.9436178e-07	-3.1221988e-07	-4.0238372e-07	-3.3774934e-06	3.335868e-07	-3.4917243e-07	1.6019514e-06	3.1840304e-08	1.7326431e-05	4.2149859e-07	-4.8647612e-05	-4.8623047e-05	-0.00050520477
-0.016	0.984	0	0	-0	1	-0	-0	-0	1.0073885	0.99127027	-5.2715401e-05	-5.2974457e-07	-4.3193125e-07	-5.4193612e-07	-2.3400809e-06	3.1584313e-07	-4.69323e-07	1.7049232e-06	3.3310576e-08	1.8340724e-05	5.2289747e-07	-5.2729723e-05	-5.2707592e-05	-0.00041988123
-0.018	0.982	0	0	-0	1	-0	-0	-0	1.0082389	0.99009059	-5.6664938e-05	-6.8170762e-07	-5.933918e-07	-6.9910133e-07	-1.2368285e-06	2.7497718e-07	-6.3226616e-07	1.7731112e-06	3.4109871e-08	1.9289219e-05	6.3232896e-07	-5.6679256e-05	-5.6657685e-05	-0.00038073968
-0.02	0.98	0	0	-0	1	-0	-0	-0	1.0090676	0.98888626	-6.0481583e-05	-8.5496352e-07	-8.0264126e-07	-8.787119e-07	-6.567375e-08	2.0851734e-07	-8.4443415e-07	1.805813e-06	3.4253329e-08	2.0171001e-05	7.4952821e-07	-6.0495539e-05	-6.0471046e-05	-0.00040502688
-0.022	0.978	0	0	-0	1	-0	-0	-0	1.0098686	0.98765151	-6.4146497e-05	-1.0540981e-06	-1.0592111e-06	-1.08537e-06	1.1585715e-06	1.1488221e-07	-1.1057108e-06	1.8022416e-06	3.3297875e-08	2.0984876e-05	8.7421314e-07	-6.4158503e-05	-6.4054878e-05	-0.0016177521
-0.024	0.976	0	0	-0	1	-0	-0	-0	1.0105098	0.98625761	-6.7102546e-05	-1.2988702e-06	-1.3665259e-06	-1.338119e-06	2.006553e-06	-4.1002996e-08	-1.4216667e-06	1.7233754e-06	2.5995154e-08	2.1689999e-05	1.0057477e-06	-6.7108502e-05	-6.6803625e-05	-0.0045637756
-0.026	0.974	0	0	-0	1	-0	-0	-0	1.0107851	0.98450468	-6.8470582e-05	-1.6061807e-06	-1.7336617e-06	-1.6556725e-06	1.8396012e-06	-3.2121105e-07	-1.8007589e-06	1.5126709e-06	1.6167449e-08	2.2204938e-05	1.1414276e-06	-6.8472479e-05	-6.8422665e-05	-0.00072803614
-0.028	0.972	0	0	-0	1	-0	-0	-0	1.0109791	0.9826717	-6.9475014e-05	-1.9350407e-06	-2.1061585e-06	-1.9973803e-06	1.5868761e-06	-6.4644718e-07	-2.1844297e-06	1.25564e-06	9.4783887e-09	2.262622e-05	1.2794384e-06	-6.9475844e-05	-6.9466843e-05	-0.00012956702
-0.03	0.97	0	0	-0	1	-0	-0	-0	1.0111354	0.98080138	-7.0306434e-05	-2.2759567e-06	-2.4179806e-06	-2.3531006e-06	1.3642253e-06	-9.9070839e-07	-2.5027278e-06	9.7779392e-07	4.1736162e-09	2.2979345e-05	1.419295e-06	-7.0306718e-05	-7.0305619e-05	-1.5625179e-05
-0.032	0.968	0	0	-0	1	-0	-0	-0	1.0112514	0.97889135	-7.0948804e-05	-2.6410236e-06	-2.4859286e-06	-2.735346e-06	1.1997349e-06	-1.2776255e-06	-2.5563555e-06	7.5676937e-07	-1.1254809e-09	2.3250065e-05	1.5606609e-06	-7.0948757e-05	-7.0939038e-05	-0.00013699269
-0.034	0.966	0	0	-0	1	-0	-0	-0	1.0113022	0.97691792	-7.1308288e-05	-2.9482081e-06	-2.2288102e-06	-3.0592016e-06	1.1401144e-06	-1.3195693e-06	-2.2590523e-06	7.8245462e-07	-6.6210155e-09	2.3391598e-05	1.7030512e-06	-7.1308169e-05	-7.1343641e-05	0.00049720616
-0.036	0.964	0	0	-0	1	-0	-0	-0	1.0113233	0.97491565	-7.1555199e-05	-3.1396649e-06	-1.9941146e-06	-3.264118e-06	1.1233658e-06	-1.279772e-06	-1.9890088e-06	8.8956038e-07	-1.0839315e-08	2.3480891e-05	1.8460354e-06	-7.155511e-05	-7.1607143e-05	0.00072664802
-0.038	0.962	0	0	-0	1	-0	-0	-0	1.0113351	0.97290441	-7.1768492e-05	-3.2736023e-06	-1.8162328e-06	-3.4099843e-06	1.1180742e-06	-1.2361479e-06	-1.7817767e-06	9.9886287e-07	-1.4166771e-08	2.3554862e-05	1.9894797e-06	-7.1768425e-05	-7.1824633e-05	0.00078257418
-0.04	0.96	0	0	-0	1	-0	-0	-0	1.0113424	0.97088874	-7.1963915e-05	-3.3764643e-06	-1.677083e-06	-3.5240264e-06	1.1182807e-06	-1.197152e-06	-1.6171578e-06	1.1017403e-06	-1.691722e-08	2.362085e-05	2.1333339e-06	-7.1963866e-05	-7.2022066e-05	0.00080809451
