lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.00066	0	0	0	0.99825848	1.0009152	1.7098658e-05	3.935019e-07	2.4634856e-07	3.8116624e-07	1.0622601e-05	6.0960995e-08	2.1789339e-07	7.1031505e-08	3.0794708e-09	-9.2414462e-06	2.0557189e-08	2.0601422e-05	2.0631269e-05	0.001446656
0.004	1.004	0	0	0	1.00132	0	0	0	0.99650061	1.0018073	3.4406944e-05	7.7551651e-07	5.0168621e-07	7.4986488e-07	2.127712e-05	1.2011425e-07	4.2205493e-07	1.3638937e-07	5.8080775e-09	-1.8563291e-05	8.2525075e-08	4.1423275e-05	4.1441343e-05	0.00043598114
0.006	1.006	0	0	0	1.00198	0	0	0	0.99473344	1.0026832	5.1895851e-05	1.1439453e-06	7.6013309e-07	1.1036594e-06	3.1983368e-05	1.7666329e-07	6.1834354e-07	1.9726146e-07	8.3317258e-09	-2.7962517e-05	1.8632256e-07	6.2442985e-05	6.244654e-05	5.6929972e-05
0.008	1.008	0	0	0	1.00264	0	0	0	0.99295844	1.0035445	6.9534094e-05	1.4988545e-06	1.0190802e-06	1.442942e-06	4.2735261e-05	2.3049788e-07	8.0927048e-07	2.5433978e-07	1.073106e-08	-3.7426695e-05	3.3231123e-07	8.3627186e-05	8.3617942e-05	-0.00011054699
0.01	1.01	0	0	0	1.0033	0	0	0	0.9911759	1.0043912	8.7299481e-05	1.8409694e-06	1.2772855e-06	1.7686721e-06	5.3524862e-05	2.8168991e-07	9.9606196e-07	3.0810583e-07	1.3039483e-08	-4.6945794e-05	5.2079433e-07	0.00010495104	0.00010493062	-0.00019461031
0.012	1.012	0	0	0	1.00396	0	0	0	0.98938579	1.0052234	0.00010517681	2.1712274e-06	1.5341177e-06	2.0818921e-06	6.4345897e-05	3.3036812e-07	1.1793683e-06	3.5895218e-07	1.5276301e-08	-5.6512662e-05	7.5203371e-07	0.00012639726	0.00012636681	-0.00024090517
0.014	1.014	0	0	0	1.00462	0	0	0	0.98758797	1.0060407	0.00012315478	2.4905951e-06	1.7892391e-06	2.3835973e-06	7.5193688e-05	3.7669814e-07	1.3595635e-06	4.0724639e-07	1.7455925e-08	-6.6121976e-05	1.0262616e-06	0.00014795298	0.00014791337	-0.00026775269
0.016	1.016	0	0	0	1.00528	0	0	0	0.98578217	1.0068429	0.00014122403	2.7999974e-06	2.0424626e-06	2.674698e-06	8.6064929e-05	4.2089875e-07	1.5368826e-06	4.533819e-07	1.9590954e-08	-7.5769517e-05	1.3436872e-06	0.00016960773	0.00016955966	-0.00028346736
0.018	1.018	0	0	0	1.00594	0	0	0	0.983968	1.0076294	0.00015937577	3.1002937e-06	2.293687e-06	2.9560107e-06	9.6957616e-05	4.6328162e-07	1.7114926e-06	4.9783456e-07	2.1693574e-08	-8.5451692e-05	1.7045002e-06	0.00019135205	0.00019129615	-0.00029222766
0.02	1.02	0	0	0	1.0066	0	0	0	0.98214483	1.0083995	0.00017760057	3.3922731e-06	2.5428722e-06	3.2282557e-06	0.00010787121	5.0432041e-07	1.8835375e-06	5.4124091e-07	2.3776507e-08	-9.5165184e-05	2.1088718e-06	0.00021317633	0.00021311318	-0.00029634686
0.022	1.022	0	0	0	1.00726	0	0	0	0.98031168	1.0091522	0.00019588675	3.676657e-06	2.7900407e-06	3.4920528e-06	0.00011880714	5.4476847e-07	2.0531775e-06	5.8452031e-07	2.5854076e-08	-0.00010490658	2.5569529e-06	0.00023506934	0.00023499946	-0.00029732632
0.024	1.024	0	0	0	1.00792	0	0	0	0.97846694	1.0098856	0.00021421772	3.954101e-06	3.0353087e-06	3.7479077e-06	0.00012976994	5.858625e-07	2.2206407e-06	6.2907811e-07	2.7943824e-08	-0.00011467187	3.0488697e-06	0.00025701592	0.00025693972	-0.00029657085
0.026	1.026	0	0	0	1.00858	0	0	0	0.97660773	1.0105967	0.00023256672	4.2251869e-06	3.2789663e-06	3.9961769e-06	0.00014076975	6.2967907e-07	2.3863142e-06	6.7715254e-07	3.0069448e-08	-0.00012445551	3.5847118e-06	0.00027899264	0.00027891	-0.00029628514
0.028	1.028	0	0	0	1.00924	0	0	0	0.97472872	1.0112798	0.00025088613	4.4903889e-06	3.5216653e-06	4.2369866e-06	0.00015182756	6.7973735e-07	2.5509302e-06	7.3238633e-07	3.2266327e-08	-0.00013424865	4.1645097e-06	0.00030095867	0.00030086812	-0.00030095821
