lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.001	0	0	0	0.9996474	1.0026483	1.425873e-05	3.9351049e-08	1.519892e-07	3.9597773e-08	8.289766e-06	6.6143985e-09	1.5354904e-07	8.2348921e-09	3.7399437e-09	-7.5174118e-06	1.83511e-08	1.8402945e-05	1.842916e-05	0.0014224811
0.004	1.004	0	0	0	1.002	0	0	0	0.99928591	1.0052896	2.8693661e-05	6.5469821e-08	2.8459016e-07	6.6245682e-08	1.6661954e-05	1.9878938e-08	2.8726132e-07	2.29672e-08	7.1161762e-09	-1.5120911e-05	7.371664e-08	3.702334e-05	3.7032499e-05	0.00024731432
0.006	1.006	0	0	0	1.003	0	0	0	0.99891777	1.007926	4.3263403e-05	8.2386857e-08	4.0063218e-07	8.3884001e-08	2.5099617e-05	3.8449419e-08	4.039661e-07	4.2825821e-08	1.015322e-08	-2.2791058e-05	1.664811e-07	5.581133e-05	5.5806981e-05	-7.7922275e-05
0.008	1.008	0	0	0	1.004	0	0	0	0.99854451	1.010559	5.7938969e-05	9.291693e-08	5.0288875e-07	9.5264215e-08	3.3590572e-05	6.1126826e-08	5.0645831e-07	6.6601126e-08	1.2881201e-08	-3.0514141e-05	2.9694456e-07	7.4731838e-05	7.4716474e-05	-0.00020562966
0.01	1.01	0	0	0	1.005	0	0	0	0.99816724	1.0131897	7.2699548e-05	9.9021535e-08	5.9373142e-07	1.0230216e-07	4.2125776e-05	8.6986211e-08	5.9713877e-07	9.3367334e-08	1.5331777e-08	-3.8280219e-05	4.6534699e-07	9.3759532e-05	9.3734956e-05	-0.000262189
0.012	1.012	0	0	0	1.006	0	0	0	0.99778673	1.0158187	8.7529863e-05	1.0206616e-07	6.7509412e-07	1.063298e-07	5.069835e-05	1.1535043e-07	6.7797274e-07	1.2245182e-07	1.753574e-08	-4.6081916e-05	6.7188439e-07	0.00011287569	0.00011284324	-0.00028757385
0.014	1.014	0	0	0	1.007	0	0	0	0.99740357	1.0184468	0.00010241847	1.030033e-07	7.4852882e-07	1.0827479e-07	5.9302948e-05	1.4573346e-07	7.5054297e-07	1.5337568e-07	1.9521816e-08	-5.3913647e-05	9.1671995e-07	0.00013206619	0.00013202688	-0.00029773886
0.016	1.016	0	0	0	1.008	0	0	0	0.9970182	1.0210743	0.00011735663	1.0249997e-07	8.1527789e-07	1.0878559e-07	6.7935343e-05	1.777885e-07	8.1612102e-07	1.8580021e-07	2.1316177e-08	-6.1771098e-05	1.1999919e-06	0.00015132019	0.00015127481	-0.00029998846
0.018	1.018	0	0	0	1.009	0	0	0	0.99663094	1.0237014	0.00013233757	1.0102548e-07	8.7633976e-07	1.083176e-07	7.6592134e-05	2.1126813e-07	8.7573241e-07	2.1948614e-07	2.2942349e-08	-6.9650883e-05	1.5218192e-06	0.00017062919	0.00017057836	-0.00029798085
0.02	1.02	0	0	0	1.01	0	0	0	0.99624206	1.0263286	0.00014735594	9.8911428e-08	9.3252236e-07	1.0719202e-07	8.5270546e-05	2.4599561e-07	9.3020999e-07	2.5426444e-07	2.4421327e-08	-7.7550304e-05	1.8823054e-06	0.00018998646	0.00018993068	-0.00029366534
0.022	1.022	0	0	0	1.011	0	0	0	0.99585175	1.0289559	0.00016240747	9.6392901e-08	9.8448482e-07	1.0563613e-07	9.3968286e-05	2.8184479e-07	9.802357e-07	2.9001594e-07	2.577177e-08	-8.5467175e-05	2.2815419e-06	0.00020938657	0.00020932626	-0.0002881269
0.024	1.024	0	0	0	1.012	0	0	0	0.99546016	1.0315834	0.00017748867	9.3636802e-08	1.0327696e-06	1.0381104e-07	0.00010268344	3.1872608e-07	1.0263728e-06	3.266572e-07	2.7010247e-08	-9.3399707e-05	2.7196104e-06	0.00022882509	0.00022876059	-0.00028198781
0.026	1.026	0	0	0	1.013	0	0	0	0.99506741	1.0342114	0.00019259672	9.0761529e-08	1.077827e-06	1.0183087e-07	0.00011141438	3.5657674e-07	1.0690905e-06	3.6413078e-07	2.8151467e-08	-0.00010134642	3.1965843e-06	0.00024829837	0.00024822995	-0.00027561159
0.028	1.028	0	0	0	1.014	0	0	0	0.99467359	1.0368398	0.00020772923	8.7850739e-08	1.120034e-06	9.9776178e-08	0.00012015973	3.953541e-07	1.108783e-06	4.0239843e-07	2.920851e-08	-0.00010930606	3.7125302e-06	0.00026780334	0.00026773126	-0.0002692121
0.03	1.03	0	0	0	1.015	0	0	0	0.99427874	1.0394687	0.00022288424	8.4963061e-08	1.1597086e-06	9.7703395e-08	0.00012891829	4.3503073e-07	1.1457842e-06	4.4143637e-07	3.0193032e-08	-0.00011727757	4.2675093e-06	0.00028733742	0.00028726189	-0.00026291439
0.032	1.032	0	0	0	1.016	0	0	0	0.99388293	1.0420982	0.00023806006	8.2138998e-08	1.1971212e-06	9.5651522e-08	0.00013768903	4.7559109e-07	1.1803787e-06	4.8123192e-07	3.1115448e-08	-0.00012526007	4.8615778e-06	0.00030689841	0.00030681962	-0.0002567898
0.034	1.034	0	0	0	1.017	0	0	0	0.99348616	1.0447282	0.00025325524	7.940589e-08	1.2325035e-06	9.3646934e-08	0.00014647104	5.1702907e-07	1.2128112e-06	5.2178114e-07	3.1985097e-08	-0.00013325275	5.4947878e-06	0.0003264844	0.00032640252	-0.00025087676
0.036	1.036	0	0	0	1.018	0	0	0	0.99308845	1.0473587	0.00026846853	7.6781489e-08	1.2660549e-06	9.1706831e-08	0.00015526351	5.5934631e-07	1.2432934e-06	5.6308712e-07	3.2810387e-08	-0.00014125495	6.1671878e-06	0.00034609375	0.00034600892	-0.00024519345
0.038	1.038	0	0	0	1.019	0	0	0	0.99268977	1.0499898	0.00028369886	7.4276568e-08	1.2979488e-06	8.9841749e-08	0.00016406573	6.0255085e-07	1.2720095e-06	6.0515882e-07	3.3598922e-08	-0.00014926606	6.8788234e-06	0.00036572501	0.00036563735	-0.00023974555
0.04	1.04	0	0	0	1.02	0	0	0	0.99229012	1.0526214	0.00029894524	7.1896824e-08	1.3283362e-06	8.8057389e-08	0.00017287705	6.4665631e-07	1.2991207e-06	6.4801013e-07	3.4357611e-08	-0.00015728555	7.6297373e-06	0.00038537689	0.00038528653	-0.00023453119
0.042	1.042	0	0	0	1.021	0	0	0	0.99188945	1.0552533	0.00031420684	6.9644283e-08	1.3573497e-06	8.6355962e-08	0.00018169688	6.9168115e-07	1.3247691e-06	6.9165929e-07	3.5092771e-08	-0.00016531294	8.4199696e-06	0.00040504824	0.00040495528	-0.00022954402
0.044	1.044	0	0	0	1.022	0	0	0	0.99148769	1.0578856	0.00032948287	6.7518335e-08	1.3851064e-06	8.4737173e-08	0.00019052468	7.3764824e-07	1.3490801e-06	7.3612841e-07	3.5810212e-08	-0.00017334779	9.2495584e-06	0.00042473801	0.00042464256	-0.00022477522
