lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	1.002	1.006012	9.2456141e-05	-1.5914371e-07	-2.5505918e-07	-1.6252737e-07	9.1424476e-05	-5.4535398e-07	-2.729397e-07	-5.4866434e-07	9.1342957e-05	-9.1741191e-05	2.7481294e-07	0.00027522357	0.00027527762	0.000196327
0.004	1.004	0	0	0	1.004	0	0	0	1.004	1.0120481	0.00018534587	-2.7197012e-07	-4.6032635e-07	-2.7792923e-07	0.00018326816	-1.0797948e-06	-4.9440244e-07	-1.0864293e-06	0.0001831432	-0.00018391908	1.1011105e-06	0.00055175723	0.00055161375	-0.00026009209
0.006	1.006	0	0	0	1.006	0	0	0	1.006	1.0181082	0.00027858962	-3.4675264e-07	-6.283009e-07	-3.5464534e-07	0.00027545278	-1.5975922e-06	-6.771481e-07	-1.6075236e-06	0.00027531166	-0.00027645136	2.481268e-06	0.00082935407	0.00082903314	-0.0003871115
0.008	1.008	0	0	0	1.008	0	0	0	1.008	1.0241925	0.00037212746	-3.902935e-07	-7.6772372e-07	-3.9959844e-07	0.00036792399	-2.0960266e-06	-8.3011411e-07	-2.1092096e-06	0.00036778625	-0.00036927924	4.417243e-06	0.0011078377	0.0011073547	-0.00043615072
0.01	1.01	0	0	0	1.01	0	0	0	1.01	1.030301	0.00046591308	-4.0813351e-07	-8.84882e-07	-4.1842005e-07	0.00046064168	-2.5740028e-06	-9.5974176e-07	-2.5903856e-06	0.00046052118	-0.00046235865	6.9106869e-06	0.0013870759	0.0013864434	-0.00045622827
0.012	1.012	0	0	0	1.012	0	0	0	1.012	1.0364337	0.00055990994	-4.0478242e-07	-9.8440805e-07	-4.156901e-07	0.00055357487	-3.0313324e-06	-1.0707878e-06	-3.0508631e-06	0.00055348131	-0.00055565537	9.9630167e-06	0.0016669661	0.0016661945	-0.000463106
0.014	1.014	0	0	0	1.014	0	0	0	1.014	1.0425907	0.00065408871	-3.839208e-07	-1.0697862e-06	-3.9514468e-07	0.00064669885	-3.4683426e-06	-1.1668393e-06	-3.4909728e-06	0.00064663879	-0.00064914212	1.3575465e-05	0.0019474264	0.0019465246	-0.00046324541
0.016	1.016	0	0	0	1.016	0	0	0	1.016	1.0487721	0.00074842551	-3.4856489e-07	-1.1436849e-06	-3.5984483e-07	0.00073999336	-3.8856544e-06	-1.2506512e-06	-3.9113402e-06	0.00073997105	-0.00074279664	1.7749115e-05	0.0022283899	0.002227366	-0.00045971291
0.018	1.018	0	0	0	1.018	0	0	0	1.018	1.0549778	0.00084290064	-3.0119789e-07	-1.2081801e-06	-3.1231038e-07	0.00083344148	-4.2840502e-06	-1.3243734e-06	-4.3127536e-06	0.0008334594	-0.00083660051	2.2484929e-05	0.0025098015	0.0025086623	-0.00045411274
0.02	1.02	0	0	0	1.02	0	0	0	1.02	1.061208	0.00093749767	-2.4387352e-07	-1.2649095e-06	-2.5462549e-07	0.00092702885	-4.6643952e-06	-1.3897072e-06	-4.6960837e-06	0.00092708819	-0.00093053823	2.7783764e-05	0.0027916147	0.0027903665	-0.00044734358
0.022	1.022	0	0	0	1.022	0	0	0	1.022	1.0674626	0.0010322028	-1.7829775e-07	-1.3151807e-06	-1.8852161e-07	0.0010207431	-5.0275874e-06	-1.4480159e-06	-5.062234e-06	0.0010208441	-0.0010245967	3.3646395e-05	0.00307379	0.0030724383	-0.00043993427
0.024	1.024	0	0	0	1.024	0	0	0	1.024	1.0737418	0.0011270041	-1.0589343e-07	-1.3600497e-06	-1.1544316e-07	0.0011145736	-5.3745275e-06	-1.5004042e-06	-5.4121104e-06	0.0011147156	-0.0011187645	4.0073518e-05	0.0033562934	0.0033548434	-0.00043220717
0.026	1.026	0	0	0	1.026	0	0	0	1.026	1.0800456	0.0012218918	-2.7851632e-08	-1.4003774e-06	-3.6599634e-08	0.0012085109	-5.7060994e-06	-1.5477763e-06	-5.7466016e-06	0.0012086929	-0.0012130318	4.7065768e-05	0.0036390955	0.0036375519	-0.00042436359
0.028	1.028	0	0	0	1.028	0	0	0	1.028	1.086374	0.0013168569	5.4827311e-08	-1.4368718e-06	4.6992811e-08	0.0013025467	-6.0231589e-06	-1.5908788e-06	-6.0665677e-06	0.0013027672	-0.0013073903	5.4623725e-05	0.0039221708	0.0039205378	-0.00041653111
0.03	1.03	0	0	0	1.03	0	0	0	1.03	1.092727	0.001411892	1.4130079e-07	-1.47012e-06	1.344779e-07	0.0013966736	-6.3265266e-06	-1.630333e-06	-6.3728334e-06	0.001396931	-0.0014018322	6.2747919e-05	0.0042054966	0.0042037782	-0.00040879094
0.032	1.032	0	0	0	1.032	0	0	0	1.032	1.0991048	0.0015069906	2.3085727e-07	-1.5006121e-06	2.2513221e-07	0.0014908852	-6.6169843e-06	-1.6666602e-06	-6.6661838e-06	0.0014911774	-0.001496351	7.1438838e-05	0.0044890531	0.0044872529	-0.00040119449
0.034	1.034	0	0	0	1.034	0	0	0	1.034	1.1055073	0.0016021467	3.2289461e-07	-1.5287601e-06	3.1834323e-07	0.0015851754	-6.8952732e-06	-1.7003001e-06	-6.9473633e-06	0.0015855005	-0.0015909409	8.0696931e-05	0.0047728226	0.0047709439	-0.00039377354
0.036	1.036	0	0	0	1.036	0	0	0	1.036	1.1119347	0.0016973554	4.1690233e-07	-1.5549122e-06	4.1359142e-07	0.001679539	-7.1620939e-06	-1.7316264e-06	-7.2170754e-06	0.0016798949	-0.0016855964	9.0522613e-05	0.0050567892	0.0050548353	-0.00038654688
0.038	1.038	0	0	0	1.038	0	0	0	1.038	1.1183869	0.001792612	5.1244706e-07	-1.5793646e-06	5.1043543e-07	0.0017739711	-7.4181068e-06	-1.760958e-06	-7.4759829e-06	0.0017743557	-0.0017803129	0.00010091627	0.0053409388	0.0053389126	-0.00037952449
0.04	1.04	0	0	0	1.04	0	0	0	1.04	1.124864	0.0018879126	6.0916054e-07	-1.6023699e-06	6.0849997e-07	0.0018684674	-7.6639332e-06	-1.7885687e-06	-7.7247096e-06	0.0018688786	-0.0018750862	0.00011187826	0.0056252586	0.0056231628	-0.00037271046
0.042	1.042	0	0	0	1.042	0	0	0	1.042	1.1313661	0.0019832536	7.0672962e-07	-1.6241451e-06	7.0746568e-07	0.0019630239	-7.9001575e-06	-1.8146946e-06	-7.9638414e-06	0.0019634596	-0.0019699124	0.00012340892	0.0059097371	0.0059075743	-0.00036610483
0.044	1.044	0	0	0	1.044	0	0	0	1.044	1.1378932	0.0020786317	8.0488801e-07	-1.6448771e-06	8.0706075e-07	0.002057637	-8.1273281e-06	-1.8395399e-06	-8.1939289e-06	0.0020580952	-0.002064788	0.00013550856	0.0061943639	0.0061921365	-0.00035970498
0.046	1.046	0	0	0	1.046	0	0	0	1.046	1.1444453	0.002174044	9.0340927e-07	-1.6647275e-06	9.0705388e-07	0.0021523032	-8.3459599e-06	-1.8632824e-06	-8.4154883e-06	0.0021527821	-0.0021597098	0.00014817747	0.0064791293	0.0064768397	-0.00035350646
0.048	1.048	0	0	0	1.048	0	0	0	1.048	1.1510226	0.0022694879	1.002101e-06	-1.6838364e-06	1.0072484e-06	0.0022470196	-8.5565361e-06	-1.8860769e-06	-8.6290043e-06	0.0022475173	-0.0022546749	0.00016141592	0.0067640248	0.0067616751	-0.00034750367
0.05	1.05	0	0	0	1.05	0	0	0	1.05	1.157625	0.0023649611	1.1008001e-06	-1.7023258e-06	1.1074772e-06	0.0023417833	-8.7595099e-06	-1.9080593e-06	-8.8349312e-06	0.002342298	-0.0023496808	0.00017522417	0.0070490424	0.0070466347	-0.00034169032
0.052	1.052	0	0	0	1.052	0	0	0	1.052	1.1642526	0.0024604613	1.1993682e-06	-1.7203024e-06	1.2075986e-06	0.0024365917	-8.9553065e-06	-1.9293485e-06	-9.0336954e-06	0.0024371218	-0.0024447249	0.00018960246	0.0073341748	0.0073317109	-0.00033605966
0.054	1.054	0	0	0	1.054	0	0	0	1.054	1.1709055	0.0025559867	1.2976887e-06	-1.7378594e-06	1.3074928e-06	0.0025314424	-9.1443248e-06	-1.9500495e-06	-9.2256967e-06	0.0025319863	-0.0025398051	0.00020455101	0.0076194154	0.0076168972	-0.0003306048
0.056	1.056	0	0	0	1.056	0	0	0	1.056	1.1775836	0.0026515353	1.3956632e-06	-1.7550785e-06	1.4070589e-06	0.0026263331	-9.3269392e-06	-1.9702548e-06	-9.4113103e-06	0.0026268894	-0.0026349193	0.00022007005	0.0079047578	0.0079021871	-0.00032531879
0.058	1.058	0	0	0	1.058	0	0	0	1.058	1.1842871	0.0027471057	1.4932095e-06	-1.7720318e-06	1.5062121e-06	0.0027212618	-9.5035012e-06	-1.9900464e-06	-9.5908885e-06	0.002721829	-0.0027300655	0.00023615976	0.0081901965	0.0081875749	-0.00032019474
0.06	1.06	0	0	0	1.06	0	0	0	1.06	1.191016	0.0028426962	1.5902591e-06	-1.7887827e-06	1.6048817e-06	0.0028162265	-9.6743407e-06	-2.0094969e-06	-9.7647618e-06	0.0028168034	-0.0028252421	0.00025282035	0.0084757262	0.0084730552	-0.00031522593
