lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	1	0	0	0	1.0013806	0.9993778	-3.6003826e-06	3.009648e-08	2.3612551e-08	2.3766658e-08	-1.7146329e-06	5.2543303e-08	1.7011742e-08	5.2703872e-08	-4.0264962e-10	1.771806e-06	3.6679479e-09	-3.600106e-06	-3.4961747e-06	-0.02972713
-0.004	0.996	0	0	0	1	0	0	0	1.002748	0.99873701	-6.6138018e-06	6.0281595e-08	4.9793437e-08	4.768753e-08	-3.4155853e-06	1.0985132e-07	3.6760445e-08	1.1051476e-07	-5.2966333e-10	3.3433056e-06	1.3984699e-08	-6.6134411e-06	-6.5046483e-06	-0.016725389
-0.006	0.994	0	0	0	1	0	0	0	1.004105	0.99808034	-9.0249401e-06	8.739545e-08	7.8073007e-08	7.1021806e-08	-5.1086023e-06	1.7069254e-07	6.1209741e-08	1.7212466e-07	-4.2431964e-10	4.7113222e-06	2.9686541e-08	-9.0246531e-06	-8.9707878e-06	-0.0060045316
-0.008	0.992	0	0	0	1	0	0	0	1.0054532	0.99740955	-1.1130217e-05	1.1229184e-07	1.0769535e-07	9.4209349e-08	-6.7944862e-06	2.3297754e-07	8.9237998e-08	2.3538026e-07	-1.8420595e-10	5.9749626e-06	4.986785e-08	-1.1130094e-05	-1.110671e-05	-0.0021053737
-0.01	0.99	0	0	0	1	0	0	0	1.0067944	0.99672648	-1.3101264e-05	1.3639306e-07	1.3841287e-07	1.1774046e-07	-8.4723918e-06	2.9595248e-07	1.1968428e-07	2.994959e-07	1.1115051e-10	7.1911816e-06	7.411338e-08	-1.3101338e-05	-1.3089534e-05	-0.00090184669
-0.012	0.988	0	0	0	1	0	0	0	1.0081296	0.99603204	-1.5001183e-05	1.603241e-07	1.7008466e-07	1.4180017e-07	-1.0142059e-05	3.5967293e-07	1.5194822e-07	3.6452605e-07	4.3374371e-10	8.3809362e-06	1.0222598e-07	-1.5001472e-05	-1.4994314e-05	-0.00047741675
-0.014	0.986	0	0	0	1	0	0	0	1.0094592	0.99532676	-1.6855008e-05	1.8432599e-07	2.026621e-07	1.6641435e-07	-1.1803269e-05	4.2432765e-07	1.8575474e-07	4.3065754e-07	7.6500598e-10	9.5525043e-06	1.3409064e-07	-1.6855516e-05	-1.6850283e-05	-0.00031055634
-0.016	0.984	0	0	0	1	0	0	0	1.0107835	0.99461093	-1.8674181e-05	2.0845755e-07	2.3611211e-07	1.915298e-07	-1.3455751e-05	4.9005852e-07	2.2095392e-07	4.9803106e-07	1.0923577e-09	1.0709613e-05	1.6962712e-07	-1.8674903e-05	-1.8670349e-05	-0.00024391724
-0.018	0.982	0	0	0	1	0	0	0	1.0121026	0.99388473	-2.0464566e-05	2.32677e-07	2.7039858e-07	2.1704238e-07	-1.5099215e-05	5.5694339e-07	2.5744688e-07	5.6672381e-07	1.4067039e-09	1.1854125e-05	2.0877203e-07	-2.0465492e-05	-2.0460961e-05	-0.000221458
-0.02	0.98	0	0	0	1	0	0	0	1.0134166	0.99314823	-2.2229427e-05	2.5687223e-07	3.0547622e-07	2.428036e-07	-1.6733363e-05	6.2500805e-07	2.9515449e-07	6.3676084e-07	1.7007787e-09	1.298703e-05	2.5147096e-07	-2.2230542e-05	-2.2225646e-05	-0.00022030967
-0.022	0.978	0	0	0	1	0	0	0	1.0147254	0.99240144	-2.3970684e-05	2.8086936e-07	3.412871e-07	2.6861768e-07	-1.8357888e-05	6.942364e-07	3.340017e-07	7.0812468e-07	1.9681311e-09	1.4108868e-05	2.9767462e-07	-2.3971969e-05	-2.3966453e-05	-0.00023015208
-0.024	0.976	0	0	0	1	0	0	0	1.016029	0.99164431	-2.5689488e-05	3.0443031e-07	3.7775725e-07	2.9423317e-07	-1.9972464e-05	7.645744e-07	3.7390784e-07	7.8075861e-07	2.2024582e-09	1.5219917e-05	3.4733677e-07	-2.5690921e-05	-2.5684602e-05	-0.00024600066
-0.026	0.974	0	0	0	1	0	0	0	1.0173272	0.99087669	-2.7386512e-05	3.2724288e-07	4.1479249e-07	3.1932961e-07	-2.1576722e-05	8.3592753e-07	4.1477891e-07	8.5456359e-07	2.3970974e-09	1.6320279e-05	4.0041302e-07	-2.7388065e-05	-2.7380799e-05	-0.00026536927
-0.028	0.972	0	0	0	1	0	0	0	1.0186197	0.99009839	-2.9062092e-05	3.4890433e-07	4.5227272e-07	3.4349896e-07	-2.3170228e-05	9.0815178e-07	4.5650007e-07	9.2938822e-07	2.5445591e-09	1.7409925e-05	4.5685997e-07	-2.9063732e-05	-2.9055392e-05	-0.00028705007
-0.03	0.97	0	0	0	1	0	0	0	1.0199063	0.9893091	-3.0716287e-05	3.6889737e-07	4.9004409e-07	3.6622035e-07	-2.4752444e-05	9.8103566e-07	4.9892662e-07	1.0050095e-06	2.6360168e-09	1.8488698e-05	5.1663459e-07	-3.0717979e-05	-3.0708442e-05	-0.00031055964
-0.032	0.968	0	0	0	1	0	0	0	1.0211863	0.98850836	-3.2348898e-05	3.8655713e-07	5.2790761e-07	3.868262e-07	-2.632267e-05	1.0542686e-06	5.4187233e-07	1.0810994e-06	2.6606756e-09	1.9556303e-05	5.7969374e-07	-3.2350596e-05	-3.2339734e-05	-0.00033589268
