lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	1	-0.002	0	0	1	0	0	0	1	1	1.7708175e-07	-5.484961e-06	1.3515641e-08	-5.4862626e-06	1.6375582e-07	7.9919509e-08	1.3653742e-08	8.1210029e-08	1.7676717e-07	-1.7253491e-07	5.4801237e-09	-5.484961e-06	-5.4788057e-06	-0.0011234834
-0.004	1	-0.004	0	0	1	0	0	0	1	1	4.3681837e-07	-1.0965117e-05	3.322984e-08	-1.0966575e-05	3.9596454e-07	1.6489051e-07	3.4118937e-08	1.6746117e-07	3.9111148e-07	-4.0796479e-07	2.1915223e-08	-1.0965117e-05	-1.0951523e-05	-0.0012412623
-0.006	1	-0.006	0	0	1	0	0	0	1	1	7.679841e-07	-1.6430503e-05	5.9895503e-08	-1.6430649e-05	6.8591479e-07	2.5591189e-07	6.209911e-08	2.5970171e-07	6.4498639e-07	-6.9962843e-07	4.9286216e-08	-1.6430503e-05	-1.6409623e-05	-0.0012723691
-0.008	1	-0.008	0	0	1	0	0	0	1	1	1.1669011e-06	-2.1872042e-05	9.4253195e-08	-2.1869122e-05	1.0306245e-06	3.5391148e-07	9.8356421e-08	3.5890061e-07	9.4144437e-07	-1.0463233e-06	8.7553717e-08	-2.1872042e-05	-2.1844124e-05	-0.0012780465
-0.01	1	-0.01	0	0	1	0	0	0	1	1	1.6353313e-06	-2.7282627e-05	1.3702017e-07	-2.7274542e-05	1.4327476e-06	4.5978444e-07	1.4366362e-07	4.6597672e-07	1.2847368e-06	-1.4509386e-06	1.3666271e-07	-2.7282627e-05	-2.7247662e-05	-0.0012832382
-0.012	1	-0.012	0	0	1	0	0	0	1	1	2.1777258e-06	-3.2655097e-05	1.8882739e-07	-3.2639331e-05	1.8978526e-06	5.7428261e-07	1.9872189e-07	5.816895e-07	1.6805926e-06	-1.9187236e-06	1.9654437e-07	-3.2655097e-05	-3.2613024e-05	-0.0012900476
-0.014	1	-0.014	0	0	1	0	0	0	1	1	2.8009587e-06	-3.7981045e-05	2.5008034e-07	-3.7954574e-05	2.43424e-06	6.9781191e-07	2.6401873e-07	7.0644556e-07	2.1368396e-06	-2.4573461e-06	2.6711481e-07	-3.7981045e-05	-3.793183e-05	-0.001297457
-0.016	1	-0.016	0	0	1	0	0	0	1	1	3.5153734e-06	-4.3249441e-05	3.207051e-07	-4.3208588e-05	3.054129e-06	8.3006231e-07	3.3957194e-07	8.3993505e-07	2.6647449e-06	-3.0780824e-06	3.4827169e-07	-4.3249441e-05	-4.3193084e-05	-0.0013047709
-0.018	1	-0.018	0	0	1	0	0	0	1	1	4.3376181e-06	-4.8444012e-05	3.9965888e-07	-4.838421e-05	3.7767127e-06	9.6928131e-07	4.2443391e-07	9.804126e-07	3.2820171e-06	-3.7987826e-06	4.3988715e-07	-4.8444012e-05	-4.8380462e-05	-0.0013135468
-0.02	1	-0.02	0	0	1	0	0	0	1	1	5.297411e-06	-5.3537515e-05	4.839132e-07	-5.3452859e-05	4.6352108e-06	1.1107786e-06	5.1565376e-07	1.1232151e-06	4.019793e-06	-4.6508049e-06	5.4179353e-07	-5.3537515e-05	-5.3466354e-05	-0.001330941
-0.022	1	-0.022	0	0	1	0	0	0	1	1	6.4524619e-06	-5.8479712e-05	5.6636309e-07	-5.8362045e-05	5.6918136e-06	1.2440283e-06	6.0611653e-07	1.2578868e-06	4.9380292e-06	-5.6941016e-06	6.5375257e-07	-5.8479712e-05	-5.8400062e-05	-0.0013638671
-0.024	1	-0.024	0	0	1	0	0	0	1	1	7.9086675e-06	-6.3182586e-05	6.3303247e-07	-6.3019925e-05	7.055966e-06	1.3495932e-06	6.815571e-07	1.3651151e-06	6.146499e-06	-7.0370441e-06	7.7539378e-07	-6.3182586e-05	-6.3097872e-05	-0.0013425845
-0.026	1	-0.026	0	0	1	0	0	0	1	1	9.789559e-06	-6.7549223e-05	6.6680773e-07	-6.7324802e-05	8.8477089e-06	1.4067512e-06	7.2408892e-07	1.4242738e-06	7.7738439e-06	-8.8037039e-06	9.0614405e-07	-6.7549223e-05	-6.74758e-05	-0.0010881391
