lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	1	-0.002	0	-0	1	-0	-0	-0	1	1	-1.8896436e-07	-1.5707559e-05	-1.9246371e-08	-1.570981e-05	-9.7340658e-08	-6.601896e-09	-2.2732297e-08	-7.3458541e-09	-1.258665e-07	1.3739051e-07	1.5699831e-08	-1.5707559e-05	-1.5700238e-05	-0.00046630823
-0.004	1	-0.004	0	-0	1	-0	-0	-0	1	1	-2.6969139e-07	-3.1415434e-05	-3.6370256e-08	-3.1420193e-05	-1.3480149e-07	-1.2254977e-08	-4.3435608e-08	-1.374391e-08	-2.1500573e-07	2.0649954e-07	6.2800953e-08	-3.1415434e-05	-3.139985e-05	-0.00049629474
-0.006	1	-0.006	0	-0	1	-0	-0	-0	1	1	-2.4166924e-07	-4.7119229e-05	-5.1114426e-08	-4.7126398e-05	-1.1163567e-07	-1.6818156e-08	-6.1856097e-08	-1.904763e-08	-2.6686674e-07	2.0672388e-07	1.4129923e-07	-4.7119229e-05	-4.7095155e-05	-0.00051117556
-0.008	1	-0.008	0	-0	1	-0	-0	-0	1	1	-1.0370496e-07	-6.28144e-05	-6.3193436e-08	-6.2823511e-05	-2.64015e-08	-2.0061742e-08	-7.7709438e-08	-2.3021985e-08	-2.8051657e-07	1.3687434e-07	2.5118157e-07	-6.28144e-05	-6.2781567e-05	-0.00052296592
-0.01	1	-0.01	0	-0	1	-0	-0	-0	1	1	1.4614033e-07	-7.8496119e-05	-7.2284706e-08	-7.8506319e-05	1.2310953e-07	-2.1659199e-08	-9.0671686e-08	-2.5335314e-08	-2.5456157e-07	-4.8960944e-09	3.924255e-07	-7.8496119e-05	-7.8454214e-05	-0.00053413333
-0.012	1	-0.012	0	-0	1	-0	-0	-0	1	1	5.1066156e-07	-9.4159116e-05	-7.8019345e-08	-9.4169136e-05	3.3999241e-07	-2.1174434e-08	-1.0036997e-07	-2.554695e-08	-1.8703051e-07	-2.2120782e-07	5.6499843e-07	-9.4159116e-05	-9.4107773e-05	-0.00054557871
-0.014	1	-0.014	0	-0	1	-0	-0	-0	1	1	9.9368045e-07	-0.00010979747	-7.99732e-08	-0.00010980559	6.284127e-07	-1.8043834e-08	-1.0637357e-07	-2.3089951e-08	-7.5202434e-08	-5.1563024e-07	7.6885659e-07	-0.00010979747	-0.00010973626	-0.00055778384
-0.016	1	-0.016	0	-0	1	-0	-0	-0	1	1	1.6003016e-06	-0.00012540433	-7.7659223e-08	-0.00012540833	9.9388198e-07	-1.1552005e-08	-1.081867e-07	-1.7248169e-08	8.4647345e-08	-8.9294365e-07	1.0039435e-06	-0.00012540433	-0.00012533276	-0.00057110823
-0.018	1	-0.018	0	-0	1	-0	-0	-0	1	1	2.3372934e-06	-0.00014097155	-7.0523367e-08	-0.00014096862	1.4436679e-06	-8.0002049e-10	-1.0524553e-07	-7.1268765e-09	2.9762583e-07	-1.3595291e-06	1.2701876e-06	-0.00014097155	-0.00014088901	-0.00058590074
-0.02	1	-0.02	0	-0	1	-0	-0	-0	1	1	3.2136561e-06	-0.00015648911	-5.794825e-08	-0.00015647576	1.9874067e-06	1.5334966e-08	-9.6924327e-08	8.3834117e-09	5.7079327e-07	-1.923952e-06	1.5674995e-06	-0.00015648911	-0.00015639487	-0.00060255933
-0.022	1	-0.022	0	-0	1	-0	-0	-0	1	1	4.241473e-06	-0.00017194431	-3.9272363e-08	-0.00017191624	2.6380252e-06	3.8249148e-08	-8.2559646e-08	3.0649025e-08	9.1403383e-07	-2.597844e-06	1.8957671e-06	-0.00017194431	-0.0001718375	-0.00062157083
-0.024	1	-0.024	0	-0	1	-0	-0	-0	1	1	5.4371905e-06	-0.0001873206	-1.3838202e-08	-0.00018727246	3.413131e-06	6.9668714e-08	-6.1507972e-08	6.1337022e-08	1.3413912e-06	-3.3972376e-06	2.2548495e-06	-0.0001873206	-0.00018720013	-0.00064352461
-0.026	1	-0.026	0	-0	1	-0	-0	-0	1	1	6.8235223e-06	-0.00020259582	1.8910031e-08	-0.0002025209	4.3370919e-06	1.1170664e-07	-3.3260925e-08	1.0245004e-07	1.873102e-06	-4.3445721e-06	2.6445676e-06	-0.00020259582	-0.00020246036	-0.00066904385
-0.028	1	-0.028	0	-0	1	-0	-0	-0	1	1	8.4321755e-06	-0.0002177397	5.9255825e-08	-0.00021762948	5.4440308e-06	1.6690313e-07	2.3532973e-09	1.5632985e-07	2.5385792e-06	-5.4715952e-06	3.0646909e-06	-0.0002177397	-0.00021758772	-0.00069846635
-0.03	1	-0.03	0	-0	1	-0	-0	-0	1	1	1.0307365e-05	-0.00023271074	1.0697107e-07	-0.00023255418	6.7817196e-06	2.3822577e-07	4.4879742e-08	2.2559822e-07	3.3803605e-06	-6.8231482e-06	3.5149185e-06	-0.00023271074	-0.00023254077	-0.00073089976
-0.032	1	-0.032	0	-0	1	-0	-0	-0	1	1	1.250919e-05	-0.00024745318	1.6114704e-07	-0.00024723579	8.4153987e-06	3.2904097e-07	9.2992831e-08	3.1304074e-07	4.4580012e-06	-8.4608634e-06	3.994854e-06	-0.00024745318	-0.00024726471	-0.00076219943
-0.034	1	-0.034	0	-0	1	-0	-0	-0	1	1	1.5114102e-05	-0.00026189672	2.20621e-07	-0.00026159937	1.0428513e-05	4.4329777e-07	1.4483119e-07	4.2167217e-07	5.8484621e-06	-1.0463692e-05	4.5039774e-06	-0.00026189672	-0.0002616919	-0.00078267347
-0.036	1	-0.036	0	-0	1	-0	-0	-0	1	1	1.8209193e-05	-0.00027596154	2.86203e-07	-0.00027555931	1.2916772e-05	5.8690134e-07	2.0012107e-07	5.5593016e-07	7.637583e-06	-1.2921183e-05	5.0416216e-06	-0.00027596154	-0.0002757466	-0.00077946789
-0.038	1	-0.038	0	-0	1	-0	-0	-0	1	1	2.1888386e-05	-0.0002895605	3.6648265e-07	-0.00028902158	1.5984025e-05	7.7274012e-07	2.6575441e-07	7.2623333e-07	9.9048939e-06	-1.5925768e-05	5.6069638e-06	-0.0002895605	-0.00028934302	-0.00075163272
-0.04	1	-0.04	0	-0	1	-0	-0	-0	1	1	2.6298727e-05	-0.00030255275	4.8968328e-07	-0.00030183506	1.9791217e-05	1.0337377e-06	3.6682729e-07	9.6051553e-07	1.2728237e-05	-1.960606e-05	6.1989937e-06	-0.00030255275	-0.00030232877	-0.00074084304
-0.042	1	-0.042	0	-0	1	-0	-0	-0	1	1	3.1839102e-05	-0.00031454972	7.1811855e-07	-0.00031358792	2.476349e-05	1.43693e-06	5.6011561e-07	1.3160849e-06	1.6224449e-05	-2.427568e-05	6.8162789e-06	-0.00031454972	-0.00031433443	-0.00068490123
-0.044	1	-0.044	0	-0	1	-0	-0	-0	1	1	3.9040972e-05	-0.00032502682	1.0707975e-06	-0.00032372328	3.144598e-05	1.9767043e-06	8.6612514e-07	1.7866934e-06	2.0356907e-05	-3.0281286e-05	7.4563315e-06	-0.00032502682	-0.00032500749	-5.9463537e-05
-0.046	1	-0.046	0	-0	1	-0	-0	-0	1	1	4.7360931e-05	-0.0003344996	1.4247301e-06	-0.00033277464	3.924662e-05	2.4824725e-06	1.1772523e-06	2.2247319e-06	2.4697746e-05	-3.7101766e-05	8.1163088e-06	-0.0003344996	-0.00033463578	0.00040695903
