lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99881527	0	0	0	0.99926432	1.0000766	4.6449636e-07	5.3313652e-09	9.4568213e-09	4.3247968e-09	-4.6883344e-10	-6.7055296e-09	9.022841e-09	-6.1133309e-09	3.1423291e-10	-1.5478059e-07	4.3463125e-10	4.6466341e-07	4.8318629e-07	0.03833486
0.004	1.004	0	0	0	0.99759476	0	0	0	0.99853786	1.0001207	1.0442547e-06	1.0783835e-08	1.8721458e-08	8.4886312e-09	-1.345298e-09	-1.2525986e-08	1.8287752e-08	-1.0607442e-08	9.4589831e-10	-3.4795178e-07	1.9327452e-09	1.044728e-06	1.0504697e-06	0.0054657964
0.006	1.006	0	0	0	0.99637278	0	0	0	0.99779197	1.0001378	1.663992e-06	1.545098e-08	2.7808698e-08	1.189382e-08	-2.3734598e-09	-1.7166599e-08	2.7751338e-08	-1.3546042e-08	1.7951355e-09	-5.5447122e-07	4.63651e-09	1.6647389e-06	1.6663649e-06	0.00097575163
0.008	1.008	0	0	0	0.99517619	0	0	0	0.99700437	1.0001326	2.3000899e-06	1.9277792e-08	3.679908e-08	1.4571088e-08	-3.3715058e-09	-2.056992e-08	3.7276419e-08	-1.5166259e-08	2.7489176e-09	-7.6648911e-07	8.5982046e-09	2.3009597e-06	2.3011237e-06	7.1278165e-05
0.01	1.01	0	0	0	0.99401606	0	0	0	0.99616712	1.0001082	2.944258e-06	2.2371233e-08	4.5738242e-08	1.6655724e-08	-4.2661386e-09	-2.2875938e-08	4.677061e-08	-1.5766694e-08	3.721999e-09	-9.8123797e-07	1.3841005e-08	2.9450947e-06	2.9447231e-06	-0.00012618534
0.012	1.012	0	0	0	0.99289073	0	0	0	0.99528395	1.0000667	3.5930498e-06	2.4868885e-08	5.4642473e-08	1.8283993e-08	-5.0469893e-09	-2.430441e-08	5.6179731e-08	-1.5630891e-08	4.6615368e-09	-1.1975548e-06	2.0377097e-08	3.5937532e-06	3.5932131e-06	-0.00015030889
0.014	1.014	0	0	0	0.99179276	0	0	0	0.99436359	1.0000094	4.2448095e-06	2.6898224e-08	6.3515219e-08	1.9570674e-08	-5.7266735e-09	-2.5070656e-08	6.5477183e-08	-1.4988583e-08	5.5413934e-09	-1.4148747e-06	2.8213857e-08	4.2453364e-06	4.2447864e-06	-0.00012956806
0.016	1.016	0	0	0	0.99071409	0	0	0	0.99341493	0.99993721	4.8986364e-06	2.8562113e-08	7.2356176e-08	2.0603939e-08	-6.3220247e-09	-2.5348821e-08	7.4654168e-08	-1.4006436e-08	6.3531352e-09	-1.6328892e-06	3.7356243e-08	4.8989792e-06	4.8984943e-06	-9.8984791e-05
0.018	1.018	0	0	0	0.98964802	0	0	0	0.9924452	0.99985051	5.5539896e-06	2.9938346e-08	8.1164942e-08	2.144793e-08	-6.8480061e-09	-2.526738e-08	8.3711665e-08	-1.27975e-08	7.0980016e-09	-1.8514132e-06	4.7807835e-08	5.5541571e-06	5.5537774e-06	-6.837097e-05
0.02	1.02	0	0	0	0.98858961	0	0	0	0.99145966	0.99974966	6.2105194e-06	3.1084555e-08	8.9942066e-08	2.214816e-08	-7.316619e-09	-2.4917493e-08	9.2655121e-08	-1.1435941e-08	7.7815818e-09	-2.0703281e-06	5.9571352e-08	6.2105257e-06	6.2102758e-06	-4.0234275e-05
0.022	1.022	0	0	0	0.98753538	0	0	0	0.99046202	0.99963485	6.8679877e-06	3.2043647e-08	9.8689082e-08	2.2736785e-08	-7.7372577e-09	-2.4363231e-08	1.0149148e-07	-9.9698575e-09	8.4108797e-09	-2.2895538e-06	7.2648938e-08	6.8678472e-06	6.8677445e-06	-1.4945511e-05
0.024	1.024	0	0	0	0.98648289	0	0	0	0.98945484	0.9995062	7.5262261e-06	3.2848132e-08	1.0740823e-07	2.3236708e-08	-8.1172988e-09	-2.3649901e-08	1.1022772e-07	-8.4304808e-09	8.9928948e-09	-2.5090339e-06	8.704233e-08	7.5259513e-06	7.5260093e-06	7.7052712e-06
0.026	1.026	0	0	0	0.98543051	0	0	0	0.98843985	0.99936379	8.1851121e-06	3.3523186e-08	1.1610214e-07	2.3664499e-08	-8.4626032e-09	-2.2809992e-08	1.1887021e-07	-6.8382483e-09	9.5340259e-09	-2.7287278e-06	1.0275298e-07	8.1847132e-06	8.1849427e-06	2.8039902e-05
0.028	1.028	0	0	0	0.98437706	0	0	0	0.98741827	0.99920766	8.8445543e-06	3.4088742e-08	1.2477361e-07	2.4032381e-08	-8.7778904e-09	-2.1867216e-08	1.2742452e-07	-5.2066838e-09	1.003988e-08	-2.9486054e-06	1.197821e-07	8.8440392e-06	8.8444493e-06	4.636016e-05
0.03	1.03	0	0	0	0.98332174	0	0	0	0.98639094	0.99903784	9.5044833e-06	3.4560897e-08	1.3342537e-07	2.4349559e-08	-9.0670066e-09	-2.0839195e-08	1.3589537e-07	-3.54485e-09	1.0515266e-08	-3.1686439e-06	1.3813077e-07	9.5038582e-06	9.5044562e-06	6.2919851e-05
0.032	1.032	0	0	0	0.98226398	0	0	0	0.98535844	0.99885434	1.0164846e-05	3.4952872e-08	1.4206e-07	2.4623124e-08	-9.3331184e-09	-1.9739269e-08	1.4428672e-07	-1.858902e-09	1.0964266e-08	-3.3888256e-06	1.5779993e-07	1.0164115e-05	1.0164907e-05	7.792694e-05
0.034	1.034	0	0	0	0.98120339	0	0	0	0.9843212	0.99865715	1.0825599e-05	3.5275681e-08	1.5067985e-07	2.4858659e-08	-9.5788552e-09	-1.8577713e-08	1.5260186e-07	-1.5307939e-10	1.1390323e-08	-3.6091369e-06	1.787904e-07	1.0824766e-05	1.0825758e-05	9.1552396e-05
