lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.0005058	0	0	0	1.0005493	0.99905324	-1.2020476e-05	-4.012674e-06	-1.3123681e-07	-4.017371e-06	6.1566061e-09	-1.2189239e-07	-1.2618996e-07	-1.2185602e-07	5.909647e-09	4.0028034e-06	1.5261626e-08	-1.5233767e-05	-1.5183673e-05	-0.0032991924
-0.004	0.996	-0.0032	0	0	1.0010015	0	0	0	1.0010898	0.99808397	-2.387298e-05	-7.9389945e-06	-2.6690676e-07	-7.9669935e-06	1.2440537e-08	-2.5614269e-07	-2.5674936e-07	-2.5618142e-07	1.1666762e-08	7.9496244e-06	6.0734692e-08	-3.0230357e-05	-3.0160229e-05	-0.0023251875
-0.006	0.994	-0.0048	0	0	1.0014883	0	0	0	1.0016209	0.99709291	-3.5503373e-05	-1.1782548e-05	-4.022953e-07	-1.1851625e-05	1.9382743e-08	-4.0140508e-07	-3.8711119e-07	-4.0185796e-07	1.7575007e-08	1.1822138e-05	1.3590254e-07	-4.4938706e-05	-4.4835765e-05	-0.0022959663
-0.008	0.992	-0.0064	0	0	1.0019652	0	0	0	1.0021424	0.99607892	-4.6793406e-05	-1.5535881e-05	-5.3421379e-07	-1.566237e-05	2.7080372e-08	-5.5542851e-07	-5.1352592e-07	-5.5669548e-07	2.3622281e-08	1.5580901e-05	2.4007775e-07	-5.923459e-05	-5.9079444e-05	-0.0026260546
-0.01	0.99	-0.008	0	0	1.0024311	0	0	0	1.0026532	0.99503988	-5.7508857e-05	-1.9187957e-05	-6.5884115e-07	-1.9386627e-05	3.5635562e-08	-7.1382109e-07	-6.3139985e-07	-7.1626784e-07	2.9868805e-08	1.9147784e-05	3.7222032e-07	-7.2874944e-05	-7.2631628e-05	-0.0033499983
-0.012	0.988	-0.0096	0	0	1.0028842	0	0	0	1.0031513	0.99397205	-6.7197077e-05	-2.2724479e-05	-7.7228189e-07	-2.3008556e-05	4.5056007e-08	-8.6938138e-07	-7.3616268e-07	-8.7333689e-07	3.6272971e-08	2.2371916e-05	5.3060426e-07	-8.5395578e-05	-8.5028796e-05	-0.0043136224
-0.014	0.986	-0.0112	0	0	1.0033219	0	0	0	1.0036329	0.99286935	-7.5202413e-05	-2.612622e-05	-8.7239505e-07	-2.650836e-05	5.5013023e-08	-1.0125649e-06	-8.2606091e-07	-1.0182344e-06	4.255829e-08	2.5034947e-05	7.123355e-07	-9.6125187e-05	-9.5690624e-05	-0.0045413274
-0.016	0.984	-0.0128	0	0	1.003741	0	0	0	1.0040925	0.99172321	-8.1194467e-05	-2.9362293e-05	-9.5399221e-07	-2.9855714e-05	6.4877836e-08	-1.1316285e-06	-8.9765419e-07	-1.1390068e-06	4.8269852e-08	2.7027106e-05	9.1336676e-07	-0.00010470824	-0.00010433177	-0.0036083256
-0.018	0.982	-0.0144	0	0	1.0041352	0	0	0	1.0045232	0.9905209	-8.5557601e-05	-3.2376511e-05	-9.9692584e-07	-3.2993364e-05	7.4259986e-08	-1.2073173e-06	-9.3138926e-07	-1.2162316e-06	5.3132031e-08	2.8476736e-05	1.1296626e-06	-0.00011148369	-0.0001111895	-0.0026459005
-0.02	0.98	-0.016	0	0	1.0044939	0	0	0	1.0049135	0.98924088	-8.8840427e-05	-3.5076839e-05	-9.6594992e-07	-3.5824774e-05	8.3064865e-08	-1.208499e-06	-8.9001271e-07	-1.2186568e-06	5.7074296e-08	2.9566762e-05	1.3581247e-06	-0.00011692606	-0.0001166781	-0.002125146
-0.022	0.978	-0.0176	0	0	1.0048016	0	0	0	1.0052468	0.98785197	-9.1367915e-05	-3.7342405e-05	-8.2451533e-07	-3.8221985e-05	9.1157069e-08	-1.1003078e-06	-7.3363046e-07	-1.1112585e-06	6.0085102e-08	3.0405558e-05	1.596375e-06	-0.00012126333	-0.00012104499	-0.0018037516
-0.024	0.976	-0.0192	0	0	1.0050447	0	0	0	1.0055084	0.98632694	-9.329929e-05	-3.9081564e-05	-5.6192852e-07	-4.0086253e-05	9.8270602e-08	-8.6978299e-07	-4.4905735e-07	-8.809176e-07	6.2251998e-08	3.1046256e-05	1.8423047e-06	-0.0001245819	-0.000124403	-0.0014380353
