lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	-0	1.0002371	-0	-0	-0	1.0003093	0.99854539	-7.2778216e-06	-6.8733231e-08	8.8108583e-08	-7.5642834e-08	-3.9932708e-09	3.1978404e-08	7.9110444e-08	5.3087275e-08	7.4700048e-11	2.4272467e-06	7.4231268e-09	-7.2775067e-06	-6.894223e-06	-0.055594915
-0.004	0.996	0	0	-0	1.0003232	-0	-0	-0	1.000416	0.99673635	-1.2730693e-05	-4.509873e-08	-3.6668985e-07	-9.4822882e-08	-1.0355177e-08	6.1939521e-08	-3.7529446e-07	9.0352157e-08	3.1713903e-09	4.2459589e-06	2.7576892e-08	-1.2730525e-05	-1.2573299e-05	-0.012504678
-0.006	0.994	0	0	-0	1.0003531	-0	-0	-0	1.0004758	0.99482405	-1.7235509e-05	-1.5078267e-08	-5.8279058e-07	-8.3282206e-08	-1.4773738e-08	7.1516587e-08	-5.9252942e-07	1.1971209e-07	5.1978913e-09	5.7483615e-06	5.7716325e-08	-1.723541e-05	-1.7032564e-05	-0.01190931
-0.008	0.992	0	0	-0	1.000379	-0	-0	-0	1.0004989	0.99287099	-2.0526412e-05	5.5709815e-09	-6.7598127e-07	-7.4094921e-08	-1.8282048e-08	8.1671468e-08	-6.8510953e-07	1.4472598e-07	6.7652256e-09	6.8459764e-06	9.5707149e-08	-2.0526259e-05	-2.0314544e-05	-0.01042184
-0.01	0.99	0	0	-0	1.0003987	-0	-0	-0	1.0005085	0.99089838	-2.2545887e-05	2.1752609e-08	-7.2347061e-07	-6.4526853e-08	-2.1287234e-08	8.9812464e-08	-7.2931226e-07	1.6560058e-07	8.2809215e-09	7.5196311e-06	1.389745e-07	-2.2545734e-05	-2.2413901e-05	-0.0058817573
-0.012	0.988	0	0	-0	1.0004133	-0	-0	-0	1.0005134	0.9889158	-2.3724131e-05	3.536149e-08	-7.5370538e-07	-5.503216e-08	-2.3999614e-08	9.5253512e-08	-7.5510826e-07	1.8253836e-07	9.8294938e-09	7.9127671e-06	1.8536275e-07	-2.3723994e-05	-2.3661419e-05	-0.0026446263
-0.014	0.986	0	0	-0	1.0004247	-0	-0	-0	1.0005161	0.98692788	-2.4462213e-05	4.7135633e-08	-7.754769e-07	-4.6337631e-08	-2.6521604e-08	9.8838644e-08	-7.7243961e-07	1.9667599e-07	1.1381502e-08	8.1591177e-06	2.3362018e-07	-2.4462086e-05	-2.4433792e-05	-0.0011580226
-0.016	0.984	0	0	-0	1.0004342	-0	-0	-0	1.0005176	0.98493682	-2.4968605e-05	5.7496988e-08	-7.9214476e-07	-3.8625729e-08	-2.8903577e-08	1.0133033e-07	-7.8505876e-07	2.0894889e-07	1.2912359e-08	8.3281988e-06	2.8309792e-07	-2.4968484e-05	-2.4955615e-05	-0.00051565734
-0.018	0.982	0	0	-0	1.0004425	-0	-0	-0	1.0005183	0.98294372	-2.5342742e-05	6.6760601e-08	-8.0539469e-07	-3.1815647e-08	-3.1174945e-08	1.031772e-07	-7.9472765e-07	2.1993735e-07	1.4412281e-08	8.4531683e-06	3.3344264e-07	-2.5342623e-05	-2.5336778e-05	-0.00023067909
-0.02	0.98	0	0	-0	1.0004499	-0	-0	-0	1.0005185	0.98094921	-2.5634993e-05	7.5166406e-08	-8.1620941e-07	-2.5763714e-08	-3.3355348e-08	1.04632e-07	-8.0240795e-07	2.2999604e-07	1.5878907e-08	8.5508231e-06	3.8444503e-07	-2.5634874e-05	-2.5632203e-05	-0.00010421131
-0.022	0.978	0	0	-0	1.0004566	-0	-0	-0	1.0005182	0.97895365	-2.5873044e-05	8.2895256e-08	-8.2521084e-07	-2.0331359e-08	-3.5458954e-08	1.0584211e-07	-8.0867615e-07	2.3935142e-07	1.7312902e-08	8.6303968e-06	4.3597145e-07	-2.5872926e-05	-2.5871548e-05	-5.3251011e-05
-0.024	0.976	0	0	-0	1.0004629	-0	-0	-0	1.0005177	0.97695729	-2.6073276e-05	9.0083469e-08	-8.3281494e-07	-1.5401634e-08	-3.7496476e-08	1.0689771e-07	-8.1390091e-07	2.481556e-07	1.8716038e-08	8.697352e-06	4.8793123e-07	-2.6073156e-05	-2.6072101e-05	-4.0489902e-05
-0.026	0.974	0	0	-0	1.0004687	-0	-0	-0	1.000517	0.9749603	-2.6245984e-05	9.6834605e-08	-8.3931191e-07	-1.0879875e-08	-3.9476271e-08	1.0785653e-07	-8.1832961e-07	2.5651554e-07	2.0090398e-08	8.7551232e-06	5.4025985e-07	-2.6245863e-05	-2.6244607e-05	-4.7862805e-05
-0.028	0.972	0	0	-0	1.0004742	-0	-0	-0	1.000516	0.9729628	-2.6397974e-05	1.0322825e-07	-8.4491129e-07	-6.6903123e-09	-4.1405018e-08	1.0875702e-07	-8.2213473e-07	2.6450944e-07	2.1438045e-08	8.8059803e-06	5.9290965e-07	-2.6397853e-05	-2.6396109e-05	-6.6049422e-05
-0.03	0.97	0	0	-0	1.0004794	-0	-0	-0	1.000515	0.97096486	-2.6533932e-05	1.0932636e-07	-8.4976876e-07	-2.7722533e-09	-4.328815e-08	1.0962569e-07	-8.2544037e-07	2.7219632e-07	2.2760902e-08	8.8514865e-06	6.4584429e-07	-2.653381e-05	-2.6531422e-05	-8.9989384e-05
