lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1	0	0	0	0.99961803	1.0016173	7.9577656e-06	1.3940596e-08	-1.9875096e-08	2.0935345e-08	1.1889825e-06	-3.4590461e-08	-1.4832506e-08	-3.0937135e-08	1.5304083e-09	-3.0494261e-06	7.9042565e-09	7.9574694e-06	7.9855645e-06	0.0035182373
0.004	1.004	0	0	0	1	0	0	0	0.99922588	1.0032228	1.6128847e-05	4.1772495e-08	-2.3783859e-08	5.4934877e-08	2.448029e-06	-7.0408519e-08	-1.4849944e-08	-6.0479057e-08	3.4214059e-09	-6.1934324e-06	3.1942258e-08	1.6128169e-05	1.6137831e-05	0.00059869173
0.006	1.006	0	0	0	1	0	0	0	0.99882586	1.0048188	2.4437948e-05	7.5410675e-08	-1.9694335e-08	9.400606e-08	3.7491933e-06	-1.0599884e-07	-7.2183553e-09	-8.9466316e-08	5.5001743e-09	-9.3975471e-06	7.245558e-08	2.4436838e-05	2.443438e-05	-0.00010061654
0.008	1.008	0	0	0	1	0	0	0	0.99841888	1.0064062	3.2846982e-05	1.1006625e-07	-1.1252559e-08	1.3342649e-07	5.0805328e-06	-1.4117251e-07	4.5167265e-09	-1.1810695e-07	7.7306899e-09	-1.2645082e-05	1.2967978e-07	3.2845396e-05	3.2833701e-05	-0.00035619385
0.01	1.01	0	0	0	1	0	0	0	0.9980052	1.0079853	4.1332371e-05	1.4371868e-07	-4.0719903e-10	1.7124824e-07	6.4350484e-06	-1.7584713e-07	1.8445228e-08	-1.4641175e-07	1.0106817e-08	-1.5925842e-05	2.0379038e-07	4.1330263e-05	4.1311019e-05	-0.00046583728
0.012	1.012	0	0	0	1	0	0	0	0.99758455	1.0095556	4.9878007e-05	1.7559583e-07	1.1738132e-08	2.0676818e-07	7.8084789e-06	-2.0988761e-07	3.3501145e-08	-1.7426132e-07	1.2635309e-08	-1.923304e-05	2.9492385e-07	4.9875324e-05	4.9849622e-05	-0.00051559531
0.014	1.014	0	0	0	1	0	0	0	0.99715608	1.0111163	5.8471975e-05	2.0548656e-07	2.4544628e-08	2.3983532e-07	9.1987352e-06	-2.4304581e-07	4.908922e-08	-2.0139899e-07	1.5332353e-08	-2.2562014e-05	4.0318887e-07	5.8468654e-05	5.843722e-05	-0.00053791573
0.016	1.016	0	0	0	1	0	0	0	0.99671805	1.0126655	6.7104606e-05	2.3342863e-07	3.7648437e-08	2.7053576e-07	1.0606276e-05	-2.7487975e-07	6.4895773e-08	-2.273655e-07	1.8224608e-08	-2.5909702e-05	5.2867273e-07	6.7100555e-05	6.7063831e-05	-0.00054760878
0.018	1.018	0	0	0	1	0	0	0	0.99626711	1.0141999	7.5766868e-05	2.5955422e-07	5.0862508e-08	2.9903494e-07	1.2035754e-05	-3.0458724e-07	8.0791079e-08	-2.51337e-07	2.1352633e-08	-2.9274658e-05	6.714442e-07	7.5761951e-05	7.5720084e-05	-0.00055291854
0.02	1.02	0	0	0	1	0	0	0	0.99579697	1.0157129	8.444864e-05	2.8399262e-07	6.4121868e-08	3.2547602e-07	1.3499049e-05	-3.3073098e-07	9.6770668e-08	-2.7185331e-07	2.477024e-08	-3.2657486e-05	8.3155307e-07	8.4442639e-05	8.4395581e-05	-0.00055758613
0.022	1.022	0	0	0	1	0	0	0	0.99529804	1.0171946	9.3138039e-05	3.0679982e-07	7.741485e-08	3.499166e-07	1.5014169e-05	-3.5133769e-07	1.1286182e-07	-2.8693076e-07	2.8514988e-08	-3.6060241e-05	1.0090265e-06	9.3130662e-05	9.307873e-05	-0.00055792857
