lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0.0016	0	0	0.99970284	0	0	0	0.99965826	1.0013599	1.1340759e-05	1.8067457e-06	-1.0900432e-07	1.8033415e-06	-6.7892698e-11	-5.5302116e-08	-1.1057941e-07	-5.671063e-08	-2.9889395e-09	-3.779234e-06	1.268619e-08	1.2786691e-05	1.2854212e-05	0.0052527587
0.004	1.004	0.0032	0	0	0.99938343	0	0	0	0.99929678	1.0026754	2.3039143e-05	3.7450278e-06	-2.1309759e-07	3.7288392e-06	6.0101223e-10	-1.1001428e-07	-2.1570474e-07	-1.1404882e-07	-6.0774579e-09	-7.6778888e-06	5.1416846e-08	2.6036189e-05	2.6073169e-05	0.0014183311
0.006	1.006	0.0048	0	0	0.99904664	0	0	0	0.99891962	1.0039551	3.4991699e-05	5.7803681e-06	-3.1089228e-07	5.7417382e-06	1.7576096e-09	-1.6173201e-07	-3.1414449e-07	-1.6943462e-07	-9.2001658e-09	-1.1661419e-05	1.1697887e-07	3.9617457e-05	3.9631651e-05	0.00035813649
0.008	1.008	0.0064	0	0	0.99869573	0	0	0	0.99852894	1.0052044	4.7129291e-05	7.8881398e-06	-4.0191846e-07	7.8169406e-06	3.2458186e-09	-2.095983e-07	-4.0535191e-07	-2.2157873e-07	-1.2244237e-08	-1.5706764e-05	2.0994345e-07	5.3441654e-05	5.3438533e-05	-5.8409015e-05
0.01	1.01	0.008	0	0	0.99833237	0	0	0	0.99812545	1.0064256	5.9403631e-05	1.0050916e-05	-4.8642405e-07	9.9366329e-06	4.922674e-09	-2.5288505e-07	-4.8940074e-07	-2.6935225e-07	-1.500939e-08	-1.9797848e-05	3.30733e-07	6.7446537e-05	6.7429412e-05	-0.00025397558
0.012	1.012	0.0096	0	0	0.99795563	0	0	0	0.9977072	1.0076155	7.177587e-05	1.225596e-05	-5.6492622e-07	1.2087574e-05	6.4746479e-09	-2.8986674e-07	-5.6634202e-07	-3.1043479e-07	-1.6991375e-08	-2.3921784e-05	4.796611e-07	8.1583022e-05	8.1554416e-05	-0.00035076746
0.014	1.014	0.0112	0	0	0.99756356	0	0	0	0.99727115	1.0087691	8.4215032e-05	1.4493698e-05	-6.3806464e-07	1.4259579e-05	7.4381836e-09	-3.2058088e-07	-6.3658214e-07	-3.4432827e-07	-1.7911412e-08	-2.8068186e-05	6.5695066e-07	9.5812477e-05	9.5778035e-05	-0.00035960163
0.016	1.016	0.0128	0	0	0.99716067	0	0	0	0.99682168	1.0098952	9.6714237e-05	1.6758326e-05	-7.0654617e-07	1.6446987e-05	8.0096803e-09	-3.4904305e-07	-7.0150947e-07	-3.7544591e-07	-1.8452915e-08	-3.2234598e-05	8.6277324e-07	0.00011012346	0.00011008384	-0.00035996257
0.018	1.018	0.0144	0	0	0.99675067	0	0	0	0.99636242	1.0110012	0.00010926972	1.9045746e-05	-7.7095979e-07	1.8645949e-05	8.4636931e-09	-3.7674517e-07	-7.6198586e-07	-4.0555023e-07	-1.8896512e-08	-3.6419761e-05	1.097286e-06	0.00012450895	0.00012446397	-0.00036134258
