lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	-0.0016	0	0	1.0000003	0	0	0	0.99999796	0.99799822	-7.2649201e-06	-1.3820498e-08	2.2165818e-08	-1.4023831e-08	2.142111e-10	3.0285241e-10	2.1671337e-08	1.0645519e-09	1.0103746e-09	2.4212318e-06	7.3132235e-09	-7.2759745e-06	-7.2352974e-06	-0.0056220306
-0.004	0.996	-0.0032	0	0	0.99999577	0	0	0	0.99999301	0.99598882	-1.4286392e-05	-2.0049455e-08	4.8956479e-08	-1.9724287e-08	6.9470498e-10	9.2076768e-10	4.8943921e-08	2.5691542e-09	2.346694e-09	4.7611167e-06	2.894119e-08	-1.4302422e-05	-1.422843e-05	-0.0052003464
-0.006	0.994	-0.0048	0	0	0.9999893	0	0	0	0.99998654	0.99397598	-2.0873504e-05	-2.3380788e-08	7.7593758e-08	-2.1348997e-08	1.4856302e-09	1.9118369e-09	7.9310473e-08	4.2701137e-09	3.8249518e-09	6.9560645e-06	6.4226942e-08	-2.089219e-05	-2.0751376e-05	-0.0067857714
-0.008	0.992	-0.0064	0	0	0.99998095	0	0	0	0.99997881	0.99196009	-2.6644036e-05	-2.3683442e-08	1.0571962e-07	-1.7996492e-08	2.6505391e-09	3.3468464e-09	1.1110105e-07	6.0566822e-09	5.3154748e-09	8.8786899e-06	1.1194669e-07	-2.6662949e-05	-2.6438095e-05	-0.0085049366
-0.01	0.99	-0.008	0	0	0.99997056	0	0	0	0.9999708	0.98994194	-3.1127887e-05	-2.2439166e-08	1.2926298e-07	-1.06922e-08	4.1604604e-09	5.1797091e-09	1.4059458e-07	7.6967882e-09	6.5972252e-09	1.0372376e-05	1.6997932e-07	-3.1145789e-05	-3.0896054e-05	-0.008083077
-0.012	0.988	-0.0096	0	0	0.99995769	0	0	0	0.99996378	0.98792241	-3.4198503e-05	-2.1814702e-08	1.4537688e-07	-2.2579087e-09	5.8458476e-09	7.1957165e-09	1.6425252e-07	8.969882e-09	7.4945922e-09	1.1395054e-05	2.3553091e-07	-3.421589e-05	-3.4022554e-05	-0.0056825842
-0.014	0.986	-0.0112	0	0	0.99994211	0	0	0	0.99995824	0.98590175	-3.6199835e-05	-2.2615428e-08	1.5492886e-07	5.3134834e-09	7.5487494e-09	9.2061937e-09	1.8180237e-07	9.8622662e-09	8.0285319e-09	1.2061419e-05	3.0606954e-07	-3.6217843e-05	-3.6088227e-05	-0.0035916505
-0.016	0.984	-0.0128	0	0	0.99992378	0	0	0	0.99995394	0.98387969	-3.7541971e-05	-2.4479177e-08	1.6023504e-07	1.1653898e-08	9.211514e-09	1.1150307e-08	1.9488416e-07	1.0480817e-08	8.3125683e-09	1.2508149e-05	3.7988382e-07	-3.7561447e-05	-3.7469714e-05	-0.0024482096
-0.018	0.982	-0.0144	0	0	0.99990277	0	0	0	0.9999505	0.98185592	-3.8493458e-05	-2.6889946e-08	1.6307151e-07	1.7024165e-08	1.0830901e-08	1.3031765e-08	2.0504914e-07	1.0925365e-08	8.4414156e-09	1.2824728e-05	4.5594839e-07	-3.8514835e-05	-3.8441074e-05	-0.0019188217
-0.02	0.98	-0.016	0	0	0.9998791	0	0	0	0.99994765	0.97983022	-3.9205203e-05	-2.9492539e-08	1.6449684e-07	2.1737058e-08	1.24174e-08	1.4868203e-08	2.133273e-07	1.1261686e-08	8.4745405e-09	1.3061437e-05	5.3364811e-07	-3.9228631e-05	-3.9162036e-05	-0.0017005114
-0.022	0.978	-0.0176	0	0	0.99985283	0	0	0	0.99994519	0.97780246	-3.9761893e-05	-3.2076495e-08	1.6511626e-07	2.6031531e-08	1.3981975e-08	1.6675947e-08	2.2035829e-07	1.153035e-08	8.4475229e-09	1.3246488e-05	6.1259653e-07	-3.9787351e-05	-3.972242e-05	-0.0016346299
-0.024	0.976	-0.0192	0	0	0.99982395	0	0	0	0.999943	0.97577255	-4.0213137e-05	-3.4520922e-08	1.6528306e-07	3.0075081e-08	1.553341e-08	1.8467589e-08	2.2654438e-07	1.1756732e-08	8.3820949e-09	1.3396407e-05	6.9253779e-07	-4.024051e-05	-4.0174429e-05	-0.0016448675
-0.026	0.974	-0.0208	0	0	0.99979249	0	0	0	0.99994099	0.97374043	-4.0589507e-05	-3.675639e-08	1.6521099e-07	3.398438e-08	1.7078337e-08	2.0252493e-08	2.3214733e-07	1.1957289e-08	8.2920521e-09	1.3521379e-05	7.7329425e-07	-4.0618625e-05	-4.0549936e-05	-0.0016939209
-0.028	0.972	-0.0224	0	0	0.99975846	0	0	0	0.99993913	0.97170606	-4.0910755e-05	-3.8742887e-08	1.650341e-07	3.7842187e-08	1.8621732e-08	2.2037659e-08	2.37344e-07	1.2143145e-08	8.1865148e-09	1.3627982e-05	8.5473754e-07	-4.0941413e-05	-4.0869368e-05	-0.0017628105
-0.03	0.97	-0.024	0	0	0.99972185	0	0	0	0.99993735	0.96966944	-4.1190176e-05	-4.0457439e-08	1.6483926e-07	4.1708756e-08	2.0167368e-08	2.3828419e-08	2.4225822e-07	1.2322119e-08	8.0717453e-09	1.3720646e-05	9.3677172e-07	-4.1222153e-05	-4.1146383e-05	-0.0018414758
-0.032	0.968	-0.0256	0	0	0.99968268	0	0	0	0.99993563	0.96763054	-4.1437048e-05	-4.188709e-08	1.6468434e-07	4.5629212e-08	2.1718159e-08	2.562894e-08	2.4697956e-07	1.2499926e-08	7.9521934e-09	1.3802459e-05	1.0193231e-06	-4.1470111e-05	-4.139046e-05	-0.0019243982
-0.034	0.966	-0.0272	0	0	0.99964094	0	0	0	0.99993395	0.96558936	-4.165804e-05	-4.3024829e-08	1.6460879e-07	4.9638325e-08	2.3276399e-08	2.7442564e-08	2.5157473e-07	1.2680889e-08	7.831119e-09	1.3875644e-05	1.1023336e-06	-4.1691953e-05	-4.1608383e-05	-0.0020084746
-0.036	0.964	-0.0288	0	0	0.99959664	0	0	0	0.99993229	0.96354591	-4.1858077e-05	-4.3867186e-08	1.6464008e-07	5.3763639e-08	2.4843934e-08	2.9272044e-08	2.5609467e-07	1.286839e-08	7.7109776e-09	1.3941841e-05	1.1857566e-06	-4.1892598e-05	-4.1805144e-05	-0.0020919374
