lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	0.998	0.99401199	-4.4351738e-06	-1.1817052e-08	-2.4376714e-08	7.6296221e-09	-4.5431358e-06	3.7167031e-08	-1.2447635e-08	2.7856687e-08	-5.2811458e-06	4.7531518e-06	1.4421426e-08	-1.4259455e-05	-1.4068587e-05	-0.013566973
-0.004	0.996	0	0	0	0.996	0	0	0	0.996	0.98804794	-8.3017879e-06	-2.5388051e-08	-5.0223239e-08	1.9177425e-08	-8.6463395e-06	7.8387215e-08	-2.3272963e-08	5.7378515e-08	-1.0358566e-05	9.1022312e-06	5.6274349e-08	-2.7306694e-05	-2.7008845e-05	-0.011027813
-0.006	0.994	0	0	0	0.994	0	0	0	0.994	0.98210778	-1.1406089e-05	-3.9958091e-08	-7.6747502e-08	3.6047082e-08	-1.2058107e-05	1.1919083e-07	-3.081425e-08	8.4513077e-08	-1.4935038e-05	1.2799745e-05	1.2245681e-07	-3.8399234e-05	-3.797144e-05	-0.011266203
-0.008	0.992	0	0	0	0.992	0	0	0	0.992	0.97619149	-1.3707783e-05	-5.3325692e-08	-1.0133156e-07	5.8958118e-08	-1.4572186e-05	1.5345712e-07	-3.3108429e-08	1.0418436e-07	-1.8362632e-05	1.5547534e-05	2.0816011e-07	-4.6642602e-05	-4.6221807e-05	-0.0091038113
-0.01	0.99	0	0	0	0.99	0	0	0	0.99	0.970299	-1.5349177e-05	-6.437645e-08	-1.2008323e-07	8.5180366e-08	-1.6296147e-05	1.8344446e-07	-3.009358e-08	1.1864102e-07	-2.0279064e-05	1.7308129e-05	3.0734403e-07	-5.1924388e-05	-5.17189e-05	-0.0039731659
-0.012	0.988	0	0	0	0.988	0	0	0	0.988	0.96443027	-1.6526169e-05	-7.3646068e-08	-1.3331158e-07	1.1120096e-07	-1.7499978e-05	2.1301325e-07	-2.4380625e-08	1.3222006e-07	-2.1245219e-05	1.8423789e-05	4.1503571e-07	-5.5271366e-05	-5.5242293e-05	-0.0005262803
-0.014	0.986	0	0	0	0.986	0	0	0	0.986	0.95858526	-1.7394591e-05	-8.1405519e-08	-1.4328288e-07	1.3572412e-07	-1.8370018e-05	2.4136992e-07	-1.7944967e-08	1.45307e-07	-2.1790166e-05	1.9184925e-05	5.2831321e-07	-5.7554775e-05	-5.7624932e-05	0.0012174739
-0.016	0.984	0	0	0	0.984	0	0	0	0.984	0.9527639	-1.8057421e-05	-8.7824387e-08	-1.5137722e-07	1.5848288e-07	-1.9020603e-05	2.675646e-07	-1.1572393e-08	1.5756103e-07	-2.2141154e-05	1.9739726e-05	6.4553544e-07	-5.9219179e-05	-5.934898e-05	0.002187081
-0.018	0.982	0	0	0	0.982	0	0	0	0.982	0.94696617	-1.8579532e-05	-9.309029e-08	-1.5829239e-07	1.7951795e-07	-1.952336e-05	2.913527e-07	-5.5285609e-09	1.6888761e-07	-2.2390505e-05	2.0164465e-05	7.6570913e-07	-6.0493396e-05	-6.0663234e-05	0.0027996922
