lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	0.998	0.99401199	-7.0382675e-06	3.2493855e-07	2.813823e-07	3.285978e-07	-6.9490312e-06	-5.1795297e-07	2.9110795e-07	-5.1483725e-07	-6.9727274e-06	6.9866753e-06	2.1733969e-08	-2.0960026e-05	-1.9782134e-05	-0.059543218
-0.004	0.996	0	0	0	0.996	0	0	0	0.996	0.98804794	-1.1377194e-05	8.9208506e-07	3.6901509e-07	8.9627054e-07	-1.1217349e-05	-5.9636228e-07	3.9180199e-07	-5.8401851e-07	-1.1285959e-05	1.1293501e-05	7.9128536e-08	-3.3880502e-05	-3.1800261e-05	-0.065415834
-0.006	0.994	0	0	0	0.994	0	0	0	0.994	0.98210778	-1.1872427e-05	5.6056598e-07	9.4043069e-08	5.6846318e-07	-1.1680792e-05	-3.7031822e-07	1.2793903e-07	-3.5314712e-07	-1.1763158e-05	1.1772126e-05	1.4893501e-07	-3.5316378e-05	-3.5228766e-05	-0.0024869256
-0.008	0.992	0	0	0	0.992	0	0	0	0.992	0.97619149	-1.1977189e-05	4.1840811e-07	6.772134e-08	4.293355e-07	-1.1766197e-05	-2.5765732e-07	1.0506435e-07	-2.4219648e-07	-1.1855908e-05	1.1866432e-05	2.200436e-07	-3.5599295e-05	-3.566589e-05	0.0018671962
-0.01	0.99	0	0	0	0.99	0	0	0	0.99	0.970299	-1.2037965e-05	3.4879797e-07	5.8149705e-08	3.613849e-07	-1.1812628e-05	-1.9131254e-07	9.6988864e-08	-1.7778603e-07	-1.1906784e-05	1.1919126e-05	2.9159857e-07	-3.5757378e-05	-3.5853049e-05	0.0026684335
-0.012	0.988	0	0	0	0.988	0	0	0	0.988	0.96443027	-1.2086016e-05	3.0690017e-07	5.2229104e-08	3.2051152e-07	-1.1848772e-05	-1.4998182e-07	9.1759709e-08	-1.383368e-07	-1.1945943e-05	1.1960244e-05	3.634558e-07	-3.5880731e-05	-3.599143e-05	0.0030756995
-0.014	0.986	0	0	0	0.986	0	0	0	0.986	0.95858526	-1.2128312e-05	2.7843192e-07	4.7968304e-08	2.9270577e-07	-1.188054e-05	-1.2245093e-07	8.7755662e-08	-1.1260847e-07	-1.1979971e-05	1.1996275e-05	4.3556429e-07	-3.5988824e-05	-3.6110509e-05	0.0033697891
-0.016	0.984	0	0	0	0.984	0	0	0	0.984	0.9527639	-1.2167229e-05	2.5754566e-07	4.4707917e-08	2.7224832e-07	-1.1909809e-05	-1.0306303e-07	8.4481394e-08	-9.4948762e-08	-1.2011074e-05	1.2029371e-05	5.0789783e-07	-3.6088112e-05	-3.6218861e-05	0.0036099777
-0.018	0.982	0	0	0	0.982	0	0	0	0.982	0.94696617	-1.2203834e-05	2.4140407e-07	4.2127032e-08	2.5637267e-07	-1.1937388e-05	-8.878402e-08	8.1703253e-08	-8.233232e-08	-1.2040231e-05	1.2060484e-05	5.8043974e-07	-3.6181453e-05	-3.6320053e-05	0.0038160711
-0.02	0.98	0	0	0	0.98	0	0	0	0.98	0.941192	-1.223871e-05	2.2845715e-07	4.0037754e-08	2.4357237e-07	-1.1963713e-05	-7.7877536e-08	7.928554e-08	-7.3030986e-08	-1.2067975e-05	1.2090133e-05	6.5317804e-07	-3.6270399e-05	-3.641596e-05	0.0039971734
-0.022	0.978	0	0	0	0.978	0	0	0	0.978	0.93544135	-1.2272218e-05	2.1778134e-07	3.8318713e-08	2.3295265e-07	-1.1989063e-05	-6.9292508e-08	7.7140753e-08	-6.6000553e-08	-1.2094638e-05	1.211864e-05	7.2610358e-07	-3.6355919e-05	-3.6507736e-05	0.0041584869
-0.024	0.976	0	0	0	0.976	0	0	0	0.976	0.92971418	-1.2304605e-05	2.0878877e-07	3.6886641e-08	2.2394574e-07	-1.2013627e-05	-6.2361966e-08	7.520893e-08	-6.0579646e-08	-1.2120445e-05	1.2146225e-05	7.9920899e-07	-3.6438676e-05	-3.6596165e-05	0.0043034294
