lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0.0016	0	0	0.99920956	0	0	0	0.99916752	1.0003745	9.3305923e-06	1.1346622e-05	7.223893e-09	1.131338e-05	-2.4012724e-09	7.2113301e-08	-2.3276036e-09	6.5663053e-08	-8.057541e-09	-3.1067112e-06	1.8342617e-08	1.8412225e-05	1.8475713e-05	0.0034363309
0.004	1.004	0.0032	0	0	0.99840837	0	0	0	0.99832249	1.0007205	1.8940496e-05	2.2796456e-05	1.0490358e-08	2.2667645e-05	-4.8499967e-09	1.625748e-07	-1.2253997e-08	1.4780751e-07	-1.6146615e-08	-6.3065e-06	7.3902853e-08	3.7186486e-05	3.7227961e-05	0.0011140903
0.006	1.006	0.0048	0	0	0.99758977	0	0	0	0.99746786	1.0010341	2.8700425e-05	3.4334915e-05	8.6674839e-09	3.4046515e-05	-7.1419945e-09	2.7313671e-07	-3.0910081e-08	2.4984759e-07	-2.449e-08	-9.5562645e-06	1.6725446e-07	5.6181825e-05	5.6203092e-05	0.00037839637
0.008	1.008	0.0064	0	0	0.99674058	0	0	0	0.99660923	1.0013077	3.8498411e-05	4.5947966e-05	1.6529994e-09	4.543447e-05	-8.9994612e-09	4.0803543e-07	-5.968916e-08	3.7709915e-07	-3.3292066e-08	-1.2818706e-05	2.9871522e-07	7.5274999e-05	7.5274131e-05	-1.1524915e-05
0.01	1.01	0.008	0	0	0.99584165	0	0	0	0.99575188	1.0015273	4.8213266e-05	5.7613431e-05	-1.0145566e-08	5.6807361e-05	-1.0191913e-08	5.7327399e-07	-1.0096531e-07	5.3755342e-07	-4.2778406e-08	-1.6053432e-05	4.6835099e-07	9.4327137e-05	9.4297183e-05	-0.0003176452
0.012	1.012	0.0096	0	0	0.99487121	0	0	0	0.99489224	1.0016671	5.7683366e-05	6.9283401e-05	-2.5559828e-08	6.8114943e-05	-1.056444e-08	7.7552084e-07	-1.5861083e-07	7.4217102e-07	-5.3118369e-08	-1.9206561e-05	6.7590395e-07	0.00011313853	0.00011305868	-0.00070634411
0.014	1.014	0.0112	0	0	0.99379389	0	0	0	0.99401698	1.0016779	6.6650344e-05	8.0850209e-05	-4.293679e-08	7.9247233e-05	-9.5893308e-09	1.0173606e-06	-2.3784221e-07	1.0001723e-06	-6.4244931e-08	-2.219217e-05	9.2058569e-07	0.00013136455	0.00013122508	-0.0010628603
0.016	1.016	0.0128	0	0	0.99256021	0	0	0	0.99311778	1.0015009	7.4846657e-05	9.2158739e-05	-6.3123568e-08	9.0046256e-05	-6.5702795e-09	1.2867564e-06	-3.4065688e-07	1.3022626e-06	-7.5586128e-08	-2.49215e-05	1.2008043e-06	0.00014861232	0.00014848137	-0.00088193263
0.018	1.018	0.0144	0	0	0.99116773	0	0	0	0.99219894	1.0011374	8.2313438e-05	0.00010317875	-9.171123e-08	0.00010047912	-1.8693333e-09	1.5624441e-06	-4.6018973e-07	1.6183296e-06	-8.6289543e-08	-2.7408426e-05	1.5145112e-06	0.00016489773	0.00016482936	-0.00041478747
0.02	1.02	0.016	0	0	0.98966599	0	0	0	0.99126647	1.0006432	8.9327039e-05	0.00011402628	-1.3353854e-07	0.00011066096	3.5690211e-09	1.8337599e-06	-5.8950276e-07	1.9280647e-06	-9.6106879e-08	-2.9744834e-05	1.8601217e-06	0.00018059038	0.00018056654	-0.00013203908
0.022	1.022	0.0176	0	0	0.98809814	0	0	0	0.99032369	1.0000648	9.6110199e-05	0.00012480284	-1.9046744e-07	0.00012069347	9.2097731e-09	2.1008435e-06	-7.2712473e-07	2.2282983e-06	-1.0530479e-07	-3.2004701e-05	2.2367773e-06	0.00019599502	0.00019599041	-2.3524268e-05
0.024	1.024	0.0192	0	0	0.98648766	0	0	0	0.98937224	0.99942759	0.00010278421	0.00013555974	-2.6332474e-07	0.00013062833	1.4889546e-08	2.3672688e-06	-8.7414673e-07	2.5222326e-06	-1.142225e-07	-3.4228293e-05	2.6440833e-06	0.00021127446	0.00021127546	4.7342152e-06
0.026	1.026	0.0208	0	0	0.98484623	0	0	0	0.988413	0.99874412	0.00010941123	0.00014631869	-3.5287586e-07	0.00014048749	2.0609994e-08	2.6369098e-06	-1.0322565e-06	2.8139225e-06	-1.2316695e-07	-3.6436225e-05	3.0818792e-06	0.00022650844	0.0002265086	6.8686228e-07
0.028	1.028	0.0224	0	0	0.98317952	0	0	0	0.98744641	0.99802053	0.00011602428	0.00015708578	-4.5997245e-07	0.0001502774	2.6445646e-08	2.9132987e-06	-1.2031382e-06	3.1068948e-06	-1.3244347e-07	-3.8639427e-05	3.5501177e-06	0.00024173496	0.0002417311	-1.5985671e-05
0.03	1.03	0.024	0	0	0.98148992	0	0	0	0.98647266	0.99725936	0.00012264177	0.00016785721	-5.8541013e-07	0.00015999468	3.2518781e-08	3.199607e-06	-1.3882231e-06	3.403857e-06	-1.424153e-07	-4.0843958e-05	4.0488036e-06	0.00025696948	0.00025695986	-3.7460384e-05
0.032	1.032	0.0256	0	0	0.97977762	0	0	0	0.98549163	0.99646066	0.00012927439	0.00017861993	-7.2955512e-07	0.00016962707	3.9006881e-08	3.49866e-06	-1.5883526e-06	3.7064421e-06	-1.5359024e-07	-4.3053269e-05	4.5779571e-06	0.00027221234	0.00027219567	-6.124208e-05
0.034	1.034	0.0272	0	0	0.97804073	0	0	0	0.98450278	0.99562187	0.00013592833	0.0001893477	-8.9150584e-07	0.00017914979	4.6177536e-08	3.8127537e-06	-1.803014e-06	4.0145156e-06	-1.6677286e-07	-4.5269246e-05	5.1375862e-06	0.00028744889	0.00028742337	-8.8803549e-05
0.036	1.036	0.0288	0	0	0.97627413	0	0	0	0.98350457	0.99473619	0.00014260665	0.00019998862	-1.067071e-06	0.00018851381	5.4469223e-08	4.142928e-06	-2.0284343e-06	4.3243202e-06	-1.8337623e-07	-4.7492579e-05	5.7276506e-06	0.00030264101	0.00030260193	-0.00012914543
0.038	1.038	0.0304	0	0	0.97446575	0	0	0	0.98249271	0.9937869	0.00014930827	0.00021042887	-1.2434489e-06	0.00019761155	6.4674549e-08	4.4866047e-06	-2.2524933e-06	4.6234646e-06	-2.0612551e-07	-4.9722273e-05	6.3479939e-06	0.0003176974	0.00031762896	-0.00021546696
0.04	1.04	0.032	0	0	0.97258456	0	0	0	0.9814537	0.99272859	0.00015601965	0.00022037971	-1.3844835e-06	0.00020616989	7.8341326e-08	4.8298655e-06	-2.4405365e-06	4.8770094e-06	-2.4063597e-07	-5.1952451e-05	6.9981664e-06	0.00033237603	0.00033222518	-0.00045405003
0.042	1.042	0.0336	0	0	0.97054752	0	0	0	0.98034254	0.99143072	0.00016267614	0.00022906246	-1.399135e-06	0.00021345195	9.8168791e-08	5.1261639e-06	-2.5048192e-06	4.9979193e-06	-2.9718347e-07	-5.4159043e-05	7.6768947e-06	0.00034599671	0.0003456857	-0.00089969232
0.044	1.044	0.0352	0	0	0.96821407	0	0	0	0.97905975	0.98964876	0.00016909497	0.00023513866	-1.1769609e-06	0.00021819492	1.2516269e-07	5.2969962e-06	-2.3381233e-06	4.882218e-06	-3.8044277e-07	-5.6279898e-05	8.3809092e-06	0.00035731446	0.00035704732	-0.00074820418
0.046	1.046	0.0368	0	0	0.96558483	0	0	0	0.97756847	0.98734585	0.00017515499	0.00023858601	-8.0608478e-07	0.00022039685	1.5363371e-07	5.3598284e-06	-2.0249041e-06	4.6169215e-06	-4.6978288e-07	-5.8279614e-05	9.1050839e-06	0.00036618152	0.00036615909	-6.1275154e-05
0.048	1.048	0.0384	0	0	0.96279999	0	0	0	0.9759462	0.98474375	0.00018096332	0.00024073104	-4.4371459e-07	0.00022133517	1.7909426e-07	5.3996753e-06	-1.7178022e-06	4.3535543e-06	-5.4822317e-07	-6.0198064e-05	9.8455456e-06	0.00037374963	0.00037385628	0.00028527733
0.05	1.05	0.04	0	0	0.95994194	0	0	0	0.97425503	0.98198967	0.00018663543	0.00024237057	-1.3400339e-07	0.00022177446	2.0126503e-07	5.4493384e-06	-1.4603551e-06	4.1343695e-06	-6.1459852e-07	-6.2074032e-05	1.0600509e-05	0.00038076803	0.00038091754	0.00039250149
0.052	1.052	0.0416	0	0	0.95704104	0	0	0	0.97252342	0.97914355	0.00019223188	0.00024380472	1.2652948e-07	0.00022200267	2.208102e-07	5.5117414e-06	-1.2496478e-06	3.9560172e-06	-6.7141688e-07	-6.3927091e-05	1.1369216e-05	0.00038753955	0.00038770124	0.00041704169
0.054	1.054	0.0432	0	0	0.95410866	0	0	0	0.97076448	0.9762304	0.00019778356	0.00024514912	3.4835412e-07	0.00022213071	2.3831245e-07	5.5835744e-06	-1.0757787e-06	3.8086171e-06	-7.2090782e-07	-6.5766988e-05	1.2151314e-05	0.00039418959	0.00039435292	0.00041417921
0.056	1.056	0.0448	0	0	0.95114952	0	0	0	0.96898489	0.97326189	0.00020330768	0.00024645344	5.4052029e-07	0.00022220623	2.5418923e-07	5.6613374e-06	-9.3011857e-07	3.6837528e-06	-7.6467551e-07	-6.7599065e-05	1.2946627e-05	0.00040077642	0.00040093757	0.00040193744
0.058	1.058	0.0464	0	0	0.94816574	0	0	0	0.96718837	0.97024406	0.00020881475	0.00024774127	7.0981689e-07	0.00022225181	2.6873594e-07	5.742359e-06	-8.061776e-07	3.5752203e-06	-8.038568e-07	-6.9426544e-05	1.3755064e-05	0.00040733028	0.00040748782	0.00038661298
0.06	1.06	0.048	0	0	0.9451583	0	0	0	0.96537717	0.9671803	0.00021431167	0.00024902471	8.6121233e-07	0.00022227898	2.8216635e-07	5.8247585e-06	-6.9920307e-07	3.4785707e-06	-8.3927465e-07	-7.125152e-05	1.4576579e-05	0.00041386833	0.00041402174	0.0003705431
0.062	1.062	0.0496	0	0	0.94212767	0	0	0	0.96355271	0.96407263	0.00021980321	0.00025031039	9.9836072e-07	0.000222294	2.9463955e-07	5.9072483e-06	-6.0570008e-07	3.3906068e-06	-8.7154137e-07	-7.3075436e-05	1.5411151e-05	0.00042040109	0.00042055022	0.00035460842
0.064	1.064	0.0512	0	0	0.93907404	0	0	0	0.96171593	0.9609223	0.00022529286	0.00025160215	1.1239862e-06	0.00022230041	3.0627704e-07	5.9889588e-06	-5.230649e-07	3.3090048e-06	-9.0112475e-07	-7.4899338e-05	1.625878e-05	0.00042693541	0.00042708024	0.00033911722
0.066	1.066	0.0528	0	0	0.93599747	0	0	0	0.95986745	0.95773012	0.00023078326	0.00025290227	1.240151e-06	0.00022230029	3.1717375e-07	6.0693099e-06	-4.4932823e-07	3.232053e-06	-9.2839064e-07	-7.6724015e-05	1.7119472e-05	0.00043347602	0.00043361658	0.00032414442
