lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1	0.002	0	0	1	0	0	0	1	1	1.3029802e-09	1.4254459e-05	-1.9095256e-08	1.4253196e-05	4.0439957e-08	4.7519708e-08	-2.5713495e-08	4.3358472e-08	-1.4890361e-08	-8.9508589e-09	1.4252378e-08	1.4254459e-05	1.4250865e-05	-0.00025218618
0.004	1	0.004	0	0	1	0	0	0	1	1	9.9919156e-08	2.8503471e-05	-4.1927093e-08	2.8500599e-05	1.35648e-07	9.7979331e-08	-5.5192012e-08	8.9777503e-08	2.210413e-09	-7.9259189e-08	5.700346e-08	2.8503471e-05	2.8496584e-05	-0.00024168161
0.006	1	0.006	0	0	1	0	0	0	1	1	2.9723398e-07	4.2743312e-05	-6.8947098e-08	4.2738154e-05	2.8707667e-07	1.5177202e-07	-8.8905346e-08	1.3964684e-07	5.1646221e-08	-2.1198562e-07	1.2823871e-07	4.2743312e-05	4.2733109e-05	-0.00023876283
0.008	1	0.008	0	0	1	0	0	0	1	1	5.9522366e-07	5.696994e-05	-1.0067981e-07	5.6961475e-05	4.9683109e-07	2.0935854e-07	-1.2739565e-07	1.934265e-07	1.3392886e-07	-4.0866121e-07	2.279359e-07	5.696994e-05	5.6956392e-05	-0.00023787242
0.01	1	0.01	0	0	1	0	0	0	1	1	9.9655733e-07	7.1178865e-05	-1.3774261e-07	7.1165704e-05	7.677803e-07	2.7128425e-07	-1.7129685e-07	2.5166422e-07	2.497569e-07	-6.7136485e-07	3.5606428e-07	7.1178865e-05	7.1161928e-05	-0.00023800912
0.012	1	0.012	0	0	1	0	0	0	1	1	1.5047475e-06	8.5364978e-05	-1.808744e-07	8.5345332e-05	1.1037193e-06	3.3820539e-07	-2.2136215e-07	3.1502252e-07	4.0004538e-07	-1.0028374e-06	5.1258361e-07	8.5364978e-05	8.5344581e-05	-0.00023899627
0.014	1	0.014	0	0	1	0	0	0	1	1	2.1243737e-06	9.9522323e-05	-2.3097958e-07	9.9493961e-05	1.5096076e-06	4.1093304e-07	-2.7850571e-07	3.8432413e-07	5.8597253e-07	-1.4066513e-06	6.9744261e-07	9.9522323e-05	9.9498343e-05	-0.00024100548
0.016	1	0.016	0	0	1	0	0	0	1	1	2.8614332e-06	0.00011364375	-2.8920086e-07	0.00011360395	1.9919349e-06	4.9051308e-07	-3.438706e-07	4.6063476e-07	8.0905584e-07	-1.8874746e-06	9.1057698e-07	0.00011364375	0.00011361597	-0.00024456435
0.018	1	0.018	0	0	1	0	0	0	1	1	3.7239431e-06	0.00012772038	-3.570524e-07	0.00012766582	2.5593375e-06	5.7838783e-07	-4.1895179e-07	5.4543065e-07	1.0712856e-06	-2.4515221e-06	1.1519065e-06	0.00012772038	0.00012768834	-0.00025090377
