lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	1	-0.002	0	-0	1	-0	-0	-0	1	1	1.4464518e-07	-2.7341352e-06	4.6957459e-09	-2.7331413e-06	2.7887646e-08	-3.1199753e-08	5.7928237e-09	-2.8795794e-08	-4.8092628e-08	-4.1480066e-08	2.7350921e-09	-2.7341352e-06	-2.7278401e-06	-0.0023076915
-0.004	1	-0.004	0	-0	1	-0	-0	-0	1	1	4.2928764e-07	-5.4415171e-06	2.7814994e-09	-5.4386954e-06	2.0482927e-07	-5.8211717e-08	4.9435587e-09	-5.3632394e-08	-2.9386212e-08	-2.015769e-07	1.0911361e-08	-5.4415171e-06	-5.4301442e-06	-0.0020944097
-0.006	1	-0.006	0	-0	1	-0	-0	-0	1	1	8.5458549e-07	-8.1025718e-06	-5.2318195e-09	-8.0961956e-06	5.3160321e-07	-8.1833506e-08	-2.0584205e-09	-7.5321634e-08	5.9987996e-08	-4.820589e-07	2.4455669e-08	-8.1025718e-06	-8.0867139e-06	-0.0019609871
-0.008	1	-0.008	0	-0	1	-0	-0	-0	1	1	1.4227167e-06	-1.0699997e-05	-1.8198259e-08	-1.0687427e-05	1.0106662e-06	-1.0240115e-07	-1.4080205e-08	-9.4202299e-08	2.2426416e-07	-8.8588237e-07	4.3258216e-08	-1.0699997e-05	-1.0680682e-05	-0.0018084241
-0.01	1	-0.01	0	-0	1	-0	-0	-0	1	1	2.135342e-06	-1.3220252e-05	-3.4146596e-08	-1.3197925e-05	1.6441633e-06	-1.1941785e-07	-2.9146721e-08	-1.0976515e-07	4.662705e-07	-1.4152586e-06	6.7178395e-08	-1.3220252e-05	-1.319876e-05	-0.0016283042
-0.012	1	-0.012	0	-0	1	-0	-0	-0	1	1	2.9921407e-06	-1.5654352e-05	-5.0438689e-08	-1.561779e-05	2.4324842e-06	-1.3164354e-07	-4.4597421e-08	-1.207426e-07	7.8551659e-07	-2.0700472e-06	9.6053257e-08	-1.5654352e-05	-1.563173e-05	-0.0014472209
-0.014	1	-0.014	0	-0	1	-0	-0	-0	1	1	3.992178e-06	-1.7995763e-05	-6.4384541e-08	-1.7939586e-05	3.3755692e-06	-1.3773264e-07	-5.7711057e-08	-1.2574997e-07	1.1771726e-06	-2.8483066e-06	1.2970531e-07	-1.7995763e-05	-1.79723e-05	-0.0013055047
-0.016	1	-0.016	0	-0	1	-0	-0	-0	1	1	5.1396868e-06	-2.0234582e-05	-7.3827198e-08	-2.0152435e-05	4.4783489e-06	-1.3682929e-07	-6.6295874e-08	-1.2387838e-07	1.6330481e-06	-3.7503613e-06	1.6794246e-07	-2.0234582e-05	-2.0211864e-05	-0.0011239726
-0.018	1	-0.018	0	-0	1	-0	-0	-0	1	1	6.4408629e-06	-2.2363389e-05	-7.7282396e-08	-2.2247895e-05	5.7467813e-06	-1.2838677e-07	-6.8792748e-08	-1.1450497e-07	2.145948e-06	-4.7778641e-06	2.1055277e-07	-2.2363389e-05	-2.2348186e-05	-0.00068027757
-0.02	1	-0.02	0	-0	1	-0	-0	-0	1	1	7.8759887e-06	-2.44051e-05	-7.4182622e-08	-2.4248332e-05	7.160386e-06	-1.1214917e-07	-6.4517317e-08	-9.7307525e-08	2.7124364e-06	-5.9162704e-06	2.573352e-07	-2.44051e-05	-2.439991e-05	-0.00021271346
-0.022	1	-0.022	0	-0	1	-0	-0	-0	1	1	9.4085991e-06	-2.6396542e-05	-6.4849118e-08	-2.6190517e-05	8.6827331e-06	-8.8687565e-08	-5.3732073e-08	-7.2844891e-08	3.3280944e-06	-7.1398089e-06	3.0815241e-07	-2.6396542e-05	-2.6398195e-05	6.2613095e-05
-0.024	1	-0.024	0	-0	1	-0	-0	-0	1	1	1.1013108e-05	-2.8360698e-05	-4.9521991e-08	-2.8097386e-05	1.0288576e-05	-5.8506293e-08	-3.6674674e-08	-4.1648272e-08	3.9866366e-06	-8.4294403e-06	3.6292798e-07	-2.8360698e-05	-2.8367058e-05	0.00022418526
