lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	1.002	0	0	0	1.002	1.006012	3.0859627e-05	-3.6860147e-07	4.4289929e-07	-3.7184551e-07	3.1493486e-05	-1.89981e-08	4.4834245e-07	-3.6555095e-09	3.1707445e-05	-3.1353519e-05	9.3354164e-08	9.4060558e-05	9.442906e-05	0.0039024253
0.004	1.004	0	0	0	1.004	0	0	0	1.004	1.0120481	6.2857786e-05	-7.0596901e-07	8.0507599e-07	-7.1265095e-07	6.3709896e-05	-7.9572968e-08	8.169679e-07	-4.821613e-08	6.4386915e-05	-6.3651532e-05	3.7771624e-07	0.0001909546	0.00019104935	0.00049597712
0.006	1.006	0	0	0	1.006	0	0	0	1.006	1.0181082	9.553912e-05	-1.0059682e-06	1.1041509e-06	-1.015898e-06	9.6425286e-05	-1.7202427e-07	1.1227193e-06	-1.2521966e-07	9.7651305e-05	-9.6538571e-05	8.5755157e-07	0.00028961571	0.00028952598	-0.00030993803
0.008	1.008	0	0	0	1.008	0	0	0	1.008	1.0241925	0.00012868315	-1.2693788e-06	1.3544451e-06	-1.2822399e-06	0.00012951602	-2.8906163e-07	1.3796146e-06	-2.2778366e-07	0.00013131729	-0.00012983882	1.5358201e-06	0.00038951646	0.00038928292	-0.00059993014
0.01	1.01	0	0	0	1.01	0	0	0	1.01	1.030301	0.00016216896	-1.4995667e-06	1.5665029e-06	-1.5149987e-06	0.00016290326	-4.2453871e-07	1.5980767e-06	-3.4988168e-07	0.00016528108	-0.0001634511	2.4146832e-06	0.0004903533	0.00048999856	-0.00072394822
0.012	1.012	0	0	0	1.012	0	0	0	1.012	1.0364337	0.00019592116	-1.7005865e-06	1.7480918e-06	-1.7182311e-06	0.00019653233	-5.7338814e-07	1.7858216e-06	-4.8644714e-07	0.0001994767	-0.00019731007	3.4958144e-06	0.0005919302	0.0005914691	-0.00077958139
0.014	1.014	0	0	0	1.014	0	0	0	1.014	1.0425907	0.00022988858	-1.876397e-06	1.9050341e-06	-1.8959198e-06	0.00023036322	-7.3154726e-07	1.9486523e-06	-6.3336723e-07	0.00023385892	-0.00023137024	4.7805596e-06	0.00069411073	0.00069355407	-0.00080261435
0.016	1.016	0	0	0	1.016	0	0	0	1.016	1.0487721	0.00026403437	-2.0305683e-06	2.0417772e-06	-2.0516674e-06	0.00026436553	-8.9582249e-07	2.0910131e-06	-7.873779e-07	0.00026839505	-0.00026559832	6.2700307e-06	0.00079679495	0.00079615117	-0.00080861718
0.018	1.018	0	0	0	1.018	0	0	0	1.018	1.0549778	0.00029833088	-2.1662044e-06	2.1617772e-06	-2.1886123e-06	0.0002985155	-1.063737e-06	2.2163654e-06	-9.4592589e-07	0.00030306056	-0.00029996898	7.9651643e-06	0.00089990693	0.00089918291	-0.00080519535
0.02	1.02	0	0	0	1.02	0	0	0	1.02	1.061208	0.0003327567	-2.2859551e-06	2.2677599e-06	-2.3094372e-06	0.00033279411	-1.2333887e-06	2.327445e-06	-1.1070338e-06	0.00033783647	-0.00033446243	9.8667623e-06	0.0010033873	0.0010025888	-0.00079638304
0.022	1.022	0	0	0	1.022	0	0	0	1.022	1.0674626	0.00036729484	-2.3920626e-06	2.3619036e-06	-2.4164148e-06	0.00036718592	-1.4033297e-06	2.4264421e-06	-1.2691821e-06	0.00037270774	-0.00036906284	1.197552e-05	0.0011071885	0.0011063206	-0.0007844538
0.024	1.024	0	0	0	1.024	0	0	0	1.024	1.0737418	0.00040193156	-2.4864176e-06	2.4459686e-06	-2.5114627e-06	0.00040167815	-1.5724667e-06	2.5151299e-06	-1.431212e-06	0.00040766226	-0.00040375732	1.4292045e-05	0.001211272	0.0012103391	-0.00077074838
0.026	1.026	0	0	0	1.026	0	0	0	1.026	1.0800456	0.00043665553	-2.5706126e-06	2.5213922e-06	-2.5961972e-06	0.00043626009	-1.739983e-06	2.5949585e-06	-1.5922467e-06	0.00044269006	-0.00043853523	1.6816876e-05	0.0013156057	0.0013146117	-0.00075608466
0.028	1.028	0	0	0	1.028	0	0	0	1.028	1.086374	0.0004714573	-2.6459909e-06	2.5893582e-06	-2.6719825e-06	0.00047092271	-1.9052762e-06	2.6671245e-06	-1.7516294e-06	0.00047778288	-0.00047338763	1.9550492e-05	0.0014201629	0.0014191114	-0.00074097397
0.03	1.03	0	0	0	1.03	0	0	0	1.03	1.092727	0.0005063289	-2.7136875e-06	2.6508502e-06	-2.7399717e-06	0.00050565826	-2.0679097e-06	2.7326231e-06	-1.9088749e-06	0.00051293375	-0.00050830697	2.2493321e-05	0.0015249209	0.001523815	-0.00072574125
0.032	1.032	0	0	0	1.032	0	0	0	1.032	1.0991048	0.00054126352	-2.7746647e-06	2.7066911e-06	-2.8011426e-06	0.00054046006	-2.2275754e-06	2.7922885e-06	-2.0636311e-06	0.00054813676	-0.00054328678	2.5645752e-05	0.0016298603	0.001628703	-0.0007105948
0.034	1.034	0	0	0	1.034	0	0	0	1.034	1.1055073	0.00057625531	-2.8297402e-06	2.7575744e-06	-2.8563267e-06	0.00057532233	-2.3840644e-06	2.8468246e-06	-2.2156495e-06	0.00058338684	-0.00057832149	2.9008133e-05	0.0017349645	0.0017337583	-0.00069566804
0.036	1.036	0	0	0	1.036	0	0	0	1.036	1.1119347	0.00061129917	-2.8796122e-06	2.804088e-06	-2.9062334e-06	0.00061023998	-2.537244e-06	2.896829e-06	-2.3647621e-06	0.00061867959	-0.00061340625	3.2580785e-05	0.0018402187	0.0018389663	-0.00068104546
0.038	1.038	0	0	0	1.038	0	0	0	1.038	1.1183869	0.00064639068	-2.9248779e-06	2.8467335e-06	-2.9514702e-06	0.00064520856	-2.6870403e-06	2.9428123e-06	-2.5108631e-06	0.0006540112	-0.00064853681	3.6363999e-05	0.0019456104	0.001944314	-0.00066677904
0.04	1.04	0	0	0	1.04	0	0	0	1.04	1.124864	0.00068152591	-2.9660509e-06	2.8859411e-06	-2.9925592e-06	0.00068022411	-2.8334243e-06	2.9852125e-06	-2.6538947e-06	0.00068937832	-0.00068370945	4.0358041e-05	0.0020511283	0.00204979	-0.00065289897
