time	strain	stress
0	0	0
0.432000000000000	0.000900000000000000	0.514218789093282
0.864000000000000	0.00180000000000000	1.00493432542663
1.29600000000000	0.00270000000000000	1.47735274169602
1.72800000000000	0.00360000000000000	1.93532690587421
2.16000000000000	0.00450000000000000	2.38171391056657
2.59200000000000	0.00540000000000000	2.81863795456347
3.02400000000000	0.00630000000000000	3.24768365917975
3.45600000000000	0.00720000000000000	3.67003823307292
3.88800000000000	0.00810000000000000	4.08659602503532
4.32000000000000	0.00900000000000000	4.49803542029253
4.75200000000000	0.00990000000000000	4.90487540056776
5.18400000000000	0.0108000000000000	5.30751715047473
5.61600000000000	0.0117000000000000	5.70627466802247
6.04800000000000	0.0126000000000000	6.10139728938154
6.48000000000000	0.0135000000000000	6.49308626774563
6.91200000000000	0.0144000000000000	6.88150697970852
7.34400000000000	0.0153000000000000	7.26679791610013
7.77600000000000	0.0162000000000000	7.64907730798761
8.20800000000000	0.0171000000000000	8.02844801337680
8.64000000000000	0.0180000000000000	8.40500112457790
9.07200000000000	0.0189000000000000	8.77881863445844
9.50400000000000	0.0198000000000000	9.14997541028991
9.93600000000000	0.0207000000000000	9.51854065807117
10.3680000000000	0.0216000000000000	9.88457901181566
10.8000000000000	0.0225000000000000	10.2481513466993
11.2320000000000	0.0234000000000000	10.6093153888010
11.6640000000000	0.0243000000000000	10.9681261749231
12.0960000000000	0.0252000000000000	11.3246364018351
12.5280000000000	0.0261000000000000	11.6788966938755
12.9600000000000	0.0270000000000000	12.0301806591950
13.3920000000000	0.0279000000000000	12.3657230511707
13.8240000000000	0.0288000000000000	12.6829310143061
14.2560000000000	0.0297000000000000	12.9820473799440
14.6880000000000	0.0306000000000000	13.2637167207096
15.1200000000000	0.0315000000000000	13.5287376771349
15.5520000000000	0.0324000000000000	13.7780108278774
15.9840000000000	0.0333000000000000	14.0125130498505
16.4160000000000	0.0342000000000000	14.2332409424553
16.8480000000000	0.0351000000000000	14.4412091562890
17.2800000000000	0.0360000000000000	14.6374222164642
17.7120000000000	0.0369000000000000	14.8228580256960
18.1440000000000	0.0378000000000000	14.9984554144397
18.5760000000000	0.0387000000000000	15.1651052573561
19.0080000000000	0.0396000000000000	15.3236446304376
19.4400000000000	0.0405000000000000	15.4748534582804
19.8720000000000	0.0414000000000000	15.6178002355776
20.3040000000000	0.0423000000000000	15.7517256445931
20.7360000000000	0.0432000000000000	15.8780145524077
21.1680000000000	0.0441000000000000	15.9979271789619
21.6000000000000	0.0450000000000000	16.1124388090168
22.0320000000000	0.0459000000000000	16.2224576362352
22.4640000000000	0.0468000000000000	16.3287254631544
22.8960000000000	0.0477000000000000	16.4318640163528
23.3280000000000	0.0486000000000000	16.5323926283351
23.7600000000000	0.0495000000000000	16.6307439791392
24.1920000000000	0.0504000000000000	16.7272778527612
24.6240000000000	0.0513000000000000	16.8222929929965
25.0560000000000	0.0522000000000000	16.9160383666269
25.4880000000000	0.0531000000000000	17.0087188255560
25.9200000000000	0.0540000000000000	17.1005037362983
26.3520000000000	0.0549000000000000	17.1915342234616
26.7840000000000	0.0558000000000000	17.2819272476160
27.2160000000000	0.0567000000000000	17.3717797723041
27.6480000000000	0.0576000000000000	17.4611722199316
28.0800000000000	0.0585000000000000	17.5501713332926
28.5120000000000	0.0594000000000000	17.6388325422007
28.9440000000000	0.0603000000000000	17.7272019192534
29.3760000000000	0.0612000000000000	17.8153177952400
29.8080000000000	0.0621000000000000	17.9032120930663
30.2400000000000	0.0630000000000000	17.9909114291665
30.6720000000000	0.0639000000000000	18.0784380230081
31.1040000000000	0.0648000000000000	18.1658104482922
31.5360000000000	0.0657000000000000	18.2530442536050
31.9680000000000	0.0666000000000000	18.3401524754215
32.4000000000000	0.0675000000000000	18.4271460623391
32.8320000000000	0.0684000000000000	18.5140342260957
33.2640000000000	0.0692999999999999	18.6008247321822
33.6960000000000	0.0701999999999999	18.6875241406004
34.1280000000000	0.0710999999999999	18.7741380054552
34.5600000000000	0.0719999999999999	18.8606710405383
34.9920000000000	0.0728999999999999	18.9471272568014
35.4240000000000	0.0737999999999999	19.0335100765781
35.8560000000000	0.0746999999999999	19.1198224285656
36.2880000000000	0.0755999999999999	19.2060668268700
36.7200000000000	0.0764999999999999	19.2922454368473
37.1520000000000	0.0773999999999999	19.3783601299935
37.5840000000000	0.0782999999999999	19.4644125297474
38.0160000000000	0.0791999999999999	19.5504040497468
38.4480000000000	0.0800999999999999	19.6363359258131
38.8800000000000	0.0809999999999999	19.7222092427206
39.3120000000000	0.0818999999999999	19.8080249566238
39.7440000000000	0.0827999999999999	19.8937839138705
40.1760000000000	0.0836999999999999	19.9794868667997
40.6080000000000	0.0845999999999999	20.0651344870260
41.0400000000000	0.0854999999999999	20.1507273766257
41.4720000000000	0.0863999999999999	20.2362660775683
41.9040000000000	0.0872999999999999	20.3217510796821
42.3360000000000	0.0881999999999999	20.4071828273926
42.7680000000000	0.0890999999999999	20.4925617254328
43.2000000000000	0.0899999999999999	20.5778881436921
43.6320000000000	0.0890999999999999	19.6399871044658
44.0640000000000	0.0881999999999999	18.8436449416711
44.4960000000000	0.0872999999999999	18.1479509947506
44.9280000000000	0.0863999999999999	17.5146081253729
45.3600000000000	0.0854999999999999	16.9106941002233
45.7920000000000	0.0845999999999999	16.3316696486390
46.2240000000000	0.0836999999999999	15.7740757494069
46.6560000000000	0.0827999999999999	15.2352453689093
47.0880000000000	0.0818999999999999	14.7130944277857
47.5200000000000	0.0809999999999999	14.2059680693198
47.9520000000000	0.0800999999999999	13.7125275893397
48.3840000000000	0.0791999999999999	13.2316672628386
48.8160000000000	0.0782999999999999	12.7624531520929
