time	strain	stress
0	0	0
0.0960000000000000	0.000200000000000000	0.119164903353022
0.192000000000000	0.000400000000000000	0.236603469418062
0.288000000000000	0.000600000000000000	0.352428710695885
0.384000000000000	0.000800000000000000	0.466745352008550
0.480000000000000	0.00100000000000000	0.579650443842966
0.576000000000000	0.00120000000000000	0.691233930265439
0.672000000000000	0.00140000000000000	0.801579174772003
0.768000000000000	0.00160000000000000	0.910763447191095
0.864000000000000	0.00180000000000000	1.01885837452261
0.960000000000000	0.00200000000000000	1.12593035838542
1.05600000000000	0.00220000000000000	1.23204096154641
1.15200000000000	0.00240000000000000	1.33724726582149
1.24800000000000	0.00260000000000000	1.44160220346891
1.34400000000000	0.00280000000000000	1.54515486403861
1.44000000000000	0.00300000000000000	1.64795077849552
1.53600000000000	0.00320000000000000	1.75003218230031
1.63200000000000	0.00340000000000000	1.85143825900590
1.72800000000000	0.00360000000000000	1.95220536581380
1.82400000000000	0.00380000000000000	2.05236724242561
1.92000000000000	0.00400000000000000	2.15195520442763
2.01600000000000	0.00420000000000000	2.25099832235414
2.11200000000000	0.00440000000000000	2.34952358749012
2.20800000000000	0.00460000000000000	2.44755606539561
2.30400000000000	0.00480000000000000	2.54511903806135
2.40000000000000	0.00500000000000000	2.64223413553764
2.49600000000000	0.00520000000000000	2.73892145781626
2.59200000000000	0.00540000000000000	2.83519968768723
2.68800000000000	0.00560000000000000	2.93108619523942
2.78400000000000	0.00580000000000000	3.02659713462331
2.88000000000000	0.00600000000000000	3.12174753364944
2.97600000000000	0.00620000000000000	3.21655137675320
3.07200000000000	0.00640000000000000	3.31102168181719
3.16800000000000	0.00660000000000000	3.40517057130624
3.26400000000000	0.00680000000000000	3.49900933813626
3.36000000000000	0.00700000000000000	3.59254850666706
3.45600000000000	0.00720000000000000	3.68579788918034
3.55200000000000	0.00740000000000000	3.77876663817687
3.64800000000000	0.00760000000000000	3.87146329480347
3.74400000000000	0.00779999999999999	3.96389583369522
3.84000000000000	0.00800000000000000	4.05607170449938
3.93600000000000	0.00820000000000000	4.14799787032633
4.03200000000000	0.00840000000000000	4.23968084335532
4.12800000000000	0.00860000000000000	4.33112671780564
4.22400000000000	0.00880000000000000	4.42234120046847
4.32000000000000	0.00900000000000000	4.51332963898001
4.41600000000000	0.00920000000000000	4.60409704800317
4.51200000000000	0.00940000000000000	4.69464813347262
4.60800000000000	0.00960000000000000	4.78498731504713
4.70400000000000	0.00980000000000000	4.87511874690121
4.80000000000000	0.0100000000000000	4.96504633697959
4.89600000000000	0.0102000000000000	5.05477376482830
4.99200000000000	0.0104000000000000	5.14430449810758
5.08800000000000	0.0106000000000000	5.23364180788444
5.18400000000000	0.0108000000000000	5.32278878279517
5.28000000000000	0.0110000000000000	5.41174834216146
5.37600000000000	0.0112000000000000	5.50052324813770
5.47200000000000	0.0114000000000000	5.58911611696099
5.56800000000000	0.0116000000000000	5.67752942937081
5.66400000000000	0.0118000000000000	5.76576554025921
5.76000000000000	0.0120000000000000	5.85382668760888
5.85600000000000	0.0122000000000000	5.94171500077181
5.95200000000000	0.0124000000000000	6.02943250813719
6.04800000000000	0.0126000000000000	6.11698114423404
6.14400000000000	0.0128000000000000	6.20436275631013
6.24000000000000	0.0130000000000000	6.29157911042618
6.33600000000000	0.0132000000000000	6.37863189710119
6.43200000000000	0.0134000000000000	6.46552273654191
6.52800000000000	0.0136000000000000	6.55225318348778
6.62400000000000	0.0138000000000000	6.63882473169912
6.72000000000000	0.0140000000000000	6.72523881811545
6.81600000000000	0.0142000000000000	6.81149682670823
6.91200000000000	0.0144000000000000	6.89760009205060
7.00800000000000	0.0146000000000000	6.98354990262511
7.10400000000000	0.0148000000000000	7.06934750388882
7.20000000000001	0.0150000000000000	7.15499410111373
7.29600000000001	0.0152000000000000	7.24049086201904
7.39200000000001	0.0154000000000000	7.32583891921106
7.48800000000001	0.0156000000000000	7.41103937244442
7.58400000000001	0.0158000000000000	7.49609329071817
7.68000000000001	0.0160000000000000	7.58100171421896
7.77600000000001	0.0162000000000000	7.66576565612253
7.87200000000001	0.0164000000000000	7.75038610426396
7.96800000000001	0.0166000000000000	7.83486402268650
8.06400000000001	0.0168000000000000	7.91920035307790
8.16000000000001	0.0170000000000000	8.00339601610254
8.25600000000001	0.0172000000000000	8.08745191263709
8.35200000000001	0.0174000000000000	8.17136892491669
8.44800000000001	0.0176000000000000	8.25514791759872
