time	strain	stress
0	0	0
0.960000000000000	0.000200000000000000	0.109390650016878
1.92000000000000	0.000400000000000000	0.211613698478718
2.88000000000000	0.000600000000000000	0.309185705520517
3.84000000000000	0.000800000000000000	0.403543693172462
4.80000000000000	0.00100000000000000	0.495522456389631
5.76000000000000	0.00120000000000000	0.585619895165099
6.72000000000000	0.00140000000000000	0.674144570354610
7.68000000000000	0.00160000000000000	0.761297818663160
8.64000000000000	0.00180000000000000	0.847219502656255
9.60000000000000	0.00200000000000000	0.932013549628770
10.5600000000000	0.00220000000000000	1.01576225421999
11.5200000000000	0.00240000000000000	1.09853433132744
12.4800000000000	0.00260000000000000	1.18038949009740
13.4400000000000	0.00280000000000000	1.26138106875378
14.4000000000000	0.00300000000000000	1.34155758610090
15.3600000000000	0.00320000000000000	1.42096368555039
16.3200000000000	0.00340000000000000	1.49964073639429
17.2800000000000	0.00360000000000000	1.57762723973089
18.2400000000000	0.00380000000000000	1.65495912125104
19.2000000000000	0.00400000000000000	1.73166995685288
20.1600000000000	0.00420000000000000	1.80779115689920
21.1200000000000	0.00440000000000000	1.88335212371806
22.0800000000000	0.00460000000000000	1.95838039070074
23.0400000000000	0.00480000000000000	2.03290174786512
24.0000000000000	0.00500000000000000	2.10694035680143
24.9600000000000	0.00520000000000000	2.18051885681998
25.9200000000000	0.00540000000000000	2.25365846349720
26.8800000000000	0.00560000000000000	2.32637906045988
27.8400000000000	0.00580000000000000	2.39869928503563
28.8000000000000	0.00600000000000000	2.47063660827238
29.7600000000000	0.00620000000000000	2.54220740974812
30.7200000000000	0.00640000000000000	2.61342704753872
31.6800000000000	0.00660000000000000	2.68430992367318
32.6400000000000	0.00680000000000000	2.75486954537614
33.6000000000000	0.00700000000000000	2.82511858237379
34.5600000000000	0.00720000000000000	2.89506892051893
35.5200000000000	0.00740000000000000	2.96473171197301
36.4800000000000	0.00760000000000000	3.03411742216765
37.4400000000000	0.00779999999999999	3.10323587375195
38.4000000000000	0.00800000000000000	3.17209628772010
39.3600000000000	0.00820000000000000	3.24070732189998
40.3200000000000	0.00840000000000000	3.30907710697231
41.2800000000000	0.00860000000000000	3.37721328017894
42.2400000000000	0.00880000000000000	3.44512301686843
43.2000000000000	0.00900000000000000	3.51281306001782
44.1600000000000	0.00920000000000000	3.58028974786059
45.1200000000000	0.00940000000000000	3.64755903974186
46.0800000000000	0.00960000000000000	3.71462654031544
47.0400000000000	0.00980000000000000	3.78149752218822
48.0000000000000	0.0100000000000000	3.84817694711209
48.9600000000000	0.0102000000000000	3.91466948581649
49.9200000000000	0.0104000000000000	3.98097953656867
50.8800000000000	0.0106000000000000	4.04711124254357
51.8400000000000	0.0108000000000000	4.11306850807936
52.8000000000000	0.0110000000000000	4.17885501389052
53.7600000000000	0.0112000000000000	4.24447423130509
54.7200000000000	0.0114000000000000	4.30992943558857
55.6800000000000	0.0116000000000000	4.37522371841384
56.6400000000000	0.0118000000000000	4.44035999953078
57.6000000000000	0.0120000000000000	4.50534103768786
58.5600000000000	0.0122000000000000	4.57016944085320
59.5200000000000	0.0124000000000000	4.63484767578029
60.4800000000001	0.0126000000000000	4.69937807696034
61.4400000000001	0.0128000000000000	4.76376285500056
62.4000000000001	0.0130000000000000	4.82800410446532
63.3600000000001	0.0132000000000000	4.89210381121466
64.3200000000001	0.0134000000000000	4.95606385927204
65.2800000000000	0.0136000000000000	5.01988603725238
66.2400000000000	0.0138000000000000	5.08357204437759
67.2000000000000	0.0140000000000000	5.14712349610675
68.1600000000000	0.0142000000000000	5.21054192940539
69.1200000000000	0.0144000000000000	5.27382880767717
