time	strain	stress
0	0	0
0.288000000000000	0.000600000000000000	0.348398503783747
0.576000000000000	0.00120000000000000	0.684581896000404
0.864000000000000	0.00180000000000000	1.01057626446340
1.15200000000000	0.00240000000000000	1.32802114549255
1.44000000000000	0.00300000000000000	1.63824422982793
1.72800000000000	0.00360000000000000	1.94232161155697
2.01600000000000	0.00420000000000000	2.24112637813608
2.30400000000000	0.00480000000000000	2.53536779802582
2.59200000000000	0.00540000000000000	2.82562292571271
2.88000000000000	0.00600000000000000	3.11236209167840
3.16800000000000	0.00660000000000000	3.39596946083390
3.45600000000000	0.00720000000000000	3.67675961386841
3.74400000000000	0.00780000000000000	3.95499092123177
4.03200000000000	0.00840000000000000	4.23087633049289
4.32000000000000	0.00900000000000000	4.50459206767205
4.60800000000000	0.00960000000000000	4.77628465625756
4.89600000000000	0.0102000000000000	5.04607657947914
5.18400000000000	0.0108000000000000	5.31407084839847
5.47200000000000	0.0114000000000000	5.58035468755832
5.76000000000000	0.0120000000000000	5.84500250895135
6.04800000000000	0.0126000000000000	6.10807831201992
6.33600000000000	0.0132000000000000	6.36963762074394
6.62400000000000	0.0138000000000000	6.62972904738061
6.91200000000000	0.0144000000000000	6.88839555508576
7.20000000000000	0.0150000000000000	7.14567547766588
7.48800000000000	0.0156000000000000	7.40160334343807
7.77600000000000	0.0162000000000000	7.65621054108222
8.06400000000000	0.0168000000000000	7.90952585803903
8.35200000000000	0.0174000000000000	8.16157591609305
8.64000000000000	0.0180000000000000	8.41238552401267
8.92800000000000	0.0186000000000000	8.66197796327357
9.21600000000000	0.0192000000000000	8.91037521978945
9.50400000000000	0.0198000000000000	9.15759817207434
9.79200000000000	0.0204000000000000	9.40366674424356
10.0800000000000	0.0210000000000000	9.64860003063264
10.3680000000000	0.0216000000000000	9.89241639750344
10.6560000000000	0.0222000000000000	10.1351335662473
10.9440000000000	0.0228000000000000	10.3767686816432
11.2320000000000	0.0234000000000000	10.6173383680397
11.5200000000000	0.0240000000000000	10.8568587757754
11.8080000000000	0.0246000000000000	11.0953456197045
12.0960000000000	0.0252000000000000	11.3328142113341
12.3840000000000	0.0258000000000000	11.5692794857876
12.6720000000000	0.0264000000000000	11.8047560245749
12.9600000000000	0.0270000000000000	12.0385834423418
13.2480000000000	0.0276000000000000	12.2656727653329
13.5360000000000	0.0282000000000000	12.4846809941945
13.8240000000000	0.0288000000000000	12.6954233598743
14.1120000000000	0.0294000000000000	12.8979978284743
14.4000000000000	0.0300000000000000	13.0925802594405
14.6880000000000	0.0306000000000000	13.2793856391533
14.9760000000000	0.0312000000000000	13.4586571912689
15.2640000000000	0.0318000000000000	13.6306602473313
15.5520000000000	0.0324000000000000	13.7956771795142
15.8400000000000	0.0330000000000000	13.9540028167616
16.1280000000000	0.0336000000000000	14.1059402756586
16.4160000000000	0.0342000000000000	14.2517972135340
16.7040000000000	0.0348000000000000	14.3918825127770
16.9920000000000	0.0354000000000000	14.5265033950266
17.2800000000000	0.0360000000000000	14.6559629534326
17.5680000000000	0.0366000000000000	14.7805580826690
17.8560000000000	0.0372000000000000	14.9005840177141
18.1440000000000	0.0378000000000000	15.0163144471539
18.4320000000000	0.0384000000000000	15.1280187808675
18.7200000000000	0.0390000000000000	15.2359553475392
19.0080000000000	0.0396000000000000	15.3403708612774
19.2960000000000	0.0402000000000000	15.4415000953795
19.5840000000000	0.0408000000000000	15.5393692383363
19.8720000000000	0.0414000000000001	15.6327178031667
20.1600000000000	0.0420000000000001	15.7220322154713
20.4480000000000	0.0426000000000001	15.8077571430429
20.7360000000000	0.0432000000000001	15.8902948308723
21.0240000000000	0.0438000000000001	15.9700067793697
21.3120000000000	0.0444000000000001	16.0472166299827
21.6000000000000	0.0450000000000001	16.1222131853049
21.8880000000000	0.0456000000000001	16.1952534435733
22.1760000000000	0.0462000000000001	16.2665655614059
22.4640000000000	0.0468000000000001	16.3363607625611
22.7520000000000	0.0474000000000001	16.4048082308477
23.0400000000000	0.0480000000000001	16.4720665259706
23.3280000000000	0.0486000000000001	16.5382749689907
23.6160000000000	0.0492000000000001	16.6035567230700
23.9040000000000	0.0498000000000001	16.6680195818576
24.1920000000000	0.0504000000000001	16.7317586141215
24.4800000000000	0.0510000000000001	16.7948575291813
24.7680000000000	0.0516000000000001	16.8573899344728
25.0560000000000	0.0522000000000001	16.9194205378641
25.3440000000000	0.0528000000000001	16.9810062143085
25.6320000000000	0.0534000000000001	17.0421969499778
25.9200000000000	0.0540000000000001	17.1030366763480
26.2080000000000	0.0546000000000001	17.1635640058853
26.4960000000000	0.0552000000000001	17.2238128800782
26.7840000000000	0.0558000000000001	17.2838131396303
27.0720000000000	0.0564000000000001	17.3435910257093
27.3600000000000	0.0570000000000001	17.4031696202663
27.6480000000000	0.0576000000000001	17.4625692326019
27.9360000000000	0.0582000000000001	17.5218077385862
28.2240000000000	0.0588000000000001	17.5809008782261
28.5120000000000	0.0594000000000002	17.6398625166257
28.8000000000000	0.0600000000000002	17.6987048728058
29.0880000000000	0.0594000000000002	17.0041705221467
29.3760000000000	0.0588000000000001	16.3951512504401
29.6640000000000	0.0582000000000001	15.8519120136424
29.9520000000000	0.0576000000000001	15.3604243913636
30.2400000000000	0.0570000000000001	14.9094175792974
30.5280000000000	0.0564000000000001	14.4801042926956
30.8160000000000	0.0558000000000001	14.0644415875248
31.1040000000000	0.0552000000000001	13.6609660861384
31.3920000000000	0.0546000000000001	13.2684438934613
31.6800000000000	0.0540000000000001	12.8858538669619
31.9680000000000	0.0534000000000001	12.5123465174899
