lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.998	0	0	0	1.0020118	0.99800781	-1.6356843e-05	-9.7614511e-08	2.4333088e-07	-9.6740605e-08	-1.6193485e-05	-5.2045005e-09	8.6972598e-08	3.1597796e-08	1.0492202e-08	1.0846612e-05	3.3258206e-08	-3.2560766e-05	-2.977884e-05	-0.093419571
-0.004	0.996	0	0	0	0.996	0	0	0	1.0039796	0.99596384	-2.4392656e-05	-5.6821704e-07	1.5370245e-06	-5.4997142e-07	-2.4582762e-05	1.3630233e-07	3.019154e-07	1.9084695e-07	4.6811623e-08	1.6309536e-05	1.1911536e-07	-4.9020734e-05	-4.7149028e-05	-0.039697655
-0.006	0.994	0	0	0	0.994	0	0	0	1.005884	0.99384963	-2.618627e-05	-6.0891572e-07	2.7163054e-06	-5.7439011e-07	-2.6941291e-05	2.2695091e-07	5.2323862e-07	2.7747161e-07	8.021353e-08	1.7682449e-05	2.2185432e-07	-5.3203008e-05	-5.2967035e-05	-0.0044550867
-0.008	0.992	0	0	0	0.992	0	0	0	1.0077419	0.99168251	-2.7198429e-05	-6.3088325e-07	3.5829811e-06	-5.8346244e-07	-2.850501e-05	1.895363e-07	6.8169531e-07	2.4807613e-07	1.0633329e-07	1.8532368e-05	3.309835e-07	-5.5801301e-05	-5.5711562e-05	-0.0016107685
-0.01	0.99	0	0	0	0.99	0	0	0	1.0095654	0.98947502	-2.7962415e-05	-5.892954e-07	4.2769917e-06	-5.3057296e-07	-2.9803647e-05	1.2339917e-07	7.965837e-07	1.9098826e-07	1.2958134e-07	1.921216e-05	4.4470057e-07	-5.7883434e-05	-5.7827124e-05	-0.00097375784
-0.012	0.988	0	0	0	0.988	0	0	0	1.011365	0.98723788	-2.8609938e-05	-5.3241977e-07	4.8737759e-06	-4.6323085e-07	-3.0973498e-05	1.0712095e-07	8.9490166e-07	1.8413285e-07	1.5230628e-07	1.9810377e-05	5.62292e-07	-5.9719834e-05	-5.9671445e-05	-0.00081093366
-0.014	0.986	0	0	0	0.986	0	0	0	1.0131476	0.98497803	-2.9196981e-05	-4.7804225e-07	5.3927689e-06	-3.9947287e-07	-3.2073093e-05	1.5452064e-07	9.7078848e-07	2.4254485e-07	1.7418367e-07	2.0365297e-05	6.8338635e-07	-6.142485e-05	-6.1377578e-05	-0.00077018663
-0.016	0.984	0	0	0	0.984	0	0	0	1.0149193	0.98270173	-2.9760859e-05	-4.3389492e-07	5.8366156e-06	-3.4752184e-07	-3.3142358e-05	2.3135406e-07	1.0112343e-06	3.3212813e-07	1.9430298e-07	2.0902971e-05	8.0780231e-07	-6.3074933e-05	-6.3019882e-05	-0.00087355853
-0.018	0.982	0	0	0	0.982	0	0	0	1.0166826	0.98041144	-3.0314014e-05	-4.0453122e-07	6.2211224e-06	-3.115908e-07	-3.4196137e-05	3.0685533e-07	1.0231739e-06	4.211747e-07	2.1296039e-07	2.1432397e-05	9.3546587e-07	-6.4697466e-05	-6.4632135e-05	-0.0010108175
-0.02	0.98	0	0	0	0.98	0	0	0	1.0184377	0.97810752	-3.0857886e-05	-3.8625757e-07	6.5636099e-06	-2.8755331e-07	-3.5237093e-05	3.7267752e-07	1.018438e-06	5.0076626e-07	2.3065986e-07	2.1954773e-05	1.0663308e-06	-6.629691e-05	-6.6222144e-05	-0.0011290255
-0.022	0.978	0	0	0	0.978	0	0	0	1.0201844	0.97579005	-3.1392675e-05	-3.7468452e-07	6.8748933e-06	-2.7077938e-07	-3.6265997e-05	4.2926074e-07	1.0038141e-06	5.7115653e-07	2.4769561e-07	2.2470325e-05	1.2003544e-06	-6.7874489e-05	-6.7791186e-05	-0.0012288149
-0.024	0.976	0	0	0	0.976	0	0	0	1.0219228	0.97345917	-3.1918771e-05	-3.6706359e-07	7.1612958e-06	-2.5839175e-07	-3.7283581e-05	4.783756e-07	9.8250202e-07	6.3406518e-07	2.6423051e-07	2.2979374e-05	1.3374956e-06	-6.9431482e-05	-6.9340239e-05	-0.0013158694
-0.026	0.974	0	0	0	0.974	0	0	0	1.023653	0.97111506	-3.2436655e-05	-3.6184708e-07	7.4268447e-06	-2.4876437e-07	-3.8290568e-05	5.2153896e-07	9.5606229e-07	6.9099714e-07	2.8036647e-07	2.3482285e-05	1.4777154e-06	-7.096919e-05	-7.0870426e-05	-0.0013935903
-0.028	0.972	0	0	0	0.972	0	0	0	1.025375	0.9687579	-3.2946788e-05	-3.5815238e-07	7.6743541e-06	-2.4096108e-07	-3.9287603e-05	5.5988115e-07	9.2533028e-07	7.4308224e-07	2.9617473e-07	2.3979405e-05	1.6209773e-06	-7.2488791e-05	-7.2382828e-05	-0.0014639279
-0.03	0.97	0	0	0	0.97	0	0	0	1.0270888	0.96638789	-3.3449582e-05	-3.554555e-07	7.9059309e-06	-2.3441839e-07	-4.0275242e-05	5.9423474e-07	8.908011e-07	7.9115592e-07	3.1170899e-07	2.4471038e-05	1.7672467e-06	-7.3991304e-05	-7.3878407e-05	-0.0015281337
-0.032	0.968	0	0	0	0.968	0	0	0	1.0287946	0.96400523	-3.3945396e-05	-3.5343162e-07	8.1232309e-06	-2.2878095e-07	-4.1253951e-05	6.2522335e-07	8.5279784e-07	8.3584566e-07	3.2701175e-07	2.4957445e-05	1.9164909e-06	-7.5477594e-05	-7.5357994e-05	-0.0015871026
-0.034	0.966	0	0	0	0.966	0	0	0	1.0304923	0.96161012	-3.4434542e-05	-3.5187135e-07	8.3276003e-06	-2.2381489e-07	-4.2224126e-05	6.5332483e-07	8.115502e-07	8.776331e-07	3.4211774e-07	2.543885e-05	2.0686787e-06	-7.6948403e-05	-7.6822297e-05	-0.0016415232
