lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
-0.002	0.998	0	0	0	0.99934	0	0	0	1.0018346	0.99917103	-1.6650777e-05	6.3868938e-09	4.0163859e-08	1.2308252e-08	-1.1234241e-05	-9.6476666e-08	1.3487019e-08	-1.0813131e-07	-6.2523164e-09	9.2970899e-06	2.0380004e-08	-2.0352357e-05	-2.0288015e-05	-0.003171443
-0.004	0.996	0	0	0	0.99868	0	0	0	1.0036589	0.99832475	-3.2977269e-05	-1.0579473e-08	1.3189873e-07	4.6446886e-10	-2.221856e-05	-1.5020147e-07	-6.5984902e-08	-1.754537e-07	-1.2895905e-08	1.8402908e-05	8.1152059e-08	-4.0297656e-05	-3.9182386e-05	-0.02846355
-0.006	0.994	0	0	0	0.99802	0	0	0	1.0054755	0.99746372	-4.4184597e-05	2.5606926e-07	5.2080369e-07	2.6802341e-07	-2.8149162e-05	2.6962769e-08	-7.7121205e-07	-3.5890284e-08	-2.1317436e-08	2.4118359e-05	1.7710955e-07	-5.3454556e-05	-5.2406265e-05	-0.020003175
-0.008	0.992	0	0	0	0.99736	0	0	0	1.0072737	0.99657759	-5.041039e-05	3.7003068e-07	8.4954112e-07	3.8131452e-07	-2.9145442e-05	1.8204944e-07	-1.4195602e-06	1.3049606e-07	-2.9831651e-08	2.6528554e-05	2.9077712e-07	-6.000166e-05	-5.9922989e-05	-0.0013128764
-0.01	0.99	0	0	0	0.9967	0	0	0	1.009059	0.99567178	-5.6170165e-05	4.526718e-07	1.07839e-06	4.6435396e-07	-2.9704999e-05	3.0324628e-07	-1.8982267e-06	2.5648824e-07	-3.7646417e-08	2.8637603e-05	4.168015e-07	-6.593931e-05	-6.5937911e-05	-2.1215213e-05
-0.012	0.988	0	0	0	0.99604	0	0	0	1.0108336	0.99474876	-6.1795142e-05	5.3445012e-07	1.2577102e-06	5.4720387e-07	-3.016059e-05	4.1665241e-07	-2.298326e-06	3.7194542e-07	-4.5308177e-08	3.0667014e-05	5.5452876e-07	-7.1708044e-05	-7.1725619e-05	0.0002450279
-0.014	0.986	0	0	0	0.99538	0	0	0	1.0125985	0.99380941	-6.7341555e-05	6.1695562e-07	1.4060125e-06	6.3126943e-07	-3.0570166e-05	5.3116661e-07	-2.6524003e-06	4.8737197e-07	-5.3021034e-08	3.2654914e-05	7.0370398e-07	-7.7383047e-05	-7.7408548e-05	0.00032943443
-0.016	0.984	0	0	0	0.99472	0	0	0	1.014354	0.99285421	-7.2826734e-05	6.9968209e-07	1.5323751e-06	7.1595174e-07	-3.0952483e-05	6.5093665e-07	-2.97581e-06	6.076151e-07	-6.0887502e-08	3.4613368e-05	8.6416295e-07	-8.2987751e-05	-8.3017395e-05	0.00035707619
-0.018	0.982	0	0	0	0.99406	0	0	0	1.0161002	0.99188342	-7.8257467e-05	7.8194655e-07	1.6420757e-06	8.0051278e-07	-3.1315546e-05	7.7829738e-07	-3.2771156e-06	7.3539368e-07	-6.8968179e-08	3.6547327e-05	1.0357736e-06	-8.8531537e-05	-8.8563597e-05	0.00036200378
