lambda	F11	F12	F13	F21	F22	F23	F31	F32	F33	J	P11	P12	P13	P21	P22	P23	P31	P32	P33	p	StrEn	t(1)	t(2)	d
0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-0	0	inf	inf	inf
0.002	1.002	0	0	0	0.99938491	0	0	0	0.99937578	1.0007586	1.2506793e-05	9.0272002e-08	4.8385581e-08	8.3008359e-08	-5.3591638e-09	2.8228247e-08	3.8276256e-08	3.3316586e-08	-8.3290665e-10	-4.166867e-06	1.245174e-08	1.250872e-05	1.2520177e-05	0.00091508172
0.004	1.004	0	0	0	0.99875764	0	0	0	0.99873879	1.001488	2.5186572e-05	1.7438893e-07	9.7071804e-08	1.5977257e-07	-1.0371458e-08	5.557719e-08	7.3037165e-08	6.4521975e-08	-2.3543849e-09	-8.3912822e-06	5.0080709e-08	2.5190624e-05	2.5168444e-05	-0.00088126152
0.006	1.006	0	0	0	0.99811544	0	0	0	0.99808407	1.0021803	3.7932885e-05	2.5795055e-07	1.4410785e-07	2.3583103e-07	-1.516942e-08	8.3932531e-08	1.0429051e-07	9.5792091e-08	-4.5651436e-09	-1.2637717e-05	1.1312552e-07	3.7939357e-05	3.7886361e-05	-0.0013988174
0.008	1.008	0	0	0	0.99745271	0	0	0	0.99740435	1.0028226	5.0651054e-05	3.4106408e-07	1.883164e-07	3.1127795e-07	-1.9756146e-08	1.1602729e-07	1.3162836e-07	1.2988883e-07	-7.3831339e-09	-1.6874638e-05	2.0162615e-07	5.0660292e-05	5.0580977e-05	-0.0015680745
0.01	1.01	0	0	0	0.99676493	0	0	0	0.9966931	1.0034034	6.3268857e-05	4.2304427e-07	2.2936288e-07	3.8548701e-07	-2.4049039e-08	1.5366401e-07	1.5529365e-07	1.6859042e-07	-1.0511787e-08	-2.1078099e-05	3.1544942e-07	6.3281092e-05	6.3185433e-05	-0.0015139359
0.012	1.012	0	0	0	0.9960536	0	0	0	0.99594939	1.0039232	7.5769181e-05	5.0377009e-07	2.6764223e-07	4.5840512e-07	-2.7974993e-08	1.9579322e-07	1.7620435e-07	2.1088499e-07	-1.3548855e-08	-2.5242552e-05	4.5436789e-07	7.5784388e-05	7.5679489e-05	-0.001386103
0.014	1.014	0	0	0	0.99532497	0	0	0	0.99517657	1.0043914	8.8177018e-05	5.8372135e-07	3.0378618e-07	5.3051023e-07	-3.1542411e-08	2.3984095e-07	1.953076e-07	2.5429279e-07	-1.6239662e-08	-2.9376412e-05	6.1816738e-07	8.8194979e-05	8.808053e-05	-0.0012993649
0.016	1.016	0	0	0	0.99458543	0	0	0	0.9943771	1.0048169	0.00010051836	6.6344359e-07	3.38261e-07	6.0228624e-07	-3.4809944e-08	2.8382541e-07	2.131817e-07	2.9691925e-07	-1.8508193e-08	-3.3488348e-05	8.0669001e-07	0.00010053881	0.00010041173	-0.0012655813
0.018	1.018	0	0	0	0.9938398	0	0	0	0.99355024	1.0052035	0.0001128025	7.4331004e-07	3.7129936e-07	6.7402645e-07	-3.7839892e-08	3.2667482e-07	2.3008476e-07	3.3775968e-07	-2.0351871e-08	-3.7581435e-05	1.0198143e-06	0.0001128252	0.00011268258	-0.0012657225
0.02	1.02	0	0	0	0.99309171	0	0	0	0.99269185	1.0055507	0.00012502177	8.2352737e-07	4.0293123e-07	7.4586134e-07	-4.0681025e-08	3.6778352e-07	2.4606237e-07	3.7627566e-07	-2.1773518e-08	-4.1653106e-05	1.2574203e-06	0.00012504654	0.00012488596	-0.0012858059
0.022	1.022	0	0	0	0.99234413	0	0	0	0.99179455	1.0058539	0.00013715396	9.0416757e-07	4.3298828e-07	8.1780034e-07	-4.3365019e-08	4.0664459e-07	2.609833e-07	4.1205044e-07	-2.2760307e-08	-4.5695945e-05	1.5193582e-06	0.00013718063	0.00013700013	-0.0013175388
0.024	1.024	0	0	0	0.99159933	0	0	0	0.99084839	1.0061052	0.00014916405	9.8516159e-07	4.6108754e-07	8.8973682e-07	-4.5902228e-08	4.4266173e-07	2.7453264e-07	4.4461363e-07	-2.3286575e-08	-4.9698286e-05	1.8054208e-06	0.00014919247	0.00014899084	-0.0013532547
0.026	1.026	0	0	0	0.9908579	0	0	0	0.9898426	1.006294	0.00016100726	1.0662483e-06	4.8663853e-07	9.6141824e-07	-4.827e-08	4.7513e-07	2.8621509e-07	4.734105e-07	-2.3331495e-08	-5.3645218e-05	2.1153215e-06	0.00016103728	0.00016081483	-0.0013832374
0.028	1.028	0	0	0	0.99011605	0	0	0	0.98876981	1.0064088	0.000172635	1.1468749e-06	5.0891935e-07	1.0323822e-06	-5.03902e-08	5.034201e-07	2.9541574e-07	4.9793444e-07	-2.2906566e-08	-5.7520567e-05	2.4486801e-06	0.00017266651	0.00017242544	-0.001398132
0.03	1.03	0	0	0	0.98936109	0	0	0	0.98763229	1.0064387	0.00018400181	1.2260323e-06	5.2721124e-07	1.101838e-06	-5.210131e-08	5.2735965e-07	3.0151869e-07	5.1802674e-07	-2.2079829e-08	-6.1309209e-05	2.8050233e-06	0.00018403481	0.00018377863	-0.0013939156
0.032	1.032	0	0	0	0.98856683	0	0	0	0.98644729	1.0063745	0.00019506822	1.3020592e-06	5.4090928e-07	1.1684914e-06	-5.3159075e-08	5.4761581e-07	3.0401424e-07	5.3422245e-07	-2.0979592e-08	-6.4998029e-05	3.1837947e-06	0.00019510287	0.00019483651	-0.0013671017
0.034	1.034	0	0	0	0.98769639	0	0	0	0.98524529	1.0062094	0.00020580496	1.3727916e-06	5.4962844e-07	1.2305847e-06	-5.3347646e-08	5.6563897e-07	3.0259101e-07	5.4781461e-07	-1.9770626e-08	-6.8577281e-05	3.5843693e-06	0.00020584138	0.00020557369	-0.0013021643
0.036	1.036	0	0	0	0.98672277	0	0	0	0.98405478	1.0059449	0.00021621539	1.4367143e-06	5.5348947e-07	1.286748e-06	-5.2705911e-08	5.8280076e-07	2.9734731e-07	5.6023209e-07	-1.8602317e-08	-7.2048026e-05	4.0060894e-06	0.00021625333	0.00021599516	-0.0011952356
0.038	1.038	0	0	0	0.98565016	0	0	0	0.98288515	1.0055946	0.00022635361	1.4942098e-06	5.5330107e-07	1.3370978e-06	-5.1565661e-08	5.9948292e-07	2.8892188e-07	5.7214878e-07	-1.7554496e-08	-7.5428163e-05	4.4483499e-06	0.00022639241	0.00022614765	-0.0010823198
0.04	1.04	0	0	0	0.98450438	0	0	0	0.9817296	1.0051778	0.00023629704	1.5469777e-06	5.5016246e-07	1.3829239e-06	-5.0286851e-08	6.1530993e-07	2.7818543e-07	5.8346246e-07	-1.6638835e-08	-7.8743371e-05	4.91068e-06	0.00023633604	0.00023610115	-0.0009948714
0.042	1.042	0	0	0	0.98331117	0	0	0	0.98057825	1.0047105	0.00024611066	1.5967117e-06	5.4499356e-07	1.4256251e-06	-4.9082409e-08	6.2984388e-07	2.6587454e-07	5.9385612e-07	-1.5839298e-08	-8.2015244e-05	5.3927545e-06	0.00024614943	0.00024591944	-0.00093523344
0.044	1.044	0	0	0	0.98208819	0	0	0	0.97942413	1.0042036	0.00025583816	1.6445956e-06	5.3842596e-07	1.4662314e-06	-4.8038297e-08	6.4284709e-07	2.5250255e-07	6.0310312e-07	-1.5137995e-08	-8.5258329e-05	5.8943578e-06	0.00025587653	0.00025564775	-0.00089490627
0.046	1.046	0	0	0	0.98084603	0	0	0	0.97826339	1.0036639	0.00026550723	1.691367e-06	5.3087463e-07	1.5054128e-06	-4.7175022e-08	6.5425159e-07	2.3841252e-07	6.1109988e-07	-1.4521581e-08	-8.8481845e-05	6.4153455e-06	0.00026554514	0.00026531525	-0.00086651085
0.048	1.048	0	0	0	0.97959091	0	0	0	0.97709416	1.0030959	0.00027513558	1.7374768e-06	5.226184e-07	1.5435951e-06	-4.6485979e-08	6.6408457e-07	2.238389e-07	6.1782556e-07	-1.3980764e-08	-9.1691703e-05	6.9556188e-06	0.00027517306	0.00027494061	-0.00084546225
0.05	1.05	0	0	0	0.97832644	0	0	0	0.97591569	1.0025023	0.00028473493	1.7832048e-06	5.1385268e-07	1.5810518e-06	-4.5955196e-08	6.7241768e-07	2.0894846e-07	6.2330499e-07	-1.3508878e-08	-9.4891823e-05	7.515108e-06	0.00028477206	0.00028453615	-0.00082909954
0.052	1.052	0	0	0	0.97705477	0	0	0	0.97472785	1.0018853	0.00029431339	1.8287292e-06	5.0472036e-07	1.6179638e-06	-4.5564692e-08	6.7933938e-07	1.9386466e-07	6.2758537e-07	-1.3100817e-08	-9.8084908e-05	8.0937634e-06	0.00029435024	0.00029411029	-0.0008158633
0.054	1.054	0	0	0	0.9757772	0	0	0	0.97353074	1.0012464	0.00030387672	1.8741672e-06	4.9532986e-07	1.6544535e-06	-4.5297302e-08	6.8494119e-07	1.7868197e-07	6.3072329e-07	-1.2752413e-08	-0.00010127289	8.6915491e-06	0.00030391338	0.00030366898	-0.00080480698
0.056	1.056	0	0	0	0.97449449	0	0	0	0.97232465	1.0005864	0.00031342918	1.9195978e-06	4.8576603e-07	1.6906061e-06	-4.5137612e-08	6.893111e-07	1.6347469e-07	6.3277766e-07	-1.2460077e-08	-0.00010445719	9.3084393e-06	0.00031346572	0.00031321661	-0.00079533175
0.058	1.058	0	0	0	0.97320713	0	0	0	0.97110988	0.99990634	0.00032297398	1.9650756e-06	4.7609696e-07	1.7264824e-06	-4.5072135e-08	6.9253082e-07	1.483025e-07	6.3380614e-07	-1.2220606e-08	-0.00010763889	9.9444156e-06	0.00032301049	0.00032275646	-0.00078704314
0.06	1.06	0	0	0	0.97191538	0	0	0	0.96988676	0.99920673	0.00033251358	2.0106393e-06	4.663784e-07	1.7621265e-06	-4.508919e-08	6.9467486e-07	1.3321413e-07	6.338633e-07	-1.2031082e-08	-0.00011081882	1.0599465e-05	0.00033255013	0.00033229106	-0.0007796715
0.062	1.062	0	0	0	0.97061941	0	0	0	0.9686556	0.99848808	0.00034204994	2.0563169e-06	4.5665678e-07	1.7975711e-06	-4.5178689e-08	6.9581049e-07	1.1824994e-07	6.329999e-07	-1.1888806e-08	-0.00011399763	1.127358e-05	0.00034208661	0.00034182237	-0.0007730264
0.064	1.064	0	0	0	0.9693193	0	0	0	0.96741669	0.99775075	0.00035158461	2.1021292e-06	4.4697127e-07	1.8328411e-06	-4.5331916e-08	6.9599817e-07	1.0344365e-07	6.3126267e-07	-1.1791265e-08	-0.00011717583	1.1966755e-05	0.00035162145	0.00035135197	-0.00076696938
0.066	1.066	0	0	0	0.96801509	0	0	0	0.96617027	0.99699504	0.00036111883	2.1480915e-06	4.3735535e-07	1.8679552e-06	-4.5541318e-08	6.9529211e-07	8.8823692e-08	6.2869436e-07	-1.1736109e-08	-0.00012035385	1.2678988e-05	0.00036115591	0.00036088114	-0.0007613973
0.068	1.068	0	0	0	0.96670676	0	0	0	0.96491659	0.99622121	0.00037065363	2.1942161e-06	4.2783785e-07	1.9029281e-06	-4.5800323e-08	6.9374088e-07	7.4414166e-08	6.2533395e-07	-1.1721135e-08	-0.00012353204	1.3410279e-05	0.000370691	0.00037041089	-0.00075623155
0.07	1.07	0	0	0	0.96539432	0	0	0	0.96365583	0.99542942	0.00038018984	2.2405122e-06	4.184438e-07	1.9377716e-06	-4.6103194e-08	6.9138801e-07	6.0235578e-08	6.2121694e-07	-1.1744278e-08	-0.00012671067	1.4160631e-05	0.00038022757	0.00037994208	-0.00075141109
0.072	1.072	0	0	0	0.96407773	0	0	0	0.96238819	0.99461984	0.00038972817	2.2869876e-06	4.0919507e-07	1.9724947e-06	-4.6444896e-08	6.8827256e-07	4.6305416e-08	6.1637559e-07	-1.1803594e-08	-0.00012988998	1.4930048e-05	0.0003897663	0.0003894754	-0.00074688774
0.074	1.074	0	0	0	0.96275694	0	0	0	0.96111382	0.9937926	0.00039926921	2.3336485e-06	4.0011083e-07	2.0071049e-06	-4.6820993e-08	6.8442956e-07	3.26386e-08	6.1083925e-07	-1.1897261e-08	-0.00013307016	1.5718533e-05	0.00039930778	0.00039901147	-0.00074262284
0.076	1.076	0	0	0	0.96143191	0	0	0	0.95983284	0.99294778	0.00040881344	2.3805002e-06	3.9120797e-07	2.0416085e-06	-4.7227561e-08	6.7989052e-07	1.9247839e-08	6.046346e-07	-1.2023564e-08	-0.0001362514	1.6526093e-05	0.0004088525	0.00040855075	-0.00073858498
0.078	1.078	0	0	0	0.96010259	0	0	0	0.95854539	0.99208546	0.00041836128	2.4275473e-06	3.8250137e-07	2.0760106e-06	-4.7661116e-08	6.7468374e-07	6.143921e-09	5.977859e-07	-1.2180892e-08	-0.00013943381	1.7352736e-05	0.00041840087	0.00041809368	-0.00073474833
0.08	1.08	0	0	0	0.95876894	0	0	0	0.95725155	0.9912057	0.00042791309	2.4747941e-06	3.7400416e-07	2.1103155e-06	-4.8118547e-08	6.6883467e-07	-6.664055e-09	5.9031518e-07	-1.2367729e-08	-0.00014261754	1.8198468e-05	0.00042795325	0.00042764061	-0.00073109141
0.082	1.082	0	0	0	0.95743091	0	0	0	0.95595142	0.99030855	0.00043746918	2.5222443e-06	3.6572792e-07	2.1445268e-06	-4.8597075e-08	6.6236622e-07	-1.9168487e-08	5.8224251e-07	-1.258265e-08	-0.00014580267	1.9063298e-05	0.00043750994	0.00043719184	-0.00072759617
0.084	1.084	0	0	0	0.95608843	0	0	0	0.95464508	0.98939403	0.00044702979	2.5699016e-06	3.5768281e-07	2.178648e-06	-4.9094203e-08	6.5529897e-07	-3.1363111e-08	5.7358607e-07	-1.2824312e-08	-0.00014898929	1.9947235e-05	0.0004470712	0.00044674764	-0.00072424733
0.086	1.086	0	0	0	0.95474147	0	0	0	0.95333258	0.98846216	0.00045659517	2.6177694e-06	3.4987774e-07	2.212682e-06	-4.9607682e-08	6.4765141e-07	-4.324287e-08	5.6436241e-07	-1.3091454e-08	-0.00015217749	2.0850289e-05	0.00045663725	0.00045630823	-0.00072103182
0.088	1.088	0	0	0	0.95338997	0	0	0	0.95201398	0.98751295	0.00046616549	2.6658511e-06	3.4232047e-07	2.2466313e-06	-5.0135481e-08	6.3944009e-07	-5.4803803e-08	5.545865e-07	-1.3382886e-08	-0.00015536732	2.1772468e-05	0.00046620827	0.0004658738	-0.00071793839
0.09	1.09	0	0	0	0.95203388	0	0	0	0.95068933	0.98654641	0.00047574093	2.7141502e-06	3.3501764e-07	2.2804985e-06	-5.0675762e-08	6.3067983e-07	-6.6042954e-08	5.442719e-07	-1.3697487e-08	-0.00015855885	2.2713784e-05	0.00047578444	0.00047544452	-0.00071495728
0.092	1.092	0	0	0	0.95067315	0	0	0	0.94935866	0.98556252	0.00048532164	2.7626701e-06	3.2797494e-07	2.3142858e-06	-5.1226854e-08	6.2138383e-07	-7.6958293e-08	5.3343084e-07	-1.4034202e-08	-0.00016175213	2.3674246e-05	0.00048536591	0.00048502054	-0.00071207998
0.094	1.094	0	0	0	0.94930773	0	0	0	0.948022	0.98456129	0.00049490773	2.8114142e-06	3.2119708e-07	2.3479956e-06	-5.1787239e-08	6.1156379e-07	-8.7548647e-08	5.2207433e-07	-1.4392036e-08	-0.00016494718	2.4653866e-05	0.00049495279	0.00049460197	-0.00070929901
0.096	1.096	0	0	0	0.94793757	0	0	0	0.94667938	0.98354267	0.00050449932	2.8603863e-06	3.146879e-07	2.3816299e-06	-5.235553e-08	6.0122998e-07	-9.7813651e-08	5.1021221e-07	-1.4770051e-08	-0.00016814407	2.5652654e-05	0.00050454519	0.00050418893	-0.00070660776
0.098	1.098	0	0	0	0.94656262	0	0	0	0.94533082	0.98250667	0.00051409651	2.9095901e-06	3.0845038e-07	2.415191e-06	-5.2930462e-08	5.9039137e-07	-1.0775369e-07	4.9785322e-07	-1.5167362e-08	-0.0001713428	2.6670622e-05	0.00051414321	0.00051378151	-0.00070400037
0.1	1.1	0	0	0	0.94518283	0	0	0	0.94397633	0.98145324	0.00052369937	2.9590294e-06	3.0248667e-07	2.448681e-06	-5.3510875e-08	5.790557e-07	-1.1736987e-07	4.850051e-07	-1.5583137e-08	-0.00017454343	2.770778e-05	0.00052374693	0.00052337979	-0.00070147159
0.102	1.102	0	0	0	0.94379816	0	0	0	0.94261591	0.98038236	0.00053330798	3.0087085e-06	2.9679815e-07	2.4821022e-06	-5.4095705e-08	5.6722947e-07	-1.2666396e-07	4.7167458e-07	-1.6016589e-08	-0.00017774596	2.8764141e-05	0.00053335641	0.00053298385	-0.00069901673
0.104	1.104	0	0	0	0.94240856	0	0	0	0.94124957	0.97929398	0.0005429224	3.0586316e-06	2.913854e-07	2.5154567e-06	-5.4683977e-08	5.5491807e-07	-1.356384e-07	4.5786745e-07	-1.6466978e-08	-0.00018095041	2.9839716e-05	0.00054297173	0.00054259374	-0.00069663157
0.106	1.106	0	0	0	0.94101397	0	0	0	0.93987731	0.97818807	0.00055254268	3.1088032e-06	2.8624828e-07	2.5487471e-06	-5.5274791e-08	5.4212575e-07	-1.4429624e-07	4.4358858e-07	-1.6933606e-08	-0.00018415682	3.0934516e-05	0.00055259293	0.00055220953	-0.00069431227
0.108	1.108	0	0	0	0.93961435	0	0	0	0.93849913	0.97706459	0.00056216887	3.1592282e-06	2.813859e-07	2.5819756e-06	-5.586732e-08	5.2885569e-07	-1.5264112e-07	4.2884194e-07	-1.7415815e-08	-0.00018736519	3.2048554e-05	0.00056222006	0.00056183124	-0.00069205536
0.11	1.11	0	0	0	0.93820965	0	0	0	0.93711502	0.97592349	0.00057180101	3.2099116e-06	2.7679662e-07	2.615145e-06	-5.64608e-08	5.1510998e-07	-1.6067726e-07	4.1363063e-07	-1.7912988e-08	-0.00019057554	3.3181841e-05	0.00057185316	0.00057145893	-0.00068985768
0.112	1.112	0	0	0	0.93679982	0	0	0	0.93572497	0.97476472	0.00058143913	3.2608589e-06	2.7247813e-07	2.648258e-06	-5.7054524e-08	5.0088961e-07	-1.6840944e-07	3.9795687e-07	-1.8424543e-08	-0.00019378788	3.433439e-05	0.00058149226	0.00058109263	-0.00068771632
0.114	1.114	0	0	0	0.93538481	0	0	0	0.93432897	0.97358823	0.00059108327	3.3120757e-06	2.6842738e-07	2.6813175e-06	-5.764784e-08	4.8619453e-07	-1.7584299e-07	3.8182202e-07	-1.8949936e-08	-0.00019700222	3.5506212e-05	0.00059113739	0.00059073236	-0.00068562862
0.116	1.116	0	0	0	0.93396457	0	0	0	0.93292699	0.97239396	0.00060073344	3.3635683e-06	2.6464064e-07	2.7143267e-06	-5.8240144e-08	4.7102357e-07	-1.8298376e-07	3.6522652e-07	-1.9488655e-08	-0.00020021857	3.6697319e-05	0.00060078857	0.00060037815	-0.00068359214
0.118	1.118	0	0	0	0.93253906	0	0	0	0.93151902	0.97118186	0.00061038967	3.4153431e-06	2.6111346e-07	2.747289e-06	-5.8830876e-08	4.5537442e-07	-1.8983808e-07	3.4816995e-07	-2.0040224e-08	-0.00020343693	3.7907724e-05	0.00061044582	0.00061003002	-0.0006816046
0.12	1.12	0	0	0	0.93110821	0	0	0	0.93010505	0.96995187	0.00062005198	3.4674071e-06	2.5784074e-07	2.7802079e-06	-5.9419514e-08	4.3924362e-07	-1.9641281e-07	3.3065096e-07	-2.0604198e-08	-0.00020665732	3.9137439e-05	0.00062010917	0.00061968799	-0.00067966391
0.122	1.122	0	0	0	0.92967199	0	0	0	0.92868504	0.96870392	0.00062972037	3.5197677e-06	2.5481668e-07	2.8130874e-06	-6.0005576e-08	4.2262649e-07	-2.0271527e-07	3.1266722e-07	-2.1180165e-08	-0.00020987973	4.0386476e-05	0.00062977862	0.00062935206	-0.00067776812
0.124	1.124	0	0	0	0.92823034	0	0	0	0.92725898	0.96743795	0.00063939486	3.572433e-06	2.5203483e-07	2.8459317e-06	-6.0588612e-08	4.0551708e-07	-2.0875321e-07	2.9421543e-07	-2.1767745e-08	-0.00021310417	4.1654847e-05	0.00063945417	0.00063902225	-0.0006759154
0.126	1.126	0	0	0	0.92678321	0	0	0	0.92582683	0.9661539	0.00064907546	3.6254115e-06	2.494881e-07	2.8787455e-06	-6.1168205e-08	3.8790807e-07	-2.1453486e-07	2.7529123e-07	-2.2366588e-08	-0.00021633064	4.2942565e-05	0.00064913585	0.00064869856	-0.00067410405
0.128	1.128	0	0	0	0.92533054	0	0	0	0.92438856	0.96485168	0.00065876217	3.6787126e-06	2.4716874e-07	2.9115338e-06	-6.1743963e-08	3.697907e-07	-2.2006883e-07	2.5588914e-07	-2.2976377e-08	-0.00021955915	4.4249642e-05	0.00065882366	0.00065838101	-0.00067233248
0.13	1.13	0	0	0	0.92387229	0	0	0	0.92294414	0.96353125	0.00066845499	3.7323461e-06	2.4506842e-07	2.9443021e-06	-6.2315524e-08	3.5115465e-07	-2.2536412e-07	2.3600248e-07	-2.3596828e-08	-0.00022278969	4.5576089e-05	0.00066851759	0.00066806958	-0.0006705992
0.132	1.132	0	0	0	0.9224084	0	0	0	0.92149355	0.96219251	0.00067815392	3.7863228e-06	2.4317821e-07	2.9770562e-06	-6.2882545e-08	3.3198792e-07	-2.3043008e-07	2.156233e-07	-2.4227688e-08	-0.00022602227	4.692192e-05	0.00067821765	0.00067776429	-0.00066890278
0.134	1.134	0	0	0	0.9209388	0	0	0	0.92003673	0.9608354	0.00068785898	3.8406543e-06	2.4148867e-07	3.0098027e-06	-6.344471e-08	3.1227666e-07	-2.3527639e-07	1.9474225e-07	-2.4868739e-08	-0.00022925689	4.8287146e-05	0.00068792384	0.00068746513	-0.0006672419
0.136	1.136	0	0	0	0.91946346	0	0	0	0.91857366	0.95945983	0.00069757014	3.8953532e-06	2.3998982e-07	3.0425488e-06	-6.4001719e-08	2.9200503e-07	-2.3991297e-07	1.7334845e-07	-2.5519797e-08	-0.00023249354	4.9671781e-05	0.00069763615	0.00069717211	-0.00066561531
0.138	1.138	0	0	0	0.91798231	0	0	0	0.9171043	0.95806573	0.00070728741	3.9504331e-06	2.3867129e-07	3.0753021e-06	-6.4553292e-08	2.7115493e-07	-2.4434999e-07	1.5142937e-07	-2.6180717e-08	-0.00023573223	5.1075835e-05	0.00070735459	0.0007068852	-0.00066402181
0.14	1.14	0	0	0	0.91649529	0	0	0	0.9156286	0.95665301	0.00071701079	4.0059087e-06	2.3752233e-07	3.1080713e-06	-6.5099166e-08	2.4970585e-07	-2.4859775e-07	1.2897062e-07	-2.685139e-08	-0.00023897295	5.2499321e-05	0.00071707914	0.00071660442	-0.00066246026
0.142	1.142	0	0	0	0.91500235	0	0	0	0.91414653	0.95522158	0.00072674026	4.061796e-06	2.3653192e-07	3.1408657e-06	-6.563909e-08	2.2763449e-07	-2.5266663e-07	1.0595576e-07	-2.7531754e-08	-0.0002422157	5.3942252e-05	0.0007268098	0.00072632975	-0.00066092961
0.144	1.144	0	0	0	0.91350342	0	0	0	0.91265803	0.95377137	0.00073647582	4.1181125e-06	2.3568888e-07	3.1736955e-06	-6.6172831e-08	2.049145e-07	-2.5656701e-07	8.2366074e-08	-2.8221788e-08	-0.00024546048	5.540464e-05	0.00073654656	0.00073606118	-0.00065942883
0.146	1.146	0	0	0	0.91199844	0	0	0	0.91116306	0.95230227	0.00074621746	4.1748772e-06	2.3498202e-07	3.206572e-06	-6.6700163e-08	1.8151608e-07	-2.6030913e-07	5.8180287e-08	-2.8921524e-08	-0.00024870728	5.6886497e-05	0.00074628942	0.00074579871	-0.00065795694
0.148	1.148	0	0	0	0.91048735	0	0	0	0.90966157	0.95081419	0.00075596517	4.2321106e-06	2.3440031e-07	3.2395076e-06	-6.7220875e-08	1.5740553e-07	-2.6390296e-07	3.3374224e-08	-2.9631049e-08	-0.0002519561	5.8387835e-05	0.00075603835	0.00075554233	-0.00065651304
0.15	1.15	0	0	0	0.90897009	0	0	0	0.90815352	0.94930704	0.00076571893	4.2898354e-06	2.3393308e-07	3.2725159e-06	-6.7734761e-08	1.3254469e-07	-2.6735808e-07	7.9204439e-09	-3.0350512e-08	-0.00025520695	5.9908667e-05	0.00076579336	0.00076529202	-0.00065509625
0.152	1.152	0	0	0	0.90744659	0	0	0	0.90663884	0.94778072	0.00077547874	4.3480762e-06	2.335703e-07	3.3056119e-06	-6.8241625e-08	1.0689038e-07	-2.7068341e-07	-1.8212223e-08	-3.1080129e-08	-0.00025845981	6.1449003e-05	0.00077555442	0.00077504777	-0.00065370573
0.154	1.154	0	0	0	0.90591678	0	0	0	0.90511748	0.94623512	0.00078524458	4.4068598e-06	2.3330287e-07	3.3388119e-06	-6.8741277e-08	8.0393588e-08	-2.7388706e-07	-4.5059208e-08	-3.1820199e-08	-0.00026171467	6.3008858e-05	0.00078532153	0.00078480956	-0.00065234072
0.156	1.156	0	0	0	0.90438058	0	0	0	0.90358939	0.94467013	0.00079501643	4.4662158e-06	2.3312304e-07	3.3721342e-06	-6.923353e-08	5.2998654e-08	-2.7697599e-07	-7.2660838e-08	-3.2571107e-08	-0.00026497154	6.4588242e-05	0.00079509466	0.00079457739	-0.00065100048
0.158	1.158	0	0	0	0.90283794	0	0	0	0.9020545	0.94308565	0.00080479428	4.5261763e-06	2.3302488e-07	3.4055987e-06	-6.97182e-08	2.4642178e-08	-2.7995565e-07	-1.010631e-07	-3.3333346e-08	-0.00026823041	6.6187167e-05	0.0008048738	0.00080435123	-0.00064968433
0.16	1.16	0	0	0	0.90128876	0	0	0	0.90051275	0.94148154	0.0008145781	4.5867767e-06	2.3300488e-07	3.4392274e-06	-7.0195106e-08	-4.7482209e-09	-2.828296e-07	-1.3031854e-07	-3.4107525e-08	-0.00027149127	6.7805646e-05	0.00081465894	0.00081413107	-0.00064839165
